50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.28,,,,,,,,,,,35cba134-8e89-47b6-be98-fb90c1634482,132,,"[53.0, 3.0]",7572,2,,-1.5707964,,True,Left Foot,,,,"[53.0, 2.0]",,Ground Pass,1.0,,Rafał Kurzawa,6336.0,,,,1,Regular Play,Artur Jędrzejczyk,4685.0,Left Back,7,Poland,789,"['7dc852ac-2d61-44d7-988b-a1b53f8cd62d', 'ecbfa352-6dc9-454a-8de5-d596b4480028']",43,,,,,,,,,,,,,,,,,Poland,789,00:02:43.010,Pass,True
,,,,,,,,,,,0.293,,,,,,,,,,,7d2cb2aa-289e-4454-baff-5a5badf8e54c,135,,"[65.0, 2.0]",7572,2,,2.6779451,,,Left Foot,,,,"[63.0, 3.0]",,Ground Pass,2.236068,Incomplete,Artur Jędrzejczyk,4685.0,,,,1,Regular Play,Rafał Kurzawa,6336.0,Left Wing,7,Poland,789,"['0adcd59a-9070-4386-9ada-bf8fcb515d63', '66d7e79a-82d5-4dc8-a703-a2b5e8fe55ec']",44,,,,,,,,,,,,,,,,,Poland,789,00:02:44.730,Pass,
,,,,,,,,,,,0.773,,,,,,,,,,,aa040c92-80ac-4887-b5f7-078391a097e8,138,,"[53.0, 71.0]",7572,2,,1.1659045,,,Right Foot,,,,"[56.0, 78.0]",,Ground Pass,7.615773,,Hiroki Sakai,3530.0,,,Recovery,1,Regular Play,Gaku Shibasaki,5693.0,Right Center Midfield,8,Japan,778,['828cb425-d257-450e-bdae-9f9b8116e1f9'],45,,,,,,,,,,,,,,,,,Japan,778,00:02:45.850,Pass,
,,,,,,,,,,,0.24,,,,,,,,,,,57e4d5e9-190e-4b8d-900b-db3ad02c3074,142,,"[55.0, 78.0]",7572,2,,-0.7853982,,,Right Foot,,,,"[56.0, 77.0]",,Ground Pass,1.4142135,Incomplete,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,8,Japan,778,"['017074ea-a248-4a57-ab5b-2084dd2c7765', '5eeec14b-0186-446a-b45f-9e948342b8b9']",46,,,,,,,,,,,,,,,,,Japan,778,00:02:46.970,Pass,True
,,,,,,,,,,,2.733,,,,,,,,,,,6ef778bd-1129-4809-9093-c7e36d529993,145,,"[54.0, 79.0]",7572,3,,-1.9789454,,,Right Foot,,,,"[38.0, 42.0]",,Ground Pass,40.311287,,Tomoaki Makino,6338.0,,,,1,Regular Play,Gaku Shibasaki,5693.0,Right Center Midfield,9,Japan,778,['e1a2ea01-c0b0-4b62-8c94-b3653efe94e4'],1,,,,,,,,,,,,,,,,,Japan,778,00:03:01.130,Pass,
,,,,,,,,,,,1.773,,,,,,,,,,,f36a2b29-1139-40b8-9dc6-9a1274d18aa0,148,,"[38.0, 40.0]",7572,3,,-1.2315037,,,Right Foot,,,,"[50.0, 6.0]",,Ground Pass,36.05551,,Yuto Nagatomo,5690.0,,,,1,Regular Play,Tomoaki Makino,6338.0,Left Center Back,9,Japan,778,['a27f2199-e68f-4cec-92ba-cf615b0ebdac'],6,,,,,,,,,,,,,,,,,Japan,778,00:03:06.210,Pass,
,,,,,,,,,,,1.813,,,,,,,,,,,bdd9e050-cbe3-4e96-a382-e0cde6ebe092,151,,"[51.0, 5.0]",7572,3,,2.6971734,,,Left Foot,,,,"[30.0, 15.0]",,Ground Pass,23.259407,,Tomoaki Makino,6338.0,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,9,Japan,778,['cb5e75c3-960d-48af-8639-f3a807332d75'],9,,,,,,,,,,,,,,,,,Japan,778,00:03:09.970,Pass,
,,,,,,,,,,,1.453,,,,,,,,,,,41d98437-f1af-4588-a4fa-fb737c4a3c83,154,,"[28.0, 26.0]",7572,3,,-0.7378151,,,Right Foot,,,,"[39.0, 16.0]",,Ground Pass,14.866069,,Hotaru Yamaguchi,5694.0,,,,1,Regular Play,Tomoaki Makino,6338.0,Left Center Back,9,Japan,778,['372ed0b9-b9bd-41ee-a039-d24f5a1af80f'],14,,,,,,,,,,,,,,,,,Japan,778,00:03:14.650,Pass,
,,,,,,,,,,,0.973,,,,,,,,,,,7f9d8543-51aa-4167-bbf4-3653e07d97b5,157,,"[42.0, 13.0]",7572,3,,0.0,,,Right Foot,,,,"[55.0, 13.0]",,Ground Pass,13.0,,Takashi Usami,6191.0,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Left Center Midfield,9,Japan,778,['6aa3a33e-6b08-409c-9c08-eb53aa8dbc30'],17,,,,,,,,,,,,,,,,,Japan,778,00:03:17.570,Pass,
,,,,,,,,,,,1.133,,,,,,,,,,,27ff5dbf-3c6c-48f7-be46-66b883361407,160,,"[56.0, 14.0]",7572,3,,-1.9756881,,,Right Foot,,,,"[53.0, 7.0]",,Ground Pass,7.615773,,Hotaru Yamaguchi,5694.0,,,,1,Regular Play,Takashi Usami,6191.0,Left Midfield,9,Japan,778,['2aa621ab-6363-4e9f-a3d4-2ee439b1461c'],19,,,,,,,,,,,,,,,,,Japan,778,00:03:19.890,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,,6c86254d-5f2f-45f8-9bd3-837beff9ddef,164,,"[54.0, 7.0]",7572,3,,-0.5191461,,,Left Foot,,,,"[61.0, 3.0]",,Ground Pass,8.062258,,Yuto Nagatomo,5690.0,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Left Center Midfield,9,Japan,778,"['2fde86dc-26eb-479d-b52f-908acda336e1', 'c9a8f1cc-ffd6-4f17-b36c-38ac0c7a6997']",21,,,,,,,,,,,,,,,,,Japan,778,00:03:21.650,Pass,True
,,,,,,,,,,,0.707,,,,,,,,,,,0c9fbf73-1c14-402d-b3b0-a9b3ebecf790,167,,"[62.0, 2.0]",7572,3,,0.4636476,,,Right Foot,,,,"[66.0, 4.0]",,Ground Pass,4.472136,Incomplete,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,9,Japan,778,"['46a3ca05-43b2-46f2-a041-aea4b36c0636', '6d51b148-23b0-47e7-b1d9-9c45e60b3a7c']",22,,,,,,,,,,,,,,,,,Japan,778,00:03:22.583,Pass,True
,,,,,,,,,,,0.6,,,,,,,,,,,6d51b148-23b0-47e7-b1d9-9c45e60b3a7c,168,,"[55.0, 77.0]",7572,3,,0.0,,,Right Foot,,,,"[59.0, 77.0]",,Low Pass,4.0,,Kamil Grosicki,5667.0,,,Interception,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,9,Japan,778,"['0c9fbf73-1c14-402d-b3b0-a9b3ebecf790', '3b1c5544-930a-4f5f-849c-b77a4e48dc39']",23,,,,,,,,,,,,,,,,,Poland,789,00:03:23.290,Pass,
,,,,,,,,,,,0.733,,,,,,,,,,,09a2dd59-5f6f-4cc9-aa01-4d9c87886880,175,,"[58.0, 5.0]",7572,3,,3.1415927,,,Right Foot,,,,"[52.0, 5.0]",,Ground Pass,6.0,,Hotaru Yamaguchi,5694.0,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,9,Japan,778,['ecc1bd34-4b79-4480-bb40-5032b512b74f'],25,,,,,,,,,,,,,,,,,Japan,778,00:03:25.930,Pass,
,,,,,,,,,,,0.973,,,,,,,,,,,9a73ca4e-8b1d-4314-a086-c915b535ef75,179,,"[50.0, 3.0]",7572,3,,1.6539376,,,Right Foot,,,,"[49.0, 15.0]",,Ground Pass,12.0415945,,Gaku Shibasaki,5693.0,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Left Center Midfield,9,Japan,778,"['887e79ad-c30c-4fba-842d-8b98f063b006', 'f1fbe658-bf37-48dd-b16c-38a96c90b9b1']",27,,,,,,,,,,,,,,,,,Japan,778,00:03:27.370,Pass,True
,,,,,,,,,,,1.053,,,,,,,,,,,53ca1df8-7317-4381-bf51-230d5dbd591b,182,,"[51.0, 13.0]",7572,3,,2.7509856,,,Right Foot,,,,"[34.0, 20.0]",,Ground Pass,18.384777,,Tomoaki Makino,6338.0,,,,1,Regular Play,Gaku Shibasaki,5693.0,Right Center Midfield,9,Japan,778,['23d77969-142b-4e99-a94c-f3ee85a61e3c'],30,,,,,,,,,,,,,,,,,Japan,778,00:03:30.370,Pass,
,,,,,,,,,,,1.333,,,,,,,,,,,5a861679-d1e4-4e77-9ea9-1bfcd40047fd,185,,"[31.0, 20.0]",7572,3,,1.1839206,,,Right Foot,,,,"[42.0, 47.0]",,Ground Pass,29.15476,,Maya Yoshida,3300.0,,,,1,Regular Play,Tomoaki Makino,6338.0,Left Center Back,9,Japan,778,['2e1efcef-67ba-4c8e-96e9-2ea010f8f5d1'],32,,,,,,,,,,,,,,,,,Japan,778,00:03:32.650,Pass,
,,,,,,,,,,,1.253,,,,,,,,,,,7a7d2bd2-3b8b-4358-b9d6-70dfc6dc444d,189,,"[66.0, 55.0]",7572,3,,1.5707964,,,Right Foot,,,,"[66.0, 76.0]",,Ground Pass,21.0,,Hiroki Sakai,3530.0,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,9,Japan,778,"['be1d7bd3-884e-4b8e-b030-241f20332605', 'ca2875ba-566d-4600-b65c-d714985f744e']",39,,,,,,,,,,,,,,,,,Japan,778,00:03:39.930,Pass,True
,,,,,,,,,,,0.28,,,,,,,,,,,e23a3bd4-715f-40bb-ac0d-060807872d44,192,,"[67.0, 78.0]",7572,3,,0.0,,,Right Foot,,,,"[73.0, 78.0]",,Ground Pass,6.0,Incomplete,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,9,Japan,778,['4c2788d8-642c-4db1-8da9-aa7d1ea3f7f9'],41,,,,,,,,,,,,,,,,,Japan,778,00:03:41.250,Pass,
,,,,,,,,,,,1.333,,,,,,,,,,,96ef834e-5371-4eec-82e8-fdf67828a85a,194,,"[75.0, 80.0]",7572,3,,-2.158799,,,,,,,"[67.0, 68.0]",,High Pass,14.422205,,Gaku Shibasaki,5693.0,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,10,Japan,778,['acc286cb-4f62-4940-b1d7-9c3eb1935b0b'],48,,,,,,,,,,,,,,,,,Japan,778,00:03:48.290,Pass,
,,,,,,,,,,,1.613,,,,,,,,,,,bcf84745-298c-4db1-92ba-d0782ffdd2c8,198,,"[67.0, 65.0]",7572,3,,-2.2794225,,,Right Foot,,,,"[55.0, 51.0]",,Ground Pass,18.439089,,Tomoaki Makino,6338.0,,,,1,From Throw In,Gaku Shibasaki,5693.0,Right Center Midfield,10,Japan,778,"['98df9017-7466-4195-8b41-d0a158982f12', 'da22b8a9-c658-436d-ba01-30dd9d735097']",51,,,,,,,,,,,,,,,,,Japan,778,00:03:51.890,Pass,True
,,,,,,,,,,,1.053,,,,,,,,,,,e99e6283-26fb-4d03-8fcf-c7d25fd4121d,201,,"[50.0, 49.0]",7572,3,,0.4636476,,,Right Foot,,,,"[56.0, 52.0]",,Ground Pass,6.708204,,Gaku Shibasaki,5693.0,,,,1,From Throw In,Tomoaki Makino,6338.0,Left Center Back,10,Japan,778,['6a775eaa-c8bd-493e-acaf-eb2473650d83'],57,,,,,,,,,,,,,,,,,Japan,778,00:03:57.770,Pass,
,,,,,,,,,,,1.133,,,,,,,,,,,4231626f-7064-4545-87ca-3360b4d82660,205,,"[58.0, 47.0]",7572,4,,-2.7610862,,,Right Foot,,,,"[43.0, 41.0]",,Ground Pass,16.155495,,Tomoaki Makino,6338.0,,,,1,From Throw In,Gaku Shibasaki,5693.0,Right Center Midfield,10,Japan,778,"['4a3f8520-8c6a-4a53-b26b-f88f741c1966', 'a3e595d8-812d-4502-ac04-f2b01040cc42']",1,,,,,,,,,,,,,,,,,Japan,778,00:04:01.530,Pass,True
,,,,,,,,,,,1.333,,,,,,,,,,,4582f189-18e0-4284-a3ee-f63ef2ec081f,208,,"[43.0, 39.0]",7572,4,,1.1383885,,,Right Foot,,,,"[49.0, 52.0]",,Ground Pass,14.3178215,,Maya Yoshida,3300.0,,,,1,From Throw In,Tomoaki Makino,6338.0,Left Center Back,10,Japan,778,['9d99482c-db25-41aa-876f-96a18c08c2e9'],3,,,,,,,,,,,,,,,,,Japan,778,00:04:03.530,Pass,
,,,,,,,,,,,1.013,,,,,,,,,,,3787ace1-4a3b-4872-89c3-66be1a947e43,211,,"[49.0, 56.0]",7572,4,,-0.19739556,,,Right Foot,,,,"[59.0, 54.0]",,Ground Pass,10.198039,,Gaku Shibasaki,5693.0,,,,1,From Throw In,Maya Yoshida,3300.0,Right Center Back,10,Japan,778,['7d7a5def-e4fc-4208-aa1c-32dbc34f20a9'],5,,,,,,,,,,,,,,,,,Japan,778,00:04:05.690,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,1b805530-d57e-4091-aafe-c14093900595,218,,"[58.0, 40.0]",7572,4,,-0.35877067,,,Right Foot,,,,"[66.0, 37.0]",,Low Pass,8.5440035,,Robert Lewandowski,5668.0,,,Recovery,1,Regular Play,Piotr Zieliński,5660.0,Center Attacking Midfield,11,Poland,789,['1418e821-e7ad-436a-9f4e-41495c74a3f9'],8,,,,,,,,,,,,,,,,,Poland,789,00:04:08.770,Pass,
,,,,,,,,,,,2.4,,,,,,,,,,,887fab79-841a-424a-bef8-8cf6bee7bbf0,221,,"[66.0, 37.0]",7572,4,,0.6489956,,,Right Foot,,,,"[95.0, 59.0]",,Ground Pass,36.40055,,Kamil Grosicki,5667.0,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,11,Poland,789,['a894bdb4-f88d-428d-bc17-4b8e3acb2a7f'],10,,,,,,,,,,,,,,,,,Poland,789,00:04:10.330,Pass,
,,,,,,,,,,,1.52,,,,,,,,,,,2e6d7b07-75a3-4d24-be65-ecb1a88c1c5d,225,,"[104.0, 59.0]",7572,4,,-1.3734008,,,Right Foot,,,,"[108.0, 39.0]",,Low Pass,20.396078,,Robert Lewandowski,5668.0,,,,1,Regular Play,Kamil Grosicki,5667.0,Right Wing,11,Poland,789,"['93ce1d84-4564-4c06-95f1-d6fc8c3cbf0b', 'a7b57d2e-1a99-46be-9154-062c7a776f86']",14,,,,,,,,,,,,,,,,,Poland,789,00:04:14.050,Pass,True
,,,,,,,,,,,1.28,,,,,,,,,,,9a6c17cc-3c88-43f5-ae38-9e962017d4ac,233,,"[103.0, 77.0]",7572,4,,-1.3258177,,,Right Foot,True,,,"[111.0, 45.0]",,High Pass,32.984844,Incomplete,Robert Lewandowski,5668.0,,,,1,Regular Play,Kamil Grosicki,5667.0,Right Wing,11,Poland,789,"['1648014a-dd25-4613-a531-d321d7b6fae6', 'd96e793d-d6ad-4d85-a5f2-5d60be1e3ff4', 'fb226d2e-2e38-4c3f-b989-193b5f880a0d']",21,,,,,,,,,,,,,,,,,Poland,789,00:04:21.530,Pass,True
,,,,,,,,,,,0.853,,,,,,,,,,,7f846b2f-181c-4d51-9ad6-67119bf385ed,236,,"[33.0, 30.0]",7572,4,,-1.5707964,,,Head,,,,"[33.0, 12.0]",,High Pass,18.0,,Takashi Usami,6191.0,,,Recovery,1,Regular Play,Shinji Okazaki,3810.0,Left Center Forward,12,Japan,778,['9184722b-c434-4d70-88d9-038d8fba0c0d'],26,,,,,,,,,,,,,,,,,Japan,778,00:04:26.250,Pass,
,,,,,,,,,,,1.88,,,,,,,,,,,7b31b2f9-b203-4319-b522-46612c80510f,238,,"[33.0, 12.0]",7572,4,,0.055498507,,,Head,,,,"[51.0, 13.0]",,High Pass,18.027756,,Yoshinori Muto,6337.0,,,,1,Regular Play,Takashi Usami,6191.0,Left Midfield,12,Japan,778,['06082db3-902c-4691-a644-28c4c97e2721'],28,,,,,,,,,,,,,,,,,Japan,778,00:04:28.290,Pass,
,,,,,,,,,,,1.093,,,,,,,,,,,5ebd76bf-e5fb-4045-bdc7-d7d1483b296e,240,,"[50.0, 13.0]",7572,4,,-1.3045443,,,Head,,,,"[53.0, 2.0]",,High Pass,11.401754,,Takashi Usami,6191.0,,,,1,Regular Play,Yoshinori Muto,6337.0,Right Center Forward,12,Japan,778,['4e04faeb-552a-41b3-8bd4-4fe0fc5b9199'],30,,,,,,,,,,,,,,,,,Japan,778,00:04:30.170,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,,2c17ac6c-7c54-4a2f-9b42-7cd5c4e40560,244,,"[55.0, 3.0]",7572,4,,-0.11065722,,,Right Foot,,,,"[64.0, 2.0]",,Ground Pass,9.055386,Incomplete,Yoshinori Muto,6337.0,,,,1,Regular Play,Takashi Usami,6191.0,Left Midfield,12,Japan,778,"['24037eb8-41b3-410f-911c-f658ef7a34c2', '665aab7c-52d8-472b-9b54-826888102c58', 'fbf6a3bc-c496-41fd-a23d-8ebc2daeae20']",32,,,,,,,,,,,,,,,,,Japan,778,00:04:32.370,Pass,True
,,,,,,,,,,,1.16,,,,,,,,,,,6ffb54ab-9d4b-4fbd-a63d-283634bb7f82,250,,"[63.0, 80.0]",7572,4,,-0.7328151,,,,,,,"[73.0, 71.0]",,High Pass,13.453624,,Robert Lewandowski,5668.0,,,Throw-in,1,From Throw In,Bartosz Bereszyński,5673.0,Right Back,14,Poland,789,['c9a13cb9-8062-4eb7-9238-452aa5cfaaee'],50,,,,,,,,,,,,,,,,,Poland,789,00:04:50.410,Pass,
,,,,,,,,,,,0.88,,,,,,,,,,,416a1eb9-7bd7-4608-90c9-ddfef82c3403,254,,"[74.0, 71.0]",7572,4,,2.4980915,,,Right Foot,,,,"[66.0, 77.0]",,Ground Pass,10.0,,Bartosz Bereszyński,5673.0,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,14,Poland,789,"['23bb70ab-fd0e-49b3-b9d0-2b214dfb342a', 'aeee95eb-6721-49a4-b8ec-3ae29e3de9c9']",52,,,,,,,,,,,,,,,,,Poland,789,00:04:52.610,Pass,True
,,,,,,,,,,,2.04,,,,,,,,,,,04d5114e-c705-4b13-a3dd-f7ce31046096,257,,"[66.0, 77.0]",7572,4,,3.1045725,,,Right Foot,,,,"[39.0, 78.0]",,Ground Pass,27.018513,,Kamil Glik,3034.0,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Right Back,14,Poland,789,['73bb1662-735a-4168-8c0a-43ba1484ef65'],55,,,,,,,,,,,,,,,,,Poland,789,00:04:55.370,Pass,
,,,,,,,,,,,1.56,,,,,,,,,,,4850d8f7-88b2-4501-9a7c-a4ec636829c3,260,,"[45.0, 73.0]",7572,4,,-1.7126933,,,Right Foot,,,,"[39.0, 31.0]",,Ground Pass,42.426407,,Jan Bednarek,4626.0,,True,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,14,Poland,789,['4f55e8dd-d33b-4386-ad87-ff224127c0fd'],59,,,,,,,,,,,,,,,,,Poland,789,00:04:59.730,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,759fb3a2-d1ff-4445-b660-d9fa1cdae5c8,263,,"[51.0, 30.0]",7572,5,,1.7738415,,,Left Foot,,,,"[44.0, 64.0]",,Ground Pass,34.713108,,Kamil Glik,3034.0,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,14,Poland,789,['f49b92f3-c649-40d0-948f-ea90c65fee3a'],4,,,,,,,,,,,,,,,,,Poland,789,00:05:04.090,Pass,
,,,,,,,,,,,0.84,,,,,,,,,,,b74678fc-0467-48e7-a80a-79371528814c,266,,"[49.0, 66.0]",7572,5,,1.0040671,,,Right Foot,,,,"[56.0, 77.0]",,Ground Pass,13.038404,,Bartosz Bereszyński,5673.0,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,14,Poland,789,['4feb6db7-52cd-4f36-a665-69cfbdce1678'],6,,,,,,,,,,,,,,,,,Poland,789,00:05:06.970,Pass,
,,,,,,,,,,,1.72,,,,,,,,,,,cad99e8f-df0b-46d8-8b33-118baab0b48b,270,,"[57.0, 74.0]",7572,5,,-2.383215,,,Right Foot,,,,"[38.0, 56.0]",,Ground Pass,26.172504,,Kamil Glik,3034.0,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Right Back,14,Poland,789,"['31bd640a-29e7-40b4-9cd1-57b39fd9a184', 'c24fcbe5-0980-4ee0-9476-62a0c865c244']",8,,,,,,,,,,,,,,,,,Poland,789,00:05:08.890,Pass,True
,,,,,,,,,,,2.12,,,,,,,,,,,702ba277-de35-460c-808a-22cea1e727f7,273,,"[41.0, 54.0]",7572,5,,-1.3734008,,,Right Foot,,,,"[47.0, 24.0]",,Ground Pass,30.594116,,Jan Bednarek,4626.0,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,14,Poland,789,['096116c2-a99f-4ddc-acbc-5f360f7e1855'],11,,,,,,,,,,,,,,,,,Poland,789,00:05:11.490,Pass,
,,,,,,,,,,,1.32,,,,,,,,,,,f6e97452-1276-415f-abf8-1efe62cc3ba6,276,,"[47.0, 24.0]",7572,5,,-0.86217004,,,Right Foot,,,,"[65.0, 3.0]",,Ground Pass,27.658634,,Artur Jędrzejczyk,4685.0,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,14,Poland,789,['1f9ce3dd-ed5c-4fc5-8037-bbecef62ba43'],14,,,,,,,,,,,,,,,,,Poland,789,00:05:14.770,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,796e0781-6fed-4c00-ac69-2c277d8277aa,280,,"[59.0, 4.0]",7572,5,,2.6779451,,,Right Foot,,,,"[39.0, 14.0]",,Ground Pass,22.36068,,Jan Bednarek,4626.0,,,,1,From Throw In,Artur Jędrzejczyk,4685.0,Left Back,14,Poland,789,"['0555409c-7c4d-4a5a-8ddc-de3fde05bdc9', '8dc43cea-35c0-43d2-a161-52d978659e9e']",18,,,,,,,,,,,,,,,,,Poland,789,00:05:18.930,Pass,True
,,,,,,,,,,,1.6,,,,,,,,,,,69521c4a-d821-4758-ab5b-507babeedcb7,283,,"[35.0, 20.0]",7572,5,,1.5707964,,,Right Foot,,,,"[35.0, 56.0]",,Ground Pass,36.0,,Kamil Glik,3034.0,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,14,Poland,789,['046aa81c-6175-4b80-8c46-3dc95066272b'],21,,,,,,,,,,,,,,,,,Poland,789,00:05:21.730,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,59f07e41-d333-44e8-a3ec-67e9758bd022,286,,"[36.0, 60.0]",7572,5,,0.7853982,,,Right Foot,,,,"[52.0, 76.0]",,Ground Pass,22.627417,,Bartosz Bereszyński,5673.0,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,14,Poland,789,['0f50ec08-34da-4de7-859e-37036f5e75ba'],25,,,,,,,,,,,,,,,,,Poland,789,00:05:25.130,Pass,
,,,,,,,,,,,1.44,,,,,,,,,,,d2cfec04-fae9-4621-a8d3-a063e32e6bcf,290,,"[50.0, 75.0]",7572,5,,-2.3561945,,,Right Foot,,,,"[34.0, 59.0]",,Ground Pass,22.627417,,Kamil Glik,3034.0,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Right Back,14,Poland,789,['7f580dd3-3999-4746-8fc5-b665292a24da'],27,,,,,,,,,,,,,,,,,Poland,789,00:05:27.570,Pass,
,,,,,,,,,,,1.6,,,,,,,,,,,de2aa4bd-ded6-496a-b750-fc27915ca4c2,293,,"[34.0, 59.0]",7572,5,,-1.5182133,,,Right Foot,,,,"[36.0, 21.0]",,Ground Pass,38.052597,,Jan Bednarek,4626.0,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,14,Poland,789,['ded1c1fc-89a8-491b-9bf1-7b880f63bcac'],30,,,,,,,,,,,,,,,,,Poland,789,00:05:30.930,Pass,
,,,,,,,,,,,2.56,,,,,,,,,,,40bc11cc-74e2-45bc-b615-265207625e06,297,,"[35.0, 17.0]",7572,5,,-0.114876606,,,Left Foot,,,,"[87.0, 11.0]",,High Pass,52.34501,Incomplete,Rafał Kurzawa,6336.0,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,14,Poland,789,"['3304c611-dbde-4e0b-9f8d-79d81738ed78', '372d0329-d20d-4e24-a53a-96e3c41ac456', 'ba607f8b-97a2-42f6-8055-28df981060b9']",34,,,,,,,,,,,,,,,,,Poland,789,00:05:34.930,Pass,True
,,,,,,,,,,,1.64,,,,,,,,,,,372d0329-d20d-4e24-a53a-96e3c41ac456,299,,"[34.0, 70.0]",7572,5,,-1.1659045,,,Head,,,,"[40.0, 56.0]",,Low Pass,15.231546,Incomplete,,,,,Recovery,1,From Throw In,Hiroki Sakai,3530.0,Right Back,14,Poland,789,"['001197da-6ba6-4674-addd-690444a470c4', '40bc11cc-74e2-45bc-b615-265207625e06']",37,,,,,,,,,,,,,,,,,Japan,778,00:05:37.490,Pass,
,,,,,,,,,,,1.0,,,,,,,,,,,c0c03d6e-64b3-4be9-838e-7cb198f0e766,306,,"[74.0, 13.0]",7572,5,,-0.8960554,,,Left Foot,,,,"[82.0, 3.0]",,Ground Pass,12.806249,,Artur Jędrzejczyk,4685.0,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,14,Poland,789,['d760f074-eba8-4eb9-aa96-4a6a63e53fdb'],41,,,,,,,,,,,,,,,,,Poland,789,00:05:41.090,Pass,
,,,,,,,,,,,0.84,,,,,,,,,,,edb39ea7-5c2a-459d-b535-e88e85ca6e33,309,,"[82.0, 3.0]",7572,5,,2.6224465,,,Right Foot,,,,"[75.0, 7.0]",,Ground Pass,8.062258,,Robert Lewandowski,5668.0,,,,1,From Throw In,Artur Jędrzejczyk,4685.0,Left Back,14,Poland,789,['c8272700-1dc8-4f9d-abab-69bb0546c504'],42,,,,,,,,,,,,,,,,,Poland,789,00:05:42.250,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,d3478968-011c-4a98-b8a9-8e97f5c48824,313,,"[69.0, 4.0]",7572,5,,2.55359,,,Right Foot,,,,"[57.0, 12.0]",,Ground Pass,14.422205,,Jan Bednarek,4626.0,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,14,Poland,789,['c47ddefc-a512-4e30-bf8f-b795d7228c8e'],44,,,,,,,,,,,,,,,,,Poland,789,00:05:44.730,Pass,
,,,,,,,,,,,1.0,,,,,,,,,,,471d3a13-dbc6-4787-8826-66170c44977c,316,,"[56.0, 25.0]",7572,5,,1.5042281,,,Right Foot,,,,"[57.0, 40.0]",,Ground Pass,15.033297,,Grzegorz Krychowiak,3637.0,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,14,Poland,789,['d01f48d9-d8f5-47af-8157-f129ffc3b5ef'],47,,,,,,,,,,,,,,,,,Poland,789,00:05:47.570,Pass,
