ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.6946,,,,,,,,,,,,,2c6c131d-a25b-4921-83ee-84b0b16d8b82,125,,,"[44.0, 19.0]",19737,2,,,2.1293957,,,Left Foot,,,,"[34.0, 35.0]",,Low Pass,18.867962,,Nicola Cousins,15712.0,,,,1,From Goal Kick,Amber Gaylor,15711.0,Left Wing,7,Yeovil Town LFC,970,['3795411c-7e5e-4945-87eb-aa58e73b8eed'],59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:59.517,Pass,
,,,,,,,,,,,,2.5752,,,,,,,,,,,,,ad33dee1-1d95-422d-b147-c8179cd5ed6b,128,,,"[34.0, 35.0]",19737,3,,,0.88847977,,,Left Foot,,,,"[60.0, 67.0]",,High Pass,41.231056,,Anne-Marie Heatherson,15714.0,,,,1,From Goal Kick,Nicola Cousins,15712.0,Left Center Back,7,Yeovil Town LFC,970,['9f75f195-d0e1-4c4d-85bb-cad844902410'],1,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:01.251,Pass,
,,,,,,,,,,,,0.1782,,,,,,,,,,,,,339844fe-9a0b-4157-a4e1-ff53dbbb8d98,132,,,"[53.0, 60.0]",19737,3,,,-0.98279375,,,Left Foot,,,,"[55.0, 57.0]",,Low Pass,3.6055512,Incomplete,,,,,,1,From Goal Kick,Anne-Marie Heatherson,15714.0,Right Wing,7,Yeovil Town LFC,970,['b8df5106-80b8-4ebf-ab25-2c6da7f42e31'],5,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:05.478,Pass,
,,,,,,,,,,,,2.1608,,,,,,,,,,,,,89364ec7-8486-4ebd-87d8-662aa1fb7fae,134,,,"[42.0, 57.0]",19737,3,,,-0.3529904,,,Left Foot,,,,"[80.0, 43.0]",,High Pass,40.496914,,Olivia Fergusson,15718.0,,,Recovery,1,From Goal Kick,Hannah Short,15717.0,Right Center Back,7,Yeovil Town LFC,970,['04ecf6c3-2eb0-4954-bfd2-6cd2ca462417'],7,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:07.425,Pass,
,,,,,,,,,,,,0.954641,,,,,,,,,,,,,eb2c1be5-035a-447a-b9a5-b01329abf9ec,140,,,"[22.0, 56.0]",19737,3,,,-1.1341692,,,Right Foot,,,,"[29.0, 41.0]",,Ground Pass,16.552946,,Niamh Fahey,19777.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,8,Liverpool WFC,966,['02d93294-85bf-48f0-bbe9-8e7263c7d9d8'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:18.366,Pass,
,,,,,,,,,,,,1.749341,,,,,,,,,,,,,415a616f-5f4e-4930-8cc6-b14cc0ad2988,145,,,"[27.0, 47.0]",19737,3,,,1.4994888,,,Right Foot,,,,"[28.0, 61.0]",,Ground Pass,14.035668,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,8,Liverpool WFC,966,"['2ad2b51a-8d7d-447e-a548-c4ff610b61ca', '35cd9358-65ec-4b9b-9941-8bfeebb8ad8d', 'f3d681b8-4253-4fa7-8ef6-b3bb5f02489a']",20,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:20.678,Pass,True
,,,,,,,,,,,,0.8197,,,,,,,,,,,,,6abf8329-52ac-4a37-95b0-56e92a2c3bd9,148,,,"[28.0, 61.0]",19737,3,,,-0.07677189,,,Right Foot,,,,"[41.0, 60.0]",,Ground Pass,13.038404,,Jessica Anne Clarke,15218.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,8,Liverpool WFC,966,['64d92066-d2a3-4849-8622-3fb2a903a4b8'],23,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:23.248,Pass,
,,,,,,,,,,,,1.054424,,,,,,,,,,,,,fc6a11e0-d271-40aa-b7de-da5483cdde76,152,,,"[42.0, 37.0]",19737,3,,,-2.1730838,,,Right Foot,,,,"[31.0, 21.0]",,Ground Pass,19.416489,,Jasmine Matthews,15618.0,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Wing,8,Liverpool WFC,966,['8d22fac4-3ba2-4734-9840-717bda7762bc'],28,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:28.181,Pass,
,,,,,,,,,,,,1.416272,,,,,,,,,,,,,de9291ff-b1d2-4b7b-9c21-fc0e57988bfd,155,,,"[30.0, 21.0]",19737,3,,,-1.080839,,,Left Foot,,,,"[38.0, 6.0]",,Ground Pass,17.0,,Leigh-Anne Robe,15630.0,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,8,Liverpool WFC,966,['d34829b7-7ee7-4c0e-964d-ad139c5455dc'],31,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:31.036,Pass,
,,,,,,,,,,,,0.877971,,,,,,,,,,,,,6c9c6612-1f45-4dba-b9b7-e098bfdc6d75,158,,,"[38.0, 5.0]",19737,3,,,-0.055498507,,,Right Foot,,,,"[56.0, 4.0]",,Ground Pass,18.027756,,Niamh Charles,15631.0,,,,1,Regular Play,Leigh-Anne Robe,15630.0,Left Back,8,Liverpool WFC,966,['bbf679aa-fd6f-49b2-a125-0c4c305c6435'],33,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:33.817,Pass,
,,,,,,,,,,,,0.523813,,,,,,,,,,,,,615a3277-f5a0-45c2-8f1c-316d9f9d8303,161,,,"[57.0, 4.0]",19737,3,,,2.7610862,,,Left Foot,,,,"[52.0, 6.0]",,Ground Pass,5.3851647,Incomplete,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,8,Liverpool WFC,966,['cfedd602-864d-4116-a39c-f976686aaa4c'],34,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:34.775,Pass,
,,,,,,,,,,,,1.35648,,,,,,,,,,,,,91f500c6-5619-431f-81a1-07b7330d889d,166,,,"[90.0, 80.0]",19737,4,,,-1.2490457,,,,,,,"[95.0, 65.0]",,High Pass,15.811388,,Amber Gaylor,15711.0,,,Throw-in,1,From Throw In,Amy Goddard,15708.0,Right Back,10,Yeovil Town LFC,970,['c9642a67-3e9b-4f00-817b-bb578f2d298f'],8,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:08.809,Pass,
,,,,,,,,,,,,0.9006,,,,,,,,,,,,,be06fadb-b7cf-41d0-8987-da8f4d6c483d,173,,,"[25.0, 5.0]",19737,4,,,1.3521274,,,Left Foot,,,,"[27.0, 14.0]",,Ground Pass,9.219544,,Niamh Fahey,19777.0,,,,1,Regular Play,Rinsola Babajide,15613.0,Left Center Midfield,11,Liverpool WFC,966,['c6439233-92be-46dd-8c44-9c3313e493eb'],15,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:15.080,Pass,
,,,,,,,,,,,,0.944441,,,,,,,,,,,,,39874d6d-ce4a-416c-9b05-1392015115c5,176,,,"[27.0, 14.0]",19737,4,,,2.7291822,,,Right Foot,,,,"[11.0, 21.0]",,Ground Pass,17.464249,,Jasmine Matthews,15618.0,,,,1,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,11,Liverpool WFC,966,['007ebfe8-cc02-4eaa-84ef-3e64c0ad4b32'],17,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:17.487,Pass,
,,,,,,,,,,,,2.3467,,,,,,,,,,,,,73469602-7315-486c-ba4f-681daf81efc1,179,,,"[11.0, 21.0]",19737,4,,,0.124354996,,,Left Foot,,,,"[67.0, 28.0]",,High Pass,56.435802,Incomplete,,,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,11,Liverpool WFC,966,['af31b115-958d-4907-85ee-596dcc1de92e'],19,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:19.258,Pass,
,,,,,,,,,,,,1.755234,,,,,,,,,,,,,af31b115-958d-4907-85ee-596dcc1de92e,180,,,"[54.0, 53.0]",19737,4,,,-0.63274884,,,Head,,,,"[69.0, 42.0]",,Low Pass,18.601076,,Ellie Mason,15715.0,,,Recovery,1,Regular Play,Hannah Short,15717.0,Right Center Back,12,Yeovil Town LFC,970,"['73469602-7315-486c-ba4f-681daf81efc1', 'acfe3534-62b4-41d6-9b93-d9b5cd8740dc']",21,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:21.605,Pass,
,,,,,,,,,,,,2.335029,,,,,,,,,,,,,831ed719-fb5c-4f34-9072-fbc35100d464,183,,,"[69.0, 42.0]",19737,4,,,-2.4592762,,,Left Foot,,,,"[53.0, 29.0]",,Low Pass,20.615528,,Megan Alexander,15710.0,,,,1,Regular Play,Ellie Mason,15715.0,Right Defensive Midfield,12,Yeovil Town LFC,970,['f6b4afa7-1e59-4801-98a2-54d1f55168d3'],24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:24.013,Pass,
,,,,,,,,,,,,1.209615,,,,,,,,,,,,,b3267fdd-631c-41de-a5b6-c313ada6086c,188,,,"[55.0, 21.0]",19737,4,,,2.0344439,,,Left Foot,,,,"[49.0, 33.0]",,Ground Pass,13.416408,,Nicola Cousins,15712.0,,,,1,Regular Play,Megan Alexander,15710.0,Left Back,12,Yeovil Town LFC,970,"['3da99da6-4fd1-4e60-8546-c640bbaba1dd', 'cb40d337-e935-4caf-84a7-4d7a9f4366b1']",27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:27.379,Pass,True
,,,,,,,,,,,,3.234114,,,,,,,,,,,,,cc17fe9e-b405-4c13-9109-c09cb19a7fa5,191,,,"[48.0, 33.0]",19737,4,,,-0.65107673,,,Left Foot,,,,"[90.0, 1.0]",,High Pass,52.801514,Out,,,,,,1,Regular Play,Nicola Cousins,15712.0,Left Center Back,12,Yeovil Town LFC,970,,28,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:28.706,Pass,
,,,,,,,,,,,,2.556454,,,,,,,,,,,,,73604eb4-8c14-4f46-8994-02204e4e48d8,192,,,"[30.0, 80.0]",19737,4,,,-2.1910458,,,,,,,"[15.0, 59.0]",,High Pass,25.806976,,Sophie Elizabeth Bradley-Auckland,15614.0,,,Throw-in,1,From Throw In,Satara Murray,15629.0,Right Back,13,Liverpool WFC,966,['1038579e-43c8-4322-b879-abb9b6514055'],37,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:37.795,Pass,
,,,,,,,,,,,,1.566393,,,,,,,,,,,,,fbec5425-42c4-4b83-932f-8f0f31dfe3bf,196,,,"[14.0, 58.0]",19737,4,,,-1.3258177,,,Right Foot,,,,"[18.0, 42.0]",,Ground Pass,16.492422,,Jasmine Matthews,15618.0,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,13,Liverpool WFC,966,"['0d00bd57-a936-4078-889c-fffeea88ae05', 'b2c5f940-9e3e-45c1-b8eb-759436ce0414']",40,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:40.935,Pass,True
,,,,,,,,,,,,1.004559,,,,,,,,,,,,,9ff5a971-05ba-4fff-af1f-b5df88df338d,200,,,"[20.0, 35.0]",19737,4,,,0.5880026,,,Left Foot,,,,"[35.0, 45.0]",,Ground Pass,18.027756,,Niamh Fahey,19777.0,,,,1,From Throw In,Jasmine Matthews,15618.0,Left Center Back,13,Liverpool WFC,966,"['2c83aaa4-66b3-4734-ae9d-553372fe28c1', 'b4a9aa2d-ec5e-4de7-a8ca-18e6ef2220be']",44,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:44.173,Pass,True
,,,,,,,,,,,,1.37674,,,,,,,,,,,,,bd12856e-2082-47a1-b9f7-4a5eb9449dfe,203,,,"[34.0, 43.0]",19737,4,,,2.2655346,,,Right Foot,,,,"[24.0, 55.0]",,Ground Pass,15.6205,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,13,Liverpool WFC,966,['08e03b14-250a-4254-8e83-14e671245954'],46,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:46.104,Pass,
,,,,,,,,,,,,0.8721,,,,,,,,,,,,,6109eef2-10c9-44b2-8a6e-f3869ce1ac31,206,,,"[24.0, 55.0]",19737,4,,,0.34302393,,,Right Foot,,,,"[38.0, 60.0]",,Ground Pass,14.866069,,Laura Coombs,19416.0,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,13,Liverpool WFC,966,['b1bea11a-b269-45b5-9962-edd24a8fc3cd'],48,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:48.671,Pass,
,,,,,,,,,,,,1.1893,,,,,,,,,,,,,e75ce89c-1d92-44f4-a687-835c6f39db66,208,,,"[38.0, 60.0]",19737,4,,,2.003204,,,Right Foot,,,,"[32.0, 73.0]",,Ground Pass,14.3178215,,Satara Murray,15629.0,,,,1,From Throw In,Laura Coombs,19416.0,Right Center Midfield,13,Liverpool WFC,966,['c2703649-d5ad-4528-b461-71bdd8837abd'],49,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:49.543,Pass,
,,,,,,,,,,,,1.754126,,,,,,,,,,,,,4d334544-d884-4f93-8bb5-b947f60ed7f3,212,,,"[33.0, 72.0]",19737,4,,,-2.709185,,,Right Foot,,,,"[20.0, 66.0]",,Ground Pass,14.3178215,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,From Throw In,Satara Murray,15629.0,Right Back,13,Liverpool WFC,966,['d3019a96-8692-4d8e-932e-7693a7c7ac31'],51,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:51.804,Pass,
,,,,,,,,,,,,1.4022,,,,,,,,,,,,,4194a8b9-2799-485a-b324-c22cf093b0b5,214,,,"[20.0, 66.0]",19737,4,,,-1.0584068,,,Right Foot,,,,"[29.0, 50.0]",,Ground Pass,18.35756,,Niamh Fahey,19777.0,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,13,Liverpool WFC,966,['503741e5-cc1c-46a3-991b-fe14bdfe4e94'],53,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:53.558,Pass,
,,,,,,,,,,,,2.8902,,,,,,,,,,,,,7a3f30f6-ccb7-4d23-ad78-0d9cdc0f2400,217,,,"[29.0, 49.0]",19737,4,,,-1.7475052,,,Right Foot,,,,"[24.0, 21.0]",,Ground Pass,28.442924,,Jasmine Matthews,15618.0,,,,1,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,13,Liverpool WFC,966,['982fa7e0-2ccc-4823-b0d0-c807d7d91490'],57,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:57.422,Pass,
,,,,,,,,,,,,0.977501,,,,,,,,,,,,,ef68b57a-4c0d-4beb-b665-cf11947d0722,221,,,"[27.0, 19.0]",19737,5,,,0.20749623,,,Left Foot,,,,"[46.0, 23.0]",,Ground Pass,19.416489,,Rinsola Babajide,15613.0,,,,1,From Throw In,Jasmine Matthews,15618.0,Left Center Back,13,Liverpool WFC,966,"['0c9f2b50-7138-48ea-9e3d-4fe34a7fbcc0', 'b66ab4cc-8e73-4dc7-abbb-ddb3b1c52b4f']",1,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:01.907,Pass,True
,,,,,,,,,,,,1.388629,,,,,,,,,,,,,ec7beed2-2159-4eee-b063-bfc2faccf719,225,,,"[39.0, 25.0]",19737,5,,,2.7367008,,,Left Foot,,,,"[25.0, 31.0]",,Ground Pass,15.231546,,Niamh Fahey,19777.0,,,,1,From Throw In,Rinsola Babajide,15613.0,Left Center Midfield,13,Liverpool WFC,966,"['6fd99ae4-b1f3-4aa4-bf8f-777a7447c906', '76df8f8e-242e-47fb-bbee-7064e669b05d']",4,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:04.540,Pass,True
,,,,,,,,,,,,1.977174,,,,,,,,,,,,,1b474c6b-eb8c-44c4-9954-666d77c413b7,228,,,"[25.0, 31.0]",19737,5,,,2.6546934,,,Right Foot,,,,"[8.0, 40.0]",,Ground Pass,19.235384,,Frances Kitching,19778.0,,,,1,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,13,Liverpool WFC,966,['43679096-8fef-4b2c-8d36-37ffb97e1008'],6,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:06.529,Pass,
,,,,,,,,,,,,1.945565,,,,,,,,,,,,,8cbf1fb6-a06a-4153-bc3d-a836b7c5eea9,230,,,"[8.0, 40.0]",19737,5,,,0.9707461,,,Right Foot,,,,"[21.0, 59.0]",,Low Pass,23.021729,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,From Throw In,Frances Kitching,19778.0,Goalkeeper,13,Liverpool WFC,966,['bba2a939-a638-40ca-b288-0f97761b38d7'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:08.506,Pass,
,,,,,,,,,,,,1.577518,,,,,,,,,,,,,7a11d644-8640-4d1f-8278-11bc96d2eb3e,233,,,"[20.0, 63.0]",19737,5,,,-0.72989964,,,Right Foot,,,,"[39.0, 46.0]",,Ground Pass,25.495098,,Jessica Anne Clarke,15218.0,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,13,Liverpool WFC,966,['5d0e794a-be54-4567-9eee-e35dcb760349'],12,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:12.814,Pass,
,,,,,,,,,,,,1.503478,,,,,,,,,,,,,66178018-dc7a-4ba7-a983-74e15903a79f,241,,,"[84.0, 26.0]",19737,5,,,-1.5707964,,,Right Foot,,,,"[84.0, 14.0]",,Ground Pass,12.0,,Niamh Charles,15631.0,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,13,Liverpool WFC,966,"['7bf08607-db04-49d0-bcf0-50a14e8756fc', '7edde937-c130-4acb-a1b2-fa48800d6029']",21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:21.233,Pass,True
,,,,,,,,,,,,2.5979,,,,,,,,,,,,,eea5fe7a-3264-4ece-be88-96c633019959,252,,,"[7.0, 41.0]",19737,5,,,0.45545107,,,Right Foot,,,,"[56.0, 65.0]",,High Pass,54.56189,Incomplete,,,,,Goal Kick,1,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,14,Yeovil Town LFC,970,['a63c9687-657d-4857-8ffb-444a211ffb2b'],55,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:55.271,Pass,
,,,,,,,,,,,,1.998,,,,,,,,,,,,,a63c9687-657d-4857-8ffb-444a211ffb2b,253,,,"[65.0, 16.0]",19737,5,,,-0.551655,,,Head,,,,"[78.0, 8.0]",,High Pass,15.264338,Incomplete,,,,,Recovery,1,From Goal Kick,Niamh Charles,15631.0,Left Wing,14,Yeovil Town LFC,970,"['bf26ddd0-6227-469c-94bb-72a729c4c386', 'eea5fe7a-3264-4ece-be88-96c633019959']",57,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:57.869,Pass,
,,,,,,,,,,,,0.5872,,,,,,,,,,,,,98f9e2bf-e192-4b04-9835-355b48e2eade,257,,,"[78.0, 5.0]",19737,6,,,3.1415927,,,Right Foot,,,,"[72.0, 5.0]",,Ground Pass,6.0,,Niamh Charles,15631.0,,,,1,From Goal Kick,Kirsty Linnett,19418.0,Center Forward,14,Yeovil Town LFC,970,['f55c75d0-876c-4e6e-8376-56438cfb7948'],1,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:01.168,Pass,
,,,,,,,,,,,,1.057063,,,,,,,,,,,,,14f3f4de-456e-495a-9f17-b3a844386ae6,262,,,"[32.0, 80.0]",19737,6,,,-0.41241044,,,,,,,"[48.0, 73.0]",,Low Pass,17.464249,,Georgia Evans,15707.0,,,Throw-in,1,From Throw In,Amy Goddard,15708.0,Right Back,15,Yeovil Town LFC,970,['88415753-b6df-4c12-add7-2d6fcb350dbe'],16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:06:16.321,Pass,
,,,,,,,,,,,,1.02706,,,,,,,,,,,,,86647a5e-5cbe-4de1-9763-0d84faea212a,266,,,"[47.0, 70.0]",19737,6,,,2.4980915,,,Right Foot,,,,"[39.0, 76.0]",,Ground Pass,10.0,,Amy Goddard,15708.0,,,,1,From Throw In,Georgia Evans,15707.0,Left Defensive Midfield,15,Yeovil Town LFC,970,"['55f397dd-506c-4148-b152-8742b096503d', 'a5e78185-c24e-4f19-af06-b9429d97c50b']",18,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:06:18.488,Pass,True
,,,,,,,,,,,,4.4049,,,,,,,,,,,,,bd12f6ff-b0a9-4019-9f79-2d67b7a0c909,271,,,"[45.0, 74.0]",19737,6,,,-0.24828991,,,Right Foot,,,,"[116.0, 56.0]",,High Pass,73.24616,Incomplete,,,,,Free Kick,1,From Free Kick,Hannah Short,15717.0,Right Center Back,16,Yeovil Town LFC,970,['c2deb7a7-89a2-4b4e-a144-7a09d9989722'],39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:06:39.457,Pass,
,,,,,,,,,,,,1.746343,,,,,,,,,,,,,9c11b97d-80d4-4ef3-b494-41d75d944543,273,,,"[120.0, 80.0]",19737,7,,,-1.6563016,,,Left Foot,,,,"[117.0, 45.0]",,High Pass,35.128338,Incomplete,,,,,Corner,1,From Corner,Megan Alexander,15710.0,Left Back,17,Yeovil Town LFC,970,['6dc8d851-d430-4d40-baf5-473c51ded302'],17,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:07:17.794,Pass,
,,,,,,,,,,,,1.444846,,,,,,,,,,,,,cfe9347d-1d39-4c3b-8401-eac297f5f075,277,,,"[12.0, 28.0]",19737,7,,,-0.8224183,,,Right Foot,,,,"[25.0, 14.0]",,Ground Pass,19.104973,,Jasmine Matthews,15618.0,,,Free Kick,1,From Free Kick,Frances Kitching,19778.0,Goalkeeper,18,Liverpool WFC,966,['fea8a704-ee93-470b-88f1-f7a45a5d881f'],36,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:36.083,Pass,
,,,,,,,,,,,,1.34382,,,,,,,,,,,,,b3a79a3d-4505-4657-b2f5-d46747d391e3,280,,,"[25.0, 14.0]",19737,7,,,2.3239477,,,Left Foot,,,,"[10.0, 30.0]",,Ground Pass,21.931713,,Frances Kitching,19778.0,,,,1,From Free Kick,Jasmine Matthews,15618.0,Left Center Back,18,Liverpool WFC,966,['e573298e-13d8-4ac8-8cc1-bb1b5d96c970'],38,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:38.625,Pass,
,,,,,,,,,,,,1.999153,,,,,,,,,,,,,ead6b6d5-6a3b-462a-af6b-27836da7626a,283,,,"[10.0, 31.0]",19737,7,,,1.2882414,,,Right Foot,,,,"[19.0, 62.0]",,Ground Pass,32.280025,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,From Free Kick,Frances Kitching,19778.0,Goalkeeper,18,Liverpool WFC,966,['1ee7da55-9892-4564-8bfa-3cd767d24b28'],42,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:42.041,Pass,
,,,,,,,,,,,,1.254561,,,,,,,,,,,,,908cf647-1546-4e40-af16-5e577b5a3a5e,286,,,"[22.0, 62.0]",19737,7,,,-1.4352686,,,Right Foot,,,,"[25.0, 40.0]",,Ground Pass,22.203604,,Niamh Fahey,19777.0,,,,1,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,18,Liverpool WFC,966,['8a4882d1-f0b5-4e59-a22b-07dcceaa60ef'],44,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:44.719,Pass,
,,,,,,,,,,,,1.5598,,,,,,,,,,,,,89505e4c-1901-4043-a70b-1faa74dd9335,289,,,"[26.0, 40.0]",19737,7,,,-0.5585993,,,Right Foot,,,,"[42.0, 30.0]",,Ground Pass,18.867962,,Rinsola Babajide,15613.0,,,,1,From Free Kick,Niamh Fahey,19777.0,Center Defensive Midfield,18,Liverpool WFC,966,['df74e3cd-9996-4aa0-8f0e-dae21f26c7eb'],46,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:46.410,Pass,
,,,,,,,,,,,,0.0584,,,,,,,,,,,,,170fc3c2-1eaa-4bb4-bcea-2a6c83cc9ed2,293,,,"[40.0, 24.0]",19737,7,,,-0.5880026,,,Left Foot,,,,"[43.0, 22.0]",,Ground Pass,3.6055512,Incomplete,,,,,,1,From Free Kick,Rinsola Babajide,15613.0,Left Center Midfield,18,Liverpool WFC,966,['755f820c-a46e-4c91-8c90-68cd8cb3a7be'],51,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:51.372,Pass,
,,,,,,,,,,,,1.247527,,,,,,,,,,,,,5822aa8e-5e9e-4d28-83e0-d050ee7f9497,295,,,"[39.0, 22.0]",19737,7,,,-1.7033478,,,Left Foot,,,,"[37.0, 7.0]",,Ground Pass,15.132746,,Leigh-Anne Robe,15630.0,,,Recovery,1,From Free Kick,Rinsola Babajide,15613.0,Left Center Midfield,18,Liverpool WFC,966,['ac2fd2d2-d9c1-4382-a9b3-4d2d1d0b86b5'],53,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:53.445,Pass,
,,,,,,,,,,,,4.356668,,,,,,,,,,,,,e98436d9-ab46-4086-b2b2-e8850f6b0c4a,303,,,"[37.0, 11.0]",19737,7,,,-0.20963985,,,Right Foot,,,,"[84.0, 1.0]",,High Pass,48.052055,Out,,,,,,1,From Free Kick,Leigh-Anne Robe,15630.0,Left Back,18,Liverpool WFC,966,,57,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:57.417,Pass,
,,,,,,,,,,,,2.479518,,,,,,,,,,,,,8accc4f9-014f-4927-93d1-66de52e8197c,304,,,"[37.0, 80.0]",19737,8,,,-0.24497867,,,,,,,"[57.0, 75.0]",,High Pass,20.615528,,Anne-Marie Heatherson,15714.0,,,Throw-in,1,From Throw In,Amy Goddard,15708.0,Right Back,19,Yeovil Town LFC,970,['c502f6c3-6b37-43f4-a414-9f17c766cf1f'],16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:08:16.229,Pass,
,,,,,,,,,,,,4.283001,,,,,,,,,,,,,36d60f5a-4406-4ab0-ba7b-c7e2869ac487,307,,,"[57.0, 75.0]",19737,8,,,0.08314123,,,Left Foot,,,,"[105.0, 79.0]",,High Pass,48.166378,Incomplete,,,,,,1,From Throw In,Anne-Marie Heatherson,15714.0,Right Wing,19,Yeovil Town LFC,970,['7f2a6961-3005-483e-93f8-a15440e0605a'],19,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:08:19.186,Pass,
