ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,3.2903,,,,,,,,,,91d241cd-4b69-41a9-9ba0-48043ba57bbe,2358,,"[68.0, 6.0]",19720,63,,,-0.32175055,,,Head,,,"[83.0, 1.0]",Low Pass,15.811388,Out,,,,,,2,From Free Kick,Ella Rutherford,16388.0,Left Wing,119,Bristol City WFC,973,,23,,,,,,,,,,,,,,,,Bristol City WFC,973,00:18:23.890,Pass,
,,,,,,,,1.191303,,,,,,,,,,280995eb-c936-42d3-a5de-33e3e8eb0b1a,2359,,"[40.0, 80.0]",19720,63,,,-0.6857295,,,,,,"[51.0, 71.0]",High Pass,14.21267,Incomplete,Ramona Bachmann,4659.0,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,120,Chelsea FCW,971,"['172bdc05-6865-4652-b8db-8af465187eeb', '4ea40791-df5d-4ff6-8ea1-a79de6e6dcd9']",41,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:41.125,Pass,
,,,,,,,,1.733737,,,,,,,,,,4ea40791-df5d-4ff6-8ea1-a79de6e6dcd9,2361,,"[70.0, 10.0]",19720,63,,True,-0.4266275,,,,,,"[81.0, 5.0]",High Pass,12.083046,Incomplete,,,,,Recovery,2,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,120,Chelsea FCW,971,"['1621239c-8c19-405c-ae63-d1a0ec5ce533', '280995eb-c936-42d3-a5de-33e3e8eb0b1a', '537bf33c-b661-47a8-b849-bbab6f49dc84']",42,,,,,,,,,,,,,,,,Bristol City WFC,973,00:18:42.316,Pass,True
,,,,,,,,2.781163,,,,,,,,,,1621239c-8c19-405c-ae63-d1a0ec5ce533,2363,,"[40.0, 76.0]",19720,63,,,-0.30288488,,,Right Foot,,,"[56.0, 71.0]",Low Pass,16.763054,,Erin Cuthbert,4660.0,,,Recovery,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,120,Chelsea FCW,971,"['4ea40791-df5d-4ff6-8ea1-a79de6e6dcd9', 'e0c80968-73ae-4621-8194-a020d9779bd5']",44,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:44.050,Pass,
,,,,,,,,3.4544,,,,,,,,,,71b94728-eaca-4c24-b36a-199e40903940,2366,,"[56.0, 71.0]",19720,63,,,-0.15991312,,,Right Foot,,,"[87.0, 66.0]",High Pass,31.400637,Incomplete,Ramona Bachmann,4659.0,,,,2,From Throw In,Erin Cuthbert,4660.0,Left Wing,120,Chelsea FCW,971,"['bdcd94df-f17b-405f-bcb3-210b077f6233', 'c2991f91-d36f-4f77-8dc5-93098355dbd8']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:46.911,Pass,
,,,,,,,,3.923446,,,,,,,,,,21b9c488-1d5d-48e0-8177-6b4847e8c557,2371,,"[35.0, 5.0]",19720,63,,,-0.026309717,,,Left Foot,,,"[73.0, 4.0]",Low Pass,38.013157,Incomplete,,,,,,2,From Throw In,Gemma Evans,16381.0,Left Center Back,120,Chelsea FCW,971,['72b34bfb-61e9-4b3b-9296-1d73b96f1a17'],52,,,,,,,,,,,,,,,,Bristol City WFC,973,00:18:52.641,Pass,
,,,,,,,,1.994395,,,,,,,,,,30b53e41-9df1-4003-aceb-cb7171efd403,2374,,"[49.0, 72.0]",19720,63,,,-1.6951513,,,Right Foot,,,"[46.0, 48.0]",Ground Pass,24.186773,,Magdalena Lilly Eriksson,4633.0,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,120,Chelsea FCW,971,['059cb729-c849-4533-91a6-08aef32bd2c5'],59,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:59.928,Pass,
,,,,,,,,3.926934,,,,,,,,,,25c21d9a-e6cd-4fe5-8608-75e64ec03cf2,2377,,"[55.0, 70.0]",19720,64,,,0.26396373,,,Left Foot,,,"[92.0, 80.0]",High Pass,38.327538,Out,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,120,Chelsea FCW,971,,3,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:03.846,Pass,
,,,,,,,,3.0418,,,,,,,,,,6a4844b5-4b1e-4dbd-8b3b-2ae905bea090,2378,,"[29.0, 1.0]",19720,64,,,0.10673567,,,,,,"[57.0, 4.0]",High Pass,28.160255,Incomplete,Juliette Kemppi,16390.0,,,Throw-in,2,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,121,Bristol City WFC,973,"['3e013e1a-eece-45b3-aa50-00b0ff91fee7', '3e9f3cc0-e500-40ff-bc49-cdbac13e0212']",33,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:33.684,Pass,
,,,,,,,,0.9187,,,,,,,,,,3e013e1a-eece-45b3-aa50-00b0ff91fee7,2380,,"[64.0, 77.0]",19720,64,,,-0.07677189,,,Head,,,"[77.0, 76.0]",High Pass,13.038404,Incomplete,Erin Cuthbert,4660.0,,,Recovery,2,From Throw In,Millie Bright,4642.0,Right Center Back,121,Bristol City WFC,973,"['04df4f58-5dcf-4b2a-9af2-07e9e38641bf', '5dfa49ae-281e-47be-903f-e542de51608d', '6a4844b5-4b1e-4dbd-8b3b-2ae905bea090']",36,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:36.726,Pass,
,,,,,,,,1.3748,,,,,,,,,,04df4f58-5dcf-4b2a-9af2-07e9e38641bf,2382,,"[44.0, 5.0]",19720,64,,,2.7367008,,,Head,,,"[30.0, 11.0]",Low Pass,15.231546,,Julie Biesmans,10095.0,,,Recovery,2,From Throw In,Ella Rutherford,16388.0,Left Wing,121,Bristol City WFC,973,"['3e013e1a-eece-45b3-aa50-00b0ff91fee7', 'b3745b12-d875-40a4-a807-a1f849dda18a']",37,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:37.645,Pass,
,,,,,,,,1.2561,,,,,,,,,,4b7eea20-6600-44f4-9b51-52b7f6f35340,2385,,"[30.0, 11.0]",19720,64,,,-0.15264933,,,Left Foot,,,"[43.0, 9.0]",Low Pass,13.152946,,Ella Rutherford,16388.0,,,,2,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,121,Bristol City WFC,973,['7e931a99-a074-4770-a305-c88481b81476'],39,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:39.059,Pass,
,,,,,,,,0.6102,,,,,,,,,,a962f9a6-a8fb-44b6-82a7-64542866a680,2388,,"[43.0, 9.0]",19720,64,,,1.9513026,,,Left Foot,,,"[39.0, 19.0]",Ground Pass,10.770329,,Lucy Hope,16386.0,,,,2,From Throw In,Ella Rutherford,16388.0,Left Wing,121,Bristol City WFC,973,['6d2e3378-42c4-442f-b022-fed6475988f4'],40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:40.355,Pass,
,,,,,,,,0.9646,,,,,,,,,,e406f3ae-5b88-4a33-9f84-0bd700ae3680,2392,,"[38.0, 18.0]",19720,64,,,-2.4227626,,,Right Foot,,,"[30.0, 11.0]",Ground Pass,10.630146,,Poppy Pattinson,17274.0,,,,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,121,Bristol City WFC,973,"['256a9ff8-a7f1-41b3-9c65-ae5babd4b624', '31a7e59a-5f77-474d-9d81-e6c8f5e6e054']",41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:41.866,Pass,True
,,,,,,,,4.0828,,,,,,,,,,d1531bf4-17a0-4be9-9794-15b956d103f1,2395,,"[30.0, 11.0]",19720,64,,,0.24497867,,,Right Foot,,,"[78.0, 23.0]",High Pass,49.47727,Incomplete,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,121,Bristol City WFC,973,['546fd498-c0bd-4ba3-94c3-61d1cd2c980e'],42,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:42.871,Pass,
,,,,,,,,1.6428,,,,,,,,,,546fd498-c0bd-4ba3-94c3-61d1cd2c980e,2396,,"[43.0, 58.0]",19720,64,,,0.14189705,,,Left Foot,,,"[57.0, 60.0]",High Pass,14.142136,Incomplete,Maren Nævdal Mjelde,10395.0,,,Recovery,2,From Throw In,Millie Bright,4642.0,Right Center Back,121,Bristol City WFC,973,"['1258270c-d991-4353-b15f-b5d62de4cff2', 'd1531bf4-17a0-4be9-9794-15b956d103f1', 'd2a7c6d0-302a-469c-a3b9-df6cf2afb976']",46,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:46.954,Pass,
,,,,,,,,1.628305,,,,,,,,,,d2a7c6d0-302a-469c-a3b9-df6cf2afb976,2398,,"[64.0, 21.0]",19720,64,,,0.35877067,,,Right Foot,,,"[72.0, 24.0]",High Pass,8.5440035,Incomplete,,,,,Recovery,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,121,Bristol City WFC,973,"['3687df46-d349-4453-965f-1bf99908b684', '546fd498-c0bd-4ba3-94c3-61d1cd2c980e']",48,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:48.597,Pass,
,,,,,,,,3.132726,,,,,,,,,,5ae1ccaa-3a01-4e9a-9c38-1c5629a907b2,2402,,"[50.0, 56.0]",19720,64,,,-2.976444,,,Right Foot,,,"[14.0, 50.0]",Ground Pass,36.496574,,Rut Hedvig Lindahl,4640.0,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,121,Bristol City WFC,973,['4168c6c7-a24f-400c-bbb3-8375695dc073'],51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:51.132,Pass,
,,,,,,,,3.363096,,,,,,,,,,d7f32467-cadf-4009-8fd9-70b85b64fa86,2405,,"[14.0, 50.0]",19720,64,,,0.11065722,,,Right Foot,,,"[68.0, 56.0]",High Pass,54.33231,Pass Offside,Francesca Kirby,4641.0,,,,2,From Throw In,Rut Hedvig Lindahl,4640.0,Goalkeeper,121,Bristol City WFC,973,['35404030-51c0-4372-8f58-4f61871094c3'],54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:54.345,Pass,
,,,,,,,,2.951022,,,,,,,,,,e2f37bf4-8421-4738-9345-199fb1a54c52,2407,,"[49.0, 22.0]",19720,65,,,2.8879185,,,Left Foot,,,"[22.0, 29.0]",Low Pass,27.89265,,Sophie Baggaley,16376.0,,,Free Kick,2,From Free Kick,Poppy Pattinson,17274.0,Left Wing Back,122,Bristol City WFC,973,['9487f760-e4e1-4748-a1d7-ff8b175f4253'],22,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:22.543,Pass,
,,,,,,,,1.1453,,,,,,,,,,bb08c21c-af48-42a1-8a5a-f3f655b92ebb,2410,,"[22.0, 29.0]",19720,65,,,-0.8097836,,,Left Foot,,,"[42.0, 8.0]",Ground Pass,29.0,,Poppy Pattinson,17274.0,,,,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,122,Bristol City WFC,973,['d27ce26c-cc95-4473-aafd-5779bb7ff2bb'],25,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:25.574,Pass,
,,,,,,,,2.418747,,,,,,,,,,1af7950e-2f1b-4b3d-95c9-a6be676b7114,2415,,"[63.0, 80.0]",19720,65,,,-2.6928694,,,,,,"[36.0, 67.0]",High Pass,29.966648,,Millie Bright,4642.0,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,123,Chelsea FCW,971,['387dab10-e9d7-4b63-92ca-2992e4d14c71'],45,,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:45.407,Pass,
,,,,,,,,2.110434,,,,,,,,,,0b896774-8c1d-497d-a372-daf274f17bcd,2418,,"[36.0, 67.0]",19720,65,,,-1.3045443,,,Left Foot,,,"[42.0, 45.0]",Ground Pass,22.803509,,Magdalena Lilly Eriksson,4633.0,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,123,Chelsea FCW,971,['2d004b18-3ed3-40c8-aa44-51d57eec3f75'],49,,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:49.822,Pass,
,,,,,,,,2.192029,,,,,,,,,,a64a3aa5-8bfe-46e2-921c-8ff120e4faf3,2421,,"[43.0, 43.0]",19720,65,,,1.0303768,,,Left Foot,,,"[52.0, 58.0]",Ground Pass,17.492855,,Millie Bright,4642.0,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,123,Chelsea FCW,971,['8a1b8000-c61d-430f-957c-d614584e278f'],52,,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:52.967,Pass,
,,,,,,,,1.594863,,,,,,,,,,ea057848-230e-4025-99af-c7146c12e2f9,2425,,"[53.0, 62.0]",19720,65,,,0.71883,,,Left Foot,,,"[69.0, 76.0]",Ground Pass,21.260292,,Hannah Jayne Blundell,17275.0,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,123,Chelsea FCW,971,['3e2c62ed-1124-4b60-8c9f-faf3e18d8271'],56,,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:56.217,Pass,
,,,,,,,,4.266025,,,,,,,,,,b4aeed0c-ee3a-414f-924b-6deb8cad9048,2428,,"[70.0, 76.0]",19720,65,,,-0.5543075,,,Right Foot,,,"[112.0, 50.0]",High Pass,49.396355,Incomplete,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,123,Chelsea FCW,971,['e8373a77-9e78-4864-8765-3f5bee70f6df'],58,,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:58.749,Pass,
,,,,,,,,2.6329,,,,,,,,,,178a26fa-1c63-495a-bb74-02078edf5c8f,2431,,"[22.0, 29.0]",19720,66,,,-0.51048833,,,Right Foot,,,"[72.0, 1.0]",High Pass,57.306194,Out,,,,,,2,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,123,Chelsea FCW,971,,19,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:19.848,Pass,
,,,,,,,,0.693407,,,,,,,,,,8fbd2ae9-54cc-4e93-b4f1-ace09133b8bb,2432,,"[47.0, 80.0]",19720,66,,,-1.4464413,,,,,,"[48.0, 72.0]",Low Pass,8.062258,,Maren Nævdal Mjelde,10395.0,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,124,Chelsea FCW,971,['13dfcf37-3d95-497f-83dd-b36ce87ba5a8'],31,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:31.908,Pass,
,,,,,,,,1.3226,,,,,,,,,,870c90ec-b11d-40cc-84f6-b50513b65bf5,2436,,"[47.0, 72.0]",19720,66,,,2.4980915,,,Right Foot,,,"[43.0, 75.0]",Ground Pass,5.0,,Hannah Jayne Blundell,17275.0,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,124,Chelsea FCW,971,"['ba2ff58b-3508-4cc8-9039-0621088dae58', 'dd95b0d5-ffb0-4042-97f6-51e9955abf36']",32,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:32.681,Pass,True
,,,,,,,,1.486896,,,,,,,,,,b3fbaeb0-2782-4751-8e17-9eb2e99e27bb,2439,,"[43.0, 75.0]",19720,66,,,-2.6779451,,,Right Foot,,,"[29.0, 68.0]",Ground Pass,15.652476,,Millie Bright,4642.0,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,124,Chelsea FCW,971,['d8fb8bfe-02ba-48c7-b996-12144881a3f3'],34,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:34.124,Pass,
,,,,,,,,2.301214,,,,,,,,,,a36d0e90-f99c-463f-b827-1b252f135334,2443,,"[30.0, 67.0]",19720,66,,,-2.306236,,,Left Foot,,,"[11.0, 46.0]",Ground Pass,28.319605,,Rut Hedvig Lindahl,4640.0,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,124,Chelsea FCW,971,['34a3c00d-f133-45d6-acb0-34087e037583'],36,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:36.481,Pass,
,,,,,,,,1.720809,,,,,,,,,,56011950-729f-43ae-a136-24f08b70fcaa,2446,,"[21.0, 38.0]",19720,66,,,-0.5404195,,,Right Foot,,,"[31.0, 32.0]",Ground Pass,11.661903,,Magdalena Lilly Eriksson,4633.0,,,,2,From Throw In,Rut Hedvig Lindahl,4640.0,Goalkeeper,124,Chelsea FCW,971,['bb8a10d6-ea94-4e45-ab8b-799faf06c2cc'],40,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:40.417,Pass,
,,,,,,,,1.491026,,,,,,,,,,8c60f022-8a3d-4972-a0bb-16f43d52ddd7,2449,,"[51.0, 29.0]",19720,66,,,-1.0427219,,,Left Foot,,,"[65.0, 5.0]",Ground Pass,27.784887,,Ramona Bachmann,4659.0,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,124,Chelsea FCW,971,['f91df77a-89e9-4f4a-9d9d-3a273c1180d2'],45,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:45.290,Pass,
,,,,,,,,1.510362,,,,,,,,,,a99fec00-8a26-4024-a63d-783398e337a4,2457,,"[56.0, 31.0]",19720,66,,,0.35877067,,,Right Foot,,,"[72.0, 37.0]",Ground Pass,17.088007,,Francesca Kirby,4641.0,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Wing,124,Chelsea FCW,971,['8ca8df70-5b1c-460c-a534-de9aa61e4fd8'],51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:51.337,Pass,
,,,,,,,,2.407713,,,,,,,,,,a471d900-666d-418b-b9f8-12001a9cc324,2461,,"[68.0, 45.0]",19720,66,,,0.98279375,,,Right Foot,,,"[88.0, 75.0]",Ground Pass,36.05551,,Bethany England,15550.0,,,,2,From Throw In,Francesca Kirby,4641.0,Center Forward,124,Chelsea FCW,971,['aaf33d7a-9c98-4195-964e-ee60e97c4491'],53,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:53.816,Pass,
,,,,,,,,1.41614,,,,,,,,,,cb250a68-1aca-4e5b-981c-f15d9c37e818,2464,,"[94.0, 74.0]",19720,66,,,-0.7853982,,,Right Foot,,,"[109.0, 59.0]",Ground Pass,21.213203,,Hannah Jayne Blundell,17275.0,,,,2,From Throw In,Bethany England,15550.0,Left Wing,124,Chelsea FCW,971,['6b022230-57cd-451e-8840-ee4ae2488590'],57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:57.988,Pass,
,,,,,,,,2.646476,,,,,,,,,,2e969d04-eee8-40c0-b3f2-6de88ff1ab61,2468,,"[102.0, 72.0]",19720,67,,,-2.9229238,,,Left Foot,,,"[75.0, 66.0]",Ground Pass,27.658634,,Millie Bright,4642.0,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,124,Chelsea FCW,971,['016f195e-d43d-4fb6-8b0f-0098513d35a9'],4,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:04.125,Pass,
,,,,,,,,0.9202,,,,,,,,,,61c41c38-2314-4ef5-bc0d-954c46f4095f,2471,,"[75.0, 66.0]",19720,67,,,-1.1583859,,,Right Foot,,,"[82.0, 50.0]",Ground Pass,17.464249,,Maren Nævdal Mjelde,10395.0,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,124,Chelsea FCW,971,['3d1adf73-031a-49b9-a282-fb25f684c91c'],6,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:06.852,Pass,
,,,,,,,,0.994423,,,,,,,,,,9b32af70-92dc-40d1-a38f-e64801a15b09,2475,,"[82.0, 51.0]",19720,67,,,-1.0584068,,,Right Foot,,,"[91.0, 35.0]",Ground Pass,18.35756,,So-Yun Ji,4647.0,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,124,Chelsea FCW,971,['8e42ec8b-df0a-4a12-9018-a27b057683ef'],8,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:08.317,Pass,
,,,,,,,,3.979116,,,,,,,,,,14581c6f-75fb-4ab8-9815-12532c127774,2479,,"[93.0, 35.0]",19720,67,,,0.5070985,,,Right Foot,,,"[120.0, 50.0]",High Pass,30.88689,Out,Bethany England,15550.0,,,,2,From Throw In,So-Yun Ji,4647.0,Right Center Midfield,124,Chelsea FCW,971,['f14da671-9934-44bc-899f-ea982dd6b55f'],10,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:10.261,Pass,
,,,,,,,,3.6416,,,,,,,,,,1fb09c3b-eeb4-40f0-b01d-27d82b7e47a1,2482,,"[6.0, 40.0]",19720,67,,,0.26625204,,,Right Foot,,,"[61.0, 55.0]",High Pass,57.00877,Incomplete,Lucy Hope,16386.0,,,Goal Kick,2,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,125,Bristol City WFC,973,"['b06d381f-26cb-4f5e-afa6-6e838aba9e8d', 'c7f9ee0e-cfed-42e0-b1d8-a0a6406854b5']",51,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:51.407,Pass,
,,,,,,,,0.609425,,,,,,,,,,c7f9ee0e-cfed-42e0-b1d8-a0a6406854b5,2485,,"[60.0, 26.0]",19720,67,,True,-0.11065722,,,,,,"[69.0, 25.0]",Low Pass,9.055386,,Karen Julia Carney,15553.0,,,Recovery,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,126,Chelsea FCW,971,"['0b6e0195-b297-414e-9eb8-e163eb8d39c3', '1fb09c3b-eeb4-40f0-b01d-27d82b7e47a1', '3a9e73e9-8aeb-47a8-8bb3-1c9b000c7614']",55,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:55.049,Pass,True
,,,,,,,,4.001386,,,,,,,,,,aefea1d2-c8a8-409f-9ea5-b2fd0e880fad,2495,,"[72.0, 38.0]",19720,67,,,0.56931317,,,Right Foot,,,"[97.0, 54.0]",Ground Pass,29.681644,,Hannah Jayne Blundell,17275.0,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Center Midfield,126,Chelsea FCW,971,['f1927a9e-2f00-4bde-b236-a79007bda631'],58,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:58.834,Pass,
,,,,,,,,0.7846,,,,,,,,,,74510f33-9520-4956-a51e-bbae849bc971,2502,,"[118.0, 66.0]",19720,68,,,-1.665748,,,Right Foot,True,,"[116.0, 45.0]",Ground Pass,21.095022,Incomplete,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,126,Chelsea FCW,971,['79070f8a-296b-4fea-b9f1-fa9b15867fd0'],7,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:07.813,Pass,
,,,,,,,,1.6146,,,,,,,,,,6a9d0e92-1afb-4188-8c31-ae55cc070786,2505,,"[5.0, 36.0]",19720,68,,,-1.19029,,,Left Foot,,,"[19.0, 1.0]",Low Pass,37.696156,Out,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Center Back,126,Chelsea FCW,971,,10,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:10.358,Pass,
,,,,,,,,0.964944,,,,,,,,,,6144e83f-358b-4dfe-9bc6-5ef76fb9933b,2506,,"[86.0, 80.0]",19720,68,,,-1.7681919,,,,,,"[83.0, 65.0]",Low Pass,15.297058,,So-Yun Ji,4647.0,,,Throw-in,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,127,Chelsea FCW,971,['cfb6520d-6f30-4e7f-b15a-697e8ef16782'],16,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:16.167,Pass,
,,,,,,,,2.41093,,,,,,,,,,8b5bf813-0708-4d68-8c93-9350c2c27607,2510,,"[82.0, 65.0]",19720,68,,,-1.7894653,,,Left Foot,,,"[76.0, 38.0]",Ground Pass,27.658634,,Maren Nævdal Mjelde,10395.0,,,,2,From Throw In,So-Yun Ji,4647.0,Right Center Midfield,127,Chelsea FCW,971,['aa81c1fe-5741-43d2-afdc-98c553c3b496'],19,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:19.138,Pass,
,,,,,,,,2.4275,,,,,,,,,,664b55b0-a8e2-4c1d-a3c7-d3f3eb3ec6f1,2513,,"[77.0, 37.0]",19720,68,,,-0.86217004,,,Right Foot,,,"[95.0, 16.0]",Ground Pass,27.658634,,Jonna Ann-Charlotte Andersson,10222.0,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Center Defensive Midfield,127,Chelsea FCW,971,['957a88f1-78e8-432d-9715-5d0e9ac82ef9'],21,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:21.604,Pass,
,,,,,,,,1.969213,,,,,,,,,,9207015f-e25a-4a7e-a8f2-f629f0119e11,2517,,"[95.0, 14.0]",19720,68,,,2.4668517,,,Left Foot,,,"[75.0, 30.0]",Ground Pass,25.612497,,Magdalena Lilly Eriksson,4633.0,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,127,Chelsea FCW,971,['c7ff9934-7b66-4e83-854e-a2a7e072f3ef'],27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:27.479,Pass,
,,,,,,,,1.969984,,,,,,,,,,4be6f5a1-5d25-4ede-9c00-34b3634485f5,2520,,"[74.0, 31.0]",19720,68,,,1.6856729,,,Left Foot,,,"[71.0, 57.0]",Ground Pass,26.172504,,Millie Bright,4642.0,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,127,Chelsea FCW,971,['d1c2a99b-1b2a-4b80-b163-84c2a2246fe7'],30,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:30.566,Pass,
,,,,,,,,1.042467,,,,,,,,,,54e6631f-7999-4750-bc9f-104ed7ea3ccc,2523,,"[71.0, 57.0]",19720,68,,,0.95613337,,,Right Foot,,,"[83.0, 74.0]",Ground Pass,20.808653,,Hannah Jayne Blundell,17275.0,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,127,Chelsea FCW,971,['0206f431-623d-4b80-9fd7-1804b7efe381'],34,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:34.319,Pass,
,,,,,,,,1.822734,,,,,,,,,,48c882a5-555a-4f5c-bb16-cdeca53e2d92,2526,,"[83.0, 74.0]",19720,68,,,-2.8387077,,,Right Foot,,,"[67.0, 69.0]",Ground Pass,16.763054,,Millie Bright,4642.0,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,127,Chelsea FCW,971,['14ea62d4-0701-45a1-b85e-8fcb10ff6103'],36,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:36.728,Pass,
,,,,,,,,0.919639,,,,,,,,,,8e1e9ca5-700d-4133-a6a4-06e2d7fa8e0c,2530,,"[68.0, 71.0]",19720,68,,,0.7086263,,,Right Foot,,,"[75.0, 77.0]",Ground Pass,9.219544,,Hannah Jayne Blundell,17275.0,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,127,Chelsea FCW,971,['f9f2660b-0eb1-42be-84e3-547fda42b860'],39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:39.793,Pass,
