50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.573067,,,,,,,,,,,,281b8e11-cc2a-4485-ab00-595fdd58db20,126,,"[1.2, 72.5]",3775628,3,,,,,0.08857075,,Right Foot,,,,"[27.1, 74.8]",,Ground Pass,,26.001923,,,,,Jackie Groenen,10654.0,,,,,,1,Regular Play,Maria Thorisdottir,4636.0,Right Back,9,Manchester United,1475,['8007b7c8-55fa-4df5-b101-a5e39b1e460b'],1,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:01.985,Pass,
,,,,,,,,,,,,,,,,,1.059389,,,,,,,,,,,,988adca0-a345-4ca1-a7a8-fab78e6900e9,129,,"[27.1, 74.8]",3775628,3,,,,,-2.247041,,Right Foot,,,,"[20.6, 66.7]",,Ground Pass,,10.385567,,,,,Katie Zelem,31540.0,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,9,Manchester United,1475,['711d816f-1308-446d-a60c-7ed2f080cc10'],4,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:04.398,Pass,
,,,,,,,,,,,,,,,,,0.897339,,,,,,,,,,,,c3f46eb7-8516-45e9-b751-8dab5235ce34,131,,"[20.4, 66.7]",3775628,3,,,,,-0.5928965,,Right Foot,,,,"[34.5, 57.2]",,Ground Pass,,17.001764,,,,,Ella Toone,31534.0,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,9,Manchester United,1475,['35b4630f-46eb-4afd-b906-1f2c058c0968'],5,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:05.457,Pass,
,,,,,,,,,,,,,,,,,2.067698,,,,,,,,,,,,4654766f-3edc-47f6-a431-84350f002f50,134,,"[77.5, 31.4]",3775628,3,,,,,2.7542992,,Left Foot,,,,"[62.3, 37.6]",,Ground Pass,,16.415846,,,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,Recovery,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,9,Manchester United,1475,['0de6a571-8a9c-4d9a-854a-ff95d52e0427'],8,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:08.700,Pass,
,,,,,,,,,,,,,,,,,1.140639,,,,,,,,,,,,b4751fc7-6235-41c1-87ea-648b8278a55c,137,,"[62.5, 37.6]",3775628,3,,,,,-0.5748262,,Right Foot,,,,"[78.4, 27.3]",,Ground Pass,,18.944656,,,Incomplete,,Kenza Dali,15421.0,,,,,,1,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,9,Manchester United,1475,"['5609c6a9-33bc-4c52-a5c7-29635b320fd7', '88513e39-11a5-4ae0-8b0b-f6e45fbafdc9']",11,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:11.581,Pass,
,,,,,,,,,,,,,,,,,1.257543,,,,,,,,,,,,efc72eaf-31fd-4ba5-9aab-2c63a4b7a058,143,,"[44.2, 58.6]",3775628,3,,,,,1.152572,,Right Foot,,,,"[51.0, 73.9]",,Ground Pass,,16.74306,,,,,Jackie Groenen,10654.0,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,9,Manchester United,1475,"['79df25d4-ed52-48d3-bbec-f0172634f909', 'af9368f2-cae3-4fd5-8336-1b21445f06a0', 'b1883798-36ea-4f80-8701-c1cdc11fc900']",13,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:13.976,Pass,True
,,,,,,,,,,,,,,,,,1.2563,,,,,,,,,,,,9fcf7ede-14cc-46e6-8ca4-d6b6f0559f8e,152,,"[41.5, 27.3]",3775628,3,,,,,-1.416016,,Right Foot,,,,"[43.7, 13.2]",,Ground Pass,,14.270599,,,,,Katerina Svitková,24403.0,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,10,West Ham United LFC,972,['9799fd8e-f0e2-4c53-a3b0-32f615c3f8df'],20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:20.803,Pass,
,,,,,,,,,,,,,,,,,6.10603,,,,,,,,,,,,76bdbdb2-184f-407a-8c34-561ca0a718d2,155,,"[48.8, 5.8]",3775628,3,,,,,-0.012944261,,Left Foot,,,,"[110.6, 5.0]",,High Pass,,61.80518,,,Incomplete,,Kenza Dali,15421.0,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Wing Back,10,West Ham United LFC,972,"['316c6208-9e1c-4ad6-a3ab-0467c04e0e1f', '332f83e2-7ba8-4747-94a4-3c9083406088']",24,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:24.953,Pass,
,,,,,,,,,,,,,,,,,1.826515,,,,,,,,,,,,c6b67ac8-e872-48af-bc29-7e71eef408ed,159,,"[104.2, 0.1]",3775628,4,,,,,1.323699,,,,,,"[109.8, 22.3]",,High Pass,,22.895414,,,,,Martha Thomas,31558.0,,,,,Throw-in,1,From Throw In,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,11,West Ham United LFC,972,['676701fb-9e09-4479-96f9-66d7c7dd8eac'],13,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:13.230,Pass,
,,,,,,,,,,,,,,,,,2.766277,,,,,,,,,,,,b9e0cd6d-260a-4511-921c-5121fcd20e93,162,,"[109.8, 22.3]",3775628,4,,,,True,1.0010399,,,True,,,"[118.0, 35.1]",,Low Pass,,15.201316,,,Incomplete,,Emily Louise van Egmond,5076.0,,,,,,1,From Throw In,Martha Thomas,31558.0,Center Forward,11,West Ham United LFC,972,"['1fd89fdb-4e19-4b2c-b220-b36260e939b0', 'ab68c559-9dee-4afa-98ce-84c6bae9c7a4', 'dd5af9bf-3f1a-4a91-8471-88fe352ac1fb']",15,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:15.097,Pass,True
,,,,,,,,,,,,,,,,,3.404627,,,,,,,,,,,,7fa8588f-4b31-4e7b-b99e-f523a19b8b6c,166,,"[4.9, 44.2]",3775628,4,,,,,-1.0463027,,Right Foot,,,,"[20.0, 18.1]",,Ground Pass,,30.153275,,,,,Ona Batlle Pascual,46639.0,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,12,Manchester United,1475,['92f43f76-9d1c-4e4f-b8c8-49efaa4d7179'],19,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:19.676,Pass,
,,,,,,,,,,,,,,,,,1.23629,,,,,,,,,,,,87e8ed70-e2c7-4f43-a41c-2059673ea492,169,,"[21.5, 20.5]",3775628,4,,,,,1.164502,,Right Foot,,,,"[25.2, 29.1]",,Ground Pass,,9.362158,,,,,Katie Zelem,31540.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,12,Manchester United,1475,['5132cbd2-9c40-42bf-908a-7f72e7d7f542'],23,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:23.817,Pass,
,,,,,,,,,,,,,,,,,1.571384,,,,,,,,,,,,fab62e6d-8ed6-47ab-863a-1772377646ad,173,,"[26.4, 26.0]",3775628,4,,,,,-1.8013636,,Right Foot,,,,"[21.4, 4.7]",,Ground Pass,,21.878984,,,,,Ona Batlle Pascual,46639.0,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,12,Manchester United,1475,"['0544cab3-b5c8-44e0-8142-805fba1daac7', '70209252-7e2b-4b1c-b309-24c1aa6f8239']",25,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:25.862,Pass,True
,,,,,,,,,,,,,,,,,1.194574,,,,,,,,,,,,ca53bfc3-0d51-43d1-8855-8c058b3b5a60,176,,"[21.4, 4.7]",3775628,4,,,,,-0.09873451,,Right Foot,,,,"[42.6, 2.6]",,Ground Pass,,21.303755,,,,,Ella Toone,31534.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,12,Manchester United,1475,['dbdd3acb-702c-422e-8cd7-f60c7a59a0f4'],28,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:28.693,Pass,
,,,,,,,,,,,,,,,,,0.089114,,,,,,,,,,,,67bac251-6e17-49c2-8169-5972f4a327ed,181,,"[52.4, 3.1]",3775628,4,,,,,0.8139618,,Right Foot,,,,"[54.1, 4.9]",,Ground Pass,,2.4758837,,,Incomplete,,Lauren James,31531.0,,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,12,Manchester United,1475,"['a99ecd56-9b5e-4890-989a-3bd67dccc162', 'c9528b67-5a01-4a6b-b063-2698d542d1e7', 'd7454616-dc4b-41b1-b4de-9d0f7d2ac943']",32,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:32.766,Pass,True
,,,,,,,,,,,,,,,,,0.079772,,,,,,,,,,,,ccad89da-a97e-4a26-ac18-1ad27b37f2bc,188,,"[68.4, 27.2]",3775628,4,,,,,0.70449406,,Right Foot,,,,"[70.4, 28.9]",,Ground Pass,,2.624881,,,Incomplete,,Lucy Staniforth,15562.0,,,,,,1,Regular Play,Lauren James,31531.0,Left Wing,12,Manchester United,1475,"['86e811b4-9a7e-4e86-aa73-b22cd3684dd0', 'a6864623-4207-4ddb-8574-e08f5c7a6c62', 'dd24a681-19fb-4f2d-8a2c-9e0e8fc2b7dd']",38,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:38.172,Pass,True
,,,,,,,,,,,,,,,,,1.210814,,,,,,,,,,,,7f525c9f-7ce4-468b-984d-689519e9444c,191,,"[63.2, 27.6]",3775628,4,,,,,-1.4745041,,Right Foot,,,,"[64.9, 10.0]",,Ground Pass,,17.681911,,,,,Ona Batlle Pascual,46639.0,,,,,Recovery,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,12,Manchester United,1475,['213659e3-7634-480d-9884-053dccf77f6c'],39,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:39.832,Pass,
,,,,,,,,,,,,,,,,,1.412237,,,,,,,,,,,,ca5e9b8b-bee1-41af-8531-1c5303505a23,194,,"[72.3, 5.7]",3775628,4,,,,,-0.12832323,,Right Foot,,,,"[84.7, 4.1]",,Ground Pass,,12.5028,,,,,Ella Toone,31534.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,12,Manchester United,1475,['4d327b96-80c2-4f5a-afc8-5247a078c8f9'],42,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:42.242,Pass,
,,,,,,,,,,,,,,,,,2.252639,,,,,,,,,,,,f9df1691-1c7d-4eb8-98f6-d203f465918a,197,,"[84.7, 4.1]",3775628,4,,,,,0.8111989,,Right Foot,,,,"[99.8, 20.0]",,Ground Pass,,21.927608,,,,,Ona Batlle Pascual,46639.0,,,,,,1,Regular Play,Ella Toone,31534.0,Right Wing,12,Manchester United,1475,['a1958b1f-ef9b-4ac2-b41b-51bb5ae1ad3b'],44,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:44.290,Pass,
,,,,,,,,,,,,,,,,,1.86139,,,,,,,,,,,,833d8ae6-427f-46d2-abc7-f5bd9ab4d5ed,201,,"[100.2, 20.9]",3775628,4,,,,,0.7732775,,Right Foot,,,,"[116.9, 37.2]",,Ground Pass,,23.336239,,,Incomplete,,Christen Annemarie Press,6817.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,12,Manchester United,1475,"['0d398a7b-61c1-4199-aa81-7b5c97ce7f19', '57011035-f844-464e-b7de-c9466c3e2cc2', 'dbc703de-4a01-453c-8104-edf583747ea7']",46,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:46.557,Pass,True
,,,,,,,,,,,,,,,,,1.909346,,,,,,,,,,,,997e5281-46f2-405a-bdec-68aacc9679eb,204,,"[10.8, 35.6]",3775628,5,,True,,,-0.032148186,,Drop Kick,,,,"[76.1, 33.5]",,High Pass,,65.333755,,,Incomplete,,,,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,13,West Ham United LFC,972,['7c849f07-c093-4c67-9051-d7c3f7c993b5'],7,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:07.437,Pass,
,,,,,,,,,,,,,,,,,0.717727,,,,,,,,,,,,cbaae6fe-f8a9-4cd8-b19d-cd0acb46ce08,208,,"[68.5, 7.4]",3775628,5,,,,,2.0899425,,Right Foot,,,,"[64.1, 15.1]",,Ground Pass,,8.868484,,,,,Kenza Dali,15421.0,,,,,,1,Regular Play,Katerina Svitková,24403.0,Left Wing Back,13,West Ham United LFC,972,"['24560646-8361-4a7b-98e0-3d3edc99a15c', '2d7d14d3-330a-4845-9c77-563138b6e819']",14,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:14.405,Pass,True
,,,,,,,,,,,,,,,,,4.296623,,,,,,,,,,,,85247816-1428-49b4-89bb-f120ed8eecb9,212,,"[64.4, 20.0]",3775628,5,,,,,1.1535002,,Right Foot,,,,"[91.0, 80.0]",,High Pass,,65.632,,,Out,,Cecilie Redisch Kvamme,31553.0,,True,,,,1,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,13,West Ham United LFC,972,"['18628d86-30c3-42f9-8c8f-b32677a36d00', 'eee56244-a0e9-4bd1-b771-92b0ed33d366']",16,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:16.338,Pass,True
,,,,,,,,,,,,,,,,,4.69524,,,,,,,,,,,,2a772105-bf2f-4a23-82b3-6f034cb84e42,214,,"[28.3, 0.1]",3775628,5,,True,,,1.8441516,,,,,,"[16.3, 42.9]",,High Pass,,44.45042,,,,,Amy Turner,31533.0,,True,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,14,Manchester United,1475,['a4cc0e07-9ca1-4380-b9c8-c87e1833a605'],34,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:34.114,Pass,
,,,,,,,,,,,,,,,,,2.450949,,,,,,,,,,,,899736c2-c327-4c47-a064-df10147d16f2,216,,"[16.3, 55.1]",3775628,5,,,,,0.6652894,,Right Foot,,,,"[42.3, 75.5]",,Ground Pass,,33.047844,,,,,Maria Thorisdottir,4636.0,,,,,,1,From Throw In,Amy Turner,31533.0,Right Center Back,14,Manchester United,1475,['d3012046-b9a3-4692-b2db-1cf832ef7e6a'],40,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:40.527,Pass,
,,,,,,,,,,,,,,,,,0.941108,,,,,,,,,,,,2545b4ba-8be2-4189-bc15-ff6479edb0cd,219,,"[49.3, 75.6]",3775628,5,,,,,-0.5895602,,Right Foot,,,,"[64.1, 65.7]",,Ground Pass,,17.805899,,,,,Lucy Staniforth,15562.0,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Back,14,Manchester United,1475,['91b6bb80-abf4-4060-9814-9745a2d32a02'],44,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:44.225,Pass,
,,,,,,,,,,,,,,,,,1.257505,,,,,,,,,,,,8c8cedbc-8802-46e9-a17b-c3ad6c643e6a,225,,"[69.6, 75.5]",3775628,6,,,,,-2.3688521,,Right Foot,,,,"[57.6, 63.8]",,Ground Pass,,16.759773,,,,,Amy Turner,31533.0,,,,,Free Kick,1,From Free Kick,Maria Thorisdottir,4636.0,Right Back,15,Manchester United,1475,['015b4ee4-df58-4187-b27a-57aa4df0c170'],25,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:25.133,Pass,
,,,,,,,,,,,,,,,,,1.872105,,,,,,,,,,,,55d621d9-2bee-4812-9036-89174d9afe9c,228,,"[56.8, 57.2]",3775628,6,,,,,-1.5794917,,Right Foot,,,,"[56.6, 34.2]",,Ground Pass,,23.00087,,,,,Millie Turner,31536.0,,,,,,1,From Free Kick,Amy Turner,31533.0,Right Center Back,15,Manchester United,1475,['3daf3576-a156-417f-b0fe-f35741768daa'],27,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:27.504,Pass,
,,,,,,,,,,,,,,,,,2.090434,,,,,,,,,,,,2bc54894-ea38-4d96-a6fa-2812e85b99d2,231,,"[61.1, 30.8]",3775628,6,,,,,-1.0409472,,Right Foot,,,,"[77.5, 2.8]",,Ground Pass,,32.449345,,,,,Lauren James,31531.0,,,,,,1,From Free Kick,Millie Turner,31536.0,Left Center Back,15,Manchester United,1475,['a144f099-a19b-4a2f-81a8-ee384c402185'],30,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:30.665,Pass,
,,,,,,,,,,,,,,,,,1.611752,,,,,,,,,,,,c613cb00-1c69-4946-a05d-36bb05e2dc81,235,,"[72.3, 21.2]",3775628,6,,,,,2.3971074,,Left Foot,,,,"[54.5, 37.6]",,Ground Pass,,24.203306,,,,,Amy Turner,31533.0,,,,,,1,From Free Kick,Lauren James,31531.0,Left Wing,15,Manchester United,1475,"['1010d075-900e-493c-be31-d3a38486f1ef', 'a1d66a2d-1b88-401a-8b83-3217af9cf01c']",37,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:37.920,Pass,True
,,,,,,,,,,,,,,,,,1.228938,,,,,,,,,,,,508b30e9-e339-43fb-ab72-868146613f0e,238,,"[54.5, 42.3]",3775628,6,,,,,0.5498532,,Right Foot,,,,"[70.0, 51.8]",,Ground Pass,,18.179659,,,,,Lucy Staniforth,15562.0,,,,,,1,From Free Kick,Amy Turner,31533.0,Right Center Back,15,Manchester United,1475,['092883a8-ca18-462b-a102-cf41378f2d1b'],40,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:40.725,Pass,
,,,,,,,,,,,,,,,,,0.475326,,,,,,,,,,,,81387c21-6564-44d7-ae81-57d55e6805af,241,,"[71.0, 47.0]",3775628,6,,,,,-2.340067,,Right Foot,,,,"[64.9, 40.7]",,Ground Pass,,8.769264,,,,,Katie Zelem,31540.0,,,,,,1,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,15,Manchester United,1475,['94c575ce-f30b-477d-9da6-e21a60c04316'],43,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:43.827,Pass,
,,,,,,,,,,,,,,,,,1.700928,,,,,,,,,,,,7ac6bb79-97fa-4b9c-a85c-59e8fb9f441c,244,,"[64.9, 40.7]",3775628,6,,,,,1.5622739,,Left Foot,,,,"[65.2, 75.9]",,Ground Pass,,35.20128,,,,,Maria Thorisdottir,4636.0,,,,,,1,From Free Kick,Katie Zelem,31540.0,Left Center Midfield,15,Manchester United,1475,['ce6a5297-0f52-43c5-b57f-b927b2b01d84'],44,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:44.343,Pass,
,,,,,,,,,,,,,,,,,2.35952,,,,,,,,,,,,a7e1915b-36c2-42c0-aeb1-22bfe9c66573,247,,"[69.2, 69.4]",3775628,6,,,,,-0.6825594,,Right Foot,,,,"[100.2, 44.2]",,High Pass,,39.95047,,,Incomplete,,Christen Annemarie Press,6817.0,,,,,,1,From Free Kick,Maria Thorisdottir,4636.0,Right Back,15,Manchester United,1475,"['0d56eadf-1511-441d-9283-e8c280131b5b', '737b75a6-2abf-4631-af5f-843f89797a1b']",47,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:47.442,Pass,
,,,,,,,,,,,True,,,,,,1.380671,,,,,,,,,,,,0d56eadf-1511-441d-9283-e8c280131b5b,249,,"[19.9, 35.9]",3775628,6,,,,,-0.11710875,,Head,,,,"[28.4, 34.9]",,Low Pass,,8.558621,,,,,Emily Louise van Egmond,5076.0,,,,,Interception,1,Regular Play,Grace Fisk,34232.0,Right Center Back,16,West Ham United LFC,972,"['0a18bc1c-8c30-4fba-a279-8d7179b510c1', 'a7e1915b-36c2-42c0-aeb1-22bfe9c66573']",49,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:49.802,Pass,
,,,,,,,,,,,,,,,,,0.474095,,,,,,,,,,,,1b33bbfe-4f93-4a03-81fb-0d771785f440,252,,"[28.6, 34.9]",3775628,6,,,,,1.5850811,,Right Foot,,,,"[28.4, 48.9]",,Low Pass,,14.001429,,,,,Dagný Brynjarsdóttir,10124.0,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Left Attacking Midfield,16,West Ham United LFC,972,['26b36002-8a3b-4a80-bc5d-c364fc3c3489'],51,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:51.247,Pass,
,,,,,,,,,,,,,,,,,0.863546,,,,,,,,,,,,bca98544-e1e4-4634-ae14-63d50fc71b57,258,,"[85.3, 16.3]",3775628,6,,,,,-0.71883,,Right Foot,,,,"[90.9, 11.4]",,Ground Pass,,7.441102,,,,,Lauren James,31531.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Left Back,17,Manchester United,1475,['42314d7b-30c0-4d6b-84e4-03996546a2ed'],55,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:55.198,Pass,
,,,,,,,,,,,,,,,,,2.154761,,,,,,,,,,,,47c6ed32-2591-4980-a541-92c1d9ff04fc,261,,"[90.9, 11.4]",3775628,6,,,,,0.983883,,Right Foot,True,,,"[105.0, 32.6]",,Ground Pass,,25.460754,True,,Incomplete,,Ella Toone,31534.0,,,,,,1,Regular Play,Lauren James,31531.0,Left Wing,17,Manchester United,1475,"['78e653d3-9131-4528-bd2c-cecef98b2458', 'a261d82b-502c-42e5-9671-38229c92b4aa']",56,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:06:56.912,Pass,
,,,,,,,,,,,,,,,,,4.193216,,,,,,,,,,,,e65dacc0-a3c8-46c5-932c-d205babf7187,266,,"[32.3, 50.6]",3775628,7,,,,,2.1275592,,Right Foot,,,,"[14.0, 80.0]",,Ground Pass,,34.630188,,,Out,,Cecilie Redisch Kvamme,31553.0,,,,,Recovery,1,Regular Play,Martha Thomas,31558.0,Center Forward,17,Manchester United,1475,"['3cdfcae7-b060-444b-b35f-ef89372ae672', '50ce6424-383b-45be-9d9b-9326a393a571']",0,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:00.685,Pass,True
,,,,,,,,,,,,,,,,,0.767316,,,,,,,,,,,,1b8e854e-5646-4e9a-8069-d65821d373bd,268,,"[106.1, 0.1]",3775628,7,,True,,,2.9504082,,,,,,"[90.6, 3.1]",,Low Pass,,15.787653,,,,,Katie Zelem,31540.0,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,18,Manchester United,1475,['79146026-2aca-4352-9f3e-dd9f51f9c000'],13,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:13.871,Pass,
,,,,,,,,,,,,,,,,,2.348877,,,,,,,,,,,,3ea92dea-0ab0-48e0-881c-e85d3eff4586,270,,"[90.6, 3.1]",3775628,7,,,,,-0.2614788,,Right Foot,,,,"[97.7, 1.2]",,Ground Pass,,7.34983,,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Throw In,Katie Zelem,31540.0,Left Center Midfield,18,Manchester United,1475,['c13a506a-609a-499d-a971-b727f50afd77'],14,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:14.639,Pass,
,,,,,,,,,,,,,,,,,0.575556,,,,,,,,,,,,9f18896f-b31c-426a-80ca-c07978694b41,272,,"[97.7, 1.2]",3775628,7,,,,,-0.05258306,,Right Foot,,,,"[105.3, 0.8]",,Ground Pass,,7.610519,,,,,Lauren James,31531.0,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,18,Manchester United,1475,['c1379aba-86ba-48c1-aa89-20739d4d7f13'],16,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:16.987,Pass,
,,,,,,,,,,,,,,,,,0.836423,,,,,,,,,,,,6d18280d-efd8-4a88-93d4-f1dba7c4e4a2,276,,"[104.9, 1.0]",3775628,7,,,,,3.0934372,,Right Foot,,,,"[96.6, 1.4]",,Ground Pass,,8.309633,,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Throw In,Lauren James,31531.0,Left Wing,18,Manchester United,1475,"['1cbb47a4-e0de-46d2-a2f9-c22f61bd31fb', '9a409991-8153-4a4d-8c99-9bfce92111a3']",19,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:19.037,Pass,True
,,,,,,,,,,,,,,,,,1.574597,,,,,,,,,,,,5974a593-550b-4f65-9064-13619a8d8874,280,,"[90.9, 2.2]",3775628,7,,,,,2.7581508,,Right Foot,,,,"[73.3, 9.3]",,Ground Pass,,18.978146,,,,,Millie Turner,31536.0,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Left Back,18,Manchester United,1475,"['2c332a5e-3ef0-4c78-9485-c6f28ee6ce28', 'e6899857-46f1-42bc-9063-088ed0e12315']",20,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:20.691,Pass,True
,,,,,,,,,,,,,,,,,1.919826,,,,,,,,,,,,ee20a8fc-3a3b-4e46-b6bf-8284f7c2e256,283,,"[71.6, 18.8]",3775628,7,,,,,1.836745,,Right Foot,,,,"[64.0, 46.7]",,Ground Pass,,28.916605,,,,,Amy Turner,31533.0,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,18,Manchester United,1475,['8e0f2fcb-b9dc-4920-af8e-85c470f16e43'],23,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:23.933,Pass,
,,,,,,,,,,,,,,,,,1.625155,,,,,,,,,,,,f352301b-4c61-4254-8b22-a3f2d72ff2d0,286,,"[70.4, 56.9]",3775628,7,,,,,1.1429276,,Right Foot,,,,"[78.7, 75.1]",,Ground Pass,,20.00325,,,,,Maria Thorisdottir,4636.0,,,,,,1,From Throw In,Amy Turner,31533.0,Right Center Back,18,Manchester United,1475,['fc47ccbe-bd81-4da0-aab3-8b56b7bf86d7'],27,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:27.467,Pass,
,,,,,,,,,,,,,,,,,3.956571,,,,,,,,,,,,6f5c5eb9-b19d-4575-8462-4a8dcb3db9f6,289,,"[79.3, 71.2]",3775628,7,,,,,-0.31249157,,Left Foot,,,,"[118.3, 58.6]",,Low Pass,,40.984875,,,Incomplete,,Lucy Staniforth,15562.0,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Back,18,Manchester United,1475,"['bd27094b-8aef-4572-967d-59141590fdbd', 'c6d920b9-ab60-4ec1-a495-44f2ecf05c19']",31,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:31.216,Pass,
