ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.60413,,,,,,,,,,,,bc162dc9-a877-4380-ba2f-6b10fcf2b9bf,1969,,"[56.4, 38.6]",3764234,47,,,,,-2.650429,,Right Foot,,,,"[47.8, 34.0]",Ground Pass,,9.752948,,,,,Gemma Bonner,15554.0,,,,,,,2,From Free Kick,Keira Walsh,4658.0,Center Defensive Midfield,99,Manchester City WFC,746,['343c8119-5a33-4308-8592-49a1e8dadf05'],48,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:48.545,Pass,
,,,,,,,,,,,,,,,1.98041,,,,,,,,,,,,6a60bb5f-011b-4f26-8ea8-70700b79a9ff,1973,,"[47.8, 47.9]",3764234,47,,,,,1.2331018,,Right Foot,,,,"[57.0, 74.1]",High Pass,,27.768328,,,,,Esme Beth Morgan,4649.0,,,,,,,2,From Free Kick,Gemma Bonner,15554.0,Left Center Back,99,Manchester City WFC,746,['ae9ec833-375f-478c-9950-cd51ffcdc4c1'],51,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:51.780,Pass,
,,,,,,,,,,,,,,,1.208944,,,,,,,,,,,,c933b6b2-7aca-4bd5-922b-85e6b2486add,1976,,"[62.5, 74.1]",3764234,47,,,,,-0.816638,,Right Foot,,,,"[78.0, 57.6]",Ground Pass,,22.638462,,,Incomplete,,Georgia Stanway,4643.0,,,,,,,2,From Free Kick,Esme Beth Morgan,4649.0,Right Back,99,Manchester City WFC,746,"['0f1ac6ed-10e0-44a4-afaf-ae4c0a926c1d', '82ddea7d-5e0a-4777-b27a-a18b8a24417d']",54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:54.967,Pass,
,,,,,,,,,,,,,,,0.831207,,,,,,,,,,,,0f1ac6ed-10e0-44a4-afaf-ae4c0a926c1d,1978,,"[42.1, 22.5]",3764234,47,,,,,-0.51748776,,Right Foot,,,,"[48.6, 18.8]",Ground Pass,,7.479305,,,Incomplete,,Chloe Arthur,10193.0,,,,,,Interception,2,From Free Kick,Natalie Haigh,46535.0,Left Center Back,99,Manchester City WFC,746,"['07d2e4c3-4dc8-4880-87e5-04091b460696', 'c933b6b2-7aca-4bd5-922b-85e6b2486add', 'dfd591fa-0121-4421-8184-c8999b6ac958']",56,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:02:56.175,Pass,
,,,,,,,,,,,,,,,0.822582,,,,,,,,,,,,6be46209-9bea-47af-8da4-caea9b769da3,1982,,"[76.2, 74.1]",3764234,47,,,,,-0.1993373,,Right Foot,,,,"[86.1, 72.1]",Ground Pass,,10.1,,,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,99,Manchester City WFC,746,['8fd88da1-1776-45d8-bada-2651f8329a42'],58,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:58.743,Pass,
,,,,,,,,,,,,,,,0.608144,,,,,,,,,,,,8e014f86-0346-436b-b339-d1b3bdfd660e,1985,,"[84.3, 72.6]",3764234,47,,,,,1.2637506,,Right Foot,,,,"[85.6, 76.7]",Ground Pass,,4.3011627,,,,,Samantha June Mewis,5087.0,,,,,,,2,From Free Kick,Janine Elizabeth Beckie,4992.0,Right Wing,99,Manchester City WFC,746,['96e2b3e2-de72-4f32-aaa5-525788e2aeb6'],59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:59.886,Pass,
,,,,,,,,,,,,,,,1.379523,,,,,,,,,,,,085ab53a-c7ed-44b4-a7b8-0bf24f9e6e6d,1988,,"[106.6, 69.3]",3764234,48,,,,,-0.014924265,,Left Foot,,,,"[120.0, 69.1]",Ground Pass,,13.401492,,,Out,,Janine Elizabeth Beckie,4992.0,,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,99,Manchester City WFC,746,['9058e659-e896-4e70-97eb-d652515be28c'],4,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:04.960,Pass,
,,,,,,,,,,,,,,,1.980392,,,,,,,,,,,,301f86ad-05e0-425d-aebf-3bcb5d5bd453,1990,,"[6.0, 36.0]",3764234,48,,True,,,-0.51856065,,Right Foot,,,,"[42.8, 15.0]",High Pass,,42.370274,,,Incomplete,,Caroline Siems,46536.0,,,,,,Goal Kick,2,From Goal Kick,Sian Rogers,46540.0,Goalkeeper,100,Aston Villa,2647,"['0d787b4a-3e01-48ff-bdd2-468ffc94f074', '52a2cec2-5d6c-425f-bddd-7d4fdb2016c8']",28,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:28.226,Pass,
,,,,,,,,,,,,,,,2.691336,,,,,,,,,,,,52a2cec2-5d6c-425f-bddd-7d4fdb2016c8,1992,,"[77.3, 65.1]",3764234,48,,,,,0.12599568,,Head,,,,"[92.3, 67.0]",High Pass,,15.119855,,,,,Samantha June Mewis,5087.0,,,,,,Recovery,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Wing,101,Manchester City WFC,746,"['301f86ad-05e0-425d-aebf-3bcb5d5bd453', '435fe935-0aaf-455b-bdac-4f853eb45963']",30,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:30.206,Pass,
,,,,,,,,,,,,,,,1.596474,,,,,,,,,,,,e58a5bcc-b9fe-4c27-9b1e-b0dedfe63a03,1995,,"[93.4, 61.9]",3764234,48,,,,,-0.14351517,,Left Foot,,,,"[110.7, 59.4]",Ground Pass,,17.479702,,,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,101,Manchester City WFC,746,['1f64a318-3154-4bfc-8ed0-0db422758caa'],34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:34.399,Pass,
,,,,,,,,,,,,,,,1.107322,,,,,,,,,,,,47ec8c10-a6d2-4306-8e69-6b33c98b4b84,1998,,"[110.8, 58.7]",3764234,48,,,,,-1.7175596,,Right Foot,True,,,"[109.1, 47.2]",Low Pass,,11.624973,,,Incomplete,,,,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Wing,101,Manchester City WFC,746,['34fbddb5-7914-4f9a-b09a-5a3d8c2a0856'],36,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:36.706,Pass,
,,,,,,,,,,,,,,,1.544347,,,,,,,,,,,,79660b2f-8034-4953-b0d4-4c780ac43a24,2003,,"[14.0, 16.1]",3764234,48,,,,,-0.97704667,,Left Foot,,,,"[24.8, 0.1]",High Pass,,19.303886,,,Out,,,,,,,,,,2,Regular Play,Caroline Siems,46536.0,Left Back,101,Manchester City WFC,746,['67f16cb5-ead1-42c7-96dd-2b1860e58ee8'],41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:41.552,Pass,True
,,,,,,,,,,,,,,,2.560806,,,,,,,,,,,,1de3f009-41e1-4856-8c26-f9bf2b05f5ed,2004,,"[94.6, 80.0]",3764234,48,,,,,-0.41318545,,,,,,"[114.9, 71.1]",High Pass,,22.165289,,,,,Keira Walsh,4658.0,,,,,,Throw-in,2,From Throw In,Esme Beth Morgan,4649.0,Right Back,102,Manchester City WFC,746,['d5341609-9af2-438c-8a32-0346ac8b813c'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:52.113,Pass,
,,,,,,,,,,,,,,,0.704727,,,,,,,,,,,,bf48505f-890e-4911-93fd-0cfddc175bce,2012,,"[117.7, 53.2]",3764234,48,,,,,-1.9163519,274a8c9a-d8fc-4a7d-b6eb-d3bd445a9658,Right Foot,True,True,,"[111.4, 35.7]",Ground Pass,,18.599463,,,,,Chloe Kelly,15570.0,True,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,102,Manchester City WFC,746,"['0700f357-e748-406f-84e4-cefdaa879392', '229973b2-918b-416a-a943-c3d41640149d']",59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:59.560,Pass,True
,,,,,,,,,,,,,,,1.781731,,,,,,,,,,,,f675b26c-c4a1-41d0-a5cd-a4369abc7d17,2020,,"[9.3, 39.6]",3764234,49,,,,,-0.52338177,,Right Foot,,,,"[37.2, 23.5]",Low Pass,,32.21211,,,Incomplete,,,,,,,,,,2,From Throw In,Caroline Siems,46536.0,Left Back,102,Manchester City WFC,746,['aeac304d-63ca-48d1-b9ee-02f5c35642fe'],2,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:02.337,Pass,
,,,,,,,,,,,,,,,1.007357,,,,,,,,,,,,7cfd5e93-5ed7-4580-aab0-f5c5f2554e72,2029,,"[87.5, 43.2]",3764234,49,,,,,2.6624823,,Left Foot,,,,"[79.8, 47.2]",Ground Pass,,8.676981,,,,,Keira Walsh,4658.0,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,102,Manchester City WFC,746,['cb145b9a-46f3-4dd9-97fa-736cf9b5f808'],10,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:10.460,Pass,
,,,,,,,,,,,,,,,0.737552,,,,,,,,,,,,c9606f65-caa0-41f9-ad66-38abeda2a717,2033,,"[78.3, 51.3]",3764234,49,,,,,2.5019426,,Right Foot,,,,"[65.8, 60.6]",Ground Pass,,15.580115,,,,,Esme Beth Morgan,4649.0,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,102,Manchester City WFC,746,"['a1d0afab-ecec-4c15-8272-563756416e5c', 'ff1f008b-6817-4faa-8995-61765838bfd4']",12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:12.759,Pass,True
,,,,,,,,,,,,,,,1.373191,,,,,,,,,,,,0ec17309-be42-4427-b58b-a5fd79028d33,2036,,"[65.6, 59.9]",3764234,49,,,,,-2.0018146,,Right Foot,,,,"[59.3, 46.2]",Ground Pass,,15.079124,,,,,Gemma Bonner,15554.0,,,,,,,2,From Throw In,Esme Beth Morgan,4649.0,Right Back,102,Manchester City WFC,746,['f8c931da-2dd2-4221-94ad-361898d32189'],14,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:14.782,Pass,
,,,,,,,,,,,,,,,1.099403,,,,,,,,,,,,e161b13f-a735-4485-94d2-0a7e0d409272,2039,,"[56.6, 47.4]",3764234,49,,,,,0.96299434,,Right Foot,,,,"[64.6, 58.9]",Ground Pass,,14.008925,,,,,Stephanie Houghton,10185.0,,,,,,,2,From Throw In,Gemma Bonner,15554.0,Left Center Back,102,Manchester City WFC,746,['b5073076-0dce-4b0f-a0d5-60b42b38b227'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:17.389,Pass,
,,,,,,,,,,,,,,,3.621775,,,,,,,,,,,,2841a6fe-3aff-4538-8de6-73981261c392,2042,,"[64.6, 58.9]",3764234,49,,,,,-1.9306237,,Right Foot,,,,"[52.9, 27.8]",Low Pass,,33.228,,,,,Demi Stokes,4651.0,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,102,Manchester City WFC,746,['014980b1-1bc5-455b-8859-b0156f4ff880'],18,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:18.753,Pass,
,,,,,,,,,,,,,,,0.87941,,,,,,,,,,,,896563a5-c123-4018-bb35-777b3d0be4ce,2045,,"[51.1, 31.5]",3764234,49,,,,,2.6142018,,Left Foot,,,,"[42.0, 36.8]",Ground Pass,,10.530907,,,,,Gemma Bonner,15554.0,,,,,,,2,From Throw In,Demi Stokes,4651.0,Left Back,102,Manchester City WFC,746,['4872d2b4-f9f0-438f-a812-b043bf02c99f'],23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:23.486,Pass,
,,,,,,,,,,,,,,,2.284299,,,,,,,,,,,,74dff908-7f95-4918-9461-e41744d1e487,2048,,"[43.4, 36.3]",3764234,49,,,,,-1.1748787,,Right Foot,,,,"[51.3, 17.4]",Ground Pass,,20.484629,,,,,Demi Stokes,4651.0,,,,,,,2,From Throw In,Gemma Bonner,15554.0,Left Center Back,102,Manchester City WFC,746,['97c8ac0c-2313-423d-bf86-ca9419bccee7'],25,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:25.094,Pass,
,,,,,,,,,,,,,,,0.861328,,,,,,,,,,,,7aa617a0-8d82-48f0-86bf-c50f6bf9491e,2051,,"[51.3, 17.4]",3764234,49,,,,,-0.30949196,,Left Foot,,,,"[68.5, 11.9]",Ground Pass,,18.057962,,,,,Caroline Weir,10188.0,,,,,,,2,From Throw In,Demi Stokes,4651.0,Left Back,102,Manchester City WFC,746,['c233f555-6d60-478a-a940-62d2b7aba5ec'],27,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:27.389,Pass,
,,,,,,,,,,,,,,,1.238628,,,,,,,,,,,,e0b3d9b7-9a41-4bc5-9cf6-c953ac7c121a,2054,,"[72.0, 11.5]",3764234,49,,,,,0.4041325,,Left Foot,,,,"[87.9, 18.3]",Ground Pass,,17.293062,,,,,Georgia Stanway,4643.0,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,102,Manchester City WFC,746,['c58c0067-3f94-4ccc-a1ac-33d3f143365c'],31,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:31.424,Pass,
,,,,,,,,,,,,,,,1.343769,,,,,,,,,,,,2dbda5b7-a1ca-4932-bb6c-726e58684592,2057,,"[91.6, 22.3]",3764234,49,,,,,2.4157267,,Right Foot,,,,"[83.6, 29.4]",Ground Pass,,10.696261,,,,,Keira Walsh,4658.0,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Center Forward,102,Manchester City WFC,746,['7979a5da-0f92-4f9e-b1af-d7968ac0219a'],35,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:35.460,Pass,
,,,,,,,,,,,,,,,0.957067,,,,,,,,,,,,19583faa-7f59-425a-bc68-e4b1ced3f8a6,2060,,"[84.2, 28.8]",3764234,49,,,,,0.53614604,743d610c-779d-4c22-af8d-ce63696c6468,Left Foot,,,,"[91.1, 32.9]",Ground Pass,,8.026207,,,,,Caroline Weir,10188.0,True,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,102,Manchester City WFC,746,['3c670dac-0d6a-4f06-afe7-79267f7b01b7'],37,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:37.011,Pass,
,,,,,,,,,,,,,,,1.344722,,,,,,,,,,,,65b93f95-47ee-4309-b6f2-339dd46a8788,2066,,"[10.3, 40.8]",3764234,50,,True,,,-0.24244702,,Drop Kick,,,,"[28.9, 36.2]",High Pass,,19.160376,,,,,Chloe Arthur,10193.0,,,,,,,2,From Keeper,Sian Rogers,46540.0,Goalkeeper,104,Aston Villa,2647,['77d56056-496f-48d5-b2e8-46b5f2ffa113'],5,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:05.335,Pass,
,,,,,,,,,,,,,,,1.089615,,,,,,,,,,,,a7df44ac-249a-49af-8d3e-8bf479ab9a28,2068,,"[46.3, 16.1]",3764234,50,,,,,0.29386935,,Right Foot,,,,"[53.9, 18.4]",Ground Pass,,7.940403,,,,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Center Defensive Midfield,105,Aston Villa,2647,['e2d264bc-5eb6-4c6b-87d7-d9997d2d1870'],7,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:07.196,Pass,
,,,,,,,,,,,,,,,1.08197,,,,,,,,,,,,f75fd24c-0ca9-4f3e-afb0-ebb4239b107f,2074,,"[50.4, 18.8]",3764234,50,,,,,0.86081046,,Right Foot,,,,"[60.8, 30.9]",Ground Pass,,15.95525,,,,,Marisa Ewers,15565.0,,,,,,Free Kick,2,From Free Kick,Natalie Haigh,46535.0,Left Center Back,106,Aston Villa,2647,['5c9a7eeb-49f2-4bb7-ad3a-5f89074de677'],35,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:35.178,Pass,
,,,,,,,,,,,,,,,3.180563,,,,,,,,,,,,6d26ea38-6a00-477d-b39c-f88ff2e865da,2080,,"[69.3, 29.5]",3764234,51,,,,,1.1054624,,Right Foot,,,,"[93.1, 76.9]",High Pass,,53.039608,,,,,Emma Follis,15557.0,,,True,,,Free Kick,2,From Free Kick,Elisha N''Dow,46534.0,Right Center Back,107,Aston Villa,2647,['10295447-bd20-480a-b75b-0951d25be8f8'],17,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:17.806,Pass,
,,,,,,,,,,,,,,,1.687689,,,,,,,,,,,,eeed1a07-a935-4713-9525-be6c272adc4c,2084,,"[28.0, 8.5]",3764234,51,,,,,0.4780007,,Left Foot,,,,"[36.3, 12.8]",Ground Pass,,9.347727,,,,,Chloe Kelly,15570.0,,,,,,Recovery,2,From Free Kick,Demi Stokes,4651.0,Left Back,107,Aston Villa,2647,['8aacf89b-6f15-43e1-9924-c772fe35777c'],21,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:21.729,Pass,
,,,,,,,,,,,,,,,4.76401,,,,,,,,,,,,dd3baf33-c06e-4e6f-93bb-a8f5f4de972e,2087,,"[41.1, 21.3]",3764234,51,,,,,-0.0309379,,Right Foot,,,,"[92.8, 19.7]",Low Pass,,51.72475,,,Incomplete,,Georgia Stanway,4643.0,,,,,,,2,From Free Kick,Chloe Kelly,15570.0,Left Wing,107,Aston Villa,2647,"['0e410171-a75c-44c6-811a-f2908c03cd73', '7bd96dbc-d523-4e82-a34e-d9e43699efbe']",25,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:06:25.058,Pass,
,,,,,,,,,,,,,,,1.518243,,,,,,,,,,,,f61a750a-0bee-4845-a61f-18006ff711bb,2091,,"[28.5, 60.6]",3764234,51,,,,,0.66104317,,Right Foot,,,,"[45.6, 73.9]",Ground Pass,,21.663334,,,,,Ella Franklin-Fraiture,46538.0,,,,,,,2,From Free Kick,Natalie Haigh,46535.0,Left Center Back,107,Aston Villa,2647,['ed4a3a5c-db1b-43d8-bd98-6d69ca3f5854'],31,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:31.079,Pass,
,,,,,,,,,,,,,,,0.9894,,,,,,,,,,,,c5d7e3a5-8968-4f26-9613-d8fc7ab508aa,2094,,"[47.9, 71.6]",3764234,51,,,,,0.4118073,,Right Foot,,,,"[56.6, 75.4]",Ground Pass,,9.493682,,,,,Emma Follis,15557.0,,,,,,,2,From Free Kick,Ella Franklin-Fraiture,46538.0,Right Back,107,Aston Villa,2647,['207ca422-d14a-4fce-8eba-f54cc27dfb68'],33,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:33.742,Pass,
,,,,,,,,,,,,,,,1.046481,,,,,,,,,,,,f9e23b1e-9c9d-4715-b18a-4d6c515694f7,2097,,"[54.5, 74.6]",3764234,51,,,,,-1.1692158,,Right Foot,,,,"[57.6, 67.3]",Ground Pass,,7.930952,,,,,Ella Franklin-Fraiture,46538.0,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Wing,107,Aston Villa,2647,['5e5099ad-1085-46e3-8d80-a7ac154a0ba1'],35,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:35.155,Pass,
,,,,,,,,,,,,,,,0.58855,,,,,,,,,,,,67034655-c007-4bf9-b529-943c0c77379e,2101,,"[64.7, 70.3]",3764234,51,,,,,0.3926375,,Right Foot,,,,"[74.6, 74.4]",Ground Pass,,10.715409,,,,,Chloe Arthur,10193.0,,,,,,,2,From Free Kick,Ella Franklin-Fraiture,46538.0,Right Back,107,Aston Villa,2647,['244e2951-1b57-437f-9f99-382c0eda1d5f'],37,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:37.751,Pass,
,,,,,,,,,,,,,,,1.347588,,,,,,,,,,,,8fecc57c-d136-423a-b9f3-399658cb17a5,2105,,"[70.4, 73.9]",3764234,51,,,,,-2.7282622,,Left Foot,,,,"[64.7, 71.4]",Ground Pass,,6.2241464,,,,,Emma Follis,15557.0,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Center Defensive Midfield,107,Aston Villa,2647,['4aa062bb-199b-419f-a17b-f37daafc35e9'],40,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:40.231,Pass,
,,,,,,,,,,,,,,,1.561272,,,,,,,,,,,,97e94172-2156-4487-a003-5868d378c4d1,2108,,"[64.4, 67.5]",3764234,51,,,,,-1.6614562,,Right Foot,,,,"[63.1, 53.2]",Ground Pass,,14.35897,,,,,Natalie Haigh,46535.0,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Wing,107,Aston Villa,2647,['c705b229-6500-437f-86b1-86f88db9e6d0'],41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:41.844,Pass,
,,,,,,,,,,,,,,,2.778214,,,,,,,,,,,,203ebd05-211d-43b1-98c2-1c31a4214276,2111,,"[64.0, 54.6]",3764234,51,,,,,-0.09090895,,Right Foot,,,,"[100.2, 51.3]",Low Pass,,36.3501,,,Incomplete,,Stine Larsen,10102.0,,,,Through Ball,True,,2,From Free Kick,Natalie Haigh,46535.0,Left Center Back,107,Aston Villa,2647,"['66133a3c-ecaa-4f31-bd56-bda389cdcd1d', 'dd0ac20e-7dfd-42e5-8190-1edaf76a75db']",44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:44.261,Pass,
,,,,,,,,,,,,,,,0.735914,,,,,,,,,,,,d5277678-bb9e-4cac-9f15-1b6ee0cce2c3,2117,,"[69.5, 64.0]",3764234,51,,,,,2.8461518,,Right Foot,,,,"[67.2, 64.7]",Ground Pass,,2.4041631,,,,,Chloe Arthur,10193.0,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Wing,107,Aston Villa,2647,"['0f0917b0-1acb-4ffd-8f79-c579c337468b', '3e186587-e294-4131-9284-3c735301922e']",54,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:54.205,Pass,True
,,,,,,,,,,,,,,,0.164656,,,,,,,,,,,,1aa7f9ca-9e0b-4497-b514-b95e220db557,2120,,"[64.9, 52.5]",3764234,51,,,,,-0.8092032,,Right Foot,,,,"[69.0, 48.2]",Low Pass,,5.9413805,,,Incomplete,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Center Defensive Midfield,107,Aston Villa,2647,['d0ca9f95-4d02-40e3-9036-29d29cd189c2'],59,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:06:59.931,Pass,
,,,,,,,,,,,,,,,0.750866,,,,,,,,,,,,0357ad8c-0377-40f5-a53b-7adc0f6238e6,2124,,"[42.1, 21.8]",3764234,52,,,,,0.8372996,,Left Foot,,,,"[49.4, 29.9]",Ground Pass,,10.904128,,,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,108,Manchester City WFC,746,['6442be3c-bfe2-4570-be54-40e368247096'],2,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:02.581,Pass,
,,,,,,,,,,,,,,,1.110856,,,,,,,,,,,,3dd0bf37-3738-4793-b153-70e609f2b23d,2127,,"[48.3, 27.6]",3764234,52,,,,,-2.078969,,Right Foot,,,,"[43.9, 19.7]",Ground Pass,,9.042677,,,,,Demi Stokes,4651.0,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,108,Manchester City WFC,746,['e7172c36-6aae-4df9-a6c0-4e89218ed1bf'],5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:05.670,Pass,
,,,,,,,,,,,,,,,1.431869,,,,,,,,,,,,d62c186c-afd5-4590-9cfe-ffd83cd68043,2130,,"[42.7, 21.4]",3764234,52,,,,,2.4668517,,Left Foot,,,,"[34.7, 27.8]",Ground Pass,,10.244999,,,,,Gemma Bonner,15554.0,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,108,Manchester City WFC,746,['a158b402-d890-489a-b599-9622e8c41550'],7,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:07.864,Pass,
,,,,,,,,,,,,,,,1.370026,,,,,,,,,,,,f1f2636c-649e-4c11-9997-1d1fb23d5ac0,2133,,"[35.8, 32.2]",3764234,52,,,,,1.8223611,,Left Foot,,,,"[30.3, 53.6]",Ground Pass,,22.095474,,,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Left Center Back,108,Manchester City WFC,746,['c20b572a-ab4d-4bb6-bc46-7273e2485aad'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:11.416,Pass,
,,,,,,,,,,,,,,,2.029874,,,,,,,,,,,,28b526a4-1eba-4cfd-ad05-fcf901945383,2137,,"[28.0, 55.5]",3764234,52,,,,,0.9537248,,Right Foot,,,,"[40.7, 73.4]",Ground Pass,,21.947664,,,,,Esme Beth Morgan,4649.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,108,Manchester City WFC,746,"['45a57381-e403-4eb8-85ef-08e152069825', '4bb5e834-d6d0-4a5d-b889-fa3872899faa']",13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:13.648,Pass,True
,,,,,,,,,,,,,,,1.188574,,,,,,,,,,,,44c22475-049c-4f7e-be31-d44c044f4f48,2140,,"[48.0, 72.6]",3764234,52,,,,,-1.0891327,,Right Foot,,,,"[54.9, 59.4]",Ground Pass,,14.8946295,,,,,Samantha June Mewis,5087.0,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Right Back,108,Manchester City WFC,746,['f9b2a1fb-ed62-4687-b5dc-2446490edd3a'],17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:17.653,Pass,
,,,,,,,,,,,,,,,2.471928,,,,,,,,,,,,0364a090-0e9d-4a9e-b268-1872be355ae6,2152,,"[50.3, 53.0]",3764234,52,,True,,,-1.0156496,,Right Foot,,,,"[68.1, 24.3]",Ground Pass,,33.771732,,,,,Chloe Kelly,15570.0,,,,,,Free Kick,2,From Free Kick,Gemma Bonner,15554.0,Left Center Back,109,Manchester City WFC,746,['b22dd1b9-135f-403c-8c15-2213cf382fb5'],32,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:32.154,Pass,
,,,,,,,,,,,,,,,1.651389,,,,,,,,,,,,5df44244-21c3-4a7f-9946-4dc29a4c6c89,2154,,"[85.4, 5.5]",3764234,52,,,,,-3.127101,,Right Foot,,,,"[64.7, 5.2]",Ground Pass,,20.702173,,,,,Demi Stokes,4651.0,,,,,,,2,From Free Kick,Chloe Kelly,15570.0,Left Wing,109,Manchester City WFC,746,['825eadf1-8162-45aa-b069-01e2d95db73a'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:38.205,Pass,
