ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.780902,,,,,,,,,,,,,,b07a2ac1-6ccc-491a-9703-dae1b6801a73,2307,,,"[68.6, 30.0]",3775589,67,,,,0.6060593,88b70757-f2a2-4515-8b96-8bcfd15584c2,Right Foot,,,,"[98.9, 51.0]",,High Pass,,36.865837,,,,Bethany Mead,15619.0,True,,,,,2,From Counter,Jill Roord,10650.0,Left Center Midfield,147,Arsenal WFC,968,"['18ac34b8-7196-487b-9df4-e841d77903a1', 'f178cfcd-6ae4-4339-a3aa-5a43bc218993']",56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:56.839,Pass,True
,,,,,,,,,,,,,,,,,1.083492,,,,,,,,,,,,,,1ff2462d-94e9-437d-bd04-b5f49e2ca5a4,2313,,,"[7.0, 36.1]",3775589,68,,,,-1.4078698,,Right Foot,,,,"[8.2, 28.8]",,Ground Pass,,7.3979726,,,,Jessica Fishlock,5016.0,,,,,Goal Kick,2,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,148,Reading WFC,974,['4da479bd-45e8-4a32-b4c4-3261ddc397a4'],43,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:43.684,Pass,
,,,,,,,,,,,,,,,,,1.489845,,,,,,,,,,,,,,3fe46baf-c8bd-4deb-8d72-9f760b28743c,2316,,,"[14.2, 21.8]",3775589,68,,,,-1.2991128,,Right Foot,,,,"[18.1, 7.8]",,Ground Pass,,14.533066,,,,Molly Bartrip,21021.0,,,,,,2,From Goal Kick,Jessica Fishlock,5016.0,Right Center Midfield,148,Reading WFC,974,['53a948d2-dd55-4ef6-b041-4a3ee10febf3'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:46.035,Pass,
,,,,,,,,,,,,,,,,,2.342932,,,,,,,,,,,,,,2c1681f8-6b7a-4f19-915e-b3e3c11a82db,2319,,,"[18.3, 7.8]",3775589,68,,,,0.32690135,,Right Foot,,,,"[59.0, 21.6]",,High Pass,,42.97592,,Incomplete,,Danielle Carter,24281.0,,,,,,2,From Goal Kick,Molly Bartrip,21021.0,Left Center Back,148,Reading WFC,974,"['d71d49f7-7121-4885-bbb7-a6d20b00ecdc', 'f24c0a5d-68ff-4ac8-af88-95f007a76c8b']",48,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:48.616,Pass,
,,,,,,,,,,,,,,,,,3.479771,,,,,,,,,,,,,,d71d49f7-7121-4885-bbb7-a6d20b00ecdc,2321,,,"[61.1, 58.5]",3775589,68,,,,-1.487655,,Right Foot,,,,"[63.5, 29.7]",,Low Pass,,28.899826,,,,Katie McCabe,15620.0,,,,,Recovery,2,From Goal Kick,Leah Williamson,18999.0,Right Center Back,148,Reading WFC,974,"['00e9e4cc-3d46-49cc-9564-883d92d56da7', '2c1681f8-6b7a-4f19-915e-b3e3c11a82db']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:50.959,Pass,
,,,,,,,,,,,,,,,,,1.316508,,,,,,,,,,,,,,36bcc139-86d0-4d69-b9dd-f51c7a91bc3f,2324,,,"[84.8, 22.2]",3775589,68,,,,-0.4164386,,Right Foot,,,,"[95.2, 17.6]",,Ground Pass,,11.371895,,Incomplete,,Vivianne Miedema,15623.0,,,,,,2,From Goal Kick,Katie McCabe,15620.0,Left Back,148,Reading WFC,974,"['69a1077e-7075-4274-977f-94687b07d80c', 'cf1f3c89-7f5e-44d7-9351-74b76696bf43']",57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:57.144,Pass,
,,,,,,,,,,,,,,,,,0.147394,,,,,,,,,,,,,,b0fa6181-bc96-4d9a-9098-feead9c99cf5,2333,,,"[67.8, 2.1]",3775589,69,,,,1.19029,,Right Foot,,,,"[68.6, 4.1]",,Ground Pass,,2.1540658,,Incomplete,,,,,,,,,2,From Goal Kick,Katie McCabe,15620.0,Left Back,148,Reading WFC,974,"['59604d29-35fc-4bf6-b9db-b9aa7f3b2127', 'a2877ed8-be7b-4a3d-bdfe-91d0a7b1b2b4']",3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:03.625,Pass,True
,,,,,,,,,,,,,,,,,0.711534,,,,,,,,,,,,,,67de6321-9b9c-4272-8c33-dfaace9caec0,2337,,,"[73.9, 78.0]",3775589,69,,,,-3.0947518,,Right Foot,,,,"[67.5, 77.7]",,Ground Pass,,6.4070272,,,,Kristine Leine,31628.0,,,,,,2,From Goal Kick,Amalie Vevle Eikeland,26570.0,Left Midfield,148,Reading WFC,974,['f7b2f623-f684-47d5-a49a-7ca17c25da4d'],8,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:08.119,Pass,
,,,,,,,,,,,,,,,,,1.083089,,,,,,,,,,,,,,b3f3dcb0-4de3-4559-9d4f-02f359db413d,2340,,,"[67.5, 77.7]",3775589,69,,,,3.1063132,,Right Foot,,,,"[59.0, 78.0]",,Ground Pass,,8.505293,,,,Natasha Harding,15725.0,,,,,,2,From Goal Kick,Kristine Leine,31628.0,Right Back,148,Reading WFC,974,['22e18cbd-743b-4a07-9b49-8a3f04cf914c'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:10.430,Pass,
,,,,,,,,,,,,,,,,,1.123286,,,,,,,,,,,,,,2a7fcda3-84ae-4183-aa6b-b6670e9e371c,2343,,,"[62.1, 75.2]",3775589,69,,,,-0.79570705,,Right Foot,,,,"[76.5, 60.5]",,Ground Pass,,20.5779,,,,Danielle Carter,24281.0,,,,,,2,From Goal Kick,Natasha Harding,15725.0,Right Center Forward,148,Reading WFC,974,['96953174-02af-4a6f-8f56-bf737665b6fd'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:12.794,Pass,
,,,,,,,,,,,,,,,,,1.369509,,,,,,,,,,,,,,b6212b1c-a4cd-4144-bc8f-80dae987274e,2346,,,"[76.8, 62.5]",3775589,69,,,,1.4046016,,Right Foot,,,,"[79.4, 78.0]",,Ground Pass,,15.716552,,,,Kristine Leine,31628.0,,,,,,2,From Goal Kick,Danielle Carter,24281.0,Left Center Forward,148,Reading WFC,974,['745c81bb-d7a1-45eb-a649-707c654984ce'],14,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:14.633,Pass,
,,,,,,,,,,,,,,,,,1.089491,,,,,,,,,,,,,,c7cd1d07-e3dc-4cef-b38b-dbbbddfd6777,2349,,,"[81.2, 77.7]",3775589,69,,,,-0.11740627,,Right Foot,,,,"[100.7, 75.4]",,Ground Pass,,19.635172,,Pass Offside,,Amalie Vevle Eikeland,26570.0,,,,,,2,From Goal Kick,Kristine Leine,31628.0,Right Back,148,Reading WFC,974,['5eee5d94-32b4-43c1-90c5-58ca80adca0c'],16,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:16.401,Pass,
,,,,,,,,,,,,,,,,,1.53522,,,,,,,,,,,,,,7e5641a0-49c6-4b3d-bf87-67477afa5e4d,2351,,,"[18.5, 14.7]",3775589,69,,,,0.43548605,,Right Foot,,,,"[32.9, 21.4]",,Ground Pass,,15.8823805,,,,Lia Wälti,10405.0,,,,,Free Kick,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,149,Arsenal WFC,968,['b37d3695-47ab-441c-99b0-ff97ea4ab339'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:39.438,Pass,
,,,,,,,,,,,,,,,,,6.133225,,,,,,,,,,,,,,19fcb6f8-ef0f-4366-98eb-88cedc22c8e9,2354,,,"[46.5, 20.2]",3775589,69,,,,-0.20785773,,Right Foot,,,,"[116.2, 5.5]",,High Pass,,71.23328,,,,Caitlin Jade Foord,11338.0,,,,,,2,From Free Kick,Lia Wälti,10405.0,Center Defensive Midfield,149,Arsenal WFC,968,['899cfc57-35df-4ebc-969f-b5c9fcd6cd6e'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:43.687,Pass,
,,,,,,,,,,,,,,,,,1.233633,,,,,,,,,,,,,,1ae032a5-cc0d-45e6-be13-da898ae46a03,2357,,,"[104.4, 19.9]",3775589,69,,,,1.0188012,,Right Foot,,,,"[114.5, 36.3]",,High Pass,,19.260582,,,,Jill Roord,10650.0,,,,,,2,From Free Kick,Caitlin Jade Foord,11338.0,Left Wing,149,Arsenal WFC,968,['ac73867c-b27a-4607-9198-8eb8deb786b7'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:24:53.628,Pass,
,,,,,,,,,,,,,,,,,1.542384,,,,,,,,,,,,,,a185d60b-2ecf-4ea6-b269-2c916190c824,2362,,,"[120.0, 80.0]",3775589,70,,,,-1.9360641,,Right Foot,,,,"[105.2, 41.3]",,High Pass,,41.43344,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Bethany Mead,15619.0,Right Wing,150,Arsenal WFC,968,['380e42c1-7959-44c5-80bf-0c881d818014'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:20.991,Pass,
,,,,,,,,,,,,,,,,,2.143992,,,,,,,,,,,,,,2773ddd9-1197-41c6-beea-19dd81c34ecc,2364,,,"[82.8, 18.8]",3775589,70,,,,-2.7553525,,Right Foot,,,,"[67.8, 12.7]",,Ground Pass,,16.1929,,,,Lisa Evans,10179.0,,,,,Recovery,2,From Corner,Vivianne Miedema,15623.0,Center Forward,150,Arsenal WFC,968,['372f4a78-a069-4075-a48b-bc3d6d55c332'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:26.762,Pass,
,,,,,,,,,,,,,,,,,2.430624,,,,,,,,,,,,,,f64fc16f-773d-4c94-8510-cf70fe350e18,2367,,,"[67.8, 13.0]",3775589,70,,,,2.595426,,Left Foot,,,,"[47.4, 25.4]",,Ground Pass,,23.872997,,,,Jennifer Patricia Beattie,17524.0,,,,,,2,From Corner,Lisa Evans,10179.0,Right Back,150,Arsenal WFC,968,['ad8bd3bb-f377-41e6-950d-7c3849c5eb58'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:28.946,Pass,
,,,,,,,,,,,,,,,,,2.303647,,,,,,,,,,,,,,b62c51a1-7f65-4ec7-8b46-31a7380db86e,2370,,,"[47.4, 25.4]",3775589,70,,,,-0.75768673,,Left Foot,,,,"[71.5, 2.6]",,Ground Pass,,33.176044,,,,Lisa Evans,10179.0,,,,,,2,From Corner,Jennifer Patricia Beattie,17524.0,Left Center Back,150,Arsenal WFC,968,['c3421bb2-7ee9-4ff1-9b8b-4884077ae536'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:33.034,Pass,
,,,,,,,,,,,,,,,,,3.401928,,,,,,,,,,,,,,82e5c1a1-2d02-44fd-8822-b08a80225b4e,2374,,,"[88.3, 7.5]",3775589,70,,,,-0.019478057,,Right Foot,,,,"[119.1, 6.9]",,Ground Pass,,30.805843,,,,Caitlin Jade Foord,11338.0,,,,,,2,From Corner,Lisa Evans,10179.0,Right Back,150,Arsenal WFC,968,['56751c61-8ee1-4b8d-b177-d62b75200220'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:38.729,Pass,
,,,,,,,,,,,,,,,,,2.302324,,,,,,,,,,,,,,78441005-4695-4e51-b2f5-560456b55a78,2377,,,"[118.2, 9.9]",3775589,70,,,,2.4516482,,Right Foot,,True,,"[107.9, 18.4]",,Ground Pass,,13.3544,,Incomplete,,,,,,,,,2,From Corner,Caitlin Jade Foord,11338.0,Left Wing,150,Arsenal WFC,968,['bcae7eb6-ef31-4270-a3d8-3abf280404ee'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:42.910,Pass,
,,,,,,,,,,,,,,,,,2.308615,,,,,,,,,,,,,,cd118849-3719-4a72-82c9-e3bd88219c08,2380,,,"[11.1, 63.7]",3775589,70,,,,-0.019605331,,Right Foot,,,,"[46.8, 63.0]",,High Pass,,35.706863,,Incomplete,,Amalie Vevle Eikeland,26570.0,,,,,,2,From Corner,Natasha Harding,15725.0,Right Center Forward,150,Arsenal WFC,968,"['3d89e1bd-4b58-4479-9feb-1f66aebffd9e', 'c4fe551e-27a9-4c63-8c5a-e39b8cce1cd8']",45,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:45.601,Pass,
,,,,,,,,,,,,,,,,,0.938656,,,,,,,,,,,,,,40b043f3-c4a0-431c-9814-0bef54fbc244,2384,,,"[71.5, 13.0]",3775589,70,,,,1.1952733,,Left Foot,,,,"[75.6, 23.4]",,Ground Pass,,11.178998,,,,Lia Wälti,10405.0,,,,,,2,From Corner,Katie McCabe,15620.0,Left Back,150,Arsenal WFC,968,['d114b132-388a-47f6-99e8-db7ca7e78406'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:49.490,Pass,
,,,,,,,,,,,,,,,,,1.681762,,,,,,,,,,,,,,dc00aecf-5df2-4c2d-9f6e-0c9d6854f0ce,2387,,,"[75.8, 24.8]",3775589,70,,,,1.8224863,,Left Foot,,,,"[69.5, 49.3]",,Ground Pass,,25.297035,,,,Leah Williamson,18999.0,,,,,,2,From Corner,Lia Wälti,10405.0,Center Defensive Midfield,150,Arsenal WFC,968,['6e2a5eeb-fe78-4659-9ba1-dbc273ba1db3'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:51.813,Pass,
,,,,,,,,,,,,,,,,,2.680357,,,,,,,,,,,,,,21f3a94c-37f0-47d5-a066-83da5b58d986,2390,,,"[74.7, 48.1]",3775589,70,,,,1.0381845,,Left Foot,,,,"[89.2, 72.7]",,Ground Pass,,28.555386,,,,Bethany Mead,15619.0,,,,,,2,From Corner,Leah Williamson,18999.0,Right Center Back,150,Arsenal WFC,968,['2b22fab6-40a4-4eb6-8fd5-62bf64bd7171'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:25:55.687,Pass,
,,,,,,,,,,,,,,,,,3.498945,,,,,,,,,,,,,,504a0493-6d03-44b1-8957-d344011c3492,2393,,,"[91.5, 70.0]",3775589,71,,,,-1.0984049,,Right Foot,True,,,"[117.1, 19.9]",,High Pass,,56.26162,,,,Caitlin Jade Foord,11338.0,,True,,,,2,From Corner,Bethany Mead,15619.0,Right Wing,150,Arsenal WFC,968,['cbd7b9c4-bc6c-4289-b80f-71280799ac3c'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:00.142,Pass,
,,,,,,,,,,,,,,,,,1.290181,,,,,,,,,,,,,,9f7b7401-acd3-459b-8066-c16498d1df3f,2396,,,"[117.7, 23.1]",3775589,71,,,,1.9570366,3ca3e529-1656-433a-a5fa-0fe0b0813df4,Right Foot,True,,,"[111.6, 38.1]",,High Pass,,16.1929,,,,Vivianne Miedema,15623.0,True,,,,,2,From Corner,Caitlin Jade Foord,11338.0,Left Wing,150,Arsenal WFC,968,['3076c6da-9de2-4ebe-b918-03d765d8a69d'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:05.339,Pass,
,,,,,,,,,,,,,,,,,2.20116,,,,,,,,,,,,,,a8a515d9-a8cc-4991-85b0-ca536a0a5750,2409,,,"[98.3, 8.1]",3775589,71,,,,1.2588334,,Left Foot,True,,,"[110.2, 45.0]",,High Pass,,38.77138,,Incomplete,,Bethany Mead,15619.0,,,,,,2,From Corner,Katie McCabe,15620.0,Left Back,150,Arsenal WFC,968,"['31469feb-f389-4866-acbf-3476b0463270', '75bd07d3-847b-4d7a-ab47-e5051374f8e9']",14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:14.687,Pass,
,,,,,,,,,,,,,,,,,1.601078,,,,,,,,,,,,,,700a0df0-2039-4498-9f4e-fe11a021b1fe,2413,,,"[12.6, 18.6]",3775589,71,,,,-0.1473829,,Left Foot,,,,"[48.3, 13.3]",,High Pass,,36.091274,,,,Danielle Carter,24281.0,,,,,Recovery,2,From Corner,Emma Mukandi,18998.0,Left Back,150,Arsenal WFC,968,['ebe62584-3926-4b29-afa4-7a9da1a56ff3'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:20.234,Pass,
,,,,,,,,,,,,,,,,,1.816638,,,,,,,,,,,,,,df6a43bd-7831-41eb-8bfd-18f48e2723d7,2416,,,"[35.8, 60.8]",3775589,71,,,,-1.8259788,,Left Foot,,,,"[29.8, 37.8]",,Ground Pass,,23.769728,,,,Manuela Zinsberger,10237.0,,,,,Recovery,2,From Corner,Leah Williamson,18999.0,Right Center Back,150,Arsenal WFC,968,['209cccc9-d082-403a-baed-3433ced012ea'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:25.714,Pass,
,,,,,,,,,,,,,,,,,1.25862,,,,,,,,,,,,,,7eb16732-95dc-4d5f-970c-dbb636b7df45,2419,,,"[29.2, 36.3]",3775589,71,,,,-1.0728613,,Right Foot,,,,"[37.3, 21.4]",,Ground Pass,,16.959364,,,,Jennifer Patricia Beattie,17524.0,,,,,,2,From Corner,Manuela Zinsberger,10237.0,Goalkeeper,150,Arsenal WFC,968,['efd04931-bdbe-4c5c-a088-7f114c7b66ea'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:29.306,Pass,
,,,,,,,,,,,,,,,,,2.505829,,,,,,,,,,,,,,e9d8881f-875e-4094-b47b-f232eade4393,2422,,,"[36.9, 21.6]",3775589,71,,,,-0.43890017,,Right Foot,,,,"[77.8, 2.4]",,High Pass,,45.182407,,,,Katie McCabe,15620.0,,,,,,2,From Corner,Jennifer Patricia Beattie,17524.0,Left Center Back,150,Arsenal WFC,968,['82b57bd7-f807-4360-95ea-ddc8f34650df'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:32.472,Pass,
,,,,,,,,,,,,,,,,,1.465247,,,,,,,,,,,,,,ea9f5c6b-5e09-49f8-811a-e560af6586cd,2425,,,"[89.2, 23.6]",3775589,71,,,,1.7027682,,Left Foot,,,,"[87.7, 34.9]",,Ground Pass,,11.399123,,,,Caitlin Jade Foord,11338.0,,,,,,2,From Corner,Katie McCabe,15620.0,Left Back,150,Arsenal WFC,968,['4dbe7282-9844-467a-8820-b957a66a5f09'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:41.057,Pass,
,,,,,,,,,,,,,,,,,1.440302,,,,,,,,,,,,,,12dbc535-cb52-4be1-893b-2dcc7552acd5,2429,,,"[88.0, 33.8]",3775589,71,,,,-3.1180675,,Right Foot,,,,"[71.0, 33.4]",,Ground Pass,,17.004705,,,,Lia Wälti,10405.0,,,,,,2,From Corner,Caitlin Jade Foord,11338.0,Left Wing,150,Arsenal WFC,968,['8cb9df44-ec08-46e7-9e9e-bd68dc9b9cca'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:44.051,Pass,
,,,,,,,,,,,,,,,,,1.482046,,,,,,,,,,,,,,b2d08487-1bac-4222-9696-cb7d0a7c0755,2432,,,"[70.7, 34.3]",3775589,71,,,,2.0692558,,Left Foot,,,,"[62.1, 50.1]",,Ground Pass,,17.988886,,,,Leah Williamson,18999.0,,,,,,2,From Corner,Lia Wälti,10405.0,Center Defensive Midfield,150,Arsenal WFC,968,['03745b00-6784-4032-a625-cb66ca8a867f'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:46.778,Pass,
,,,,,,,,,,,,,,,,,1.438825,,,,,,,,,,,,,,1ca42460-2131-4ab3-a814-0b7894a0cd69,2435,,,"[62.1, 50.1]",3775589,71,,,,-1.0690368,,Right Foot,,,,"[79.6, 18.2]",,High Pass,,36.384888,,,,Katie McCabe,15620.0,,,,,,2,From Corner,Leah Williamson,18999.0,Right Center Back,150,Arsenal WFC,968,['75a29a4c-6890-4764-aa5e-11763e871d0f'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:49.291,Pass,
,,,,,,,,,,,,,,,,,2.073875,,,,,,,,,,,,,,422c6553-ccfd-4782-92f8-77ce319876e1,2438,,,"[73.8, 18.8]",3775589,71,,,,3.093725,,Left Foot,,,,"[57.1, 19.6]",,Ground Pass,,16.71915,,,,Jennifer Patricia Beattie,17524.0,,,,,,2,From Corner,Katie McCabe,15620.0,Left Back,150,Arsenal WFC,968,['2f376ace-2e07-42e1-80fa-e3e2aff5a20a'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:52.268,Pass,
,,,,,,,,,,,,,,,,,1.396384,,,,,,,,,,,,,,126f493c-ef29-4698-93e4-2a97a831ab6e,2441,,,"[63.8, 21.1]",3775589,71,,,,1.6876528,,Right Foot,,,,"[61.1, 44.1]",,Ground Pass,,23.157936,,,,Leah Williamson,18999.0,,,,,,2,From Corner,Jennifer Patricia Beattie,17524.0,Left Center Back,150,Arsenal WFC,968,['eb4d25a4-3745-4b86-9b6b-7e2b12f75cb8'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:26:56.964,Pass,
,,,,,,,,,,,,,,,,,0.277849,,,,,,,,,,,,,,e6c7b571-06f9-4a7d-b37f-00232f190053,2444,,,"[68.4, 30.0]",3775589,72,,,,-0.85843873,,Right Foot,,,,"[74.1, 23.4]",,High Pass,,8.720665,,Incomplete,,Kim Little,15616.0,,,,,,2,From Corner,Leah Williamson,18999.0,Right Center Back,150,Arsenal WFC,968,"['b3b34025-8e47-4904-9180-2d8366c5a22c', 'ec68cbd9-374f-419c-84a2-da732e41b2ad']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:02.449,Pass,
,,,,,,,,,,,,,,,,,1.87007,,,,,,,,,,,,,,e3df7970-04b1-411b-a5e4-60cb3efb1d11,2451,,,"[45.6, 65.7]",3775589,75,,,,-0.010100666,,Right Foot,,,,"[75.3, 65.4]",,High Pass,,29.701515,,Incomplete,,,,,,,,Recovery,2,Other,Jessica Fishlock,5016.0,Right Center Midfield,152,Arsenal WFC,968,['63fcd01e-954e-4b6e-862c-c6387d238ab5'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:30:04.809,Pass,
,,,,,,,,,,,,,,,,,0.80339,,,,,,,,,,,,,,63fcd01e-954e-4b6e-862c-c6387d238ab5,2452,,,"[44.8, 14.7]",3775589,75,,,,1.2760662,,Head,,,,"[48.2, 25.9]",,Low Pass,,11.7046995,,,,Lia Wälti,10405.0,,,,,Recovery,2,Other,Katie McCabe,15620.0,Left Back,152,Arsenal WFC,968,"['87d209f1-9953-497c-9de0-5d3217b4c63e', 'e3df7970-04b1-411b-a5e4-60cb3efb1d11']",6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:06.679,Pass,
,,,,,,,,,,,,,,,,,1.688995,,,,,,,,,,,,,,41482211-1e99-45c2-84e2-b9e403aec7ab,2455,,,"[47.4, 22.8]",3775589,75,,,,-1.5928515,,Left Foot,,,,"[47.1, 9.2]",,Ground Pass,,13.603309,,,,Katie McCabe,15620.0,,,,,,2,Other,Lia Wälti,10405.0,Center Defensive Midfield,152,Arsenal WFC,968,['f95e067a-5192-4796-8b27-bf30b8294015'],8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:08.525,Pass,
,,,,,,,,,,,,,,,,,2.096613,,,,,,,,,,,,,,8ebdb8c5-04c9-4c8d-90e8-4f8cce18f2e8,2458,,,"[54.0, 18.2]",3775589,75,,,,1.7606019,,Left Foot,,,,"[46.2, 58.8]",,Ground Pass,,41.342472,,,,Leah Williamson,18999.0,,True,,,,2,Other,Katie McCabe,15620.0,Left Back,152,Arsenal WFC,968,['939b6e71-0eb1-42b9-a13b-6cbf7af5e99a'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:13.534,Pass,
,,,,,,,,,,,,,,,,,1.898278,,,,,,,,,,,,,,f4fab764-6082-4ae0-be20-5f7bede9f432,2461,,,"[58.6, 53.6]",3775589,75,,,,-1.0716416,,Right Foot,,,,"[78.5, 17.1]",,High Pass,,41.572346,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,2,Other,Leah Williamson,18999.0,Right Center Back,152,Arsenal WFC,968,"['8348ed9b-6663-4c34-ba5f-0dd43d2dfeae', 'ef87b3a5-577c-4ee3-bfaa-532ac002935b']",18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:30:18.717,Pass,
,,,,,,,,,,,,,,,,,2.303011,,,,,,,,,,,,,,49082ba3-8d48-4fff-a48f-fa79bdee7c4e,2468,,,"[69.3, 55.3]",3775589,76,,,,-0.02708697,98ed89cb-b24d-4d68-8770-32ad665c6fa5,Right Foot,,,,"[109.9, 54.2]",,Ground Pass,,40.6149,,,,Natasha Harding,15725.0,True,,,,Free Kick,2,From Free Kick,Rachel Rowe,19780.0,Right Midfield,154,Reading WFC,974,['c63ab584-f06d-47b4-84e2-642a6b128dfd'],13,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:13.566,Pass,
,,,,,,,,,,,,,,,,,1.973485,,,,,,,,,,,,,,af1e73fd-9f35-46dc-98af-ec364b78562f,2473,,,"[120.0, 80.0]",3775589,77,,,,-1.6317288,,Left Foot,,,,"[117.7, 42.3]",,High Pass,True,37.770096,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Emma Mukandi,18998.0,Left Back,155,Reading WFC,974,['081f57e3-31fb-49ae-a3af-4db2ebe14ccd'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:04.456,Pass,
,,,,,,,,,,,,,,,,,1.82317,,,,,,,,,,,,,,f6bbe272-c03e-4010-960c-9bb6a76ee8d8,2475,,,"[120.0, 0.1]",3775589,77,,,,1.8288695,,Right Foot,,,,"[109.6, 39.5]",,High Pass,True,40.749477,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Rachel Rowe,19780.0,Right Midfield,156,Reading WFC,974,['ebd87efd-d65e-44a0-9c3a-656ccbdef2f0'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:46.775,Pass,
,,,,,,,,,,,,,,,,,1.445347,,,,,,,,,,,,,,b8f9e389-f09b-478d-aac4-c5de9d5478ba,2480,,,"[75.0, 13.8]",3775589,77,,,,0.59659135,,Left Foot,,,,"[93.7, 26.5]",,Ground Pass,,22.604866,,,,Danielle Carter,24281.0,,,,,,2,From Corner,Emma Mukandi,18998.0,Left Back,156,Reading WFC,974,['f628f39f-8ae9-4aa4-a430-19edff40d4d3'],55,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:55.653,Pass,
