50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.40011,,,,,,,,,,,,,6e2ec718-7b3a-44ff-85aa-147ac3b816aa,105,,"[20.1, 68.9]",3775548,3,,,,,-0.5083106,,Right Foot,,,,"[48.1, 53.3]",,High Pass,,32.052456,,Vivianne Miedema,15623.0,,,,,,,1,From Goal Kick,Leah Williamson,18999.0,Right Center Back,9,Arsenal WFC,968,"['8ac2094b-d757-4620-a29b-bcfcc6ea8aec', 'bc195631-32fc-4c46-8f7c-87d19c2ff200']",10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:10.311,Pass,True
,,,,,,,,,,,,,,,,,,,0.35452,,,,,,,,,,,,,4af32bad-b5be-490d-b03d-23cd8cbb4717,107,,"[47.3, 53.3]",3775548,3,,,,,-0.4012288,,Head,,,,"[53.9, 50.5]",,Low Pass,,7.169379,Incomplete,,,,,,,,,1,From Goal Kick,Vivianne Miedema,15623.0,Center Forward,9,Arsenal WFC,968,['8e6d5199-7d25-4049-bf4f-ec676071cd9c'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:11.795,Pass,
,,,,,,,,,,,,,,,,,,,1.241657,,,,,,,,,,,,,6217d2d6-e446-4925-97ae-689283354d93,110,,"[66.2, 28.8]",3775548,3,,,,,-2.2033346,,Right Foot,,,,"[51.1, 8.2]",,Ground Pass,,25.541534,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,Regular Play,Melanie Leupolz,15648.0,Right Defensive Midfield,10,Chelsea FCW,971,['af78f81c-f893-427f-bc6d-6280b508196e'],13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:13.487,Pass,
,,,,,,,,,,,,,,,,,,,1.192774,,,,,,,,,,,,,e04e6b1e-17aa-4e3b-86d1-4f0e51031dc1,114,,"[61.3, 6.3]",3775548,3,,,,,-0.19592713,,Right Foot,,,,"[74.4, 3.7]",,Ground Pass,,13.355523,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,10,Chelsea FCW,971,"['7d91a0bd-945c-4148-9749-8d19a4ce13d5', 'd4c41481-877a-4c60-a225-d52857f0d000']",18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:18.070,Pass,True
,,,,,,,,,,,,,,,,,,,0.611896,,,,,,,,,,,,,086e79df-d6ee-4959-a43e-25516cd275ee,118,,"[74.9, 2.3]",3775548,3,,,,,0.0,,Right Foot,,,,"[95.3, 2.3]",,Ground Pass,,20.4,Incomplete,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,10,Chelsea FCW,971,"['533fd56c-8393-480c-b8ea-d026401f963d', 'd4be4d0f-60b0-4319-81bb-c963dc43e92e', 'db0b045b-0fbb-4ca5-9746-8236eed9dc6b']",19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:19.834,Pass,True
,,,,,,,,,,,,,,,,,,,1.228151,,,,,,,,,,,,,7cdbebc4-29b6-4740-922d-beca1f468ad0,122,,"[28.1, 75.6]",3775548,3,,,,,-0.9643505,,Left Foot,,,,"[40.1, 58.3]",,Ground Pass,,21.054453,,Jill Roord,10650.0,,,,,,Recovery,1,Regular Play,Noelle Maritz,10404.0,Right Back,10,Chelsea FCW,971,['d283926f-f081-46f5-8b13-58ad29aede44'],22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:22.077,Pass,
,,,,,,,,,,,,,,,,,,,1.086025,,,,,,,,,,,,,6d71eec3-0b18-41a8-8ec6-864e5cde5512,129,,"[34.7, 66.7]",3775548,3,,,,,0.97538644,,Left Foot,,,,"[38.9, 72.9]",,Ground Pass,,7.488658,Incomplete,,,,,,,,Recovery,1,Regular Play,Noelle Maritz,10404.0,Right Back,10,Chelsea FCW,971,['0a04b6ac-8265-4998-b6fe-6d41080192ce'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:26.160,Pass,
,,,,,,,,,,,,,,,,,,,1.884752,,,,,,,,,,,,,0a04b6ac-8265-4998-b6fe-6d41080192ce,131,,"[81.2, 7.2]",3775548,3,,,,,-0.49394137,,Right Foot,,,,"[90.3, 2.3]",,Ground Pass,,10.335376,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,Recovery,1,Regular Play,So-Yun Ji,4647.0,Left Wing,10,Chelsea FCW,971,"['6d71eec3-0b18-41a8-8ec6-864e5cde5512', 'b1940244-c9bf-4ccd-a6a6-890d272d048f', 'b4009afb-7ec2-4a2c-89fd-a83dfc6784e9']",27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:27.246,Pass,True
,,,,,,,,,,,,,,,,,,,1.283538,,,,,,,,,,,,,48313316-fe32-4ec7-ad98-e00db1638b1f,134,,"[98.8, 3.2]",3775548,3,,,,,1.2490457,,Left Foot,,,,"[106.5, 26.3]",,Low Pass,,24.349539,Incomplete,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,10,Chelsea FCW,971,"['06d6ccb6-1a7d-4f94-92b2-9ba1c7a7a89f', 'a52a45ce-df6e-4683-bdaa-585bbb803a02']",30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:30.658,Pass,
,,,,,,,,,,,,,,,,,,,0.873176,,,,,,,,,,,,,5075038b-c8ec-4bd1-aded-224fb5e453bd,140,,"[23.6, 60.0]",3775548,3,,,,,2.0481417,,Right Foot,,,,"[20.6, 65.8]",,Ground Pass,,6.529931,,Noelle Maritz,10404.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,10,Chelsea FCW,971,['3a544f7f-2e25-4e9d-ac84-ca726a6ec0a8'],33,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:33.691,Pass,
,,,,,,,,,,,,,,,,,,,2.120848,,,,,,,,,,,,,7d2e4641-1bd7-4de4-9208-d9b9e9f5bb77,142,,"[20.6, 66.1]",3775548,3,,,,,0.74735427,,Left Foot,,,,"[35.6, 80.0]",,Ground Pass,,20.450184,Out,Lisa Evans,10179.0,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,10,Chelsea FCW,971,['56f0f0f0-3d92-4cac-819f-3f01cddcfe57'],34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:34.565,Pass,
,,,,,,,,,,,,,,,,,,,2.40966,,,,,,,,,,,,,8d05e2a7-5d62-4356-8f4b-7dc3431426e4,144,,"[82.8, 0.1]",3775548,3,,,,,2.9054067,,,,,,"[53.3, 7.2]",,Low Pass,,30.34238,,Magdalena Lilly Eriksson,4633.0,,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,11,Chelsea FCW,971,['9cc20f2e-0bb3-4bf3-b2af-eddb42001705'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:45.044,Pass,
,,,,,,,,,,,,,,,,,,,1.537681,,,,,,,,,,,,,02eb5873-8669-4adc-86a6-491833f75691,147,,"[53.9, 7.0]",3775548,3,,,,,1.6028553,,Left Foot,,,,"[52.8, 41.3]",,Ground Pass,,34.317635,,Millie Bright,4642.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,11,Chelsea FCW,971,['3f1abb8f-ebc3-4a1b-bfc5-f70d3bc32ac2'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:48.899,Pass,
,,,,,,,,,,,,,,,,,,,4.700513,,,,,,,,,,,,,34683fa1-8b66-452a-8728-f815cabba58a,150,,"[61.7, 44.6]",3775548,3,,,,,-0.7455106,,Right Foot,,,,"[107.3, 2.5]",,High Pass,,62.06263,,Jonna Ann-Charlotte Andersson,10222.0,,,True,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,11,Chelsea FCW,971,['84362d7f-fec5-4ebf-b157-8f733762f911'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:53.099,Pass,
,,,,,,,,,,,,,,,,,,,1.8927,,,,,,,,,,,,,c5b7f8db-17e3-4093-a3a6-54d28f94b78c,153,,"[107.3, 2.5]",3775548,3,,,,,2.1573086,,Left Foot,,,,"[97.0, 18.0]",,Low Pass,,18.610212,,Pernille Mosegaard Harder,10108.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,11,Chelsea FCW,971,['244121a3-a78f-4d82-b6e6-9f385602ad70'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:59.175,Pass,
,,,,,,,,,,,,,,,,,,,0.903155,,,,,,,,,,,,,d6e55b81-cc21-4c61-8cac-a1bf45c453af,157,,"[96.7, 16.7]",3775548,4,,,,,-2.0468657,,Right Foot,,,,"[93.4, 10.3]",,Ground Pass,,7.2006946,,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,11,Chelsea FCW,971,"['998fbb4f-3981-4ea7-9a10-0039dd981a5a', '99d5f342-a413-4381-9022-a79f49169c8e']",1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:01.880,Pass,True
,,,,,,,,,,,,,,,,,,,0.545532,,,,,,,,,,,,,3ab3f1a7-d395-48ef-87f3-63cbf395d234,160,,"[93.9, 9.9]",3775548,4,,,,,0.5880026,,Right Foot,,,,"[99.0, 13.3]",,Ground Pass,,6.129437,,Pernille Mosegaard Harder,10108.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Wing,11,Chelsea FCW,971,"['3ab1bbef-f4d5-4c8f-8a24-e8b6ded5e25e', '998fbb4f-3981-4ea7-9a10-0039dd981a5a']",2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:02.919,Pass,True
,,,,,,,,,,,,,,,,,,,0.972054,,,,,,,,,,,,,376f10d3-0af0-4fdd-b93c-92b39d90ca75,163,,"[99.5, 13.3]",3775548,4,,,,,1.1792161,,Right Foot,,,,"[105.9, 28.8]",,Ground Pass,,16.769318,Incomplete,Francesca Kirby,4641.0,,,,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,11,Chelsea FCW,971,"['58cc596a-43dc-4c88-9cf9-9568edc13f9d', 'a127dfd1-d478-415e-966a-bf0ae2ac80a6']",4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:04.276,Pass,
,,,,,,,,,,,,,,,,,,,1.640523,,,,,,,,,,,,,d371edfc-79dd-4b6f-94d6-3f511d68ea63,168,,"[96.5, 5.9]",3775548,4,,,,,0.25910202,,Right Foot,,,,"[113.1, 10.3]",,Ground Pass,,17.173235,,Pernille Mosegaard Harder,10108.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,11,Chelsea FCW,971,['d98139f4-649f-4262-8432-7b4fa6a4753f'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:07.891,Pass,
,,,,,,,,,,,,,,,,,,,1.08224,,,,,,,,,,,,,4b3214ea-8055-4ef1-95af-5c07bc523ff6,174,,"[120.0, 0.1]",3775548,4,,,,,1.7648741,,Right Foot,,,,"[114.3, 29.1]",,Low Pass,True,29.554865,,Francesca Kirby,4641.0,,,,Inswinging,,Corner,1,From Corner,Maren Nævdal Mjelde,10395.0,Right Back,12,Chelsea FCW,971,['367c8ce5-59ac-481a-97df-72df67771c5a'],35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:35.904,Pass,
,,,,,,,,,,,,,,,,,,,2.498654,,,,,,,,,,,,,842d3f1c-3cd7-4dda-b4fa-981f90033591,184,,"[107.3, 0.1]",3775548,4,,,,,2.8620706,,,,,,"[85.7, 6.3]",,Low Pass,,22.472204,,So-Yun Ji,4647.0,,,,,,Throw-in,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,13,Chelsea FCW,971,['d9f43f24-707e-434b-a7a1-ab74a2dea03b'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:45.892,Pass,
,,,,,,,,,,,,,,,,,,,2.027458,,,,,,,,,,,,,57ef1970-c342-45ef-9d2c-7e57b238e6b1,187,,"[84.0, 4.2]",3775548,4,,,,,2.6511657,,Right Foot,,,,"[61.9, 16.0]",,Ground Pass,,25.052944,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Left Wing,13,Chelsea FCW,971,['f087774a-8f10-443e-9af9-5838d8c17c50'],49,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:49.366,Pass,
,,,,,,,,,,,,,,,,,,,1.452582,,,,,,,,,,,,,16a8d153-5b3a-47a3-8413-e53045bb20eb,190,,"[62.9, 16.2]",3775548,4,,,,,1.9503853,,Left Foot,,,,"[55.4, 35.0]",,Ground Pass,,20.2408,,Millie Bright,4642.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,13,Chelsea FCW,971,['07081d32-d717-4c3b-a035-19be25957fca'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:52.553,Pass,
,,,,,,,,,,,,,,,,,,,2.210407,,,,,,,,,,,,,cf0dd4d2-8e06-4be1-8990-80e9dca86e88,193,,"[55.4, 35.0]",3775548,4,,,,,-0.91695493,,Right Foot,,,,"[75.4, 8.9]",,High Pass,,32.88176,Incomplete,So-Yun Ji,4647.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,13,Chelsea FCW,971,"['6f04ba21-1b59-4104-84d6-44a263090bc5', '9db079e0-5d96-436e-85d9-2d06b66b1434']",55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:55.474,Pass,
,,,,,,,,,,,,,,,,,,,0.969233,,,,,,,,,,,,,6f04ba21-1b59-4104-84d6-44a263090bc5,195,,"[44.7, 71.2]",3775548,4,,,,,-0.5496419,,Head,,,,"[55.8, 64.4]",,High Pass,,13.017296,,Jill Roord,10650.0,,,,,,Recovery,1,Regular Play,Lisa Evans,10179.0,Right Wing,14,Arsenal WFC,968,"['2f1db25e-9772-441f-a2a7-5573d12299e4', 'cf0dd4d2-8e06-4be1-8990-80e9dca86e88']",57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:57.685,Pass,
,,,,,,,,,,,,,,,,,,,1.213301,,,,,,,,,,,,,47cd1951-8b59-47d3-92f3-5f6b51c8617d,199,,"[61.5, 60.4]",3775548,5,,,,,-0.34724078,,Right Foot,,,,"[72.0, 56.6]",,Ground Pass,,11.166468,,Vivianne Miedema,15623.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,14,Arsenal WFC,968,['3febfbeb-d7bf-4e99-8527-e3acad524450'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:00.040,Pass,
,,,,,,,,,,,,,,,,,,,1.785644,,,,,,,,,,,,,2110f403-8b41-43ab-b798-935851f67c86,205,,"[51.1, 25.8]",3775548,5,,,,,0.16675381,,Left Foot,,,,"[61.2, 27.5]",,High Pass,,10.24207,Incomplete,Francesca Kirby,4641.0,,,,,,Recovery,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,14,Arsenal WFC,968,"['1ae29197-d73e-47b5-9b58-79497f50ce56', '1d6d98a8-f87c-497e-bdf9-ab010c5d899b']",2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:02.535,Pass,
,,,,,,,,,,,,,,,,,,,0.599986,,,,,,,,,,,,,0ba95bcb-8746-4b7c-a5d7-5067d4355e08,209,,"[60.2, 48.6]",3775548,5,,,,,-2.3361971,,Right Foot,,,,"[55.3, 43.5]",,Ground Pass,,7.072482,,Lia Wälti,10405.0,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,14,Arsenal WFC,968,['0430d5bc-8315-4a77-8a8f-03dd2e27f915'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:05.684,Pass,
,,,,,,,,,,,,,,,,,,,1.531904,,,,,,,,,,,,,f4b8d895-df1a-461b-848e-c9b0aea9df85,211,,"[55.3, 43.9]",3775548,5,,,,,1.6888883,,Left Foot,,,,"[52.5, 67.5]",,Low Pass,,23.765522,,Noelle Maritz,10404.0,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,14,Arsenal WFC,968,['aa97912e-a43f-4186-aa9e-d5c7eb549a2e'],6,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:06.284,Pass,
,,,,,,,,,,,,,,,,,,,0.963391,,,,,,,,,,,,,aed38cdb-ff85-4fab-aabc-7a7e7753f0dc,219,,"[64.3, 8.2]",3775548,5,,,,,1.589662,,Right Foot,,,,"[64.1, 18.8]",,Ground Pass,,10.601887,,Sophie Louise Ingle,15549.0,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Wing,15,Chelsea FCW,971,['0c17f117-9092-40f6-ac5d-8a77f21bb599'],11,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:11.723,Pass,
,,,,,,,,,,,,,,,,,,,1.009612,,,,,,,,,,,,,97355ed9-e522-4ff3-9b09-c46a1f87a6ee,222,,"[64.1, 18.8]",3775548,5,,,,,0.45458442,,Right Foot,,,,"[77.4, 25.3]",,Ground Pass,,14.803378,,Samantha May Kerr,4961.0,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Left Defensive Midfield,15,Chelsea FCW,971,['a63ab9be-a638-4421-9857-2fb05fa4424c'],13,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:13.589,Pass,
,,,,,,,,,,,,,,,,,,,5.451041,,,,,,,,,,,,,28e3ac3d-0aef-414c-b513-faba3b1f15c2,225,,"[77.4, 25.3]",3775548,5,,,,,-0.16376236,,Right Foot,,,,"[112.5, 19.5]",,Ground Pass,,35.575974,Incomplete,So-Yun Ji,4647.0,,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,15,Chelsea FCW,971,"['0bd458bf-9ea6-4ddd-9cdc-ea12569349bc', 'cfd11855-31a7-4ba3-a50b-3620bfc62b88']",14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:14.718,Pass,
,,,,,,,,,,,,,,,,,,,2.422514,,,,,,,,,,,,,98a41b7b-b796-4cfd-b48e-40e6bf9bf11e,229,,"[11.4, 46.1]",3775548,5,,,,,-1.0214218,,Right Foot,,,,"[35.4, 6.9]",,High Pass,,45.963463,,Katie McCabe,15620.0,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,16,Arsenal WFC,968,['34344965-c507-4768-ad9a-59e0c3d4be86'],30,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:30.841,Pass,
,,,,,,,,,,,,,,,,,,,3.888308,,,,,,,,,,,,,79f5af72-76de-4a16-8912-358356c376e0,233,,"[41.2, 4.1]",3775548,5,,,,,0.20602918,,Left Foot,,,,"[79.0, 12.0]",,High Pass,,38.616707,Incomplete,Bethany Mead,15619.0,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,16,Arsenal WFC,968,"['01c94053-2cb9-4176-b0c5-63610b833c1e', '9e12a5bf-8ece-40d3-bea3-9e1894181925', 'e337fe8a-8e67-494c-ab71-2ebc71ae9e00']",34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:34.350,Pass,True
,,,,,,,,,,,,,,,,,,,0.590348,,,,,,,,,,,,,8375c8bc-dfe4-4b54-846a-be69872e3544,236,,"[48.7, 0.1]",3775548,6,,,,,1.3543813,,,,,,"[51.8, 14.2]",,Low Pass,,14.436759,,Vivianne Miedema,15623.0,,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,17,Arsenal WFC,968,['c7dc5274-5e9b-43f7-8c00-9460cba9531c'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:10.140,Pass,
,,,,,,,,,,,,,,,,,,,1.091624,,,,,,,,,,,,,459df3ee-38dd-4889-95c0-02c43d2a9fc1,240,,"[52.7, 11.6]",3775548,6,,,,,-2.7136443,,Right Foot,,,,"[41.3, 6.4]",,Ground Pass,,12.529964,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,17,Arsenal WFC,968,['9d7e99b8-3c4d-4174-b2e5-bc6b2d218aa2'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:11.820,Pass,
,,,,,,,,,,,,,,,,,,,1.436003,,,,,,,,,,,,,81122a9c-cdcb-4c0e-94f4-0c7008001507,242,,"[41.3, 6.4]",3775548,6,,,,,0.28816634,,Left Foot,,,,"[72.0, 15.5]",,High Pass,,32.020306,Incomplete,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,17,Arsenal WFC,968,['e44e5172-5587-4138-b4d1-1cccd637f708'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:12.912,Pass,
,,,,,,,,,,,,,,,,,,,1.822653,,,,,,,,,,,,,e44e5172-5587-4138-b4d1-1cccd637f708,243,,"[48.1, 64.6]",3775548,6,,,,,0.13720776,,Head,,,,"[72.0, 67.9]",,High Pass,,24.126749,Incomplete,Pernille Mosegaard Harder,10108.0,,,,,,Recovery,1,From Throw In,Millie Bright,4642.0,Right Center Back,17,Arsenal WFC,968,"['218fc3c7-33ef-43f9-a666-ac93db82f807', '81122a9c-cdcb-4c0e-94f4-0c7008001507', 'c8bed1b8-9762-4770-9c48-8ba11f8b57e7']",14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:14.348,Pass,
,,,,,,,,,,,,,,,,,,,1.365391,,,,,,,,,,,,,218fc3c7-33ef-43f9-a666-ac93db82f807,245,,"[48.1, 12.2]",3775548,6,,,,,0.907735,,Left Foot,,,,"[58.8, 25.9]",,Low Pass,,17.383326,,Jill Roord,10650.0,,,,,,Recovery,1,From Throw In,Katie McCabe,15620.0,Left Back,17,Arsenal WFC,968,"['20814348-6f5d-4fd0-baf9-6cf97c66f2e9', 'e44e5172-5587-4138-b4d1-1cccd637f708']",16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:16.170,Pass,
,,,,,,,,,,,,,,,,,,,2.395578,,,,,,,,,,,,,70c7216d-7fdb-4050-bb61-e6076d1340f3,247,,"[58.9, 25.9]",3775548,6,,,,,1.4306946,,Right Foot,,,,"[63.3, 57.1]",,Low Pass,,31.508728,,Lisa Evans,10179.0,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,17,Arsenal WFC,968,['bdf48fd2-7df2-498e-9069-9bc2269b4c0b'],17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:17.536,Pass,
,,,,,,,,,,,,,,,,,,,0.729226,,,,,,,,,,,,,e4fe3dd5-701b-4a24-b935-6f43fd3b6948,250,,"[62.9, 57.3]",3775548,6,,,,,2.5117893,,Right Foot,,,,"[57.0, 61.6]",,Ground Pass,,7.300685,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Wing,17,Arsenal WFC,968,['a9b52943-a0a8-454c-b467-9d61e81d98ce'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:19.971,Pass,
,,,,,,,,,,,,,,,,,,,1.919855,,,,,,,,,,,,,f86cba18-b87b-4be1-a8fb-34c321e57523,253,,"[64.3, 63.5]",3775548,6,,,,,0.56382227,,Left Foot,,,,"[86.6, 77.6]",,Ground Pass,,26.383707,,Lisa Evans,10179.0,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Right Back,17,Arsenal WFC,968,['4e2351e8-c0a4-4723-b9a3-145c0633f3b7'],22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:22.604,Pass,
,,,,,,,,,,,,,,,,,,,1.485708,,,,,,,,,,,,,6e9701be-b027-42f4-a053-43eaf8583650,256,,"[109.6, 76.9]",3775548,6,,,,,-1.3418442,,Right Foot,True,,,"[117.5, 43.0]",,High Pass,,34.80833,Incomplete,Bethany Mead,15619.0,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Wing,17,Arsenal WFC,968,"['23fa3a22-d505-410c-b281-b20fb4551138', 'f31da869-684c-44f7-ad94-a58f5ffdb86c']",28,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:28.116,Pass,
,,,,,,,,,,,,,,,,,,,1.362696,,,,,,,,,,,,,35418548-62d1-4e75-8b1a-9509afeab021,260,,"[14.0, 35.0]",3775548,6,,,,,-1.5707964,,Keeper Arm,,,,"[14.0, 22.0]",,Ground Pass,,13.0,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Keeper,Ann-Katrin Berger,15560.0,Goalkeeper,18,Chelsea FCW,971,['e90c3580-64d3-4d35-bc0c-13d9ccf540a3'],35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:35.888,Pass,
,,,,,,,,,,,,,,,,,,,1.107526,,,,,,,,,,,,,74236553-709e-420f-a08f-49f499f38a7d,263,,"[16.9, 22.0]",3775548,6,,,,,0.14189705,,Left Foot,,,,"[28.8, 23.7]",,Ground Pass,,12.020815,,So-Yun Ji,4647.0,,,,,,,1,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Center Back,18,Chelsea FCW,971,['bcb158b7-615d-4ab5-9316-464e9a9d0cea'],39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:39.471,Pass,
,,,,,,,,,,,,,,,,,,,1.504442,,,,,,,,,,,,,1fbb27b2-1428-4515-8ee8-583d782b7ad4,266,,"[28.8, 23.5]",3775548,6,,,,,-1.8985348,,Left Foot,,,,"[22.0, 3.5]",,Ground Pass,,21.124393,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Keeper,So-Yun Ji,4647.0,Left Wing,18,Chelsea FCW,971,['97f8c1fe-c123-4ace-893d-4b9e835e72ab'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:40.779,Pass,
