ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,b517e3d4-48d9-4662-ac14-b34b30e87c70,2098,,"[21.8, 16.7]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Arsenal WFC,968,"['6865ab3f-6cfa-445e-8e93-757fcfe8f7bc', 'eac87813-9439-4da2-848d-2b19e2fc507e']",5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:05.161,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f95ae0-0336-4d08-9856-87fc5e881930,2101,,"[65.1, 21.6]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Center Forward,96,Arsenal WFC,968,['2377ec41-3ee2-489b-8333-76193e7958e8'],9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:09.395,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1cdbec69-03aa-42be-bfe3-04dd212aee2b,2103,,"[58.2, 62.9]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,96,Arsenal WFC,968,['98c495e1-5d08-4a62-aaf3-e1318ed3cf70'],10,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:10.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e92e87b9-9a69-4fc0-8ffb-1df3a889900e,2108,,"[71.0, 17.1]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Center Forward,96,Arsenal WFC,968,"['0b73441f-9220-4a3d-8172-8e405efbdee2', '1aedc9f6-c479-4d52-a1ed-c0d3dc49f260']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.520,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,d78cd6aa-7c6b-46a7-b9be-3b827da029b1,2111,,"[64.7, 21.1]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Left Wing,96,Arsenal WFC,968,['4c31a6ef-c2fc-4b4d-9b08-f0dcc7e484ea'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:12.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d9a3ca2-0a7f-4aa1-ba5e-354babc29e17,2114,,"[70.9, 31.9]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,96,Arsenal WFC,968,"['bfe021fd-5627-4662-804f-19f2a8a6bce9', 'c75c473e-51b0-4093-a231-b02b8d17ea43']",13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:13.896,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4e527e-13a2-4648-a5ea-59000a4f0fd3,2117,,"[70.9, 63.6]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,96,Arsenal WFC,968,['c383a0a6-9bf5-4efd-969e-ceeecdd5652f'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:15.624,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,42821b94-7687-4000-8258-9ba6461c12f9,2121,,"[59.3, 36.2]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Center Attacking Midfield,96,Arsenal WFC,968,['5f1f322e-ba04-4879-8db6-95c3bbf75cf3'],18,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:18.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fbb43bff-e236-424c-b055-64cdabbeb0d1,2124,,"[71.4, 74.0]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,96,Arsenal WFC,968,['32606750-a9f4-4372-ac9d-0d85e7972a8a'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:22.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8705008-1935-4b32-bffc-33c3586425b6,2128,,"[40.9, 71.7]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Evans,10179.0,Right Back,96,Arsenal WFC,968,['89c78df9-8a40-4f1f-a190-37cd4fb2591b'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:26.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2ebf86cf-7b2f-4ff8-8be3-a374eae0651d,2131,,"[42.5, 52.9]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,96,Arsenal WFC,968,['3338b482-30d5-41c5-a096-f5362a371671'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:28.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f21d5926-ba31-4417-b88e-875e2a106282,2134,,"[35.0, 15.6]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Arsenal WFC,968,['318f71f2-77b7-46f5-b2d5-7327f952299b'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:32.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4915097d-ce1f-4e5b-819b-999c2cb7e213,2138,,"[65.0, 1.3]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie McCabe,15620.0,Left Back,96,Arsenal WFC,968,['4422deed-edaf-4d88-bd36-dbf148e34891'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:36.308,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d2765d8c-4720-4ac5-87fe-ec4fce9f4d2e,2141,,"[63.9, 13.9]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Nobbs,10192.0,Left Wing,96,Arsenal WFC,968,['cf9c750c-ed19-46c7-8c4e-4e857565a015'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:36.583,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,14312ee5-b705-4f72-859c-d53d9950d5f3,2145,,"[108.5, 10.8]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Center Forward,97,Arsenal WFC,968,['41bab1fe-d83f-47cb-8565-9f23832d7af2'],54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:54.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aabac2da-83bb-4e97-a251-88534dc18254,2149,,"[25.9, 78.2]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Clinton,46740.0,Right Wing,98,Everton LFC,967,['dc0f9344-cc27-4d8a-a30c-05512d26d0f2'],57,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:57.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c546c52c-1d95-450c-adf4-c1d8323a3a90,2152,,"[22.9, 68.7]",3775559,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,98,Everton LFC,967,['af85dc59-f65f-46b1-8140-2af6b6508f21'],59,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:59.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,18f02c83-bfae-4f9a-ace4-e8ea11476be7,2156,,"[43.1, 77.4]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Clinton,46740.0,Right Wing,98,Everton LFC,967,"['4adc6959-d88f-499a-becf-06f887927950', 'ba2bc3fb-4b5c-4e29-9e24-80df8fa7ac12']",2,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:02.463,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f5734635-a521-46c7-9c8a-fdc1f67ba75f,2158,,"[35.8, 71.5]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,98,Everton LFC,967,"['ade4bdc6-bd65-4861-950a-1a0f39c7024e', 'ba2bc3fb-4b5c-4e29-9e24-80df8fa7ac12']",3,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:03.154,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,201fa81a-54de-4e68-97ce-604bff5c538c,2160,,"[56.5, 72.6]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Center Forward,98,Everton LFC,967,['63ca305b-d53c-4728-934e-3d3b3c2083d8'],4,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:04.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa2a1778-445d-48d7-8393-7f49366e16a8,2164,,"[21.5, 12.0]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,99,Arsenal WFC,968,['0d54a8c1-f4b2-4f5c-abf8-f9c2122d1cff'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:12.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d169d6-c62e-49a9-8ef5-9d986962237b,2167,,"[14.5, 20.4]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,99,Arsenal WFC,968,['5b2ffca7-8969-4978-9264-5326a85985b5'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:14.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,63fb31d6-07f5-4d7e-9a3a-a322afc3871b,2171,,"[21.5, 17.0]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,99,Arsenal WFC,968,"['47dc7551-10ee-4a93-9440-1e9e4cffcee8', '9376c4e8-3e3a-4612-a814-752230b749db']",22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:22.609,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,41d2d93d-5f02-4752-82c5-66a37c0ddc23,2174,,"[28.8, 1.6]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,99,Arsenal WFC,968,['abfb0bf4-3425-43be-9666-dfd205f320ca'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:26.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e88c62d-083c-4c25-b8e7-51a36c2159d6,2178,,"[49.8, 3.3]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Left Wing,99,Arsenal WFC,968,"['208721f8-8a07-4bf0-8ec6-da9014a4b055', 'e9ee7f99-94d1-4182-9bf9-b0420f1e77f8']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:28.794,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,19c8aaea-d04f-4617-9a75-df655afbee96,2181,,"[42.3, 4.4]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,99,Arsenal WFC,968,['b26f3dcd-1f7f-4734-aac9-6ee2cfae6f70'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:30.240,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,29745559-0339-479c-9a81-2b7670a43f25,2185,,"[55.2, 27.7]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,99,Arsenal WFC,968,['9d503c26-80fb-46d5-bd3a-979d53aac431'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:33.767,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,68fde471-f5e5-45e6-8f63-77db1e987b6e,2190,,"[76.8, 58.8]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,99,Arsenal WFC,968,['1ca4b90f-ef6d-4acf-934c-b350f83584d4'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:38.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef2a411-85a0-40f2-a54a-ad4d75f2399a,2192,,"[51.2, 11.8]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maéva Clemaron,31713.0,Left Defensive Midfield,100,Everton LFC,967,['fb000079-f9e9-4010-ae1c-22f4eb33bf7f'],54,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:54.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f874f56-2f4e-4749-8c6c-3b131c543799,2196,,"[49.8, 2.8]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,100,Everton LFC,967,"['619f1ea8-6712-451c-8ca2-140596be0ba2', 'a59bca31-cf63-489d-a2fe-8faee3bdd798']",56,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:56.085,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,537b8779-a448-4d22-a183-f39e79da8b35,2199,,"[64.9, 5.9]",3775559,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Center Attacking Midfield,100,Everton LFC,967,['65b0599d-dbc5-4cb7-8a90-16eb27f03419'],57,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:57.960,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e681de97-4878-494d-a35a-dc62eeb11043,2202,,"[89.0, 3.3]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Left Wing,101,Everton LFC,967,['ce3f8d2b-6e89-4dcc-9623-84fa378bb3ad'],4,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:04.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,414fc416-89f1-4684-86a7-073ab3ae91ce,2205,,"[91.6, 18.5]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicoline Sørensen,10274.0,Center Forward,101,Everton LFC,967,['c9ea0ec4-6c22-4902-a8f6-ec8032969cfe'],8,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:08.149,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4b8629ea-af47-4ee1-b452-b997449caa82,2207,,"[90.2, 8.4]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Left Wing,101,Everton LFC,967,['a26c5c6c-f055-4179-98f1-c591442f034f'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:09.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c460cb39-06af-43e5-be88-d56ea1eb8609,2210,,"[39.2, 75.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,101,Everton LFC,967,"['22fef33b-4673-4ab9-b1b6-8db6bc8a433e', '25bd8e3e-4612-46f5-a23c-27b51ce3d56b']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:11.189,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5bdadb0c-3bc7-4338-adfc-e5a67b7534b4,2213,,"[26.8, 75.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Evans,10179.0,Right Back,101,Everton LFC,967,['fd5433c6-5877-4da8-a935-5e7df2aabf92'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:13.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,af8fd5cd-1dc6-48b6-ac7f-5057647f5697,2218,,"[84.0, 9.0]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Left Wing,101,Everton LFC,967,"['19e08fb1-9d9f-4e75-9706-e326f4fa1ee0', 'fed56295-7325-4a5a-8662-0390c3bfa53b']",14,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:14.496,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,dacf78a2-e1d0-4c62-8b03-4d0dc60394d9,2221,,"[77.8, 2.5]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,101,Everton LFC,967,['3acef117-8bb0-4839-a0fe-18f7f16cd36d'],16,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:16.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e86a28b-b14c-4e47-b181-849287bf5152,2224,,"[55.4, 5.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damaris Berta Egurrola Wienke,47541.0,Left Center Back,101,Everton LFC,967,['01c3a1c4-6ae9-4118-8281-a1c8b519e1b0'],19,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:19.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f2b2a8-7518-47ff-835e-2fba7d31a53d,2228,,"[44.2, 28.9]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Finnigan,18254.0,Right Center Back,101,Everton LFC,967,['ef020a36-e4a9-4c45-985b-bda60c0503af'],22,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:22.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,49541ecb-aa89-459b-aa2b-83453853bf0c,2232,,"[51.2, 74.9]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,101,Everton LFC,967,['71b9461e-6124-4911-9445-2a2d27078e19'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:26.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ceebff86-c2c5-44d0-bd02-b74d45b10593,2235,,"[70.3, 72.3]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Center Attacking Midfield,101,Everton LFC,967,['39a40d63-beb0-4819-a559-fcf87b35c41b'],29,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:29.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,90ac37d0-83ac-429c-b726-16b7868e88d8,2237,,"[57.6, 69.8]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,101,Everton LFC,967,['00e00081-f8a2-48a6-9084-eb538e948cc4'],30,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:30.341,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,363d0e62-b114-4e79-8166-11dfc4df0838,2240,,"[84.6, 79.1]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicoline Sørensen,10274.0,Center Forward,101,Everton LFC,967,['8af23c5b-e3bb-41b4-ac77-85dac8b2548b'],32,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:32.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,754490c1-5d3e-4e1a-8824-347e20a7ff85,2244,,"[55.2, 12.5]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jill Roord,10650.0,Left Center Midfield,102,Arsenal WFC,968,['b8982915-cf62-438d-b397-1b8aec84eba5'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:34.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,411f7759-11d7-4c81-9d0d-57a52235be20,2247,,"[63.9, 17.6]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jordan Nobbs,10192.0,Left Wing,102,Arsenal WFC,968,"['3fc7a194-bd4d-4b1a-9172-0e606bb19f2c', 'ff494ed2-b13e-4c66-aa1b-5e627dac5b0c']",35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:35.775,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,acc0f4ee-2e39-46a5-931d-abe95c6437f5,2253,,"[43.1, 60.8]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,103,Everton LFC,967,['41a182cf-8321-4ad0-b0cf-679aadf73ca0'],38,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:38.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9625d127-5ffd-49b1-bd0b-cf35af8178c8,2256,,"[15.8, 45.1]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,103,Everton LFC,967,['12d28868-5a13-428e-89ec-103ea9760513'],42,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:42.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e2e6197-7664-480e-a41b-6a385d0c062c,2259,,"[20.3, 58.9]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,103,Everton LFC,967,['a227cfd2-75f0-433b-b319-7fce8f82cd73'],47,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:47.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d767ae6b-ef81-4070-b44b-c35886757a36,2262,,"[10.0, 46.0]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,103,Everton LFC,967,['109a4533-1dbb-4aad-b41c-7706a8d52e52'],49,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:49.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9b2ce867-bcaf-43e8-bbe5-1978002189d5,2265,,"[49.5, 2.8]",3775559,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,103,Everton LFC,967,['bfd9f3a4-7f3f-4478-a5f0-7ce83e059f50'],54,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:54.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e099283d-e525-4654-ac68-007ee9846e37,2268,,"[28.2, 51.0]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,103,Everton LFC,967,['d714ccf4-739a-4e9a-83b7-22af054b4bf9'],2,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:02.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ffe2ed-cea6-4c85-9173-7126efb29bfb,2271,,"[48.9, 78.8]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,103,Everton LFC,967,['817888fc-5841-4b50-90ed-2616c43051d1'],6,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:06.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,34cd7e0e-2af4-4700-aa6a-cb2d90e4ad38,2274,,"[67.7, 68.7]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Clinton,46740.0,Right Wing,103,Everton LFC,967,['194c9388-d248-45f7-bbd9-5f36479cae3b'],9,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:09.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ebc7a7-0cd2-4e9c-870f-d58dfbb2dcc1,2277,,"[80.6, 53.6]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Center Attacking Midfield,103,Everton LFC,967,['866e6a26-175c-4383-8aff-8d7a1abeffa3'],12,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:12.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5117e395-060f-495e-acda-bc81101c78bc,2280,,"[93.8, 75.1]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,103,Everton LFC,967,['3e6d6f5e-5ef2-447d-a159-a80d4bb1bb6c'],14,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:14.589,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,37f38a6b-4f8b-405b-b369-23fdbf3dce7b,2283,,"[110.9, 49.9]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,103,Everton LFC,967,['56e2ec37-9405-4708-9e44-50bda6eb36c7'],18,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:18.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,31c0edc4-d66c-4115-9a9e-3d067e208b52,2287,,"[13.7, 12.0]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Katie McCabe,15620.0,Left Back,104,Arsenal WFC,968,['9200b010-e999-494b-baa2-1fcec700a3cf'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:26.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,285d1e07-e618-48c8-bff9-e556f25954ce,2290,,"[9.5, 21.2]",3775559,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,104,Arsenal WFC,968,['94e654fd-9d31-401e-bd34-7b595c8583ca'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:32.748,Ball Receipt*,
