bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.227871,,,,,,,,,,,,,,,22bb7fb0-86dd-4311-825d-28f632694e00,122,,,"[47.0, 62.4]",2275049,4,,,,,-0.25168997,,Right Foot,,,"[50.5, 61.5]",,Ground Pass,,3.6138623,,Incomplete,Alisha Lehmann,18153.0,,,,,,1,From Free Kick,Kenza Dali,15421.0,Right Center Midfield,9,West Ham United LFC,972,"['79ada20a-a723-4f58-a804-f56aa138f436', 'b2221c85-03db-4f78-85ff-e8345d5cb8bb']",37,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:37.821,Pass,
,,,,,,,,,,,,,,,,,0.698114,,,,,,,,,,,,,,,acd228eb-3d89-4196-b0f0-1c221df807a6,125,,,"[66.8, 22.0]",2275049,4,,,,,-0.05371173,,Right Foot,,,"[76.1, 21.5]",,Ground Pass,,9.313431,,,Rachel Rowe,19780.0,,,,,Recovery,1,From Counter,Jade Moore,10190.0,Right Defensive Midfield,10,Reading WFC,974,['46c0bdfb-304e-452f-9e02-41832559f3fc'],39,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:39.746,Pass,
,,,,,,,,,,,,,,,,,0.462036,,,,,,,,,,,,,,,b194f63b-2ef0-4c45-b0a9-41c861869dfe,128,,,"[85.6, 28.5]",2275049,4,,,,,-0.35354197,,Right Foot,,,"[94.0, 25.4]",,Ground Pass,,8.95377,,,Lisa-Marie Utland,10387.0,,,,,,1,From Counter,Rachel Rowe,19780.0,Left Wing Back,10,Reading WFC,974,['2a6d93aa-cd0e-4660-9ada-4c9b7609b9e9'],43,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:04:43.268,Pass,
,,,,,,,,,,,,,,,,,1.819908,,,,,,,,,,,,,,,40124fe9-5e24-46d7-b048-4b9710cbf319,138,,,"[9.8, 39.7]",2275049,4,,,,,1.0525954,,Keeper Arm,,,"[29.3, 73.9]",,Low Pass,,39.36864,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,From Keeper,Anne Moorhouse,22027.0,Goalkeeper,12,West Ham United LFC,972,['a82f491e-6221-4f94-b686-744f8e72a358'],57,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:57.811,Pass,
,,,,,,,,,,,,,,,,,1.244118,,,,,,,,,,,,,,,a5f3e845-b7f3-48e2-a8d2-1b46317066fa,141,,,"[30.7, 73.5]",2275049,5,,,,,-0.28135076,,Right Foot,,,"[48.0, 68.5]",,Ground Pass,,18.008053,,,Kenza Dali,15421.0,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,13,West Ham United LFC,972,['b9596b3d-fb0d-45cb-aa10-956411805e66'],0,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:00.329,Pass,
,,,,,,,,,,,,,,,,,2.862573,,,,,,,,,,,,,,,2a8cd37c-fab5-4bbd-b563-0e60907d7a44,145,,,"[50.1, 68.3]",2275049,5,,,,,-0.7042122,,Right Foot,,,"[70.7, 50.8]",,Ground Pass,,27.029799,,Incomplete,Leanne Kiernan,18146.0,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,14,West Ham United LFC,972,"['388d8e1a-97e9-47df-b8c9-d97a358c098e', '9e6f8db8-b062-44b9-b5bd-9ad98150aba0', 'a81caac2-f943-4da8-a8df-d01d7577fed0']",2,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:02.275,Pass,True
,,,,,,,,,,,,,,,,,2.014038,,,,,,,,,,,,,,,47e097b4-2e76-4791-980b-af0097f2c943,149,,,"[47.3, 30.1]",2275049,5,,,,,2.889728,,Right Foot,,,"[16.6, 38.0]",,Ground Pass,,31.700157,,,Grace Moloney,15719.0,,,,,,1,Regular Play,Angharad James,15577.0,Right Center Back,14,West Ham United LFC,972,['d76500f6-5709-41b7-9f17-662437555e92'],6,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:06.097,Pass,
,,,,,,,,,,,,,,,,,2.859113,,,,,,,,,,,,,,,65118d94-e0c3-4b77-80e9-2208ac6923f2,152,,,"[19.4, 41.4]",2275049,5,,,,,0.16045828,,Right Foot,,,"[71.3, 49.8]",,High Pass,,52.575375,,Incomplete,Lisa-Marie Utland,10387.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,14,West Ham United LFC,972,"['222091ba-be2b-40df-929b-45d44e823478', 'abd02b77-e6c5-43a4-bf71-2aef528193ee']",15,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:15.906,Pass,
,,,,,,,,,,,,,,,,,1.300769,,,,,,,,,,,,,,,63cf3915-3240-434d-a2cc-776bc156c1af,156,,,"[66.1, 41.5]",2275049,5,,,,,1.1263771,,Right Foot,,,"[73.1, 56.2]",,Ground Pass,,16.281584,,Incomplete,Amalie Vevle Eikeland,26570.0,,,,,Recovery,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,14,West Ham United LFC,972,"['1ab6aed4-f7d1-4035-8e73-5d2b4d4e9833', '1d6a8f70-a6e1-44d1-93b2-b3ce727a7687']",20,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:20.237,Pass,
,,,,,,,,,,,,,,,,,0.982906,,,,,,,,,,,,,,,a136b403-ce11-41ef-8527-0c7f38861c8f,162,,,"[69.3, 60.9]",2275049,5,,,,,-0.5509253,,Right Foot,,,"[84.6, 51.5]",,Ground Pass,,17.956892,,Pass Offside,Lisa-Marie Utland,10387.0,,,,,,1,Regular Play,Angharad James,15577.0,Right Center Back,14,West Ham United LFC,972,"['6919cca0-151b-43f9-91bc-dd06fb70dc5e', 'e3393a56-401f-4a26-8e8f-c5731042d9ba']",24,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:24.752,Pass,True
,,,,,,,,,,,,,,,,,1.799851,,,,,,,,,,,,,,,3688423e-60fd-4ac4-a3aa-7153de5f7bc0,164,,,"[35.8, 27.1]",2275049,5,,,,,0.5978837,,Right Foot,,,"[70.6, 50.8]",,Ground Pass,,42.1038,,,Alisha Lehmann,18153.0,,,,,Free Kick,1,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,15,West Ham United LFC,972,['8488c5fe-d53e-4901-b542-0e8494f72c7c'],48,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:48.916,Pass,
,,,,,,,,,,,,,,,,,0.697291,,,,,,,,,,,,,,,fac90e9b-5432-4038-86c2-242a5905b962,167,,,"[69.3, 48.1]",2275049,5,,,,,-1.9061207,,Left Foot,,,"[64.7, 34.9]",,Ground Pass,,13.978555,,,Kate Longhurst,18147.0,,,,,,1,From Free Kick,Alisha Lehmann,18153.0,Right Wing,15,West Ham United LFC,972,['dbf6dc1e-ed65-4dbe-a4b0-dfc2f0a847a9'],52,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:52.582,Pass,
,,,,,,,,,,,,,,,,,0.888311,,,,,,,,,,,,,,,128e72cc-a610-435a-a944-9f1a1d5be5a7,170,,,"[64.7, 34.9]",2275049,5,,,,,1.488084,,Right Foot,,,"[66.3, 54.2]",,Ground Pass,,19.366207,,,Kenza Dali,15421.0,,,,,,1,From Free Kick,Kate Longhurst,18147.0,Left Center Midfield,15,West Ham United LFC,972,['4424c97b-68cb-4723-902b-d45e6c93a5c3'],53,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:53.495,Pass,
,,,,,,,,,,,,,,,,,1.402584,,,,,,,,,,,,,,,ab44a1f7-59e6-4b74-92da-ea3184f9b727,173,,,"[69.3, 57.0]",2275049,5,,,,,0.5451717,,Right Foot,,,"[90.9, 70.1]",,Ground Pass,,25.262028,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,From Free Kick,Kenza Dali,15421.0,Right Center Midfield,15,West Ham United LFC,972,['82f5250e-8db2-47a9-ac2e-3a00a996f67d'],56,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:56.254,Pass,
,,,,,,,,,,,,,,,,,0.862771,,,,,,,,,,,,,,,05a3728c-f861-4e12-bcb6-6c60beed9214,178,,,"[99.7, 80.0]",2275049,6,,,,,-0.8017901,,,,,"[108.7, 70.7]",,Low Pass,,12.9417925,,,Alisha Lehmann,18153.0,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,16,West Ham United LFC,972,['fb4a4125-88e8-4abc-92ce-254f270564ca'],14,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:14.400,Pass,
,,,,,,,,,,,,,,,,,0.497373,,,,,,,,,,,,,,,b3c0d189-cae5-41cd-ac77-d17ac4cfd882,182,,,"[106.3, 72.1]",2275049,6,,,,,1.2734312,,Right Foot,,,"[108.2, 78.3]",,Ground Pass,,6.484597,,Out,Leanne Kiernan,18146.0,,,,,,1,From Throw In,Alisha Lehmann,18153.0,Right Wing,16,West Ham United LFC,972,"['2b44f104-54a9-436f-99cc-67e14a85482b', 'ad532702-2c3e-432c-9e0b-37fc366d387c']",16,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:16.319,Pass,True
,,,,,,,,,,,,,,,,,0.91712,,,,,,,,,,,,,,,96d5f70b-6314-4778-81d0-1d99fcf23a15,184,,,"[10.5, 0.1]",2275049,6,,,,,0.60469866,,,,,"[22.8, 8.6]",,Low Pass,,14.951254,,,Fara Williams,10251.0,,,,,Throw-in,1,From Throw In,Sophie Howard,15720.0,Left Center Back,17,Reading WFC,974,['bef590a2-6d0a-45f2-acac-1f7ba0af29d1'],28,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:28.725,Pass,
,,,,,,,,,,,,,,,,,2.286833,,,,,,,,,,,,,,,38edf1cc-cea9-47e0-b2f7-2900197ce41a,187,,,"[22.0, 8.8]",2275049,6,,,,,2.100325,,Right Foot,,,"[4.5, 38.7]",,Ground Pass,,34.644768,,,Grace Moloney,15719.0,,,,,,1,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,17,Reading WFC,974,['d1f8eea9-0972-4162-aeeb-9fa114695119'],30,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:30.865,Pass,
,,,,,,,,,,,,,,,,,2.043587,,,,,,,,,,,,,,,9c95b879-22d5-4d15-b96f-d80d1e2549c7,190,,,"[6.3, 41.9]",2275049,6,,,,,1.2374184,,Right Foot,,,"[15.2, 67.6]",,Ground Pass,,27.197426,,,Kristine Leine,31628.0,,,,,,1,From Throw In,Grace Moloney,15719.0,Goalkeeper,17,Reading WFC,974,['5cd4930e-5da9-43b9-89cf-45466a4e9519'],35,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:35.126,Pass,
,,,,,,,,,,,,,,,,,3.785992,,,,,,,,,,,,,,,c95b063e-e638-44a8-814d-7cee64225823,193,,,"[36.9, 70.0]",2275049,6,,,,,-0.06791012,,Right Foot,,,"[91.3, 66.3]",,High Pass,,54.52568,,Incomplete,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Center Back,17,Reading WFC,974,['7cfaff45-1af2-4b40-bef3-e2528a9bef39'],41,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:06:41.679,Pass,
,,,,,,,,,,,,,,,,,0.195582,,,,,,,,,,,,,,,eedd1740-8bd9-418e-b3b0-501f1b7f5801,197,,,"[21.1, 9.7]",2275049,6,,,,,0.0,,Left Foot,,,"[22.9, 9.7]",,Ground Pass,,1.8,,Incomplete,,,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Center Back,18,West Ham United LFC,972,"['0c10d50b-8c27-4a4a-85c2-07270eeab19f', '57e572b8-0d5a-41a4-b8e2-da7aeb767ab2']",48,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:48.437,Pass,True
,,,,,,,,,,,,,,,,,1.938039,,,,,,,,,,,,,,,0dd6a200-101a-479e-a86f-daf5340e196d,199,,,"[26.4, 0.1]",2275049,7,,,,,0.41779068,,,,,"[47.8, 9.6]",,High Pass,,23.413885,,Unknown,Leanne Kiernan,18146.0,,,,,Throw-in,1,From Throw In,Katharina Baunach,31557.0,Left Wing Back,19,West Ham United LFC,972,['6291f1b5-0502-485f-bd5d-97003bd4a0dd'],13,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:13.774,Pass,
,,,,,,,,,,,,,,,,,1.55036,,,,,,,,,,,,,,,cb398c9c-bee0-43d3-8f11-d5789f179d7a,203,,,"[54.4, 10.5]",2275049,7,,,,,3.0304983,,Left Foot,,,"[29.3, 13.3]",,Ground Pass,,25.255692,,,Laura Vetterlein,31556.0,,,,,Free Kick,1,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,20,West Ham United LFC,972,['007b2b61-953a-4792-9465-45c10dd10c5a'],34,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:34.932,Pass,
,,,,,,,,,,,,,,,,,1.215381,,,,,,,,,,,,,,,a5f7354e-ebb7-4751-95cc-d43c8d682b01,206,,,"[46.2, 16.2]",2275049,7,,,,,-0.89296263,,Left Foot,,,"[55.7, 4.4]",,Ground Pass,,15.148928,,,Katharina Baunach,31557.0,,,,,,1,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,20,West Ham United LFC,972,['793fd017-5775-4435-8034-f9db066f3ea1'],39,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:39.503,Pass,
,,,,,,,,,,,,,,,,,0.78312,,,,,,,,,,,,,,,a803fe49-f105-4554-9595-7d3daeae8e98,209,,,"[55.7, 4.4]",2275049,7,,,,,-0.20749623,,Right Foot,,,"[63.3, 2.8]",,Ground Pass,,7.7665954,,,Jacinta Galabadaarachchi,31554.0,,,,,,1,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,20,West Ham United LFC,972,['ea05757f-114f-4f7d-87aa-78ec006b5c7a'],41,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:41.425,Pass,
,,,,,,,,,,,,,,,,,0.949297,,,,,,,,,,,,,,,18fbb558-ffa4-4e72-9a83-e80e4bcc24c0,213,,,"[63.1, 2.0]",2275049,7,,,,,1.4930314,,Right Foot,,,"[63.7, 9.7]",,Ground Pass,,7.7233415,,,Kenza Dali,15421.0,,,,,,1,From Free Kick,Jacinta Galabadaarachchi,31554.0,Left Wing,20,West Ham United LFC,972,"['4c132537-6ee8-48c6-83bc-3c6f35639336', 'c596d614-9c64-4f54-8939-d190b4beb548']",42,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:42.437,Pass,True
,,,,,,,,,,,,,,,,,0.738889,,,,,,,,,,,,,,,dde3e2c5-21d1-40ef-af3e-c129eb114330,216,,,"[63.7, 9.7]",2275049,7,,,,,-2.756729,,Left Foot,,,"[55.8, 6.5]",,Ground Pass,,8.523497,,,Katharina Baunach,31557.0,,,,,,1,From Free Kick,Kenza Dali,15421.0,Right Center Midfield,20,West Ham United LFC,972,['5700edbf-4e03-4a68-94d5-0de5f96e6fae'],43,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:43.411,Pass,
,,,,,,,,,,,,,,,,,0.931062,,,,,,,,,,,,,,,6c10e2b4-6606-4ba7-bddb-cd9914d04e9d,219,,,"[55.8, 6.5]",2275049,7,,,,,0.6576068,,Left Foot,,,"[65.9, 14.3]",,Ground Pass,,12.76127,,Incomplete,Kenza Dali,15421.0,,,,,,1,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,20,West Ham United LFC,972,"['39443fba-8ee9-422e-8ecb-3469514716a6', '47362d0d-3b3e-46d3-bb88-bb682f68e2e8']",44,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:44.904,Pass,
,,,,,,,,,,,,,,,,,0.938076,,,,,,,,,,,,,,,c54350a6-1430-4830-8c5b-1f5beb56277f,223,,,"[55.7, 61.7]",2275049,7,,,,,-1.6951513,,Right Foot,,,"[54.7, 53.7]",,Ground Pass,,8.062258,,,Remi Allen,18149.0,,,,,,1,From Free Kick,Jade Moore,10190.0,Right Defensive Midfield,20,West Ham United LFC,972,['955b7290-d758-48e4-b36a-b5d0421d3d20'],47,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:47.657,Pass,
,,,,,,,,,,,,,,,,,2.988426,,,,,,,,,,,,,,,f37ed507-ba5e-4058-a467-33bde01a8f6e,226,,,"[57.4, 45.4]",2275049,7,,,,,-0.13992468,,Right Foot,,,"[100.0, 39.4]",,High Pass,,43.020462,,Pass Offside,Lisa-Marie Utland,10387.0,,,,,,1,From Free Kick,Remi Allen,18149.0,Left Defensive Midfield,20,West Ham United LFC,972,['55099c27-90b7-4de6-9e3f-e6119e979daa'],50,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:50.589,Pass,
,,,,,,,,,,,,,,,,,2.553897,,,,,,,,,,,,,,,9008ca7d-e267-48c6-99bc-1fcc641bcea3,228,,,"[35.4, 45.7]",2275049,8,,,,,0.1527958,,Right Foot,,,"[86.7, 53.6]",,High Pass,,51.90472,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Anne Moorhouse,22027.0,Goalkeeper,21,West Ham United LFC,972,['d8aacf47-0ed3-4f28-9e46-9a80791e83ca'],17,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:17.163,Pass,
,,,,,,,,,,,,,,,,,0.850118,,,,,,,,,,,,,,,9f8a6239-5617-42cc-b451-aa6b7f943c0a,230,,,"[98.1, 80.0]",2275049,8,,,,,-0.9698793,,,,,"[106.6, 67.6]",,Low Pass,,15.033629,,,Kenza Dali,15421.0,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,22,West Ham United LFC,972,['e1af0afa-2b5d-404c-8737-814f8f9e019a'],34,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:34.909,Pass,
,,,,,,,,,,,,,,,,,1.138137,,,,,,,,,,,,,,,8c26e466-5e33-4ba9-9741-d47dfdc8d1ba,233,,,"[106.6, 67.9]",2275049,8,,,,,2.384356,,Right Foot,,,"[99.3, 74.8]",,High Pass,,10.044899,,,Cecilie Redisch Kvamme,31553.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,22,West Ham United LFC,972,['7f9abce8-465a-4bab-8183-6aed851410b4'],35,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:35.799,Pass,
,,,,,,,,,,,,,,,,,0.33579,,,,,,,,,,,,,,,14e91d67-09a8-4327-9cff-e2ef8cb7d1f9,236,,,"[99.3, 74.8]",2275049,8,,,,,-1.315614,,Right Foot,,,"[99.9, 72.5]",,Low Pass,,2.376973,,Incomplete,,,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,22,West Ham United LFC,972,['b70161bb-585e-4de1-a3e0-7720ef1d0080'],37,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:37.340,Pass,
,,,,,,,,,,,,,,,,,0.86831,,,,,,,,,,,,,,,7eef25a3-9723-487f-98c9-0bd0dbace2d3,238,,,"[94.1, 80.0]",2275049,8,,,,,-0.56300783,,,,,"[106.3, 72.3]",,Low Pass,,14.426711,,Incomplete,Kenza Dali,15421.0,,,,,Throw-in,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,23,West Ham United LFC,972,"['35618450-cc46-4c31-b5d2-02c5fa992e2f', '720ee0ae-5ffc-4008-9e11-5e0f56f737d4']",50,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:50.189,Pass,
,,,,,,,,,,,,,,,,,0.954914,,,,,,,,,,,,,,,720ee0ae-5ffc-4008-9e11-5e0f56f737d4,240,,,"[13.8, 7.8]",2275049,8,,,,,0.30587888,,Right Foot,,,"[21.4, 10.2]",,Low Pass,,7.9699435,,,Remi Allen,18149.0,,,,,Recovery,1,From Throw In,Rachel Rowe,19780.0,Left Wing Back,23,West Ham United LFC,972,"['7eef25a3-9723-487f-98c9-0bd0dbace2d3', 'a1af65a2-c8a9-4edd-99fa-43f7e270e577']",51,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:08:51.058,Pass,
,,,,,,,,,,,,,,,,,0.839208,,,,,,,,,,,,,,,35352abe-4f50-4a1a-b1e0-c12bd70e89d9,246,,,"[109.6, 69.0]",2275049,8,,,,,-1.9850143,,Right Foot,,,"[104.5, 57.4]",,Ground Pass,,12.671622,,,Leanne Kiernan,18146.0,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,23,West Ham United LFC,972,['1716f2ec-e808-4925-8b7d-5ad051b16ee2'],55,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:55.500,Pass,
,,,,,,,,,,,,,,,,,1.113304,,,,,,,,,,,,,,,d0f747f4-2a33-4bb6-a394-2fcef0a4b5f7,250,,,"[115.9, 64.3]",2275049,8,,,,,1.6197767,,Left Foot,,,"[115.4, 74.5]",,Ground Pass,,10.212248,,,Kenza Dali,15421.0,,,,,,1,From Throw In,Leanne Kiernan,18146.0,Center Forward,23,West Ham United LFC,972,"['2e25c339-bf86-4d73-88ae-a5636daf52fe', 'cd0dba80-3cc2-4d7c-81bf-a9a1c6c258c0']",59,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:59.761,Pass,True
,,,,,,,,,,,,,,,,,0.732604,,,,,,,,,,,,,,,79ee9c21-6f75-4752-bf91-ff4b02869a7d,253,,,"[115.6, 74.5]",2275049,9,,,,,-1.7647555,,Right Foot,,,"[114.5, 68.9]",,High Pass,,5.707013,,Incomplete,,,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,23,West Ham United LFC,972,['f2d12188-9a6f-4e89-a614-55c5fbb8d1b7'],1,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:01.828,Pass,
,,,,,,,,,,,,,,,,,0.900956,,,,,,,,,,,,,,,015bd9b6-fe59-4849-94b7-56c3e6e0e5bf,256,,,"[9.5, 16.0]",2275049,9,,,,,-0.6837093,,Head,,,"[14.9, 11.6]",,Low Pass,,6.96563,,,Fara Williams,10251.0,,,,,Recovery,1,From Throw In,Remi Allen,18149.0,Left Defensive Midfield,23,West Ham United LFC,972,['4f786aa7-abb9-4ed7-9620-02126a5c1f6b'],4,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:04.751,Pass,
,,,,,,,,,,,,,,,,,1.378717,,,,,,,,,,,,,,,3f69b38f-cd7f-4d51-afcf-4582c5c3c58a,258,,,"[14.9, 11.6]",2275049,9,,,,,-2.25021,,Head,,,"[10.7, 6.4]",,Low Pass,,6.68431,,Incomplete,Rachel Rowe,19780.0,,,,,,1,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,23,West Ham United LFC,972,"['306d7c20-2892-43fd-911c-a5aedcdcb7b4', 'cde9298f-f06d-4ec6-baf2-26138d35a85e']",5,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:05.659,Pass,
,,,,,,,,,,,,,,,,,0.825886,,,,,,,,,,,,,,,306d7c20-2892-43fd-911c-a5aedcdcb7b4,260,,,"[109.4, 73.7]",2275049,9,,,,,-2.7273748,,Right Foot,,,"[97.8, 68.6]",,Ground Pass,,12.671622,,,Cecilie Redisch Kvamme,31553.0,,,,,Recovery,1,From Throw In,Kate Longhurst,18147.0,Left Center Midfield,23,West Ham United LFC,972,"['081bd8ff-aa07-4b30-90e7-918fd9f1c73c', '3f69b38f-cd7f-4d51-afcf-4582c5c3c58a']",7,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:07.037,Pass,
,,,,,,,,,,,,,,,,,1.757029,,,,,,,,,,,,,,,cb0372b1-2356-4b9e-befd-c97bd897e0de,263,,,"[114.6, 67.1]",2275049,9,,,,,-1.6986662,,Right Foot,True,,"[111.0, 39.1]",,High Pass,,28.23048,,Incomplete,,,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,23,West Ham United LFC,972,['cddc285e-7b40-4e15-8955-036a1a16aa60'],11,,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:11.429,Pass,
,,,,,,,,,,,,,,,,,1.529359,,,,,,,,,,,,,,,0e7379db-f917-4244-98fd-878e5f8eb55d,273,,,"[55.7, 13.6]",2275049,9,,,,,-2.5065658,,Right Foot,,,"[44.3, 5.2]",,Ground Pass,,14.160508,,,Rachel Rowe,19780.0,,,,,Recovery,1,Regular Play,Lisa-Marie Utland,10387.0,Left Center Forward,24,Reading WFC,974,['15b83b59-fc51-43eb-8008-f3c28dc942bf'],24,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:24.412,Pass,
,,,,,,,,,,,,,,,,,0.124762,,,,,,,,,,,,,,,cc7c655f-183a-4b08-9419-541d90f5bdca,277,,,"[48.0, 6.6]",2275049,9,,,,,0.5191461,,Right Foot,,,"[50.1, 7.8]",,Low Pass,,2.4186773,,Incomplete,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Left Wing Back,24,Reading WFC,974,['3fce12cd-a45c-4a24-ac21-5f228eb0b2b6'],26,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:26.888,Pass,
,,,,,,,,,,,,,,,,,0.654587,,,,,,,,,,,,,,,f95e27b4-55bc-489a-b926-79d3a1fda663,286,,,"[56.6, 25.4]",2275049,9,,,,,0.40094963,,Right Foot,,,"[65.8, 29.3]",,Ground Pass,,9.992497,,,Fara Williams,10251.0,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Right Wing Back,24,Reading WFC,974,"['041cc9d7-0488-469e-a86f-ebd1056d228d', '714f43ed-d26e-4605-85ae-9dfd9d60b567']",32,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:32.316,Pass,True
,,,,,,,,,,,,,,,,,1.910456,,,,,,,,,,,,,,,42b742bb-52d7-4b3f-8db4-735d5a937a84,289,,,"[64.3, 28.7]",2275049,9,,,,,1.3928428,,Right Foot,,,"[69.3, 56.5]",,Ground Pass,,28.246061,,,Angharad James,15577.0,,,,,,1,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,24,Reading WFC,974,['ffaba604-9912-449b-a44e-cfe1cf34b4f1'],35,,,,,,,,,,,,,,,,,,,,Reading WFC,974,00:09:35.178,Pass,
