ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.793731,,,,,,,,,,,,84d4144f-9b2a-4ab2-b30c-5709c17026da,138,,"[91.9, 19.8]",2275074,3,,,,,1.5488218,,Left Foot,,,,"[92.1, 28.9]",,Ground Pass,,9.102198,,,Erin Cuthbert,4660.0,,,,,,,1,From Throw In,Guro Reiten,10514.0,Left Midfield,12,Chelsea FCW,971,['c6afdc4f-b6df-423f-a26c-11aa3f4c71a1'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:46.233,Pass,
,,,,,,,,,,,,,,,,,1.049248,,,,,,,,,,,,ad8a6a80-5562-4c5f-a39d-3d4ee36981a5,142,,"[91.0, 29.6]",2275074,3,,,,,2.4770973,,Right Foot,,,,"[85.0, 34.3]",,Ground Pass,,7.62168,,,Drew Spence,4638.0,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Forward,12,Chelsea FCW,971,['f79ae994-4697-4fcb-8b33-8ae06b98c858'],48,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:48.652,Pass,
,,,,,,,,,,,,,,,,,1.36351,,,,,,,,,,,,d64f1e69-dc75-4bab-babc-1337e41d029f,145,,"[88.3, 36.9]",2275074,3,,,,,0.4847925,,Right Foot,,,,"[101.4, 43.8]",,Low Pass,,14.80608,,Incomplete,Bethany England,15550.0,,,,,,,1,From Throw In,Drew Spence,4638.0,Right Defensive Midfield,12,Chelsea FCW,971,"['75d6177c-35b1-407e-a348-5ecfa6468303', '97b2717d-22cd-4fb8-acf2-83caea762920']",50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:50.900,Pass,
,,,,,,,,,,,,,,,,,1.475727,,,,,,,,,,,,52f8e92d-85bb-476c-b232-7a76cb914449,150,,"[20.7, 29.0]",2275074,3,,,,,-0.22164956,,Left Foot,,,,"[27.8, 27.4]",,Ground Pass,,7.278049,,,Abbi Grant,31565.0,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,13,Birmingham City WFC,969,"['76fe27fd-bea1-4111-8337-6ece38b32757', 'd4e39edd-61c8-483a-8640-8e5099e0d609']",53,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:53.051,Pass,True
,,,,,,,,,,,,,,,,,1.10979,,,,,,,,,,,,90a66186-16c5-4945-8c6a-d58e55c8b915,154,,"[32.9, 27.2]",2275074,3,,,,,3.1415927,,Right Foot,,,,"[23.6, 27.2]",,Ground Pass,,9.3,,,Kerys Harrop,15569.0,,,,,,,1,Regular Play,Abbi Grant,31565.0,Left Wing,13,Birmingham City WFC,969,"['9f0074bd-b2a6-4a13-b030-c294b79fe38e', 'cac6363c-28e6-4b73-b498-a36bcd5ff2db']",56,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:56.279,Pass,True
,,,,,,,,,,,,,,,,,1.403934,,,,,,,,,,,,a69d4289-14b0-41c1-b852-f98774ab3256,158,,"[3.6, 14.4]",2275074,4,,,,,-0.6852057,,Left Foot,,,,"[14.0, 5.9]",,Ground Pass,,13.431679,,,Adrienne Jordan,31567.0,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,13,Birmingham City WFC,969,"['49794d68-c67a-4b68-aa5b-cebadf7bd84f', 'a35d854d-a520-45fe-8f4e-192b77366cd7']",1,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:01.531,Pass,True
,,,,,,,,,,,,,,,,,1.389521,,,,,,,,,,,,91f3ed67-1bcf-46f4-8059-a02b9ffd704a,164,,"[97.0, 80.0]",2275074,4,,,,,-1.6104232,,,,,,"[96.1, 57.3]",,High Pass,,22.717834,,,Bethany England,15550.0,,,,,,Throw-in,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,14,Chelsea FCW,971,['59315a62-aacc-45bd-9fa9-53fc80b32d59'],24,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:24.611,Pass,
,,,,,,,,,,,,,,,,,3.339754,,,,,,,,,,,,667e3c58-8a85-40f8-a67c-f4c46072512b,167,,"[89.2, 58.4]",2275074,4,,,,,-2.112768,,Left Foot,,,,"[72.1, 30.0]",,Ground Pass,,33.150715,,Incomplete,Sophie Louise Ingle,15549.0,,,,,,,1,From Throw In,Bethany England,15550.0,Left Center Forward,14,Chelsea FCW,971,"['c858bdb0-9a12-4934-8a65-867a00d7625c', 'e4d21685-7cc5-4143-a274-23c60b374761']",27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:27.026,Pass,
,,,,,,,,,,,,,,,,,3.491797,,,,,,,,,,,,8bf83b69-b8fa-4182-9e1a-c037a72dea28,171,,"[56.4, 57.6]",2275074,4,,,,,-0.6972128,,Right Foot,,,,"[92.1, 27.7]",,High Pass,,46.567154,,,Rachel Williams,31563.0,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Wing,15,Birmingham City WFC,969,['a968f071-4d09-47b4-b6d2-2f9f3e4db279'],32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:32.755,Pass,
,,,,,,,,,,,,,,,,,0.67492,,,,,,,,,,,,0cf83412-a7b1-43ce-ad3e-63b930864dc6,186,,"[93.6, 33.9]",2275074,4,,,,,1.2277724,b2894fc6-2448-4fd9-906c-9479084d8c79,Right Foot,,,,"[98.1, 46.5]",,Ground Pass,,13.379462,,,Rachel Williams,31563.0,True,,,,,,1,Regular Play,Abbi Grant,31565.0,Left Wing,15,Birmingham City WFC,969,"['319931e0-d9ec-4fef-88ef-0fc765721620', '42ddf42a-0162-4adb-8e63-633074b65756']",44,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:44.676,Pass,True
,,,,,,,,,,,,,,,,,0.895375,,,,,,,,,,,,87bef696-a7d3-49fe-adcd-5a78ec10f9e7,195,,"[6.0, 36.0]",2275074,5,,,,,-0.76667374,,Right Foot,,,,"[19.6, 22.9]",,Ground Pass,,18.88306,,,Magdalena Lilly Eriksson,4633.0,,,,,,Goal Kick,1,From Goal Kick,Carly Mitchell Telford,19421.0,Goalkeeper,16,Chelsea FCW,971,['fec843bc-8905-4ada-9890-b712fcc5013b'],6,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:06.942,Pass,
,,,,,,,,,,,,,,,,,1.336154,,,,,,,,,,,,cb032b1a-12f4-4f1c-bcb6-0bd5cb0cc900,198,,"[32.5, 18.1]",2275074,5,,,,,1.9820229,,Left Foot,,,,"[26.7, 31.4]",,Ground Pass,,14.509652,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,16,Chelsea FCW,971,['af5a21c7-b8a9-49d4-8b51-ff3f9b1dda12'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:08.241,Pass,
,,,,,,,,,,,,,,,,,2.424358,,,,,,,,,,,,64c2f318-86da-4be3-a92d-2d679a4456b1,201,,"[28.5, 37.8]",2275074,5,,,,,1.476955,,Left Foot,,,,"[30.9, 63.3]",,Ground Pass,,25.612692,,,Millie Bright,4642.0,,,,,,,1,From Goal Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,16,Chelsea FCW,971,['3d1f0f46-5496-4438-b9f9-7da6d1310dc0'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:10.682,Pass,
,,,,,,,,,,,,,,,,,0.708602,,,,,,,,,,,,3275ddca-0765-49b3-91e2-d26475635ee3,204,,"[35.8, 66.8]",2275074,5,,,,,0.31327617,,Right Foot,,,,"[57.1, 73.7]",,Ground Pass,,22.38973,,,Maren Nævdal Mjelde,10395.0,,,,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,16,Chelsea FCW,971,['163ff8f4-8d07-4ca3-8b29-c8799cfc663e'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:16.464,Pass,
,,,,,,,,,,,,,,,,,2.095178,,,,,,,,,,,,fdb5b53d-7af3-49f8-a664-37c1418b9d55,206,,"[57.1, 73.7]",2275074,5,,,,,-3.0615501,,Right Foot,,,,"[38.4, 72.2]",,Low Pass,,18.760063,,,Millie Bright,4642.0,,,,,,,1,From Goal Kick,Maren Nævdal Mjelde,10395.0,Right Midfield,16,Chelsea FCW,971,['30200c6d-1313-44aa-84b4-7ec59889eae7'],17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:17.172,Pass,
,,,,,,,,,,,,,,,,,2.496055,,,,,,,,,,,,2b866565-baa0-4302-925f-4ae7372d845a,209,,"[46.2, 67.1]",2275074,5,,,,,-1.0606896,,Right Foot,,,,"[73.0, 19.2]",,High Pass,,54.88761,,Incomplete,Guro Reiten,10514.0,,,True,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,16,Chelsea FCW,971,"['43642003-d5ef-4e79-9a20-b66e890ac804', '66fd9ea5-9d78-403d-9a9e-5ad38d40b8ea']",22,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:22.261,Pass,
,,,,,,,,,,,,,,,,,4.205741,,,,,,,,,,,,43642003-d5ef-4e79-9a20-b66e890ac804,211,,"[47.1, 60.9]",2275074,5,,,,,0.6041302,,Head,,,,"[65.5, 73.6]",,High Pass,,22.357325,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Brianna Visalli,18157.0,Right Wing,16,Chelsea FCW,971,"['2b866565-baa0-4302-925f-4ae7372d845a', 'a6c8f67c-3622-46aa-8672-2ba443573f63']",24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:24.757,Pass,
,,,,,,,,,,,,,,,,,1.434747,,,,,,,,,,,,a6c8f67c-3622-46aa-8672-2ba443573f63,212,,"[54.6, 6.5]",2275074,5,,,,,-0.5473929,,Left Foot,,,,"[65.1, 0.1]",,High Pass,,12.296747,,Out,Jonna Ann-Charlotte Andersson,10222.0,,,,,,Recovery,1,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,16,Chelsea FCW,971,"['43642003-d5ef-4e79-9a20-b66e890ac804', 'a5fe87b7-4941-4f5d-b71d-233227333c70']",28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:28.963,Pass,
,,,,,,,,,,,,,,,,,0.88637,,,,,,,,,,,,cc4163c9-a85e-4eee-b9c7-64e15fc50b61,214,,"[56.2, 80.0]",2275074,5,,,,,-0.53527373,,,,,,"[64.8, 74.9]",,High Pass,,9.9985,,,Lucy Staniforth,15562.0,,,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,17,Birmingham City WFC,969,['77a42420-18ad-4ed8-a0fc-3f385bdd2e09'],38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:38.450,Pass,
,,,,,,,,,,,,,,,,,0.766263,,,,,,,,,,,,ee48a014-01c7-4e18-91a9-3f8f444ce1d2,217,,"[65.2, 75.1]",2275074,5,,,,,2.7451513,,Right Foot,,,,"[56.6, 78.7]",,Low Pass,,9.32309,,,Sarah Emma Mayling,19500.0,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Defensive Midfield,17,Birmingham City WFC,969,"['062c5fb3-5ab4-4f79-b7e7-a30a37346010', '6fdfe8fd-fec5-44cc-ba05-600013c1fc8c']",39,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:39.336,Pass,True
,,,,,,,,,,,,,,,,,2.683681,,,,,,,,,,,,126567f3-060b-43a2-995b-a26122515a4d,221,,"[55.9, 77.3]",2275074,5,,,,,-1.5707964,,Right Foot,,,,"[55.9, 54.3]",,Low Pass,,23.0,,,Lucy Whipp,31566.0,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,17,Birmingham City WFC,969,"['125c30c8-cbc1-403c-ae88-0da442f0a871', '17f4008d-8b92-4ba8-b716-103948ff3c3f']",40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:40.496,Pass,True
,,,,,,,,,,,,,,,,,1.799872,,,,,,,,,,,,68b8cd50-132f-42fb-aa3c-6af2de028a35,225,,"[54.8, 54.5]",2275074,5,,,,,-2.5994031,,Left Foot,,,,"[38.2, 44.5]",,Ground Pass,,19.37937,,,Kerys Harrop,15569.0,,,,,,,1,From Throw In,Lucy Whipp,31566.0,Center Attacking Midfield,17,Birmingham City WFC,969,"['2b486904-63db-4329-afb6-c0222738058d', '71da9b2e-e778-4210-a147-8c792d1f079f']",43,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:43.984,Pass,True
,,,,,,,,,,,,,,,,,2.318823,,,,,,,,,,,,8cf79261-cba0-4777-a55f-869c804de343,228,,"[39.7, 41.0]",2275074,5,,,,,-1.2695707,,Left Foot,,,,"[49.3, 10.1]",,Ground Pass,,32.356915,,,Adrienne Jordan,31567.0,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,17,Birmingham City WFC,969,['c00f44cf-1270-4670-956d-9d39fb0a23d7'],47,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:47.141,Pass,
,,,,,,,,,,,,,,,,,1.151159,,,,,,,,,,,,ffdc085c-f329-45ae-99e8-cf273e67b2dd,234,,"[79.0, 0.1]",2275074,6,,,,,1.4782777,,,,,,"[80.8, 19.5]",,High Pass,,19.483326,,,Lucy Staniforth,15562.0,,,,,,Throw-in,1,From Throw In,Adrienne Jordan,31567.0,Left Back,18,Birmingham City WFC,969,['781bea88-7272-4d93-a779-51cd7583c460'],10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:10.043,Pass,
,,,,,,,,,,,,,,,,,1.344356,,,,,,,,,,,,18b16142-5d3f-4bd8-a525-36601c933fd6,238,,"[79.7, 19.0]",2275074,6,,,,,2.2843757,,Right Foot,,,,"[66.8, 33.9]",,Low Pass,,19.708374,,,Chloe Arthur,10193.0,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Defensive Midfield,18,Birmingham City WFC,969,"['77042e48-daad-48b7-99ba-3a577f590c7a', 'b442e8c2-6cc1-4d8a-a6b8-fc5c620533ee']",11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:11.625,Pass,True
,,,,,,,,,,,,,,,,,2.081386,,,,,,,,,,,,6b5c168e-4f98-4890-b712-bc089039483b,241,,"[64.8, 30.8]",2275074,6,,,,,2.6818361,,Right Foot,,,,"[44.2, 41.0]",,Low Pass,,22.986954,,,Georgia Brougham,15574.0,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,18,Birmingham City WFC,969,"['192d4ea6-4d57-49c6-a913-8cb63aee5356', '64c7e97b-7624-4e66-a753-a6efbb856f56']",12,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:12.969,Pass,True
,,,,,,,,,,,,,,,,,1.980043,,,,,,,,,,,,5003e761-57a7-43a5-b2bb-2488789a6e55,245,,"[44.2, 40.3]",2275074,6,,,,,-3.0082424,,Left Foot,,,,"[19.6, 37.0]",,Ground Pass,,24.820354,,,Hannah Hampton,22032.0,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,18,Birmingham City WFC,969,"['1064d2db-f62c-47a9-a6a4-2ba3328b7b12', '33d77158-4793-4f57-8a5b-4d73c5bf700a']",15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:15.526,Pass,True
,,,,,,,,,,,,,,,,,2.026253,,,,,,,,,,,,09395de4-c793-4aca-9235-48a54709b391,247,,"[19.6, 37.0]",2275074,6,,,,,-1.053587,,Right Foot,,,,"[29.1, 20.3]",,Low Pass,,19.213017,,,Kerys Harrop,15569.0,,,,,,,1,From Throw In,Hannah Hampton,22032.0,Goalkeeper,18,Birmingham City WFC,969,['33eb2218-9893-4bd8-a988-370f85150998'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:17.506,Pass,
,,,,,,,,,,,,,,,,,1.153798,,,,,,,,,,,,720b9d22-008a-4c29-82a7-7b7f81c8a76b,249,,"[29.1, 20.3]",2275074,6,,,,,2.5257227,,Left Foot,,,,"[9.6, 34.1]",,Low Pass,,23.889118,,,Hannah Hampton,22032.0,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,18,Birmingham City WFC,969,['3f642caa-3267-4044-a4c9-4fb1d6eaec47'],19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:19.532,Pass,
,,,,,,,,,,,,,,,,,1.154224,,,,,,,,,,,,e94054df-2519-4d20-8990-36409a0110dc,252,,"[16.0, 36.1]",2275074,6,,,,,1.3098681,,Left Foot,,,,"[21.1, 55.2]",,Ground Pass,,19.769169,,,Georgia Brougham,15574.0,,,,,,,1,From Throw In,Hannah Hampton,22032.0,Goalkeeper,18,Birmingham City WFC,969,['f2b83b54-cd81-4ef5-bebd-57909d165b97'],23,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:23.082,Pass,
,,,,,,,,,,,,,,,,,1.380026,,,,,,,,,,,,33e3799d-276c-4445-a690-ddf7f5fc033c,256,,"[33.8, 60.7]",2275074,6,,,,,0.7063841,,Right Foot,,,,"[52.2, 76.4]",,Low Pass,,24.187807,,,Sarah Emma Mayling,19500.0,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,18,Birmingham City WFC,969,"['a1982a0c-7612-466e-a563-f5391c7ef4e5', 'ea3f9982-5866-4fa3-9d69-5843bbbc5f9b']",29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:29.408,Pass,True
,,,,,,,,,,,,,,,,,1.101371,,,,,,,,,,,,e9c7df66-b5ef-43c2-822e-a738855c925d,260,,"[54.8, 76.0]",2275074,6,,,,,-0.68231654,,Right Foot,,,,"[64.4, 68.2]",,Ground Pass,,12.369317,,,Lucy Staniforth,15562.0,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,18,Birmingham City WFC,969,"['2189477e-86fd-4580-ac50-67a193998baf', 'cb89e767-1699-4837-9d09-793231c0c9c7']",31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:31.805,Pass,True
,,,,,,,,,,,,,,,,,3.683271,,,,,,,,,,,,5d402a10-38f6-43b3-8f57-7858e495e381,264,,"[65.7, 68.0]",2275074,6,,,,,0.57296616,,Right Foot,,,,"[84.3, 80.0]",,High Pass,,22.13504,,Out,Brianna Visalli,18157.0,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Left Defensive Midfield,18,Birmingham City WFC,969,"['121135e7-9c58-4d1f-a80c-a750cf2cc476', 'b7f4448e-484c-4f7e-b26c-35b845942c31']",32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:32.947,Pass,True
,,,,,,,,,,,,,,,,,0.990869,,,,,,,,,,,,91186744-8253-41fe-bb8c-132de4059660,266,,"[33.3, 0.1]",2275074,7,,,,,0.18379937,,,,,,"[48.9, 3.0]",,High Pass,,15.867262,,,Sophie Louise Ingle,15549.0,,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,19,Chelsea FCW,971,['2375bcb1-6627-4ca6-8db6-724370011548'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:00.389,Pass,
,,,,,,,,,,,,,,,,,0.880047,,,,,,,,,,,,3ea3fc3d-eb5f-4545-902c-228e1521209f,268,,"[48.9, 3.0]",2275074,7,,,,,0.19739556,,Head,,,,"[56.4, 4.5]",,High Pass,,7.648529,,,Guro Reiten,10514.0,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Left Defensive Midfield,19,Chelsea FCW,971,['c9245f78-3291-4e45-8787-0a06e7f27320'],1,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:01.391,Pass,
,,,,,,,,,,,,,,,,,0.178373,,,,,,,,,,,,5f1d8ead-c1b2-49af-98af-46228117fd83,271,,"[53.7, 4.5]",2275074,7,,,,,0.0,,Left Foot,,,,"[55.3, 4.5]",,Low Pass,,1.6,,Incomplete,,,,,,,,,1,From Throw In,Guro Reiten,10514.0,Left Midfield,19,Chelsea FCW,971,"['0e957130-3087-4779-b096-b20430781f94', '7ff573ec-e6c6-4ba1-bba3-9a9603b3b9a9']",2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:02.271,Pass,True
,,,,,,,,,,,,,,,,,0.92159,,,,,,,,,,,,c995012e-e796-4dd1-bd58-908d20f88214,273,,"[54.9, 0.1]",2275074,7,,,,,0.77968395,,,,,,"[63.7, 8.8]",,Low Pass,,12.374571,,,Drew Spence,4638.0,,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,20,Chelsea FCW,971,['0f37458c-5caa-4a9a-9643-fead299d03bd'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:42.426,Pass,
,,,,,,,,,,,,,,,,,0.794927,,,,,,,,,,,,dbd242aa-dd23-463a-9b82-f39983798742,276,,"[63.7, 8.8]",2275074,7,,,,,0.15756157,,Left Foot,,,,"[74.4, 10.5]",,Ground Pass,,10.834205,,,Guro Reiten,10514.0,,,,,,,1,From Throw In,Drew Spence,4638.0,Right Defensive Midfield,20,Chelsea FCW,971,['3a3a3f61-fab3-4a98-8507-09b38c23b724'],44,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:44.295,Pass,
,,,,,,,,,,,,,,,,,1.117543,,,,,,,,,,,,b6ce4fe4-586e-4dc8-b5a8-d6aa778fd853,280,,"[70.8, 9.0]",2275074,7,,,,,-2.2826433,,Left Foot,,,,"[66.4, 3.9]",,Ground Pass,,6.735726,,,Drew Spence,4638.0,,,,,,,1,From Throw In,Guro Reiten,10514.0,Left Midfield,20,Chelsea FCW,971,"['a0e84d89-935c-4dda-ae4f-aacee86c0af8', 'c06ed8aa-e3f2-4b56-9513-a2b77cd921dd']",46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:46.015,Pass,True
,,,,,,,,,,,,,,,,,1.029404,,,,,,,,,,,,a564e3ab-7197-4260-8ed7-129b18c77c5a,284,,"[66.8, 5.0]",2275074,7,,,,,-2.9587827,,Left Foot,,,,"[54.9, 2.8]",,Ground Pass,,12.101653,,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Drew Spence,4638.0,Right Defensive Midfield,20,Chelsea FCW,971,"['0e27e77f-b8fe-4a38-bf2d-62f08b2a55e0', 'c98bf145-83e2-4568-99b1-1e758fbd3437']",47,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:47.869,Pass,True
,,,,,,,,,,,,,,,,,1.867049,,,,,,,,,,,,4474d6fd-d60f-4ddc-9a53-052f423ab6a9,287,,"[54.9, 2.8]",2275074,7,,,,,2.8859477,,Left Foot,,,,"[37.3, 7.4]",,Ground Pass,,18.191206,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,20,Chelsea FCW,971,['a6f847a8-a642-4ce7-a8d9-1a445c868153'],49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:49.411,Pass,
,,,,,,,,,,,,,,,,,2.147881,,,,,,,,,,,,a8ff677c-8d4e-46e4-8158-12b659d9d1c7,290,,"[42.2, 11.2]",2275074,7,,,,,2.2832553,,Left Foot,,,,"[20.0, 36.9]",,Ground Pass,,33.960712,,,Carly Mitchell Telford,19421.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,20,Chelsea FCW,971,['2e021c5c-270d-4885-b99f-61d30a19d0d9'],53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:53.285,Pass,
,,,,,,,,,,,,,,,,,2.312325,,,,,,,,,,,,fdb7d628-d2f0-4f5d-a79a-a843bceac7cf,292,,"[20.0, 36.9]",2275074,7,,,,,1.2055949,,Right Foot,,,,"[27.8, 57.3]",,Ground Pass,,21.84033,,,Millie Bright,4642.0,,,,,,,1,From Throw In,Carly Mitchell Telford,19421.0,Goalkeeper,20,Chelsea FCW,971,['ab29c6bf-0237-4885-8c6a-3975a9085d82'],55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:55.432,Pass,
,,,,,,,,,,,,,,,,,0.982018,,,,,,,,,,,,ba653469-0384-49e6-85f1-b1ee3c4cc230,295,,"[27.8, 57.3]",2275074,7,,,,,-1.8329161,,Right Foot,,,,"[21.2, 32.7]",,Ground Pass,,25.469982,,,Carly Mitchell Telford,19421.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,20,Chelsea FCW,971,['ea65455b-0264-47b0-bd5c-5f580c6ecdd0'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:58.287,Pass,
,,,,,,,,,,,,,,,,,1.311127,,,,,,,,,,,,aa60d681-24f6-45ab-94f0-3fc81ff24412,298,,"[24.5, 29.8]",2275074,8,,,,,-0.6586306,,Right Foot,,,,"[36.0, 20.9]",,Ground Pass,,14.541664,,,Magdalena Lilly Eriksson,4633.0,,,,,,,1,From Throw In,Carly Mitchell Telford,19421.0,Goalkeeper,20,Chelsea FCW,971,['d044e9fc-cf5a-4861-9bab-63a46f122d97'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:00.711,Pass,
,,,,,,,,,,,,,,,,,1.498793,,,,,,,,,,,,fa3c9077-5e04-4c39-8ecd-be272d09891c,302,,"[48.9, 10.3]",2275074,8,,,,,0.06489071,,Left Foot,,,,"[76.6, 12.1]",,High Pass,,27.758423,,Incomplete,Guro Reiten,10514.0,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,20,Chelsea FCW,971,"['2f59fa43-dba4-4abe-8bcb-a26c8340c147', '6df44e78-0b6e-44b6-9313-a3d2f64f7a41', '7f117222-7689-4224-8add-176b657a0d8f']",4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:04.919,Pass,True
,,,,,,,,,,,,,,,,,1.712208,,,,,,,,,,,,8edad5d3-511a-4ed6-a76f-b696191d43e8,305,,"[62.6, 6.3]",2275074,8,,,,,0.8272898,,Left Foot,,,,"[70.6, 15.0]",,High Pass,,11.819053,,,Guro Reiten,10514.0,,,,,,Recovery,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,20,Chelsea FCW,971,['54bd1b7e-0a35-4956-a46f-93defaebef6a'],7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:07.565,Pass,
