50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.034877,,,,,,,,,,,,,,,e7a9ec9d-5d6f-4f4b-b759-ae5ee643e296,1739,,"[98.5, 7.0]",3888716,47,,,,,-3.08575,,Right Foot,,,,"[82.4, 6.1]",Low Pass,,16.125135,,,Willem van Hanegem,397803.0,,,,,,Recovery,2,From Throw In,Piet Keizer,39716.0,Left Wing,135,Netherlands,941,"['455bee52-dec9-40d8-9ba4-c3198119c76a', '66f0fe84-e8ee-455f-b9c6-66e851fd6272']",51,,,,,,,,,,,,,,,,,Netherlands,941,00:02:51.272,Pass,True
,,,,,,,,,,,,,,,,2.152096,,,,,,,,,,,,,,,a99e5b2e-a61f-48ed-9a12-d5f538d57ced,1742,,"[83.9, 8.5]",3888716,47,,,,,1.0042318,,Right Foot,,,,"[108.9, 47.8]",High Pass,,46.577785,,,Wim Jansen,397804.0,,,,,,,2,From Throw In,Willem van Hanegem,397803.0,Left Center Midfield,135,Netherlands,941,['79706fdb-4cba-4803-9f0e-6589523585b3'],53,,,,,,,,,,,,,,,,,Netherlands,941,00:02:53.984,Pass,
,,,,,,,,,,,,,,,,0.837162,,,,,,,,,,,,,,,463dff9c-cb03-4bc9-96c8-768fcbd01f68,1744,,"[108.9, 47.8]",3888716,47,,,,,-1.9513026,,Head,,,,"[105.5, 39.3]",High Pass,,9.15478,Incomplete,,,,,,,,,,2,From Throw In,Wim Jansen,397804.0,Right Center Midfield,135,Netherlands,941,['b9e74e5c-60b0-460d-aab3-61019e2b516c'],56,,,,,,,,,,,,,,,,,Netherlands,941,00:02:56.136,Pass,
,,,,,,,,,,,,,,,,0.154453,,,,,,,,,,,,,,,b018ef72-4bd4-4cba-b35e-4593dde55d81,1750,,"[27.8, 31.4]",3888716,47,,,,,-2.634494,,Left Foot,,,,"[25.1, 29.9]",Low Pass,,3.088689,Incomplete,,Ove Grahn,397850.0,,,,,,,2,From Throw In,Ralf Edström,397852.0,Left Center Forward,135,Netherlands,941,"['2fe12b0f-1930-466c-bf9d-f99676b8e267', '8e83e436-060d-45aa-93dd-cdc48729c15c', '950cb9fb-c099-499d-91e1-6cb24f3f11b9', 'c50dc70d-6167-40fb-849e-1bda5856b3fc']",59,,,,,,,,,,,,,,,,,Sweden,790,00:02:59.791,Pass,True
,,,,,,,,,,,,,,,,4.463415,,,,,,,,,,,,,,,c12d4c0f-5a59-43c8-a0d8-b2875d705025,1755,,"[86.0, 39.5]",3888716,48,,,,,-0.89650065,,Left Foot,,,,"[107.9, 12.1]",High Pass,,35.07663,,,Johan Cruyff,39713.0,,,,,,,2,From Throw In,Johnny Rep,397727.0,Right Wing,135,Netherlands,941,['45c2f79d-c5fb-4f3d-af8c-b80820bfbdb3'],2,,,,,,,,,,,,,,,,,Netherlands,941,00:03:02.613,Pass,
,,,,,,,,,,,,,,,,1.494959,,,,,,,,,,,,,,,7ddde9bb-3e28-42a2-bbfa-74c4a024537b,1758,,"[111.7, 11.3]",3888716,48,,,,,2.227498,c1c33037-02b9-4563-9101-a6b5a03b4302,Right Foot,,,,"[100.6, 25.7]",Ground Pass,,18.181583,,,Piet Keizer,39716.0,True,,,,,,2,From Throw In,Johan Cruyff,39713.0,Center Forward,135,Netherlands,941,['a6bb84ec-8805-482f-9f7b-969d9edd43b6'],10,,,,,,,,,,,,,,,,,Netherlands,941,00:03:10.574,Pass,
,,,,,,,,,,,,,,,,1.309947,,,,,,,,,,,,,,,2a9817be-f8a1-47e7-ad49-bca4e5a28797,1763,,"[7.0, 44.1]",3888716,48,,True,,,-1.1298721,,Right Foot,,,,"[15.4, 26.3]",Ground Pass,,19.68248,,,Björn Andersson,397845.0,,,,,,Goal Kick,2,From Goal Kick,Ronnie Carl Hellström,397843.0,Goalkeeper,136,Sweden,790,['f300a6c4-735b-4dbe-a65b-fde09fc7a478'],23,,,,,,,,,,,,,,,,,Sweden,790,00:03:23.766,Pass,
,,,,,,,,,,,,,,,,1.105703,,,,,,,,,,,,,,,bf942ca8-f486-4270-ad07-bcf569969270,1765,,"[15.4, 26.3]",3888716,48,,True,,,2.3981867,,Right Foot,,,,"[9.2, 32.0]",Ground Pass,,8.421995,,,Ronnie Carl Hellström,397843.0,,,,,,,2,From Goal Kick,Björn Andersson,397845.0,Left Back,136,Sweden,790,['09cbc3d5-57cd-4b71-93d7-cc5dd141c728'],25,,,,,,,,,,,,,,,,,Sweden,790,00:03:25.955,Pass,
,,,,,,,,,,,,,,,,2.871718,,,,,,,,,,,,,,,9e788a12-a84e-4714-8d3a-42c350d8c9e6,1767,,"[14.6, 36.5]",3888716,48,,,,,0.39623934,,Drop Kick,,,,"[73.4, 61.1]",High Pass,,63.73853,Incomplete,,Inge Ejderstedt,397849.0,,,,,,,2,From Goal Kick,Ronnie Carl Hellström,397843.0,Goalkeeper,136,Sweden,790,"['398a947f-b8d7-45b6-8ac8-9e305809e46b', '6d21e6b2-1009-4628-a035-6c9ded955d47']",37,,,,,,,,,,,,,,,,,Sweden,790,00:03:37.123,Pass,
,,,,,,,,,,,,,,,,3.961523,,,,,,,,,,,,,,,398a947f-b8d7-45b6-8ac8-9e305809e46b,1770,,"[46.7, 19.0]",3888716,48,,,,True,-0.29706421,,,,,,"[56.5, 16.0]",Low Pass,,10.248902,,,Piet Keizer,39716.0,,,,,,Recovery,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,137,Netherlands,941,"['0d7aba17-30f9-4695-8b6d-df9a6a973213', '1270f092-819b-4eca-943c-227b148761c0', '9e788a12-a84e-4714-8d3a-42c350d8c9e6']",39,,,,,,,,,,,,,,,,,Netherlands,941,00:03:39.995,Pass,True
,,,,,,,,,,,,,,,,1.29644,,,,,,,,,,,,,,,519230f8-7b45-422f-9706-3ee03bfc5543,1775,,"[68.7, 11.3]",3888716,48,,,,,1.5257818,,Right Foot,,,,"[69.2, 22.4]",Ground Pass,,11.111256,,,Willem van Hanegem,397803.0,,,,,,,2,Regular Play,Piet Keizer,39716.0,Left Wing,137,Netherlands,941,['94e6e7db-ffe8-4016-b627-7d2f61139209'],46,,,,,,,,,,,,,,,,,Netherlands,941,00:03:46.523,Pass,
,,,,,,,,,,,,,,,,1.442079,,,,,,,,,,,,,,,9346ebf0-6ffc-4717-9052-483da1332700,1786,,"[91.8, 23.7]",3888716,48,,,,,1.6900775,,Left Foot,,,,"[88.6, 50.4]",Ground Pass,,26.891077,,,Johan Cruyff,39713.0,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,137,Netherlands,941,['1975959b-df91-4a95-ad91-1a8f0e300b6b'],52,,,,,,,,,,,,,,,,,Netherlands,941,00:03:52.737,Pass,
,,,,,,,,,,,,,,,,2.34636,,,,,,,,,,,,,,,3a4243f4-6406-41b9-a3c7-9be9f06d3819,1789,,"[88.6, 50.4]",3888716,48,,,,,0.7142782,,Right Foot,,,,"[108.9, 68.0]",Ground Pass,,26.867266,,,Wim Rijsbergen,397816.0,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,137,Netherlands,941,['83abdfb3-59f1-4701-887e-630b4a9501e1'],55,,,,,,,,,,,,,,,,,Netherlands,941,00:03:55.565,Pass,
,,,,,,,,,,,,,,,,1.974877,,,,,,,,,,,,,,,25036b4e-697a-4a5e-9915-65d5758ff2b8,1792,,"[110.6, 65.8]",3888716,48,,,,,-1.532056,,Right Foot,True,,,"[112.1, 27.1]",High Pass,,38.729057,Incomplete,,,,,,,,,,2,Regular Play,Wim Rijsbergen,397816.0,Right Back,137,Netherlands,941,['f017e9db-43ed-4360-a014-a4ba8aa57faf'],58,,,,,,,,,,,,,,,,,Netherlands,941,00:03:58.516,Pass,
,,,,,,,,,,,,,,,,1.115336,,,,,,,,,,,,,,,16eb5b2f-7f85-4c56-8cd5-310d87a57590,1794,,"[120.0, 0.1]",3888716,49,,,,,1.8223203,,Left Foot,,,,"[111.7, 32.4]",High Pass,,33.34936,Incomplete,True,,,,,,Outswinging,,Corner,2,From Corner,Piet Keizer,39716.0,Left Wing,138,Netherlands,941,['7a26edd4-717e-46ca-960b-e3f463bf7f9a'],15,,,,,,,,,,,,,,,,,Netherlands,941,00:04:15.889,Pass,
,,,,,,,,,,,,,,,,0.523389,,,,,,,,,,,,,,,2b945684-0365-4130-b363-446bba52b483,1798,,"[92.0, 36.7]",3888716,49,,,,,-1.6879051,08689e36-f2f9-4ff1-9524-c7c8c4fdefb6,Right Foot,,,,"[91.6, 33.3]",Ground Pass,,3.4234486,,,Piet Keizer,39716.0,True,,,,,,2,From Corner,Willem van Hanegem,397803.0,Left Center Midfield,138,Netherlands,941,['a54b98b9-c740-4aab-bf6c-00f716c5fd52'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:04:19.595,Pass,
,,,,,,,,,,,,,,,,1.874418,,,,,,,,,,,,,,,97adb803-b2ae-4eaf-88f8-e7ead0c87639,1804,,"[105.3, 34.4]",3888716,49,,,,,1.604971,,Head,,,,"[104.9, 46.1]",High Pass,,11.706836,Incomplete,,,,,,,,,Recovery,2,From Corner,Wim Jansen,397804.0,Right Center Midfield,138,Netherlands,941,['9af2a79e-c2f1-491c-b799-e1616c3e10e8'],24,,,,,,,,,,,,,,,,,Netherlands,941,00:04:24.831,Pass,
,,,,,,,,,,,,,,,,3.391454,,,,,,,,,,,,,,,6b6613ca-9e65-4f2e-8874-49dc7b9fefdf,1808,,"[54.6, 68.0]",3888716,49,,,,,-0.58489865,,Right Foot,,,,"[99.3, 38.4]",High Pass,,53.612034,,,Piet Keizer,39716.0,,,,,,,2,From Corner,Wim Suurbier,39734.0,Right Center Back,138,Netherlands,941,['ef43784e-80f6-4306-8679-e4add92ee25f'],33,,,,,,,,,,,,,,,,,Netherlands,941,00:04:33.934,Pass,
,,,,,,,,,,,,,,,,1.757134,,,,,,,,,,,,,,,45e4ddcf-5a7a-4c0b-a773-3954281616dd,1811,,"[105.7, 41.2]",3888716,49,,,,True,2.3405707,3a4bc6cd-d149-42ec-bb91-13f3e26784b1,,,,,"[99.4, 47.7]",High Pass,,9.052072,,,Johnny Rep,397727.0,True,,,,,,2,From Corner,Piet Keizer,39716.0,Left Wing,138,Netherlands,941,"['0ef018d9-8928-4518-b91c-15da829e6224', '729759a4-d283-4589-a1bd-b60624de5404']",39,,,,,,,,,,,,,,,,,Netherlands,941,00:04:39.045,Pass,True
,,,,,,,,,,,,,,,,5.669877,,,,,,,,,,,,,,,71608f9a-f63e-4eee-b180-bf3426e78f23,1816,,"[7.0, 36.1]",3888716,50,,True,,,0.045944657,,Right Foot,,,,"[76.6, 39.3]",High Pass,,69.67352,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Ronnie Carl Hellström,397843.0,Goalkeeper,139,Sweden,790,['0161017d-3aff-4fe6-8be2-3f8427f5b831'],4,,,,,,,,,,,,,,,,,Sweden,790,00:05:04.812,Pass,
,,,,,,,,,,,,,,,,1.028319,,,,,,,,,,,,,,,8e471997-ff85-495d-b204-e4f80a32a812,1819,,"[93.5, 76.5]",3888716,50,,,,,-1.3484476,,Right Foot,,,,"[96.1, 65.0]",Ground Pass,,11.79025,Incomplete,,Johnny Rep,397727.0,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,140,Netherlands,941,"['baa6b545-d3dc-4230-b53a-26e5136aac45', 'be6186ad-66fc-4175-9069-f2bf4134b37d']",16,,,,,,,,,,,,,,,,,Netherlands,941,00:05:16.957,Pass,
,,,,,,,,,,,,,,,,0.241202,,,,,,,,,,,,,,,5c9f0493-afce-4c5a-b6b3-83b8b10307f0,1829,,"[41.1, 27.3]",3888716,50,,,,,1.4735432,,Left Foot,,,,"[41.5, 31.4]",Ground Pass,,4.119466,Incomplete,,Roland Sandberg,397853.0,,,,,,,2,Regular Play,Ralf Edström,397852.0,Left Center Forward,140,Netherlands,941,"['8a90b6dd-db65-4bcc-a2bb-4548157aa171', 'b0e0e9a5-2086-4cc7-84ff-9fb6046e3bb8', 'd608fcd5-39fc-4cba-8b76-f5cdca93f7d0']",22,,,,,,,,,,,,,,,,,Sweden,790,00:05:22.145,Pass,True
,,,,,,,,,,,,,,,,1.449002,,,,,,,,,,,,,,,0588556c-98ed-4f94-b256-4e02f7373cf7,1832,,"[79.2, 64.5]",3888716,50,,,,,0.3468349,,Right Foot,,,,"[87.5, 67.5]",Ground Pass,,8.825531,,,Johnny Rep,397727.0,,,,,,Recovery,2,Regular Play,Wim Jansen,397804.0,Right Center Midfield,140,Netherlands,941,['be3bc4a6-8bb0-48cf-b37b-c898bb6b06c2'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:05:23.605,Pass,
,,,,,,,,,,,,,,,,1.276879,,,,,,,,,,,,,,,53f2e486-3528-408a-8ab7-791006816aa2,1835,,"[88.4, 66.7]",3888716,50,,,,,1.1390104,,Right Foot,,,,"[93.1, 76.9]",Ground Pass,,11.230762,,,Johan Cruyff,39713.0,,,,,,,2,Regular Play,Johnny Rep,397727.0,Right Wing,140,Netherlands,941,"['68e9bebf-fc19-4d2d-ab6c-1cb476a256ea', '6a782712-0706-4635-a0dd-24793265009d']",25,,,,,,,,,,,,,,,,,Netherlands,941,00:05:25.054,Pass,True
,,,,,,,,,,,,,,,,2.63552,,,,,,,,,,,,,,,1667a139-d67c-40b4-bfa3-07b0a666643f,1838,,"[89.5, 75.4]",3888716,50,,,,,-0.19032854,,Right Foot,,,,"[111.3, 71.2]",Ground Pass,,22.200901,,,Johnny Rep,397727.0,,,,,,,2,Regular Play,Johan Cruyff,39713.0,Center Forward,140,Netherlands,941,['36e2606d-35ce-4c34-a629-bbbd765f960d'],27,,,,,,,,,,,,,,,,,Netherlands,941,00:05:27.132,Pass,
,,,,,,,,,,,,,,,,2.413199,,,,,,,,,,,,,,,b54db0d8-d44b-43a7-a546-2a7f680b673d,1840,,"[111.3, 71.2]",3888716,50,,,,,-1.4244304,,Right Foot,True,,,"[117.3, 30.5]",High Pass,,41.139885,Incomplete,,,,,,True,,,,2,Regular Play,Johnny Rep,397727.0,Right Wing,140,Netherlands,941,['a7dec4e5-4a35-4e12-97ed-da2dfd66d2fb'],29,,,,,,,,,,,,,,,,,Netherlands,941,00:05:29.768,Pass,
,,,,,,,,,,,,,,,,1.940124,,,,,,,,,,,,,,,61610240-a8f8-4deb-b6f7-d077813e587a,1842,,"[120.0, 0.1]",3888716,50,,,,,1.7857633,,Left Foot,,,,"[110.0, 45.9]",High Pass,,46.878994,Incomplete,True,Johnny Rep,397727.0,,,True,Outswinging,,Corner,2,From Corner,Piet Keizer,39716.0,Left Wing,141,Netherlands,941,"['683bfc50-c967-4b54-ae9b-a0b4b63c70e3', 'cbb21cb8-9846-4773-af52-0bda91a9fb1d']",50,,,,,,,,,,,,,,,,,Netherlands,941,00:05:50.693,Pass,
,,,,,,,,,,,,,,,,1.588682,,,,,,,,,,,,,,,aec88ac3-81e6-44df-9ea2-f09a993eb37a,1848,,"[86.9, 63.5]",3888716,50,,,,,0.27252272,,Left Foot,,,,"[109.8, 69.9]",Ground Pass,,23.77751,,,Johnny Rep,397727.0,,,,,,,2,From Corner,Wim Rijsbergen,397816.0,Right Back,141,Netherlands,941,['87f5132d-3053-450a-abcd-11f74deafc2e'],56,,,,,,,,,,,,,,,,,Netherlands,941,00:05:56.397,Pass,
,,,,,,,,,,,,,,,,1.865302,,,,,,,,,,,,,,,09e92b18-f549-4095-9824-c53c8e6ea10f,1850,,"[104.2, 66.9]",3888716,50,,,,,-1.0511801,,Right Foot,True,,,"[117.3, 44.0]",High Pass,,26.38219,Incomplete,,Johan Cruyff,39713.0,,,,,,,2,From Corner,Johnny Rep,397727.0,Right Wing,141,Netherlands,941,"['e1f524ca-d2a2-4358-abe8-21dc0a7fe553', 'e9c3cacb-7fa2-4c06-9688-99ae34ffda1c']",57,,,,,,,,,,,,,,,,,Netherlands,941,00:05:57.986,Pass,
,,,,,,,,,,,,,,,,3.687036,,,,,,,,,,,,,,,d0c66987-44f4-4794-8a6a-59b01a34a859,1854,,"[10.3, 33.8]",3888716,51,,,,,0.40670797,,Keeper Arm,,,,"[43.5, 48.1]",High Pass,,36.14872,,,Inge Ejderstedt,397849.0,,,,,,,2,From Corner,Ronnie Carl Hellström,397843.0,Goalkeeper,141,Netherlands,941,['f0f6861e-7542-4958-9028-af90ca4ff0dd'],1,,,,,,,,,,,,,,,,,Sweden,790,00:06:01.349,Pass,
,,,,,,,,,,,,,,,,1.198893,,,,,,,,,,,,,,,6198ca68-d191-4205-a8e0-902317a8d774,1857,,"[60.4, 59.2]",3888716,51,,,,,0.4008886,,Right Foot,,,,"[75.5, 65.6]",Ground Pass,,16.400305,Incomplete,,Ralf Edström,397852.0,,,,,,,2,From Corner,Inge Ejderstedt,397849.0,Right Midfield,141,Netherlands,941,"['2ece789c-4373-4ed3-90ef-42cf1fe0fb93', 'e0eeb397-c86a-44d4-b3f8-44a5b3afdc07']",6,,,,,,,,,,,,,,,,,Sweden,790,00:06:06.684,Pass,
,,,,,,,,,,,,,,,,1.548712,,,,,,,,,,,,,,,909ad4e3-f65a-42d0-b862-0705be8b7a5d,1861,,"[48.0, 14.1]",3888716,51,,,,,-1.0191413,,Left Foot,,,,"[52.0, 7.6]",Ground Pass,,7.632169,,,Ruud Krol,39720.0,,,,,,Recovery,2,From Corner,Johan Neeskens,39721.0,Center Defensive Midfield,141,Netherlands,941,"['48177cff-a2dd-41ea-a592-7f0e56ec4883', 'a72626d6-1614-44a9-bb6b-31fdce2791d6']",9,,,,,,,,,,,,,,,,,Netherlands,941,00:06:09.064,Pass,True
,,,,,,,,,,,,,,,,3.347138,,,,,,,,,,,,,,,455e74f5-24a4-4c22-8058-305bbee21a0c,1867,,"[81.3, 5.5]",3888716,51,,,,,0.066568166,,Right Foot,,,,"[103.8, 7.0]",Ground Pass,,22.549944,Pass Offside,,Piet Keizer,39716.0,,,,,,Free Kick,2,From Free Kick,Ruud Krol,39720.0,Left Back,142,Netherlands,941,['aaaf6e58-1d9d-4019-b537-d62b7c554e06'],21,,,,,,,,,,,,,,,,,Netherlands,941,00:06:21.052,Pass,
,,,,,,,,,,,,,,,,2.114228,,,,,,,,,,,,,,,f6ec477d-3964-4dfa-86d6-6a0913a5dc36,1869,,"[19.5, 75.0]",3888716,51,,,,,-1.8956364,,Right Foot,,,,"[9.7, 45.9]",Ground Pass,,30.705862,,,Ronnie Carl Hellström,397843.0,,,,,,Free Kick,2,From Free Kick,Jan Olsson,397847.0,Right Back,143,Sweden,790,['23855333-69fa-49fb-87ee-87caf0041b69'],40,,,,,,,,,,,,,,,,,Sweden,790,00:06:40.191,Pass,
,,,,,,,,,,,,,,,,3.390279,,,,,,,,,,,,,,,86d9ea5c-1c93-4e30-8a93-9ff193d08673,1872,,"[17.2, 42.5]",3888716,51,,,,,-0.035196725,,Drop Kick,,,,"[88.2, 40.0]",High Pass,,71.044,Incomplete,,Ralf Edström,397852.0,,,,,,,2,From Free Kick,Ronnie Carl Hellström,397843.0,Goalkeeper,143,Sweden,790,"['3c9a84f9-2bff-4728-8855-8ba54a0d93c3', '6ac81c45-f53d-4a93-9b9a-80c61fdf12c1']",49,,,,,,,,,,,,,,,,,Sweden,790,00:06:49.470,Pass,
,,,,,,,,,,,,,,,,1.58651,,,,,,,,,,,,,,,6ac81c45-f53d-4a93-9b9a-80c61fdf12c1,1874,,"[31.9, 40.1]",3888716,51,,,,True,-0.2372068,,,,,,"[50.1, 35.7]",High Pass,,18.724316,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,143,Sweden,790,"['2c7fa5f3-33fd-4a18-b36a-2291be7c938e', '86d9ea5c-1c93-4e30-8a93-9ff193d08673', 'c588b93a-de87-4aa7-a10f-c618526b1a9f']",52,,,,,,,,,,,,,,,,,Netherlands,941,00:06:52.860,Pass,True
,,,,,,,,,,,,,,,,1.093479,,,,,,,,,,,,,,,c588b93a-de87-4aa7-a10f-c618526b1a9f,1876,,"[70.0, 44.4]",3888716,51,,,,,2.1098404,,Head,,,,"[63.6, 55.1]",Low Pass,,12.467959,,,Staffan Tapper,397848.0,,,,,,Recovery,2,From Free Kick,Ove Grahn,397850.0,Left Defensive Midfield,143,Sweden,790,"['6ac81c45-f53d-4a93-9b9a-80c61fdf12c1', 'ac3695d7-f92e-441a-8c14-35e8ae9ff304']",54,,,,,,,,,,,,,,,,,Sweden,790,00:06:54.446,Pass,
,,,,,,,,,,,,,,,,1.930382,,,,,,,,,,,,,,,420567d3-603e-4620-9038-2703a49dd021,1879,,"[63.6, 54.1]",3888716,51,,,,,0.9080668,,Right Foot,,,,"[76.4, 70.5]",High Pass,,20.803846,,,Inge Ejderstedt,397849.0,,,,,,,2,From Free Kick,Staffan Tapper,397848.0,Right Defensive Midfield,143,Sweden,790,['5b2fe345-094e-4ec8-8edd-cb6b3732a603'],56,,,,,,,,,,,,,,,,,Sweden,790,00:06:56.007,Pass,
,,,,,,,,,,,,,,,,5.98596,,,,,,,,,,,,,,,26315824-750a-41d0-ad77-19506c813d7a,1883,,"[74.9, 72.7]",3888716,51,,,,,-0.63965005,,Right Foot,,,,"[99.9, 54.1]",High Pass,,31.16023,Incomplete,,Ralf Edström,397852.0,,,,,,,2,From Free Kick,Inge Ejderstedt,397849.0,Right Midfield,143,Sweden,790,"['7d0e889e-f99c-4271-a6b8-5296d41b09aa', 'b40a7087-36ea-4ea8-9540-2e8c665dd50e', 'ed800c84-74ac-4540-adc1-13b203c090f5']",58,,,,,,,,,,,,,,,,,Sweden,790,00:06:58.802,Pass,True
,,,,,,,,,,,,,,,,1.343958,,,,,,,,,,,,,,,49b41176-669c-40ac-a6e2-4cb54b42bfa6,1887,,"[28.7, 21.3]",3888716,52,,,,,-0.45975658,,Left Foot,,,,"[39.0, 16.2]",Ground Pass,,11.493477,,,Willem van Hanegem,397803.0,,,,,,,2,Regular Play,Arie Haan,39719.0,Left Center Back,144,Netherlands,941,['a8d4f4e7-2009-4925-a0ee-a229aab12c55'],6,,,,,,,,,,,,,,,,,Netherlands,941,00:07:06.570,Pass,
,,,,,,,,,,,,,,,,2.189279,,,,,,,,,,,,,,,d21538eb-05b5-474b-ac17-dc61a5c6fdcc,1890,,"[42.0, 17.5]",3888716,52,,,,,0.33379817,,Left Foot,,,,"[54.4, 21.8]",Ground Pass,,13.124405,,,Ruud Krol,39720.0,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,144,Netherlands,941,['6526ab49-834a-4f1a-a9ff-eb117fb230ec'],9,,,,,,,,,,,,,,,,,Netherlands,941,00:07:09.424,Pass,
,,,,,,,,,,,,,,,,1.344945,,,,,,,,,,,,,,,8d38f190-e9b3-4f6a-a88d-f07bfed12462,1893,,"[55.0, 17.5]",3888716,52,,,,,0.099089615,,Left Foot,,,,"[72.1, 19.2]",Ground Pass,,17.184296,,,Willem van Hanegem,397803.0,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,144,Netherlands,941,['3a8dcea0-96df-4bb6-bb5d-b894516f4289'],12,,,,,,,,,,,,,,,,,Netherlands,941,00:07:12.799,Pass,
,,,,,,,,,,,,,,,,1.030902,,,,,,,,,,,,,,,e5e9af99-96f3-40b8-b347-33123fb876e5,1897,,"[73.2, 19.2]",3888716,52,,,,,1.5930148,,Left Foot,,,,"[73.0, 28.2]",Ground Pass,,9.002222,,,Ruud Krol,39720.0,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,144,Netherlands,941,['d56d5f78-eaad-42ac-9c97-e884c5a691ce'],14,,,,,,,,,,,,,,,,,Netherlands,941,00:07:14.206,Pass,
,,,,,,,,,,,,,,,,1.197869,,,,,,,,,,,,,,,ed473f9e-694f-4604-a610-27ba26ea1cb2,1901,,"[84.3, 28.0]",3888716,52,,,,,1.6827523,,Left Foot,,,,"[82.4, 44.9]",Ground Pass,,17.00647,,,Wim Jansen,397804.0,,,,,,,2,Regular Play,Ruud Krol,39720.0,Left Back,144,Netherlands,941,['2a36bcd1-e3db-473b-b2ee-e5c57ceb1beb'],17,,,,,,,,,,,,,,,,,Netherlands,941,00:07:17.292,Pass,
,,,,,,,,,,,,,,,,1.612364,,,,,,,,,,,,,,,5299a2d8-63c5-4bd9-92a4-9626dce54b9b,1904,,"[82.8, 45.1]",3888716,52,,,,,-0.4048918,,Right Foot,,,,"[105.9, 35.2]",High Pass,,25.132051,Incomplete,,Ruud Krol,39720.0,,,,,,,2,Regular Play,Wim Jansen,397804.0,Right Center Midfield,144,Netherlands,941,"['31c34057-f405-402b-a3e4-04b48830a806', 'eb6026a4-9d80-4407-a355-cd5fb9cd1903']",18,,,,,,,,,,,,,,,,,Netherlands,941,00:07:18.960,Pass,
,,,,,,,,,,True,,,,,,1.188364,,,,,,,,,,,,,,,eb6026a4-9d80-4407-a355-cd5fb9cd1903,1906,,"[14.2, 44.9]",3888716,52,,,,,-0.25962964,,Head,,,,"[20.6, 43.2]",Low Pass,,6.6219335,,,Staffan Tapper,397848.0,,,,,,Interception,2,Regular Play,Björn Nordqvist,397846.0,Right Center Back,145,Sweden,790,"['2a589616-7d05-4299-8b3e-267bade56681', '5299a2d8-63c5-4bd9-92a4-9626dce54b9b']",20,,,,,,,,,,,,,,,,,Sweden,790,00:07:20.573,Pass,
,,,,,,,,,,,,,,,,2.321778,,,,,,,,,,,,,,,3d9a6f34-e725-4cba-90fc-50454a80cec9,1909,,"[20.6, 50.2]",3888716,52,,,,,1.5707964,,Right Foot,,,,"[20.6, 65.8]",Ground Pass,,15.6,,,Jan Olsson,397847.0,,,,,,,2,Regular Play,Staffan Tapper,397848.0,Right Defensive Midfield,145,Sweden,790,['66b8ee47-af82-4be6-863c-717e9d5b81ad'],22,,,,,,,,,,,,,,,,,Sweden,790,00:07:22.026,Pass,
,,,,,,,,,,,,,,,,2.804907,,,,,,,,,,,,,,,dc9a4c8c-793a-4f2a-b3ed-efa37fef86a2,1914,,"[22.3, 69.9]",3888716,52,,,,,-1.2416794,,Right Foot,,,,"[33.4, 37.4]",Ground Pass,,34.343266,,,Kent Karlsson,397844.0,,,,,,Free Kick,2,From Free Kick,Jan Olsson,397847.0,Right Back,146,Sweden,790,['0148d0d5-fbbe-4b5e-a65a-af02f8644c49'],37,,,,,,,,,,,,,,,,,Sweden,790,00:07:37.160,Pass,
