50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.51735,,,,,,,,,,,,,,,,8558529e-3098-4a29-9b6e-925b79ebc503,139,,"[112.5, 10.7]",3754225,3,,,,,-2.927532,,Right Foot,,,,"[103.3, 8.7]",,Ground Pass,,9.414882,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Lewis Grabban,9593.0,Left Center Forward,12,AFC Bournemouth,28,"['587ff9d5-6a10-40ab-96ce-84e19bb52c7d', '6b5d2a90-1325-4f19-a2cb-98cd322ae84d']",31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:31.386,Pass,True
,,,,,,,,,,,,,,,,,1.368303,,,,,,,,,,,,,,,,2748bf07-3e70-4dd0-ba0d-a593d9441edf,142,,"[104.0, 8.0]",3754225,3,,,,,2.3282688,,Left Foot,,,,"[95.3, 17.2]",,Ground Pass,,12.662148,,,Harry Arter,3304.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,12,AFC Bournemouth,28,['c943f06a-b2e5-4838-8780-26d3ee9e1678'],33,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:33.717,Pass,
,,,,,,,,,,,,,,,,,1.674599,,,,,,,,,,,,,,,,f8334a0e-0c51-4b0e-bd35-72e0c5f19945,145,,"[95.3, 17.9]",3754225,3,,,,,2.0463717,,Right Foot,,,,"[85.0, 37.9]",,Ground Pass,,22.496445,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,12,AFC Bournemouth,28,['2fbf3e49-fd60-4b2c-8ad2-ecf4559ea26f'],36,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:36.224,Pass,
,,,,,,,,,,,,,,,,,1.983007,,,,,,,,,,,,,,,,e077ecf9-1bd1-40c8-b643-d4803de89ee8,149,,"[81.3, 37.9]",3754225,3,,,,,1.725361,,Left Foot,,,,"[75.8, 73.2]",,Ground Pass,,35.725903,,,Simon Francis,3608.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,12,AFC Bournemouth,28,"['33e89b63-e13e-4238-a021-51e6fb605303', '61a834be-cfc0-4607-b23d-79e201779b7e']",38,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:38.171,Pass,True
,,,,,,,,,,,,,,,,,1.068634,,,,,,,,,,,,,,,,784cf2b1-6174-492a-9b36-d32f35ad85ca,152,,"[75.8, 72.4]",3754225,3,,,,,-2.2924511,,Right Foot,,,,"[71.4, 67.4]",,Ground Pass,,6.6603303,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,12,AFC Bournemouth,28,['bf6aa803-1052-4a9e-a6cf-6fdc4db7cf34'],42,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:42.694,Pass,
,,,,,,,,,,,,,,,,,1.261727,,,,,,,,,,,,,,,,989f5f44-51a3-475b-947d-f70b15708afe,155,,"[71.4, 67.6]",3754225,3,,,,,-0.9431669,,Left Foot,,,,"[75.1, 62.5]",,Ground Pass,,6.3007936,,,Harry Arter,3304.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,12,AFC Bournemouth,28,['c206306e-67de-4263-88c9-69173086a800'],45,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:45.016,Pass,
,,,,,,,,,,,,,,,,,1.503384,,,,,,,,,,,,,,,,53bb8d74-4575-42c1-ba9a-88c036a50ab9,159,,"[78.2, 71.5]",3754225,3,,,,,0.44062537,,Right Foot,,,,"[90.5, 77.3]",,Ground Pass,,13.598897,,,Junior Stanislas,3463.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,12,AFC Bournemouth,28,"['7fa4b723-b5d3-4585-a46c-b60f1839859b', 'ac194818-65f0-488d-b1ab-2b514842e2ff']",48,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:48.234,Pass,True
,,,,,,,,,,,,,,,,,2.343759,,,,,,,,,,,,,,,,4f4a240c-6d75-407e-b37c-117e34de792b,168,,"[28.1, 10.8]",3754225,3,,,,,-0.32622147,,Left Foot,,,,"[48.2, 4.0]",,Ground Pass,,21.219095,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,Jonathan Grant Evans,11012.0,Left Back,12,AFC Bournemouth,28,"['59353fc5-5ad3-4e35-a7b1-8dd9409f32fb', 'a0fcdfb7-acd1-4fcc-9482-e5bbf848cd18', 'eaea174d-8579-43af-a52f-a98d3f71db33']",59,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:59.841,Pass,True
,,,,,,,,,,,,,,,,,0.23282,,,,,,,,,,,,,,,,59353fc5-5ad3-4e35-a7b1-8dd9409f32fb,170,,"[71.9, 76.1]",3754225,4,,,,,3.1415927,,Right Foot,,,,"[67.3, 76.1]",,Ground Pass,,4.6,Incomplete,,,,,,,,Interception,1,From Throw In,Simon Francis,3608.0,Right Back,12,AFC Bournemouth,28,"['4f4a240c-6d75-407e-b37c-117e34de792b', 'f0f29541-ac68-4bed-a8db-df40d743bafb']",2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:02.185,Pass,
,,,,,,,,,,,,,,,,,2.066033,,,,,,,,,,,,,,,,c768cdb2-5c5d-4e22-8da3-50a00719c788,172,,"[71.0, 80.0]",3754225,4,,True,,,-2.2212176,,,,,,"[57.0, 61.6]",,Low Pass,,23.120554,,,Andrew Surman,3344.0,,,,,Throw-in,1,From Throw In,Simon Francis,3608.0,Right Back,13,AFC Bournemouth,28,['e89841bb-99eb-4c5f-b9d6-45699c1d3c6c'],6,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:06.938,Pass,
,,,,,,,,,,,,,,,,,1.434054,,,,,,,,,,,,,,,,8a3398bb-79fe-4cf1-9c4c-fbdbb701b931,174,,"[54.3, 44.2]",3754225,4,,,,,-1.5951817,,Left Foot,,,,"[53.8, 23.7]",,Ground Pass,,20.506096,,,Steve Cook,3341.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,13,AFC Bournemouth,28,['3d231eb7-bc12-4faa-84c7-dc3d53422eeb'],12,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:12.778,Pass,
,,,,,,,,,,,,,,,,,1.270156,,,,,,,,,,,,,,,,286a1c27-5b86-4c72-ac09-871175996656,177,,"[64.2, 23.7]",3754225,4,,,,,-1.1425322,,Right Foot,,,,"[70.5, 9.9]",,Ground Pass,,15.170036,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,13,AFC Bournemouth,28,['0a9f8370-fe06-42ef-869d-a54fd7c37925'],16,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:16.275,Pass,
,,,,,,,,,,,,,,,,,1.453276,,,,,,,,,,,,,,,,26d8c1fc-3944-43f0-84ae-a7441eb09346,181,,"[70.5, 10.9]",3754225,4,,,,,2.5699334,,Left Foot,,,,"[54.8, 21.0]",,Ground Pass,,18.668154,,,Steve Cook,3341.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,13,AFC Bournemouth,28,"['91962c45-971f-40e3-a8c6-5427947101e8', 'db475bab-aa48-4e84-86c9-074d73a3928a']",17,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:17.780,Pass,True
,,,,,,,,,,,,,,,,,2.032509,,,,,,,,,,,,,,,,ec6262e0-5315-4a20-9b5b-a0466aa605da,184,,"[48.3, 28.0]",3754225,4,,,,,1.3916564,,Right Foot,,,,"[55.0, 65.0]",,Ground Pass,,37.60173,,,Tommy Elphick,9626.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,13,AFC Bournemouth,28,['b3cc713b-4176-47b2-be8f-b1dbffe79e03'],21,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:21.257,Pass,
,,,,,,,,,,,,,,,,,1.12976,,,,,,,,,,,,,,,,3b9d4c01-9064-4219-9b6d-eab62c1e4b21,187,,"[71.2, 68.1]",3754225,4,,,,,-1.5016,,Right Foot,,,,"[71.9, 58.0]",,Low Pass,,10.1242285,,,Harry Arter,3304.0,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,13,AFC Bournemouth,28,['d431eafa-188d-4ba7-a836-32dc4de37601'],27,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:27.213,Pass,
,,,,,,,,,,,,,,,,,1.983333,,,,,,,,,,,,,,,,844e2dc1-bb14-4d34-8ae6-e81e29c65dee,190,,"[74.3, 56.0]",3754225,4,,,,,-1.5167408,,Left Foot,,,,"[77.0, 6.1]",,Ground Pass,,49.972992,,,Charlie Daniels,3345.0,,True,,,,1,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,13,AFC Bournemouth,28,['02f847e6-884b-4244-8b20-f1a02c68d83d'],32,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:32.097,Pass,
,,,,,,,,,,,,,,,,,1.521641,,,,,,,,,,,,,,,,2819aa79-1659-4f50-bed3-b02e0723575f,194,,"[83.5, 11.6]",3754225,4,,,,,-0.2555491,,Left Foot,,,,"[94.6, 8.7]",,Ground Pass,,11.472576,,,Max-Alain Gradel,4416.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,13,AFC Bournemouth,28,"['5fb2c8a9-f119-401f-8d29-bacb996129a1', 'bfc0a01d-d2f1-4029-8500-861e8ee081df']",35,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:35.745,Pass,True
,,,,,,,,,,,,,,,,,1.200032,,,,,,,,,,,,,,,,d6c54886-b1c0-420f-b7b2-42b91e249d01,198,,"[94.6, 9.0]",3754225,4,,,,,0.4502256,,Right Foot,,,,"[100.6, 11.9]",,Ground Pass,,6.664083,Incomplete,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,13,AFC Bournemouth,28,"['0f4921b4-7bb9-4d77-bf8f-a94f1182372d', '4c905c1b-dab9-4511-9b36-767c4794cbb7', '6735ebd0-51be-471a-8690-4ddf2e76148d']",37,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:37.402,Pass,True
,,,,,,,,,,,,,,,,,4.212153,,,,,,,,,,,,,,,,0b1958ca-9a52-4d93-b330-ebad2063ac69,203,,"[19.9, 68.2]",3754225,4,,,,,-0.3406582,,Right Foot,,,,"[73.5, 49.2]",,Low Pass,,56.867916,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Throw In,Jonathan Leko,22702.0,Right Wing,13,AFC Bournemouth,28,"['763fc0cc-c160-4b3d-bde8-56319e8dad87', 'eacb86a4-584c-4c69-b2fd-41c8de854593', 'efcf78dc-4b23-4eaa-9e02-a930bb16a261']",39,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:39.640,Pass,True
,,,,,,,,,,,,,,,,,2.706517,,,,,,,,,,,,,,,,763fc0cc-c160-4b3d-bde8-56319e8dad87,205,,"[46.6, 30.9]",3754225,4,,,,,2.7939413,,Right Foot,,,,"[17.9, 41.3]",,Ground Pass,,30.526218,,,Artur Boruc,20074.0,,,,,Recovery,1,From Throw In,Steve Cook,3341.0,Left Center Back,13,AFC Bournemouth,28,"['0b1958ca-9a52-4d93-b330-ebad2063ac69', 'f6d3e7a0-0047-42ae-9a25-fea5c0cf1d27']",43,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:43.852,Pass,
,,,,,,,,,,,,,,,,,1.541433,,,,,,,,,,,,,,,,2e7e80e9-2b59-4de2-9490-aa4cf2a03e7c,208,,"[16.7, 37.9]",3754225,4,,,,,0.9555432,,Left Foot,,,,"[35.5, 64.5]",,Ground Pass,,32.572994,,,Tommy Elphick,9626.0,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,13,AFC Bournemouth,28,['d91cfb22-4acf-4fb3-ad8f-2642bfea8a6f'],47,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:47.741,Pass,
,,,,,,,,,,,,,,,,,1.463114,,,,,,,,,,,,,,,,4befdb22-b12c-4b59-9879-bde5eba93672,211,,"[36.0, 64.5]",3754225,4,,,,,-0.81953126,,Right Foot,,,,"[45.9, 53.9]",,Ground Pass,,14.504137,,,Harry Arter,3304.0,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,13,AFC Bournemouth,28,['42dacf0d-bc94-4c37-9175-7dd110d602b9'],50,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:50.126,Pass,
,,,,,,,,,,,,,,,,,1.727349,,,,,,,,,,,,,,,,0a5ef69a-712e-4015-9aff-71b0adcccd21,214,,"[54.1, 47.8]",3754225,4,,,,,-1.1534731,,Right Foot,,,,"[67.8, 16.9]",,Low Pass,,33.800888,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,13,AFC Bournemouth,28,['ca4fbd72-daee-41fc-88cc-0f241aa71edb'],53,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:53.826,Pass,
,,,,,,,,,,,,,,,,,1.253482,,,,,,,,,,,,,,,,bd894093-f9e6-4d14-a90f-8a83c07d4767,217,,"[67.1, 17.7]",3754225,4,,,,,2.428532,,Left Foot,,,,"[56.0, 27.3]",,Ground Pass,,14.675489,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,13,AFC Bournemouth,28,['cd6e69a0-b8da-4e95-9db1-f8381d025942'],56,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:56.887,Pass,
,,,,,,,,,,,,,,,,,3.638994,,,,,,,,,,,,,,,,ff3ff850-0eba-458e-991a-7363ca48a936,220,,"[56.0, 27.3]",3754225,4,,,,,1.656361,,Left Foot,,,,"[51.9, 75.1]",,High Pass,,47.975513,,,Tommy Elphick,9626.0,,True,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,13,AFC Bournemouth,28,['94b35d46-6619-4d95-bc4d-ca2c9cd62d3c'],59,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:59.493,Pass,
,,,,,,,,,,,,,,,,,2.253429,,,,,,,,,,,,,,,,e35b455e-c1f4-4973-9bee-7fd40424e2be,223,,"[51.9, 75.1]",3754225,5,,,,,0.26438114,,Right Foot,,,,"[70.0, 80.0]",,High Pass,,18.751534,Out,,,,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,13,AFC Bournemouth,28,,3,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:03.172,Pass,
,,,,,,,,,,,,,,,,,1.920045,,,,,,,,,,,,,,,,831cb3f8-782d-4ab6-a549-6f7b19c2e3ce,224,,"[67.2, 0.1]",3754225,5,,,,,0.51155615,,,,,,"[78.6, 6.5]",,High Pass,,13.073638,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,Throw-in,1,From Throw In,Jonathan Grant Evans,11012.0,Left Back,14,West Bromwich Albion,27,"['2a2fc86d-6bca-497f-989e-eeb85cba9572', 'ff75b10c-f835-4123-ad1f-c4b5e1497675']",26,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:26.278,Pass,
,,,,,,,,,,,,,,,,,1.759071,,,,,,,,,,,,,,,,2a2fc86d-6bca-497f-989e-eeb85cba9572,227,,"[41.5, 73.6]",3754225,5,,,,True,-2.2091162,,,,,,"[36.9, 67.4]",,Low Pass,,7.7201037,,,Andrew Surman,3344.0,,,,,Recovery,1,Regular Play,Simon Francis,3608.0,Right Back,15,AFC Bournemouth,28,"['370d2aca-4fd6-4eda-a23a-f862b951eb90', '831cb3f8-782d-4ab6-a549-6f7b19c2e3ce', 'f088cc27-2db3-443b-be9f-4e5db835b2e5']",28,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:28.198,Pass,True
,,,,,,,,,,,,,,,,,1.625006,,,,,,,,,,,,,,,,21fe90f2-905b-4c47-808e-52188083f7aa,230,,"[37.9, 67.4]",3754225,5,,,,,-2.483986,,Left Foot,,,,"[27.8, 59.6]",,Ground Pass,,12.76127,,,Steve Cook,3341.0,,,,,,1,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,15,AFC Bournemouth,28,['45dc0b4f-07d4-4f89-a855-00c2150b2c07'],30,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:30.655,Pass,
,,,,,,,,,,,,,,,,,1.16976,,,,,,,,,,,,,,,,b3c1522c-3b0e-461d-a84b-4981946f49c7,233,,"[41.8, 40.1]",3754225,5,,,,,-0.8062906,,Right Foot,,,,"[58.2, 23.0]",,Ground Pass,,23.693249,,,Max-Alain Gradel,4416.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,15,AFC Bournemouth,28,['000c4f6e-ef6c-4062-9741-942e28cf8230'],35,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:35.878,Pass,
,,,,,,,,,,,,,,,,,1.044295,,,,,,,,,,,,,,,,b51cc839-6673-4266-8445-f1e0b1c0446f,237,,"[58.2, 24.2]",3754225,5,,,,,-2.7634504,,Right Foot,,,,"[50.9, 21.3]",,Ground Pass,,7.8549347,,,Charlie Daniels,3345.0,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,15,AFC Bournemouth,28,['a1322c80-7186-419e-a36a-aad7cfad9ecc'],38,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:38.016,Pass,
,,,,,,,,,,,,,,,,,1.585989,,,,,,,,,,,,,,,,31041a91-2298-4871-ab3c-b4aae3109471,240,,"[50.9, 22.0]",3754225,5,,,,,1.6871516,,Left Foot,,,,"[50.0, 29.7]",,Ground Pass,,7.752419,,,Harry Arter,3304.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,15,AFC Bournemouth,28,['03472f6e-e9a8-43ba-9b28-cc21d0c14680'],39,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:39.594,Pass,
,,,,,,,,,,,,,,,,,2.116557,,,,,,,,,,,,,,,,e9e93080-acbf-4b70-8019-ea48ac44ee1c,243,,"[50.0, 29.7]",3754225,5,,,,,1.1914297,,Left Foot,,,,"[68.1, 75.1]",,High Pass,,48.875046,,,Junior Stanislas,3463.0,,True,,,,1,Regular Play,Harry Arter,3304.0,Left Defensive Midfield,15,AFC Bournemouth,28,['a6c7eb4e-75db-4508-a83f-ab485ac66e55'],42,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:42.337,Pass,
,,,,,,,,,,,,,,,,,1.807,,,,,,,,,,,,,,,,6d1f4745-1a61-4dea-86c2-8c1682426d86,246,,"[68.1, 75.3]",3754225,5,,,,,2.9473517,,Right Foot,,,,"[62.0, 76.5]",,Low Pass,,6.2169123,,,Simon Francis,3608.0,,,,,,1,Regular Play,Junior Stanislas,3463.0,Right Midfield,15,AFC Bournemouth,28,['58099810-4f96-4e33-b710-72ef9d6118cb'],44,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:44.586,Pass,
,,,,,,,,,,,,,,,,,0.216152,,,,,,,,,,,,,,,,7717c5d9-912f-4602-abe8-a28f81ea1024,250,,"[62.0, 76.3]",3754225,5,,,,,-0.30805278,,Right Foot,,,,"[64.2, 75.6]",,Low Pass,,2.3086793,Incomplete,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,15,AFC Bournemouth,28,"['e5e3fe0e-59f8-4228-a692-01ee682c25c4', 'f3444f42-c5bf-4e48-968f-4f634958f3f9']",47,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:47.120,Pass,True
,,,,,,,,,,,,,,,,,0.782156,,,,,,,,,,,,,,,,353c644e-c5f3-4c03-bd6b-f375b0d5850d,252,,"[63.7, 80.0]",3754225,5,,True,,,-0.8844111,,,,,,"[70.5, 71.7]",,Low Pass,,10.729865,,,Lewis Grabban,9593.0,,,,,Throw-in,1,From Throw In,Simon Francis,3608.0,Right Back,16,AFC Bournemouth,28,['710a913f-19a1-494d-b9c0-1bf9067f55ba'],54,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:54.417,Pass,
,,,,,,,,,,,,,,,,,1.071076,,,,,,,,,,,,,,,,580ef6ff-af13-468e-ac95-8efd09f8c756,255,,"[69.3, 73.2]",3754225,5,,,,,2.5022068,,Right Foot,,,,"[65.4, 76.1]",,Ground Pass,,4.860041,,,Simon Francis,3608.0,,,,,,1,From Throw In,Lewis Grabban,9593.0,Left Center Forward,16,AFC Bournemouth,28,"['526568ae-77e8-41ab-816c-89efe031becc', '9cbc6fd8-a299-4acd-bedd-35e40eabcf79']",55,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:55.644,Pass,True
,,,,,,,,,,,,,,,,,0.686221,,,,,,,,,,,,,,,,12b2126e-75a6-4437-8529-a1ce1985d36c,259,,"[65.4, 76.1]",3754225,5,,,,,-2.539939,,Right Foot,,,,"[58.7, 71.5]",,Ground Pass,,8.127115,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,16,AFC Bournemouth,28,"['2de4968e-157d-4434-a162-0bb65a92eb3d', 'ca3eb88a-f68c-44a6-84c7-eb0acc3593a5']",56,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:56.991,Pass,True
,,,,,,,,,,,,,,,,,1.03008,,,,,,,,,,,,,,,,bf4a55ae-b2ae-46b0-b1de-fbac7528db50,263,,"[58.9, 71.7]",3754225,5,,,,,-1.5707964,,Left Foot,,,,"[58.9, 49.0]",,Ground Pass,,22.7,,,Harry Arter,3304.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,16,AFC Bournemouth,28,"['4828b9d9-75c6-4279-b010-19403ca75ac1', 'd93625eb-913e-4389-82c5-068c6d915797']",58,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:58.818,Pass,True
,,,,,,,,,,,,,,,,,1.38698,,,,,,,,,,,,,,,,e1ae531f-d305-4858-ae69-1f1ed7d1b0cc,266,,"[58.9, 48.5]",3754225,6,,,,,-1.1909853,,Right Foot,,,,"[68.8, 23.7]",,Ground Pass,,26.702995,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,16,AFC Bournemouth,28,['2cef2f30-9fdb-4d55-bcaf-e98ec5397b41'],1,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:01.090,Pass,
,,,,,,,,,,,,,,,,,1.329298,,,,,,,,,,,,,,,,3e33c207-4b70-4af3-9973-4ce99f963b7a,270,,"[69.8, 24.2]",3754225,6,,,,,-0.88436455,,Left Foot,,,,"[82.5, 8.7]",,Ground Pass,,20.038464,,,Max-Alain Gradel,4416.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,16,AFC Bournemouth,28,"['09722d48-362a-4e0e-986e-18967310e9f7', '31543592-9f14-48b1-b1cc-e56194417658']",3,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:03.496,Pass,True
,,,,,,,,,,,,,,,,,0.393806,,,,,,,,,,,,,,,,60a1b949-47ed-419d-a9f1-903bacbdcafc,277,,"[111.7, 22.2]",3754225,6,,,,,2.2191284,,Left Foot,,,,"[106.7, 28.8]",,Ground Pass,,8.280097,Incomplete,,Lewis Grabban,9593.0,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,16,AFC Bournemouth,28,"['0d3dee3e-6c5e-4bc8-8438-85a06814dd7d', 'bb9c3c11-8f06-4cee-8314-d30243a94fa6']",9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:09.845,Pass,
,,,,,,,,,,,,,,,,,4.305358,,,,,,,,,,,,,,,,aaf8440c-61ff-4852-9037-11b297a3308c,283,,"[6.9, 48.2]",3754225,6,,True,,,-0.14750345,,Drop Kick,,,,"[109.2, 33.0]",,High Pass,,103.423065,Incomplete,,,,,,,,,1,From Keeper,Ben Foster,4053.0,Goalkeeper,17,West Bromwich Albion,27,['7e2d9c68-350d-4dd6-ba6a-483bec5194fe'],36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:36.575,Pass,
,,,,,,,,,,,,,,,,,2.016536,,,,,,,,,,,,,,,,5220426b-0f36-4c20-9ef0-64b883a100c2,285,,"[13.5, 47.8]",3754225,6,,,,,-1.2531053,,Keeper Arm,,,,"[20.8, 25.6]",,Low Pass,,23.369425,,,Steve Cook,3341.0,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,18,AFC Bournemouth,28,['a10ba123-7e17-49bc-9dd8-0895715ef409'],42,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:42.794,Pass,
,,,,,,,,,,,,,,,,,0.956305,,,,,,,,,,,,,,,,31e8284a-6983-4a0e-9bc9-c23acda46f8e,288,,"[41.0, 24.9]",3754225,6,,,,,-1.5707964,,Right Foot,,,,"[41.0, 14.0]",,Ground Pass,,10.9,,,Charlie Daniels,3345.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,18,AFC Bournemouth,28,['f231e8cb-c922-4d7b-88d9-31dcba15824d'],48,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:48.368,Pass,
,,,,,,,,,,,,,,,,,1.157491,,,,,,,,,,,,,,,,97e2e01a-6207-4180-9ca8-c411e0d690e5,292,,"[40.6, 14.8]",3754225,6,,,,,2.5415425,,Left Foot,,,,"[31.1, 21.3]",,Ground Pass,,11.510864,,,Steve Cook,3341.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,18,AFC Bournemouth,28,"['8a80860d-6384-430c-abc9-8d108933ce07', 'd4219824-5e65-48b4-a56c-16475762be4b']",50,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:50.325,Pass,True
,,,,,,,,,,,,,,,,,1.760385,,,,,,,,,,,,,,,,98618eb6-826f-44ab-a945-d80bd8b86478,296,,"[20.8, 15.7]",3754225,6,,,,,2.1386404,,Right Foot,,,,"[9.7, 33.1]",,Ground Pass,,20.63904,,,Artur Boruc,20074.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,18,AFC Bournemouth,28,"['7ed77268-507d-436e-9877-2737dd131861', '9b6d2aab-a3f1-4593-a4f5-c23c3e645f55']",51,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:51.880,Pass,True
