50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,4.112189,,,,,,,,,,,,,,,,,16b33b78-6b8a-4c51-9070-a81e43b911e4,1832,,"[11.8, 11.7]",3754252,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Oviedo,5836.0,Left Back,89,Newcastle United,37,"['486d3541-f854-44ec-b0fb-4463c8f6a77a', '9ea17336-0be5-41f7-a752-e030b9dd8877', 'fd0d755d-78d0-4137-bbd7-f49d0a71a9be']",34,,,,,,,,,,,,,,,,,,Everton,29,00:00:34.794,Pressure,
,,,,,,,,,,,,,,,,,,,1.256008,,,,,,,,,,,,,,,,,f1e9bdc1-5fc6-4755-b0a8-406e692a2a99,1844,,"[26.2, 37.0]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fabricio Coloccini,26207.0,Left Center Back,90,Everton,29,"['1d11145b-3999-4d21-9889-025540e45d97', 'c73df23c-7cfb-4933-9864-2742a8dc4021']",1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:01.012,Pressure,
,,,,,,,,,,,,,,,,,,,0.336744,,,,,,,,,,,,,,,,,7f42bded-45db-46f3-855c-290c751ceeaa,1850,,"[28.1, 33.6]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fabricio Coloccini,26207.0,Left Center Back,90,Everton,29,"['0867243c-a8db-4d75-beb6-3b49e3b75890', '8ca12505-f5fd-4b4a-a7ca-dea525fb289e']",3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:03.607,Pressure,
,,,,,,,,,,,,,,,,,,,0.80784,,,,,,,,,,,,,,,,,d9edd0f5-8842-4c1c-b421-cd34f56e41d1,1852,,"[104.9, 49.3]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Center Forward,90,Everton,29,['63b07827-d730-45d0-a644-30a5a1b68d7a'],5,,,,,,,,,,,,,,,,,,Everton,29,00:01:05.002,Pressure,
,,,,,,,,,,,,,,,,,,,0.857506,,,,,,,,,,,,,,,,,68426d63-d952-4bd3-a6e0-abef380bfa12,1858,,"[33.5, 12.6]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonjo Shelvey,3057.0,Left Defensive Midfield,91,Everton,29,"['9880aef2-0808-420a-8376-4a0f0666fbd4', 'dae89742-e80d-410a-be0f-909a4a9a91ce']",22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:22.435,Pressure,
,,,,,,,,,,,,,,,,,,,0.576364,,,,,,,,,,,,,,,,,35c1b892-2322-4d9c-8f6b-78efb44df360,1862,,"[36.4, 14.7]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Center Forward,91,Everton,29,"['0b31a23b-0e7f-4c23-ae63-fd6dc4b179db', '96e4d139-c281-48fc-aa7d-8d99d5c2d446']",24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:24.560,Pressure,
,,,,,,,,,,,,,,,,,,,0.458424,,,,,,,,,,,,,,,,,f410e3f2-0002-4800-8d01-2d0b0075013d,1869,,"[28.6, 8.4]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Left Wing,91,Everton,29,"['37aa447e-e872-4beb-a6ba-fa0b5375fa2e', '9e84f85e-a72d-47e8-8536-944973ecb2c7']",30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:30.789,Pressure,
,,,,,,,,,,,,,True,,,,,,1.112052,,,,,,,,,,,,,,,,,15e5fee8-42f7-4d05-a9ee-668e198f0f8c,1874,,"[87.2, 59.5]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Right Wing,91,Everton,29,['811799d8-b63e-4c2f-887d-8fcfa9b1034b'],34,,,,,,,,,,,,,,,,,,Everton,29,00:01:34.886,Pressure,
,,,,,,,,,,,,,True,,,,,,0.537409,,,,,,,,,,,,,,,,,2af78af0-826c-4319-b9cd-9156a2a87ef1,1876,,"[67.2, 57.8]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,91,Everton,29,"['6700dfb1-4135-4184-a94d-9b4b361aa08d', 'd82ec610-2297-4b30-9e15-5a21e61475f3']",36,,,,,,,,,,,,,,,,,,Everton,29,00:01:36.892,Pressure,
,,,,,,,,,,,,,,,,,,,0.971424,,,,,,,,,,,,,,,,,53b8affd-628c-4dc1-92fd-26f96f5d9df4,1889,,"[22.5, 28.6]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,91,Everton,29,"['7cd1776c-463c-4ca6-b98b-e4fcdb8a0edb', '97f43d11-bc47-4955-9a0a-fa233334e8be', 'beba5ef6-33c3-49b5-ac91-9785e47ce98b']",47,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:47.741,Pressure,
,,,,,,,,,,,,,True,,,,,,1.534319,,,,,,,,,,,,,,,,,d1abc01f-65dd-4a46-939a-efe293f21290,1901,,"[79.3, 69.4]",3754252,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,92,Newcastle United,37,['6218b52f-3bef-4e67-aea5-55d84937e560'],58,,,,,,,,,,,,,,,,,,Everton,29,00:01:58.010,Pressure,
,,,,,,,,,,,,,,,,,,,2.010022,,,,,,,,,,,,,,,,,dae7e64f-1261-4097-93bc-649f6ce527f2,1903,,"[71.2, 71.8]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,92,Newcastle United,37,"['805975a9-e4d1-4a84-bdbd-25a2c18decf9', 'b5ce7981-c38d-4ef4-b1ff-5df80cad8283', 'd66f13a2-e6a3-4562-a126-ce42a1e771d2']",1,,,,,,,,,,,,,,,,,,Everton,29,00:02:01.057,Pressure,
,,,,,,,,,,,,,True,,,,,,0.729139,,,,,,,,,,,,,,,,,dfa3454f-1f1f-42d3-ab72-629127d16bba,1916,,"[36.9, 26.4]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,92,Newcastle United,37,['158f78e2-d699-4560-8a93-7872cfb88580'],8,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:08.103,Pressure,
,,,,,,,,,,,,,True,,,,,,0.582699,,,,,,,,,,,,,,,,,72cd6c71-de4a-4436-a2c9-277b05947d3c,1917,,"[31.2, 30.0]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,92,Newcastle United,37,,8,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:08.118,Pressure,
,,,,,,,,,,,,,,,,,,,3.942379,,,,,,,,,,,,,,,,,c66c5f93-8f15-4a12-9d7d-adcd0bde6e81,1930,,"[52.6, 7.4]",3754252,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Back,92,Newcastle United,37,"['be656f94-51cf-442f-ae0a-a5c54c235813', 'df6b433b-2b94-426f-b009-173c92df2b82']",39,,,,,,,,,,,,,,,,,,Everton,29,00:02:39.834,Pressure,
,,,,,,,,,,,,,,,,,,,2.946886,,,,,,,,,,,,,,,,,ea966799-9124-4d0b-b1bd-5f87a9cd57d1,1941,,"[29.2, 16.4]",3754252,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,94,Newcastle United,37,"['0346c0a1-0a05-446b-925f-8eb3f5eb31be', '12e54ff6-00ac-43e2-bc1e-6a06d4548c8f', '5b58194e-dbc7-4028-a591-964fd7332a05', '651eee2b-9e64-44e1-a31c-577ca331531f', 'b967f05e-47ff-4fe9-975d-f2bcb7c97cd1', 'f2392b39-53f2-4950-9e61-fda525666b6c']",13,,,,,,,,,,,,,,,,,,Everton,29,00:03:13.939,Pressure,
,,,,,,,,,,,,,True,,,,,,0.568554,,,,,,,,,,,,,,,,,83799903-9771-49b9-804f-9abab161c710,1966,,"[74.7, 17.7]",3754252,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,95,Everton,29,"['5b335a05-cf44-4090-a8e6-d7447a59388b', '5dce494e-5f3a-4132-8cd7-ae71efda9c78']",30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:30.106,Pressure,
,,,,,,,,,,,,,True,,,,,,0.860649,,,,,,,,,,,,,,,,,ae10f479-9cdd-4c71-99cb-526a4197c26f,1970,,"[57.6, 11.2]",3754252,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,95,Everton,29,['98e33df8-9738-4921-a9f1-6e765616c166'],33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:33.055,Pressure,
,,,,,,,,,,,,,,,,,,,1.058536,,,,,,,,,,,,,,,,,f79778d7-583f-4e88-84ab-914f3da6f9ad,1990,,"[94.3, 71.8]",3754252,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arouna Koné,26696.0,Center Forward,97,Everton,29,"['67f00ef0-dacb-4a57-82dd-7d4aa9c255ac', 'c6713f29-a9cb-4ad1-89a7-fb32719a6503']",23,,,,,,,,,,,,,,,,,,Everton,29,00:04:23.696,Pressure,
,,,,,,,,,,,,,True,,,,,,0.380843,,,,,,,,,,,,,,,,,9bf31fe5-bf1a-4361-a75c-238d9e9aa21f,1996,,"[76.0, 61.1]",3754252,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,98,Newcastle United,37,['926cc302-f578-4e04-a62e-1c3936673052'],26,,,,,,,,,,,,,,,,,,Everton,29,00:04:26.414,Pressure,
,,,,,,,,,,,,,,,,,,,0.578578,,,,,,,,,,,,,,,,,330d7654-e472-46de-8832-439e5ff7bc8b,2001,,"[71.3, 74.5]",3754252,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,98,Newcastle United,37,"['56099f7b-c976-41af-a8ca-e46227a5b53f', '5f227712-8783-4f0c-88e8-fadc7c9f6570']",29,,,,,,,,,,,,,,,,,,Everton,29,00:04:29.645,Pressure,
,,,,,,,,,,,,,,,,,,,0.770201,,,,,,,,,,,,,,,,,cd0ee5f3-92ca-4b9a-b126-a85865657a1e,2014,,"[21.9, 18.3]",3754252,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Back,98,Newcastle United,37,"['5ec8e6a0-67cc-4ecd-8600-d3da285c010c', 'd6e13d63-0503-42a5-8e3c-840a98840412']",44,,,,,,,,,,,,,,,,,,Everton,29,00:04:44.777,Pressure,
,,,,,,,,,,,,,,,,,,,0.684531,,,,,,,,,,,,,,,,,15750bd4-2e56-4a4e-8f37-047eb6a35332,2018,,"[29.4, 40.8]",3754252,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Lennon,3953.0,Right Wing,98,Newcastle United,37,"['0b5fac1c-a115-4b83-af6e-b7456f3285f7', '2a25e6b1-f642-430e-95bb-d5803f2ddcc7']",47,,,,,,,,,,,,,,,,,,Everton,29,00:04:47.926,Pressure,
,,,,,,,,,,,,,,,,,,,0.855376,,,,,,,,,,,,,,,,,49c117d9-155c-45a0-9d31-e089c982ba59,2057,,"[43.8, 23.3]",3754252,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,101,Everton,29,"['6862f660-0e3e-476a-9b51-3873f10c6ebd', 'ff05fafe-87c6-4d40-a920-e337b18ffa6b']",37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:37.119,Pressure,
,,,,,,,,,,,,,,,,,,,0.584045,,,,,,,,,,,,,,,,,a84e263b-e591-43b9-afa5-a01b756e414c,2062,,"[32.3, 34.4]",3754252,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Right Center Back,101,Everton,29,"['1db753ba-f646-4bf6-a90b-d67c59566e28', 'caf2849c-9b8d-4519-8c8c-a6796f7881fa']",40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:40.852,Pressure,
,,,,,,,,,,,,,,,,,,,0.33106,,,,,,,,,,,,,,,,,ae80641b-de63-4fa2-8877-6b8bddb15b61,2065,,"[41.8, 29.9]",3754252,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,101,Everton,29,"['08720bf9-7e5d-4991-9567-50a32b1bd931', 'caf2849c-9b8d-4519-8c8c-a6796f7881fa']",41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:41.538,Pressure,
,,,,,,,,,,,,,,,,,,,0.538575,,,,,,,,,,,,,,,,,ed96deeb-670a-4c3e-8fe5-407721198703,2077,,"[68.6, 50.4]",3754252,51,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Phil Jagielka,20046.0,Right Center Back,102,Newcastle United,37,['0ceec332-12c3-4884-8449-5a5da729db69'],18,,,,,,,,,,,,,,,,,,Everton,29,00:06:18.841,Pressure,
,,,,,,,,,,,,,,,,,,,2.673351,,,,,,,,,,,,,,,,,88c06bcb-f69d-421e-83b9-a2b041bd40d6,2081,,"[61.9, 61.2]",3754252,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James McCarthy,3607.0,Right Defensive Midfield,102,Newcastle United,37,"['2c0c95fe-4cf1-4b6e-bcdc-8e98cfdd11f1', '50b23760-3f46-404b-b69a-81a34163efad', '9af8d2a2-d37f-4141-8a38-701b8163a080', 'c04c08a0-61fe-4ec0-9ad1-1a1ab5a590a2', 'ccbf8b3f-831c-44d8-9dc7-75b85076591a']",20,,,,,,,,,,,,,,,,,,Everton,29,00:06:20.036,Pressure,
,,,,,,,,,,,,,True,,,,,,1.360691,,,,,,,,,,,,,,,,,c3afe32a-e4ba-45b2-b44e-96d781dec7bb,2087,,"[87.5, 19.0]",3754252,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Center Forward,103,Everton,29,"['72bbdf0f-4848-4ffc-b54f-ae764fb1dcd2', 'f4096955-ee8f-416e-bf91-792eb157b169']",24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:24.865,Pressure,
,,,,,,,,,,,,,True,,,,,,0.728662,,,,,,,,,,,,,,,,,97777c55-9f0d-469d-ae56-bee9d3ddb388,2091,,"[42.2, 17.6]",3754252,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,103,Everton,29,"['09200a52-6067-47d9-accf-d78b3d66ee39', '4dc2b64c-80ac-456f-8357-ca1a49620797']",27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:27.709,Pressure,
,,,,,,,,,,,,,,,,,,,0.569836,,,,,,,,,,,,,,,,,df310a4f-ea38-4fcf-b2ed-fe64f599230c,2094,,"[52.6, 20.3]",3754252,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,103,Everton,29,['4dc2b64c-80ac-456f-8357-ca1a49620797'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:28.437,Pressure,
,,,,,,,,,,,,,True,,,,,,0.404205,,,,,,,,,,,,,,,,,9386b457-d7e8-4a13-92fb-905022ff43e9,2097,,"[58.1, 63.9]",3754252,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,104,Newcastle United,37,['d7205223-42ee-4e7a-b7a9-65c12fc04d1a'],30,,,,,,,,,,,,,,,,,,Everton,29,00:06:30.481,Pressure,
,,,,,,,,,,,,,,,,,,,0.917734,,,,,,,,,,,,,,,,,5e2a6ab0-a766-4c41-97aa-94ff00e0b342,2104,,"[51.3, 39.4]",3754252,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,104,Newcastle United,37,"['0d27bb4c-9e2e-46fc-a497-d9e3b65a1f0b', 'c25d52f8-6cf3-4e5a-b3c7-8884e96d451b']",42,,,,,,,,,,,,,,,,,,Everton,29,00:06:42.378,Pressure,
,,,,,,,,,,,,,True,,,,,,2.393118,,,,,,,,,,,,,,,,,f873ef86-fc72-4f48-83f3-8a3d0b84866c,2109,,"[68.6, 38.7]",3754252,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Georginio Wijnaldum,3567.0,Center Attacking Midfield,105,Everton,29,"['06e8aeb6-8960-424c-96a6-f4389e636b90', 'f2d86c81-4aa5-4378-96e0-166da60eb4bf']",46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:46.928,Pressure,
,,,,,,,,,,,,,,,,,,,0.800813,,,,,,,,,,,,,,,,,ed1b7cd8-9e5b-421e-a0f5-c4abe798aca7,2118,,"[54.1, 37.1]",3754252,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gareth Barry,3633.0,Left Defensive Midfield,106,Newcastle United,37,"['5d68e8f0-db1e-4573-bb33-ff26abd3e513', '8df69e66-fe17-482d-b6af-5c1b53ebc5ed']",26,,,,,,,,,,,,,,,,,,Everton,29,00:07:26.331,Pressure,
,,,,,,,,,,,,,True,,,,,,0.320646,,,,,,,,,,,,,,,,,995f1fcf-6f2f-465b-aa8d-050e02550bee,2129,,"[70.6, 25.6]",3754252,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,107,Everton,29,['f82f9f5a-08e7-430c-b19d-08f40623508e'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:34.534,Pressure,
,,,,,,,,,,,,,True,,,,,,1.109912,,,,,,,,,,,,,,,,,d0847b8e-e765-436a-82fd-01b3f734933c,2133,,"[65.1, 9.9]",3754252,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Left Wing,107,Everton,29,['27d7026c-9675-4cdf-8573-09716c93b56f'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:36.635,Pressure,
,,,,,,,,,,,,,,,,,,,0.320575,,,,,,,,,,,,,,,,,31d93528-9fb0-4b05-96fc-ca7f05d1c8b3,2137,,"[73.0, 7.0]",3754252,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,107,Everton,29,"['6926e799-785c-4a6f-a939-f08f596706c9', 'bb14658a-8bac-46a7-af61-cbe01dcf14da']",45,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:45.539,Pressure,
,,,,,,,,,,,,,,,,,,,0.510254,,,,,,,,,,,,,,,,,22b9c7d6-e299-4af5-bde8-37ff4d04edce,2150,,"[20.5, 44.1]",3754252,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,108,Newcastle United,37,"['8722626d-678a-41db-b29d-1064c8b9f8f8', 'be088592-15b2-4a5a-b6db-b485a2820363', 'd833788f-10d6-4cd5-8bb0-336cde68cf19']",4,,,,,,,,,,,,,,,,,,Everton,29,00:08:04.503,Pressure,
,,,,,,,,,,,,,,,,,,,0.967078,,,,,,,,,,,,,,,,,5112177a-9342-4726-a4f8-0bd2be6864d4,2157,,"[59.2, 47.1]",3754252,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Center Forward,108,Newcastle United,37,"['161409c3-7dea-42d3-aa27-cd72223c2071', '81647134-779f-402d-a15b-ff061068cd84']",8,,,,,,,,,,,,,,,,,,Everton,29,00:08:08.413,Pressure,
,,,,,,,,,,,,,,,,,,,1.073225,,,,,,,,,,,,,,,,,7f036cfb-f374-411a-a0d5-309af75210c3,2182,,"[20.8, 12.4]",3754252,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Back,108,Newcastle United,37,['8594c16b-00b0-40bd-bd54-d879c5f11efc'],31,,,,,,,,,,,,,,,,,,Everton,29,00:08:31.163,Pressure,
,,,,,,,,,,,,,,,,,,,0.926788,,,,,,,,,,,,,,,,,720857b1-0563-44c5-987a-e8191a963e9c,2199,,"[77.5, 67.2]",3754252,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,109,Everton,29,"['7f62e9dd-f080-4961-9c51-91c019b1aa4c', 'b3bb46a0-ba1a-4324-8700-099cafd6f7e8', 'e5ddf812-3511-471b-898b-571987df1992']",52,,,,,,,,,,,,,,,,,,Everton,29,00:08:52.204,Pressure,
,,,,,,,,,,,,,,,,,,,0.606238,,,,,,,,,,,,,,,,,495eb19e-1a2d-40c9-bf44-2efdc6041159,2205,,"[38.6, 5.7]",3754252,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rolando Aarons,3391.0,Left Back,109,Everton,29,"['3a35827d-9bd3-46a7-b7a4-bd3bfc1c3950', 'a8da8e26-8ae6-422a-9e35-e3fff8a5c56e']",54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:54.016,Pressure,
,,,,,,,,,,,,,,,,,,,0.797093,,,,,,,,,,,,,,,,,99db12c7-31b2-4a03-bf9e-9b6fe8a9d881,2214,,"[74.6, 40.7]",3754252,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Cleverley,3683.0,Left Wing,111,Newcastle United,37,"['2d03d2e1-069f-45d0-9a5b-c39bcda604ee', 'b4af14e4-616c-4525-a072-9361c3db6911']",51,,,,,,,,,,,,,,,,,,Everton,29,00:09:51.677,Pressure,
,,,,,,,,,,,,,True,,,,,,0.340063,,,,,,,,,,,,,,,,,d5103821-73ec-43eb-9d01-0f633ec1fa2f,2219,,"[54.2, 42.0]",3754252,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamaal Lascelles,3081.0,Right Center Back,112,Everton,29,"['7a947d01-0e7b-46a6-bee1-ff13c6ae38b4', 'a8e7e9a3-e846-4f48-986f-2e7a965b46b0']",54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:54.961,Pressure,
,,,,,,,,,,,,,,,,,,,0.719238,,,,,,,,,,,,,,,,,89b72105-c5fa-4832-8732-b5245970259e,2230,,"[46.8, 19.9]",3754252,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,112,Everton,29,"['c476c150-8136-49e6-b4e4-b4c4eded39e9', 'eb4c1f77-cedf-4117-b6d9-ef712fc5ce0b']",4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:04.517,Pressure,
,,,,,,,,,,,,,,,,,,,0.717787,,,,,,,,,,,,,,,,,1765a1ce-e5e1-45b7-b0af-d95c69e65550,2236,,"[40.6, 28.9]",3754252,55,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonjo Shelvey,3057.0,Left Defensive Midfield,113,Everton,29,['bdcb75ec-e711-4633-9830-20a99a66118c'],25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:25.423,Pressure,
,,,,,,,,,,,,,,,,,,,0.854612,,,,,,,,,,,,,,,,,c417aca4-584d-481f-9e75-a2a9453da0c1,2268,,"[28.3, 22.3]",3754252,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rolando Aarons,3391.0,Left Back,116,Everton,29,['5bb7d4d6-113d-496d-8ccb-81d9c7aec5bc'],2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:02.148,Pressure,
,,,,,,,,,,,,,True,,,,,,2.072427,,,,,,,,,,,,,,,,,f18faf0a-e5f3-4097-8dfa-512d98d388db,2272,,"[104.7, 66.5]",3754252,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Lennon,3953.0,Right Wing,116,Everton,29,['bebfa875-b098-4306-9475-61895776b79f'],4,,,,,,,,,,,,,,,,,,Everton,29,00:12:04.371,Pressure,
,,,,,,,,,,,,,,,,,,,0.575352,,,,,,,,,,,,,,,,,9199d452-5ce6-4811-aa33-3a7235986a18,2283,,"[7.7, 20.6]",3754252,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Right Wing,117,Everton,29,"['3f545475-209d-4461-8752-612e50151058', '98308ea4-ef81-4669-a051-e73e7d9690a0']",21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:21.556,Pressure,
,,,,,,,,,,,,,True,,,,,,1.24018,,,,,,,,,,,,,,,,,bfa671af-81ac-44c0-aa95-2f99335b2d31,2292,,"[54.6, 65.1]",3754252,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Right Wing,118,Newcastle United,37,['c53cdbdb-bc54-4fed-9d35-839859711ae7'],47,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:47.088,Pressure,
,,,,,,,,,,,,,,,,,,,3.449258,,,,,,,,,,,,,,,,,35c81b7b-c1fe-4b8b-a0be-6f312b516f90,2298,,"[78.6, 7.4]",3754252,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,118,Newcastle United,37,"['0fade7c2-aed3-4370-a8a4-90e59fbebffd', '6cd233b0-8adf-4053-ab88-11f622051867']",50,,,,,,,,,,,,,,,,,,Everton,29,00:12:50.552,Pressure,
,,,,,,,,,,,,,True,,,,,,0.502885,,,,,,,,,,,,,,,,,66d4c597-b45d-4106-93db-e5f6b10d8685,2305,,"[79.1, 14.4]",3754252,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,119,Everton,29,"['231f90cb-dc66-4422-8d42-1ca85fd1e520', 'aa6ec7b8-3834-4bb9-bc25-8f63f2ea71f2']",0,,,,,,,,,,,,,,,,,,Everton,29,00:13:00.824,Pressure,
