bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.592245,,,,,,,,,,,,,,,75abc125-0bda-4bf6-a7b8-36985a1acfe1,1011,,"[97.6, 55.3]",3754219,26,,,,-0.12554973,,Right Foot,,,"[107.9, 54.0]",,Low Pass,,10.381715,,Incomplete,,,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,55,AFC Bournemouth,28,['ff7dd329-f202-438e-b879-b0fdeb1d468a'],11,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:11.255,Pass,
,,,,,,,,,,,,,,,,0.985336,,,,,,,,,,,,,,,28155d91-dcaf-4973-a98a-50777565ad4a,1015,,"[12.5, 19.8]",3754219,26,,,,-0.20846522,,Left Foot,,,"[22.9, 17.6]",,Ground Pass,,10.630146,,,,James McClean,3514.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,56,West Bromwich Albion,27,"['84636ba7-8a02-4953-89e3-f19288068dbc', '9390b90d-39d5-489f-b06c-b2cea06946a0']",12,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:12.816,Pass,True
,,,,,,,,,,,,,,,,1.215659,,,,,,,,,,,,,,,64eb28fa-1909-4950-a91d-eab8a01f39a6,1019,,"[28.8, 3.7]",3754219,26,,,,3.009041,,Left Foot,,,"[15.3, 5.5]",,Ground Pass,,13.619472,,,,Chris Brunt,3541.0,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,56,West Bromwich Albion,27,['d4b196c4-e36c-4e43-81c6-d31c1f8e71e9'],17,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:17.095,Pass,
,,,,,,,,,,,,,,,,4.328858,,,,,,,,,,,,,,,10389a81-10b1-4d38-a27b-bcfa4a6f5a6b,1022,,"[16.0, 5.3]",3754219,26,,,,0.35551158,,Left Foot,,,"[76.6, 27.8]",,High Pass,,64.642166,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,56,West Bromwich Albion,27,"['39b6cb92-f959-45ef-88f4-3b9628839d89', 'dae8eac5-efa5-4456-9a17-99f1582f0cdf']",18,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:18.338,Pass,
,,,,,,,,,,,,,,,,1.715665,,,,,,,,,,,,,,,7b3de98f-2db0-4599-bb60-36cf3bca9e0c,1026,,"[40.3, 56.7]",3754219,26,,,,0.40316018,,Right Foot,,,"[68.2, 68.6]",,High Pass,,30.331831,,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,57,AFC Bournemouth,28,['a763d7bc-78af-4f54-81ec-5fa54436942d'],23,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:23.380,Pass,
,,,,,,,,,,,,,,,,3.435123,,,,,,,,,,,,,,,8f969eeb-59ce-4076-9404-5e0eb39cfabd,1035,,"[62.7, 5.1]",3754219,26,,,,0.764471,,Left Foot,,,"[106.6, 47.2]",,High Pass,,60.8245,,Incomplete,,,,,,True,,Free Kick,1,From Free Kick,Chris Brunt,3541.0,Left Back,58,West Bromwich Albion,27,['a1ef091a-d1e3-4824-8514-b55f54c4880b'],58,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:58.267,Pass,
,,,,,,,,,,,,,,,,2.622637,,,,,,,,,,,,,,,9e82cf84-6ad6-4a7a-b28c-c2a63fd4e69d,1041,,"[107.3, 67.2]",3754219,27,,,,-1.5856572,,Right Foot,True,,"[106.6, 20.1]",,High Pass,,47.1052,,,,James McClean,3514.0,,,True,,,1,From Free Kick,Craig Gardner,9485.0,Right Midfield,58,West Bromwich Albion,27,"['3bcddda0-738c-4418-b9c8-96ad249e493c', '9269f9d6-d68e-4d18-b867-9ee97986e57b']",4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:04.618,Pass,True
,,,,,,,,,,,,,,,,0.332933,,,,,,,,,,,,,,,f354ad6a-2702-40b4-8a18-a61e1a58d07f,1045,,"[114.6, 5.5]",3754219,27,,,,1.4464413,,Left Foot,,,"[115.0, 8.7]",,Ground Pass,,3.224903,,Incomplete,,,,,,,,,1,From Free Kick,James McClean,3514.0,Left Midfield,58,West Bromwich Albion,27,"['0b830a97-fbcc-4101-9562-345660058123', '4d10b156-c2f5-4127-9098-8a0675993eea']",11,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:11.364,Pass,True
,,,,,,,,,,,,,,,,2.4392,,,,,,,,,,,,,,,b5a72bbd-4245-4198-9a26-d40720129816,1053,,"[32.8, 75.6]",3754219,27,True,,,-0.954735,,Right Foot,,,"[74.5, 16.7]",,High Pass,,72.16717,,Incomplete,,,,,,True,,Free Kick,1,From Free Kick,Adam Smith,6409.0,Right Back,59,AFC Bournemouth,28,['a1c06ab9-0ddb-4f32-a992-cd1918c71f87'],51,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:51.521,Pass,
,,,,,,,,,,,,,,,,1.138434,,,,,,,,,,,,,,,a1c06ab9-0ddb-4f32-a992-cd1918c71f87,1055,,"[45.6, 63.4]",3754219,27,,,True,-0.8167269,,,,,"[62.6, 45.3]",,High Pass,,24.831633,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Gareth McAuley,3596.0,Right Center Back,59,AFC Bournemouth,28,"['a06c5b0f-3069-4091-9a38-79a7d9fff00c', 'b5a72bbd-4245-4198-9a26-d40720129816', 'ccc8f3e2-3d04-4b66-af66-20c0a9afcfa6']",53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:53.960,Pass,True
,,,,,,,,,,,,,,,,1.274063,,,,,,,,,,,,,,,ccc8f3e2-3d04-4b66-af66-20c0a9afcfa6,1056,,"[57.5, 34.8]",3754219,27,,,True,-0.14807935,,,,,"[75.6, 32.1]",,High Pass,,18.300274,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,59,AFC Bournemouth,28,"['a1c06ab9-0ddb-4f32-a992-cd1918c71f87', 'ecdd4ba6-3947-42a5-86f5-a45f9c354e2c', 'f6d1057d-4b1e-4151-a5ce-7fc53184007b']",55,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:55.098,Pass,True
,,,,,,,,,,,,,,,,1.223164,,,,,,,,,,,,,,,a56cf197-a211-484e-a8dc-cbf554d9f92c,1061,,"[45.4, 39.6]",3754219,27,,,,-0.8078159,,Right Foot,,,"[56.3, 28.2]",,Low Pass,,15.772445,,,,James McClean,3514.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Midfield,60,West Bromwich Albion,27,"['4284ae9f-0683-4c35-b275-bb309180956c', 'e87d5f06-304b-406d-a020-1aa2fb8efc2c']",57,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:57.988,Pass,True
,,,,,,,,,,,,,,,,1.005436,,,,,,,,,,,,,,,2de9d835-dac5-4dd4-b558-309e6cf68da2,1064,,"[56.4, 28.9]",3754219,27,,,,1.6653411,,Left Foot,,,"[55.3, 40.5]",,Ground Pass,,11.652039,,,,James Morrison,3490.0,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,60,West Bromwich Albion,27,['ee55c0ad-1372-440a-bac5-ebb19ad71797'],59,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:59.252,Pass,
,,,,,,,,,,,,,,,,0.686243,,,,,,,,,,,,,,,a4c171bd-f5eb-41f2-9751-422e9857e832,1067,,"[54.9, 41.0]",3754219,28,,,,1.9163519,,Left Foot,,,"[54.0, 43.5]",,Ground Pass,,2.657066,,,,Jonathan Grant Evans,11012.0,,,,,,1,Regular Play,James Morrison,3490.0,Center Attacking Midfield,60,West Bromwich Albion,27,['d023e821-faff-4c80-911b-09785f91da45'],0,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:00.349,Pass,
,,,,,,,,,,,,,,,,3.371223,,,,,,,,,,,,,,,6ccf56ac-4054-434e-a9ca-3c66544f3296,1070,,"[56.4, 44.9]",3754219,28,,,,1.2615451,,Right Foot,,,"[64.1, 69.0]",,Ground Pass,,25.300198,,,,Craig Dawson,3523.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Midfield,60,West Bromwich Albion,27,['ed5a3ef7-fa38-4a88-b9f2-9e1fab939c45'],3,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:03.052,Pass,
,,,,,,,,,,,,,,,,0.915553,,,,,,,,,,,,,,,fb97a567-7ca1-4c3e-927b-cb5446e3174a,1073,,"[68.9, 76.6]",3754219,28,,,,-0.99304396,,Right Foot,,,"[82.2, 56.2]",,Ground Pass,,24.352617,,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,60,West Bromwich Albion,27,['7faf0c53-6cc0-4a71-964c-ec271e20cc5f'],6,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:06.503,Pass,
,,,,,,,,,,,,,,,,3.335166,,,,,,,,,,,,,,,f9bdad2a-e169-4321-bd5e-0f83cc08cf94,1076,,"[81.6, 55.8]",3754219,28,,,,0.5450997,,Left Foot,,,"[109.8, 72.9]",,Ground Pass,,32.979538,,Incomplete,,Craig Dawson,3523.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Right Midfield,60,West Bromwich Albion,27,"['7c51f221-0d5e-4425-a194-7df6aee9dd27', 'a4487da4-14e6-4bcd-b32e-428ec3758630']",7,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:07.458,Pass,
,,,,,,,,,,,,,,,,0.146994,,,,,,,,,,,,,,,b96e1d53-2e41-42f6-8b26-6471d81f4ed4,1081,,"[9.3, 4.2]",3754219,28,,,,-0.27829966,,Left Foot,,,"[12.8, 3.2]",,Low Pass,,3.640055,,Incomplete,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,60,West Bromwich Albion,27,['aab8174d-95cf-4ebe-88af-45c1f1ed73e2'],11,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:11.536,Pass,
,,,,,,,,,,,,,,,,3.45921,,,,,,,,,,,,,,,80aee4ca-efba-42e7-b6f6-31a0cd425845,1083,,"[7.3, 0.1]",3754219,28,,,,0.47076494,,,,,"[18.5, 5.8]",,High Pass,,12.56702,,,,Glenn Murray,3085.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,61,AFC Bournemouth,28,['36665795-fa89-4bdc-91ba-6d26022fedde'],29,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:29.876,Pass,
,,,,,,,,,,,,,,,,2.093392,,,,,,,,,,,,,,,fb03336d-07e8-4358-a44e-71cf0c1e110e,1085,,"[17.7, 6.6]",3754219,28,,,True,0.05304753,,,,,"[40.3, 7.8]",,Low Pass,,22.631836,,Incomplete,,,,,,,,,1,From Throw In,Glenn Murray,3085.0,Center Forward,61,AFC Bournemouth,28,"['0be46f38-805e-4117-97ee-bdcc582657e9', 'd786804c-5906-487c-8c09-70a0f88f9871']",31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:31.242,Pass,True
,,,,,,,,,,,,,,,,0.754168,,,,,,,,,,,,,,,0be46f38-805e-4117-97ee-bdcc582657e9,1087,,"[79.8, 72.3]",3754219,28,,,,0.0,,Head,,,"[87.7, 72.3]",,Low Pass,,7.9,,,,Craig Dawson,3523.0,,,,,Recovery,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,62,West Bromwich Albion,27,"['a29dcb7e-231b-461b-ad74-69eefb2c9654', 'fb03336d-07e8-4358-a44e-71cf0c1e110e']",33,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:33.335,Pass,
,,,,,,,,,,,,,,,,1.230818,,,,,,,,,,,,,,,b484ba82-e0a3-43d2-97b8-c4b591f9d097,1090,,"[82.8, 73.9]",3754219,28,,,,-2.714012,,Right Foot,,,"[74.9, 70.3]",,Ground Pass,,8.68159,,,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,62,West Bromwich Albion,27,['0ec0447d-c578-44ba-b06a-9127472e7998'],36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:36.660,Pass,
,,,,,,,,,,,,,,,,1.860107,,,,,,,,,,,,,,,873a82bd-44b9-4396-afa3-dd18c3ad364e,1094,,"[77.0, 69.3]",3754219,28,,,,-0.32874346,,Right Foot,,,"[119.8, 54.7]",,High Pass,,45.221676,,Out,,,,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,62,West Bromwich Albion,27,['37f88f41-70fe-4bc9-9a96-bcaafed15742'],37,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:37.930,Pass,True
,,,,,,,,,,,,,,,,1.731626,,,,,,,,,,,,,,,f0159cf4-9bb0-4090-aa81-1701a09549fa,1095,,"[7.0, 36.1]",3754219,28,True,,,-1.2981392,,Right Foot,,,"[12.9, 15.0]",,Ground Pass,,21.909359,,,,Steve Cook,3341.0,,,,,Goal Kick,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,63,AFC Bournemouth,28,['7bf83136-fdb0-491e-b174-114e55b2ec92'],54,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:54.782,Pass,
,,,,,,,,,,,,,,,,2.984787,,,,,,,,,,,,,,,0f21759a-ae59-4b5c-b693-90363d6aa0f7,1098,,"[11.0, 16.3]",3754219,28,,,,-0.11502038,,Right Foot,,,"[63.8, 10.2]",,High Pass,,53.1512,,,,Glenn Murray,3085.0,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,63,AFC Bournemouth,28,"['70f00859-95e7-4d05-a30d-769a0cb1d265', 'b2565931-18f3-4c3b-aeac-a96a56aa8db7']",57,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:57.578,Pass,True
,,,,,,,,,,,,,,,,2.513957,,,,,,,,,,,,,,,d841c92b-c450-4cfe-ab42-60d77191099d,1101,,"[65.7, 11.1]",3754219,29,,,True,3.1415927,,,,,"[62.8, 11.1]",,High Pass,,2.9,,,,Junior Stanislas,3463.0,,,,,,1,From Goal Kick,Glenn Murray,3085.0,Center Forward,63,AFC Bournemouth,28,"['9c4577a8-a58f-4beb-a13c-def77d1ba221', 'bdb98ec2-922d-451d-9b7c-689507af9b32']",0,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:00.617,Pass,True
,,,,,,,,,,,,,,,,0.090801,,,,,,,,,,,,,,,cb53fdbb-1a5e-4cc0-ba6d-d146629723a7,1105,,"[65.2, 6.2]",3754219,29,,,,2.8430936,,Right Foot,,,"[62.6, 7.0]",,Ground Pass,,2.720294,,Incomplete,,,,,,,,,1,From Goal Kick,Junior Stanislas,3463.0,Left Midfield,63,AFC Bournemouth,28,"['37ab8a28-b1b8-4ebf-b7fb-da1959e39eed', 'e7e1c95f-ff58-4926-9bb2-15f97c000417']",5,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:05.712,Pass,True
,,,,,,,,,,,,,,,,1.677893,,,,,,,,,,,,,,,9015a2f4-e396-4675-852f-f0b4ed8b903e,1107,,"[35.5, 0.1]",3754219,29,,,,1.0286417,,,,,"[50.8, 25.5]",,Low Pass,,29.65215,,,,Harry Arter,3304.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,64,AFC Bournemouth,28,['1e354f06-0fa6-4a75-a79d-9fdec57b54c3'],20,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:20.876,Pass,
,,,,,,,,,,,,,,,,2.527536,,,,,,,,,,,,,,,c803a03f-0fa6-4c60-bb96-f7be4ac563e3,1111,,"[47.3, 24.7]",3754219,29,,,,-2.6208081,,Right Foot,,,"[27.6, 13.4]",,Ground Pass,,22.71079,,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,64,AFC Bournemouth,28,"['b4c20f9f-2a49-4a9b-bd93-d18c722c5ec8', 'b58398fa-e2cb-4e5f-883e-083c6586b192']",23,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:23.425,Pass,True
,,,,,,,,,,,,,,,,1.77368,,,,,,,,,,,,,,,13eba00a-ba5f-49d8-b6c0-8941d88843fd,1113,,"[33.3, 11.2]",3754219,29,,,,3.0964258,,Left Foot,,,"[15.6, 12.0]",,Ground Pass,,17.71807,,,,Steve Cook,3341.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,64,AFC Bournemouth,28,['df4deef1-4d93-4dbd-b5bb-c67084ed636c'],25,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:25.953,Pass,
,,,,,,,,,,,,,,,,2.294911,,,,,,,,,,,,,,,1b6dadad-1f6d-4c33-b9fd-2e5d73888bc6,1115,,"[14.9, 11.6]",3754219,29,,,,1.9640085,,Right Foot,,,"[3.7, 38.6]",,Ground Pass,,29.230806,,,,Artur Boruc,20074.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,64,AFC Bournemouth,28,['79fd9111-6809-43b8-b812-999a4bf1f365'],27,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:27.726,Pass,
,,,,,,,,,,,,,,,,6.923817,,,,,,,,,,,,,,,102f8a05-9797-4bfb-af1c-a5119973e893,1119,,"[5.2, 43.2]",3754219,29,,,,0.22531693,,Right Foot,,,"[103.8, 65.8]",,High Pass,,101.156906,,Incomplete,,,,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,64,AFC Bournemouth,28,['79e42d4f-aec4-40db-bfb8-e2d26ec37447'],31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:31.594,Pass,
,,,,,,,,,,,,,,,,1.358796,,,,,,,,,,,,,,,79e42d4f-aec4-40db-bfb8-e2d26ec37447,1120,,"[16.3, 14.3]",3754219,29,,,,-0.45670328,,Left Foot,,,"[45.2, 0.1]",,Low Pass,,32.200157,,Out,,,,,,,,Recovery,1,From Throw In,Glyn Oliver Myhill,5108.0,Goalkeeper,64,AFC Bournemouth,28,['102f8a05-9797-4bfb-af1c-a5119973e893'],38,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:38.517,Pass,
,,,,,,,,,,,,,,,,0.934047,,,,,,,,,,,,,,,b5a7a374-0e1e-4205-b72b-7023a1de7d53,1121,,"[73.5, 80.0]",3754219,29,True,,,-2.5708795,,,,,"[65.4, 74.8]",,Low Pass,,9.625487,,,,Dan Gosling,3343.0,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Right Back,65,AFC Bournemouth,28,['71a59ec4-abdf-4b0e-88e7-cd6656512774'],48,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:48.483,Pass,
,,,,,,,,,,,,,,,,1.892695,,,,,,,,,,,,,,,9b0f6898-f364-46f1-a686-b4548131008d,1123,,"[63.3, 74.6]",3754219,29,,,,-2.06226,,Left Foot,,,"[50.4, 50.5]",,Ground Pass,,27.335325,,,,Steve Cook,3341.0,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,65,AFC Bournemouth,28,['e4e8a63f-f3d8-4abe-820d-0cbf8b377819'],50,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:50.382,Pass,
,,,,,,,,,,,,,,,,1.627705,,,,,,,,,,,,,,,bae3e7f4-b824-4765-8180-54a55d4ae324,1126,,"[68.2, 29.6]",3754219,29,,,,-1.5707964,,Right Foot,,,"[68.2, 8.8]",,Ground Pass,,20.8,,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,65,AFC Bournemouth,28,['ac75be45-94b8-400b-a445-111f1d0e144e'],56,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:56.497,Pass,
,,,,,,,,,,,,,,,,1.011919,,,,,,,,,,,,,,,59d6df5e-bb49-47b2-b2e8-00fa96138d56,1129,,"[70.0, 10.6]",3754219,29,,,,1.2102304,,Left Foot,,,"[76.9, 28.9]",,Ground Pass,,19.557608,,,,Junior Stanislas,3463.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,65,AFC Bournemouth,28,['b0cb169c-c10b-4090-9c0f-fe92328933da'],59,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:59.228,Pass,
,,,,,,,,,,,,,,,,0.894731,,,,,,,,,,,,,,,66c96c00-92a7-4b24-be14-691c95549bfd,1132,,"[76.5, 34.2]",3754219,30,,,,-0.01796214,,Right Foot,,,"[93.2, 33.9]",,Ground Pass,,16.702694,,,,Glenn Murray,3085.0,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,65,AFC Bournemouth,28,['9967c69c-ce15-481b-823b-15605d578fac'],1,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:01.106,Pass,
,,,,,,,,,,,,,,,,1.34888,,,,,,,,,,,,,,,2ff605db-1dab-42eb-9dcc-e5c46576c42e,1135,,"[93.4, 34.2]",3754219,30,,,,-2.2311025,,Right Foot,,,"[86.1, 24.8]",,Ground Pass,,11.901681,,Incomplete,,Junior Stanislas,3463.0,,,,,,1,From Throw In,Glenn Murray,3085.0,Center Forward,65,AFC Bournemouth,28,"['5defc4aa-393d-48e0-86d8-6fe334234b3f', 'af96a1f3-d065-4769-b799-abd035a16bed', 'f3bf4c02-26df-4108-bb7c-c40dfd03db83']",2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:02.001,Pass,True
,,,,,,,,,,,,,,,,2.414788,,,,,,,,,,,,,,,3ecffd1d-7c69-4d38-a7f8-5ba837ceaeaa,1142,,"[32.1, 51.9]",3754219,30,,,,-2.7129917,,Right Foot,,,"[5.4, 39.7]",,Ground Pass,,29.355238,,,,Glyn Oliver Myhill,5108.0,,,,,Recovery,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,66,West Bromwich Albion,27,['d7f1636b-8bf7-4669-8f5a-9782e9d8269f'],4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:04.935,Pass,
,,,,,,,,,,,,,,,,6.278135,,,,,,,,,,,,,,,edf96438-4ebd-418b-a08c-eaa58c02e3a0,1144,,"[7.0, 40.5]",3754219,30,,,,0.073637106,,Right Foot,,,"[80.2, 45.9]",,High Pass,,73.39891,,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,66,West Bromwich Albion,27,['ba91b6c2-f3f5-4f01-81fb-5684fe7949e3'],7,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:07.349,Pass,
,,,,,,,,,,,,,,,,3.446134,,,,,,,,,,,,,,,27521be2-96a3-42e9-a474-2f4cf4683c3e,1146,,"[80.0, 45.7]",3754219,30,,,,-0.97221833,,Head,,,"[93.3, 26.2]",,High Pass,,23.603813,,Incomplete,,James McClean,3514.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Right Midfield,66,West Bromwich Albion,27,"['4ada711f-c5db-47e5-8422-10ba183989dd', '6f3f6061-9914-409a-91a7-0cc76176ed66']",13,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:13.668,Pass,
,,,,,,,,,,,,,,,,0.573039,,,,,,,,,,,,,,,4ada711f-c5db-47e5-8422-10ba183989dd,1148,,"[26.8, 53.9]",3754219,30,,,,1.3370532,,Right Foot,,,"[28.8, 62.3]",,Low Pass,,8.634813,,Incomplete,,,,,,,,Recovery,1,Regular Play,Adam Smith,6409.0,Right Back,66,West Bromwich Albion,27,"['27521be2-96a3-42e9-a474-2f4cf4683c3e', 'cfc592b7-5f2c-4ef1-8bbd-3300cbd39ad4']",17,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:17.114,Pass,
,,,,,,,,,,,,,,,,2.016353,,,,,,,,,,,,,,,6c616a3e-18b6-4968-bce8-b6b3fea99d39,1154,,"[88.5, 0.1]",3754219,30,,,,1.0385362,,,,,"[98.1, 16.4]",,Low Pass,,18.916924,,,,James Morrison,3490.0,,,,,Throw-in,1,From Throw In,Chris Brunt,3541.0,Left Back,67,West Bromwich Albion,27,['40451170-d793-4f1e-9de3-9cd43c526961'],36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:36.260,Pass,
,,,,,,,,,,,,,,,,1.109624,,,,,,,,,,,,,,,5cbf81a2-f00c-46dd-8944-b5d0fffa15fb,1158,,"[99.6, 21.5]",3754219,30,,,,1.9330652,,Right Foot,,,"[91.3, 43.4]",,Ground Pass,,23.420076,,,,Darren Fletcher,4022.0,,,,,,1,From Throw In,James Morrison,3490.0,Center Attacking Midfield,67,West Bromwich Albion,27,"['98b169c5-9d09-46b7-afbd-8c7d3ab21285', 'd8d463bc-938c-4b4f-a739-5cc1792e7ec2']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:42.382,Pass,True
,,,,,,,,,,,,,,,,1.402873,,,,,,,,,,,,,,,fa83487b-b6d4-4575-bd16-0bc4ce59e52e,1161,,"[88.7, 44.9]",3754219,30,,,,0.64640385,,Right Foot,,,"[99.7, 53.2]",,Ground Pass,,13.780058,,,,Craig Gardner,9485.0,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,67,West Bromwich Albion,27,['b4b83d25-baf5-4dd6-bc0b-6c81cff60d1c'],44,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:44.525,Pass,
,,,,,,,,,,,,,,,,2.198943,,,,,,,,,,,,,,,f1d19845-f2c4-4cd1-bde1-cc3a32cb1d35,1164,,"[100.6, 53.3]",3754219,30,,,,1.5707964,,Right Foot,,,"[100.6, 79.5]",,Ground Pass,,26.2,,Out,,Craig Dawson,3523.0,,,,,,1,From Throw In,Craig Gardner,9485.0,Right Midfield,67,West Bromwich Albion,27,['a81286ff-81cf-4720-85ac-e2421fe5cfed'],45,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:45.968,Pass,
,,,,,,,,,,,,,,,,1.961828,,,,,,,,,,,,,,,081bb9ce-3522-479e-9aed-e61dfdbed9a1,1166,,"[25.8, 0.1]",3754219,31,,,,0.9933567,,,,,"[38.7, 19.9]",,High Pass,,23.631546,,,,Andrew Surman,3344.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,68,AFC Bournemouth,28,['b4be2585-2679-4554-bbbf-2be4b37e2b88'],14,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:14.197,Pass,
