50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.723564,,,,,,,,,,,,,,5d6d5b2a-1cf1-4c18-9186-f9cf0e3be110,137,,"[82.2, 23.2]",3754320,2,,,,,-2.9241552,,Right Foot,,,"[73.6, 21.3]",,Ground Pass,,8.807384,,,Fabian Delph,4597.0,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Midfield,7,Manchester City,36,['5ab09ae2-e4cd-4710-9372-3308ddb068f1'],34,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:34.892,Pass,
,,,,,,,,,,,,,,,1.189648,,,,,,,,,,,,,,dc0ec3c0-d37b-4825-a7ff-2f36778d944e,140,,"[73.6, 21.3]",3754320,2,,,,,-1.0150406,,Left Foot,,,"[85.4, 2.3]",,Ground Pass,,22.366045,,,Aleksandar Kolarov,5596.0,,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,7,Manchester City,36,['9fa27824-1c4f-4fed-9cab-89ccc58e8f9a'],36,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:36.543,Pass,
,,,,,,,,,,,,,,,1.171163,,,,,,,,,,,,,,30d933c8-19b6-49f2-ad21-362df951ffb2,143,,"[84.6, 2.5]",3754320,2,,,,,2.8018491,,Left Foot,,,"[73.0, 6.6]",,Ground Pass,,12.303251,,,Fabian Delph,4597.0,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,7,Manchester City,36,['60c1a779-89fd-4230-96f5-c6ba9dbeb769'],39,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:39.614,Pass,
,,,,,,,,,,,,,,,1.420852,,,,,,,,,,,,,,50be19c7-38d3-4f62-89ea-5d9d895476f0,146,,"[72.1, 10.4]",3754320,2,,,,,0.96455866,,Right Foot,,,"[77.3, 17.9]",,Ground Pass,,9.126335,,,Raheem Sterling,3233.0,,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,7,Manchester City,36,['15d38a5d-c20d-41bf-a004-248328a049b1'],41,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:41.750,Pass,
,,,,,,,,,,,,,,,0.869666,,,,,,,,,,,,,,3fcecde5-c452-43db-a61a-c87d3f5bbac9,151,,"[79.6, 16.0]",3754320,2,,,,,2.001489,,Right Foot,,,"[74.5, 27.1]",,Low Pass,,12.215564,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Midfield,7,Manchester City,36,"['88806914-c8f7-46ab-b217-c17dbb05a5a8', 'c805e8ac-7903-4b1f-9605-87341907bad9']",45,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:45.715,Pass,True
,,,,,,,,,,,,,,,2.238178,,,,,,,,,,,,,,003a93d6-38c1-497c-96ed-f61bd7fa462b,154,,"[76.6, 27.1]",3754320,2,,,,,0.8080572,,Right Foot,,,"[111.1, 63.2]",,High Pass,,49.93456,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Center Midfield,7,Manchester City,36,['d2a87181-0f08-473f-a8bb-cd6f02c5c9a8'],48,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:48.219,Pass,
,,,,,,,,,,,,,,,1.424309,,,,,,,,,,,,,,454ebcae-7c38-4a59-8beb-512a5bd265c7,157,,"[114.9, 56.4]",3754320,2,,,,,-1.7021117,,Right Foot,True,,"[112.1, 35.2]",,High Pass,,21.384106,Incomplete,,Raheem Sterling,3233.0,,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,7,Manchester City,36,"['25917d96-ac62-4821-b1b9-f00f81cfe222', '75cece15-beb9-4447-970f-733b35193e0c']",51,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:51.611,Pass,
,,,,,,,,,,,,,,,1.724803,,,,,,,,,,,,,,260a880b-b362-4d77-a125-4109d4dab1b6,162,,"[11.0, 77.6]",3754320,2,,,,,-0.23535201,,Right Foot,,,"[30.6, 72.9]",,Ground Pass,,20.155643,,,Rhu-endly Martina,3590.0,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,8,Southampton,25,['7a9f9c6a-ca6c-466b-a8b8-ebe085c3ff1b'],57,,,,,,,,,,,,,,,,,,,Southampton,25,00:02:57.098,Pass,
,,,,,,,,,,,,,,,0.899334,,,,,,,,,,,,,,1ac50e6e-bd42-47ce-974b-f71e692be92e,165,,"[31.5, 74.2]",3754320,2,,,,,-0.8136925,,Right Foot,,,"[41.8, 63.3]",,Ground Pass,,14.996666,,,Steven Davis,3828.0,,,,,,,1,Regular Play,Rhu-endly Martina,3590.0,Right Back,8,Southampton,25,['3f521626-b3f4-40de-a8a5-2dc3a137281d'],59,,,,,,,,,,,,,,,,,,,Southampton,25,00:02:59.081,Pass,
,,,,,,,,,,,,,,,0.891252,,,,,,,,,,,,,,f570589a-c019-4e5d-b5e1-a04fe4436500,169,,"[41.1, 64.6]",3754320,3,,,,,-1.9464365,,Left Foot,,,"[35.5, 50.4]",,Ground Pass,,15.264338,,,Victor Wanyama,3098.0,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,8,Southampton,25,['c4c56eb7-f1d1-47b7-ac22-fcee3740cf60'],0,,,,,,,,,,,,,,,,,,,Southampton,25,00:03:00.904,Pass,
,,,,,,,,,,,,,,,2.026706,,,,,,,,,,,,,,023a0fa1-c74c-4857-bc7b-fcca3366f03d,173,,"[44.1, 52.8]",3754320,3,,,,,-0.74253505,,Right Foot,,,"[67.2, 31.6]",,Ground Pass,,31.353628,Incomplete,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Right Center Midfield,8,Southampton,25,"['096c9bcf-ff20-466c-90c2-f1f87570d451', '69e41b6e-463c-48e2-9b08-c2e7cd68cf4d', 'a5de5e9c-87ae-4287-bef5-bd6229886e41']",2,,,,,,,,,,,,,,,,,,,Southampton,25,00:03:02.761,Pass,True
,,,,,,,,,,,,,,,1.045691,,,,,,,,,,,,,,096c9bcf-ff20-466c-90c2-f1f87570d451,175,,"[52.9, 48.5]",3754320,3,,,,,-0.77613914,,Right Foot,,,"[63.8, 37.8]",,Ground Pass,,15.274161,,,Samir Nasri,20253.0,,,,,,Recovery,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,9,Manchester City,36,"['023a0fa1-c74c-4857-bc7b-fcca3366f03d', '81dce675-a7ac-471e-bb6d-1193b5b8b990']",4,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:04.787,Pass,
,,,,,,,,,,,,,,,1.129142,,,,,,,,,,,,,,60c0d2b5-288e-40dc-8155-2b7bfd1fa6f6,178,,"[62.3, 37.2]",3754320,3,,,,,-2.9308941,,Left Foot,,,"[45.0, 33.5]",,Low Pass,,17.69124,,,Eliaquim Mangala,3389.0,,,,,,,1,Regular Play,Samir Nasri,20253.0,Right Midfield,9,Manchester City,36,['627ae3ed-7a50-4f88-95dc-a776cf90d562'],5,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:05.848,Pass,
,,,,,,,,,,,,,,,0.953708,,,,,,,,,,,,,,761ad584-aa69-45e0-ac26-a4498f79535f,181,,"[54.0, 33.1]",3754320,3,,,,,1.336541,,Left Foot,,,"[56.1, 41.9]",,Ground Pass,,9.047099,,,Samir Nasri,20253.0,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,9,Manchester City,36,['708caa08-d7d6-4fd0-ba61-9084a062c5ba'],8,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:08.914,Pass,
,,,,,,,,,,,,,,,2.136002,,,,,,,,,,,,,,0e03c8a8-6433-42e0-af4d-c5ecb05ce7e5,184,,"[61.4, 47.0]",3754320,3,,,,,1.1963276,,Right Foot,,,"[70.4, 69.9]",,Ground Pass,,24.605082,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,,1,Regular Play,Samir Nasri,20253.0,Right Midfield,9,Manchester City,36,['75376108-da80-4e16-b78f-195ec77f6f5e'],12,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:12.873,Pass,
,,,,,,,,,,,,,,,1.003251,,,,,,,,,,,,,,3a3759d6-4721-4fda-9147-344bf4e36480,187,,"[67.7, 71.2]",3754320,3,,,,,-1.7894653,,Right Foot,,,"[65.7, 62.2]",,Ground Pass,,9.219544,,,Samir Nasri,20253.0,,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,9,Manchester City,36,['e8cda0f3-d06c-4340-b6e4-892043dffa48'],15,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:15.943,Pass,
,,,,,,,,,,,,,,,0.939514,,,,,,,,,,,,,,c1a0e911-a470-451e-b827-6b5f3626ae44,190,,"[65.9, 66.0]",3754320,3,,,,,-1.7392526,,Right Foot,,,"[63.4, 51.3]",,Ground Pass,,14.91107,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Samir Nasri,20253.0,Right Midfield,9,Manchester City,36,['694d0d86-850d-4138-96e3-2fbf1a57dc97'],18,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:18.419,Pass,
,,,,,,,,,,,,,,,2.807134,,,,,,,,,,,,,,09ba616a-ccf3-4037-ad85-49fe95820cef,195,,"[64.2, 39.1]",3754320,3,,,,,1.9379702,,Left Foot,,,"[57.2, 57.3]",,High Pass,,19.499744,Incomplete,,,,,,,,,Recovery,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,9,Manchester City,36,"['38370ffa-9109-40cb-b4ca-160909a0bd7d', 'f71f4030-d421-45a1-9aaa-d15b93d2104b']",21,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:21.323,Pass,True
,,,,,,,,,,,,,,,1.092068,,,,,,,,,,,,,,38370ffa-9109-40cb-b4ca-160909a0bd7d,196,,"[62.9, 22.8]",3754320,3,,,,,0.17097612,,Head,,,"[76.8, 25.2]",,Low Pass,,14.105673,Incomplete,,Steven Davis,3828.0,,,,,,Recovery,1,Regular Play,Dušan Tadić,3831.0,Left Wing,9,Manchester City,36,"['09ba616a-ccf3-4037-ad85-49fe95820cef', 'ac80d5d6-e69e-4f00-89b5-d752721291e4', 'd5ed2d6d-6ed5-483c-9557-1b01fe1a6f24']",24,,,,,,,,,,,,,,,,,,,Southampton,25,00:03:24.131,Pass,
,,,,,,,,,,,,,,,1.770915,,,,,,,,,,,,,,ac80d5d6-e69e-4f00-89b5-d752721291e4,198,,"[43.3, 54.9]",3754320,3,,,,,-0.90675014,,Head,,,"[50.5, 45.7]",,Low Pass,,11.682466,,,Fabian Delph,4597.0,,,,,,Recovery,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,9,Manchester City,36,"['38370ffa-9109-40cb-b4ca-160909a0bd7d', 'a685c351-df13-4914-a541-2cb8a61167b0']",25,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:25.223,Pass,
,,,,,,,,,,,,,,,3.029001,,,,,,,,,,,,,,62a8546d-1c19-4b35-b135-7d7605b5281c,202,,"[49.5, 44.0]",3754320,3,,,,,-0.906614,,Left Foot,,,"[80.5, 4.4]",,High Pass,,50.290756,Unknown,,Raheem Sterling,3233.0,,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,9,Manchester City,36,['6a9cd122-5da3-4662-847e-2d91b39d525f'],28,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:28.482,Pass,
,,,,,,,,,,,,,,,1.244676,,,,,,,,,,,,,,26bb0628-a807-45d2-a9ba-2b04deb2b699,207,,"[78.8, 3.1]",3754320,3,,,,,2.5408788,,Left Foot,,,"[73.4, 6.8]",,Ground Pass,,6.545991,,,Fabian Delph,4597.0,,,,,,Free Kick,1,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,10,Manchester City,36,['006088f2-dc29-4c3b-a7a7-7cddb818c77d'],45,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:45.390,Pass,
,,,,,,,,,,,,,,,0.804513,,,,,,,,,,,,,,3fa08e6f-0966-40c7-9434-9ae60274656d,210,,"[73.4, 6.8]",3754320,3,,,,,0.23661765,,Left Foot,,,"[87.5, 10.2]",,Ground Pass,,14.504137,,,Raheem Sterling,3233.0,,,,,,,1,From Free Kick,Fabian Delph,4597.0,Left Center Midfield,10,Manchester City,36,['a7f40288-ce81-4698-ada5-d2562b6138bb'],49,,,,,,,,,,,,,,,,,,,Manchester City,36,00:03:49.106,Pass,
,,,,,,,,,,,,,,,2.354438,,,,,,,,,,,,,,5e63a851-b3c8-4f56-9e0d-fc4c27900cb4,217,,"[9.2, 74.2]",3754320,3,,,,,-1.8456016,,Right Foot,,,"[2.8, 51.5]",,Ground Pass,,23.584953,,,Fraser Forster,3970.0,,,,,,,1,From Free Kick,Sadio Mané,3629.0,Right Wing,10,Manchester City,36,['c9135577-a1cb-4dc4-a6da-ab0fc09f3804'],55,,,,,,,,,,,,,,,,,,,Southampton,25,00:03:55.640,Pass,
,,,,,,,,,,,,,,,2.185962,,,,,,,,,,,,,,21cf1a9d-6bf8-426c-8968-0d04e766a706,220,,"[3.5, 52.1]",3754320,3,,,,,0.24873981,,Right Foot,,,"[53.5, 64.8]",,High Pass,,51.587692,Incomplete,,Shane Long,3842.0,,,,,,,1,From Free Kick,Fraser Forster,3970.0,Goalkeeper,10,Manchester City,36,"['8e71fc60-2517-4758-877d-e0898345964d', 'b6916fcb-279e-4305-a8da-ac62762b697b']",58,,,,,,,,,,,,,,,,,,,Southampton,25,00:03:58.059,Pass,
,,,,,,,,,,,,,,,2.164888,,,,,,,,,,,,,,ba4105b8-0935-4955-928e-84a2263efb74,225,,"[40.3, 11.5]",3754320,4,,,,,2.5483973,,Right Foot,,,"[9.3, 32.4]",,Ground Pass,,37.3873,,,Joe Hart,3291.0,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,10,Manchester City,36,['5a0a22d1-65f5-48f3-ac02-6eb619a9dbcf'],8,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:08.867,Pass,
,,,,,,,,,,,,,,,3.286243,,,,,,,,,,,,,,84d8a9a5-81a1-4635-b89f-ac70da9badfd,228,,"[21.0, 44.9]",3754320,4,,,,,0.4723054,,Right Foot,,,"[57.8, 63.7]",,High Pass,,41.324085,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,,1,From Free Kick,Joe Hart,3291.0,Goalkeeper,10,Manchester City,36,['edd916c4-31e1-468a-a823-8c953bc29b1e'],14,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:14.689,Pass,
,,,,,,,,,,,,,,,2.192646,,,,,,,,,,,,,,b36e5f02-0a05-4441-a42c-6d8efb7fd53c,230,,"[57.8, 63.5]",3754320,4,,,,,-0.112851806,,Head,,,"[72.8, 61.8]",,High Pass,,15.096026,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,,1,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,10,Manchester City,36,"['5a0c8118-f25e-4414-b2db-a1cca105b825', 'ab0de4f9-0593-46b8-9b2d-060c8036a154']",17,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:17.975,Pass,
,,,,,,,,,,,,,,,0.727755,,,,,,,,,,,,,,8096c28e-7696-4fd3-93d3-cf9d3aac951f,238,,"[77.5, 65.8]",3754320,4,,,,,-2.5436237,,Left Foot,,,"[70.6, 61.1]",,Ground Pass,,8.348653,,,Fernando Luiz Rosa,3054.0,,,,,,,1,From Free Kick,Kelechi Promise Iheanacho,3708.0,Right Center Forward,10,Manchester City,36,"['2c4c1fb1-3122-4e9a-955d-76abaa7b0b57', 'c883a0a9-5abb-4c04-9a5c-d2e01d14909b']",27,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:27.147,Pass,True
,,,,,,,,,,,,,,,0.727074,,,,,,,,,,,,,,78e25cc3-14f4-43dd-afa1-c06f113f3564,241,,"[71.1, 61.1]",3754320,4,,,,,-0.47501075,,Right Foot,,,"[78.1, 57.5]",,Ground Pass,,7.8714676,,,Wilfried Guemiand Bony,3598.0,,,,,,,1,From Free Kick,Fernando Luiz Rosa,3054.0,Right Center Midfield,10,Manchester City,36,['9d4bb78c-0b2a-4f38-ae41-1c0e868ee981'],27,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:27.888,Pass,
,,,,,,,,,,,,,,,1.053262,,,,,,,,,,,,,,03b7d443-5bff-4358-a657-f9811d2f2866,245,,"[79.0, 57.9]",3754320,4,,,,,-2.3720663,,Left Foot,,,"[72.6, 51.7]",,Ground Pass,,8.910667,Incomplete,,Fabian Delph,4597.0,,,,,,,1,From Free Kick,Wilfried Guemiand Bony,3598.0,Left Center Forward,10,Manchester City,36,"['088cf137-d5b5-41e3-93ba-c1a0dd311205', '76637a3b-fc15-441f-8745-1e74fb14ba47', 'f5bccc08-8875-49a5-85a8-f86b4b6566e3']",28,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:28.677,Pass,True
,,,,,,,,,,,,,,,1.796549,,,,,,,,,,,,,,69747941-7741-4ff7-9d40-2cf48bc95a81,257,,"[75.8, 25.2]",3754320,4,,,,,-1.1463443,,Right Foot,,,"[85.2, 4.4]",,Ground Pass,,22.825424,,,Aleksandar Kolarov,5596.0,,,,,,,1,From Free Kick,Wilfried Guemiand Bony,3598.0,Left Center Forward,10,Manchester City,36,['cf15cc5f-779f-42f0-b3c1-30e001e2d962'],35,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:35.882,Pass,
,,,,,,,,,,,,,,,1.173218,,,,,,,,,,,,,,1f3a73fe-6796-4c84-99d2-167dfaa973a8,260,,"[86.9, 4.4]",3754320,4,,,,,1.0783106,,Left Foot,True,,"[102.3, 33.1]",,High Pass,,32.570694,Incomplete,,Wilfried Guemiand Bony,3598.0,,,,,,,1,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,10,Manchester City,36,"['4983f880-db7a-4f85-82ca-9945d7f98ab5', '77384c3b-69bd-4f8d-aec9-d63ec492671f']",39,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:39.052,Pass,
,,,,,,,,,,,,,,,0.222832,,,,,,,,,,,,,,da8d6146-bdc5-4a36-8ed4-b221807dd340,263,,"[32.6, 50.6]",3754320,4,,,,,-0.48833394,,Right Foot,,,"[45.4, 43.8]",,Ground Pass,,14.494137,Incomplete,,Dušan Tadić,3831.0,,,,,,Recovery,1,From Free Kick,Jordy Clasie,16181.0,Left Center Midfield,10,Manchester City,36,"['2c3dc5c8-dd0d-4a7b-8b29-4e839f1bffdb', '49566533-7837-4972-ad68-1ed6f764502f']",43,,,,,,,,,,,,,,,,,,,Southampton,25,00:04:43.107,Pass,
,,,,,,,,,,,,,,,2.104704,,,,,,,,,,,,,,c2a3d13c-9675-49c9-9cb7-adec55251a9e,267,,"[93.3, 37.6]",3754320,4,,,,,1.555646,,Right Foot,,,"[93.5, 50.8]",,Low Pass,,13.201515,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Wilfried Guemiand Bony,3598.0,Left Center Forward,10,Manchester City,36,"['3a7eb887-d386-4194-8b60-a80df00c5300', 'fc9da31c-89c7-4596-b91e-bf65f777fbba']",44,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:44.679,Pass,True
,,,,,,,,,,,,,,,1.566125,,,,,,,,,,,,,,1dda49f9-20fe-444c-bb2e-d32897d4e2ba,270,,"[31.1, 27.1]",3754320,4,,,,,-0.34278843,,Left Foot,,,"[58.0, 17.5]",,Ground Pass,,28.561687,Incomplete,,Dušan Tadić,3831.0,,,,,,,1,From Free Kick,Ryan Bertrand,20045.0,Left Back,10,Manchester City,36,"['1e96dc9d-6122-4de4-a29f-6c95c1f8ced0', 'bc61fb5a-1462-4a3e-b143-c5d5ea4c425f']",47,,,,,,,,,,,,,,,,,,,Southampton,25,00:04:47.411,Pass,
,,,,,,,,,,,,,,,1.654644,,,,,,,,,,,,,,a2145d7d-5dc6-47f8-83dc-e155d4940bd7,275,,"[63.2, 58.5]",3754320,4,,,,,-1.4141945,,Left Foot,,,"[66.2, 39.5]",,Ground Pass,,19.235384,,,Fabian Delph,4597.0,,,,,,,1,From Free Kick,Fernando Luiz Rosa,3054.0,Right Center Midfield,10,Manchester City,36,['86dc8989-6e4a-4003-9e7e-79394481e1e7'],51,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:51.514,Pass,
,,,,,,,,,,,,,,,1.163279,,,,,,,,,,,,,,185a7a8e-9c7e-434a-b7a7-d6a958694be2,278,,"[66.6, 38.4]",3754320,4,,,,,-1.0990188,,Left Foot,,,"[74.1, 23.7]",,Ground Pass,,16.502728,,,Raheem Sterling,3233.0,,,,,,,1,From Free Kick,Fabian Delph,4597.0,Left Center Midfield,10,Manchester City,36,['228920ea-2f0f-46ae-ac96-ee0c369a99f6'],54,,,,,,,,,,,,,,,,,,,Manchester City,36,00:04:54.205,Pass,
,,,,,,,,,,,,,,,1.197973,,,,,,,,,,,,,,50048d7d-eb7d-454d-85e1-9e8206293211,288,,"[54.6, 42.3]",3754320,5,,,,,-0.3470616,,Right Foot,,,"[64.0, 38.9]",,Ground Pass,,9.995999,,,Dušan Tadić,3831.0,,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Right Center Midfield,10,Manchester City,36,['9953ff28-e56d-4654-850f-4a691f3afc6b'],0,,,,,,,,,,,,,,,,,,,Southampton,25,00:05:00.482,Pass,
,,,,,,,,,,,,,,,3.772445,,,,,,,,,,,,,,977ae802-563d-46f0-bd65-1cdf80421a2c,292,,"[71.3, 29.0]",3754320,5,,,,,-0.053190522,,Left Foot,,,"[114.5, 26.7]",,Low Pass,,43.261185,Incomplete,,Shane Long,3842.0,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,10,Manchester City,36,"['701e0cdb-c544-4b6b-9103-62b1d6bc2354', 'd8bcac03-d864-422e-8496-314cef527352']",3,,,,,,,,,,,,,,,,,,,Southampton,25,00:05:03.808,Pass,
,,,,,,,,,,,,,,,2.793919,,,,,,,,,,,,,,5dd90b44-468a-4bb3-9569-8c9eb29d997b,296,,"[7.3, 48.1]",3754320,5,,,,,-0.8606328,,Keeper Arm,,,"[25.7, 26.7]",,Ground Pass,,28.222687,,,Fabian Delph,4597.0,,,,,,,1,From Free Kick,Joe Hart,3291.0,Goalkeeper,10,Manchester City,36,['75b6f0c8-b7f6-49a1-913b-94591a289252'],9,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:09.757,Pass,
,,,,,,,,,,,,,,,1.266285,,,,,,,,,,,,,,0026e8db-e149-477b-9f9c-c6b79712289d,299,,"[37.9, 25.0]",3754320,5,,,,,1.5073365,,Left Foot,,,"[39.8, 54.9]",,Ground Pass,,29.960306,,,Fernando Luiz Rosa,3054.0,,,,,,,1,From Free Kick,Fabian Delph,4597.0,Left Center Midfield,10,Manchester City,36,['071e4f2b-39ca-4b58-9a25-566458c6184d'],15,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:15.271,Pass,
,,,,,,,,,,,,,,,2.037444,,,,,,,,,,,,,,065244dc-4e5e-440b-a057-f6e61a41f55f,302,,"[40.9, 52.6]",3754320,5,,,,,0.9190987,,Right Foot,,,"[55.7, 72.0]",,Ground Pass,,24.40082,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,,1,From Free Kick,Fernando Luiz Rosa,3054.0,Right Center Midfield,10,Manchester City,36,['0848d292-6bdd-48b4-ae7b-2d278432b081'],18,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:18.399,Pass,
,,,,,,,,,,,,,,,1.267597,,,,,,,,,,,,,,4f130d83-f136-4c46-bac3-c50ffedb38bf,305,,"[59.5, 72.9]",3754320,5,,,,,-2.2516816,,Right Foot,,,"[53.1, 65.0]",,Ground Pass,,10.167104,,,Samir Nasri,20253.0,,,,,,,1,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,10,Manchester City,36,['e268782e-11e0-4d59-9cc2-7c5837ea2a76'],21,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:21.213,Pass,
,,,,,,,,,,,,,,,1.174609,,,,,,,,,,,,,,e81481ea-446a-4b8a-8cc7-eb239a0f6afc,308,,"[43.5, 56.6]",3754320,5,,,,,2.9689112,,Right Foot,,,"[34.9, 58.1]",,Ground Pass,,8.729834,,,Nicolás Hernán Otamendi,3090.0,,,,,,,1,From Free Kick,Samir Nasri,20253.0,Right Midfield,10,Manchester City,36,['322023d3-f66d-4fa1-8ddd-fb9cba68d836'],29,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:29.451,Pass,
,,,,,,,,,,,,,,,0.903444,,,,,,,,,,,,,,6682d6e0-9191-4494-80e8-748c70326f06,311,,"[38.8, 59.2]",3754320,5,,,,,0.7231641,,Right Foot,,,"[56.7, 75.0]",,Ground Pass,,23.87572,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,10,Manchester City,36,['e0e2b22a-ee64-452c-841b-7be3ff157b41'],35,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:35.169,Pass,
,,,,,,,,,,,,,,,1.168463,,,,,,,,,,,,,,5725b7fb-539b-494b-b34b-5770f43b5d57,314,,"[51.2, 71.2]",3754320,5,,,,,-1.5935197,,Right Foot,,,"[50.8, 53.6]",,Ground Pass,,17.604546,,,Fernando Luiz Rosa,3054.0,,,,,,,1,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,10,Manchester City,36,['ef93933f-37f6-46fc-ba74-56523b0c173b'],38,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:38.157,Pass,
,,,,,,,,,,,,,,,1.039905,,,,,,,,,,,,,,c727d178-0fd1-4d86-98a2-8a021d2b9a93,317,,"[62.9, 51.5]",3754320,5,,,,,-1.3521274,,Right Foot,,,"[67.9, 29.0]",,Ground Pass,,23.04886,,,Wilfried Guemiand Bony,3598.0,,,,,,,1,From Free Kick,Fernando Luiz Rosa,3054.0,Right Center Midfield,10,Manchester City,36,['580ac5cb-90e4-4eb6-a420-ab6b7e1df33c'],42,,,,,,,,,,,,,,,,,,,Manchester City,36,00:05:42.817,Pass,
