ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.35025,,,,,,,,,,,c13cc598-682d-4405-bb46-221d1cd04789,140,,,"[78.3, 14.7]",3754102,3,,,,,1.9949907,,Left Foot,,,"[72.7, 27.1]",,Ground Pass,,13.605881,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Free Kick,Paul Dummett,3065.0,Left Back,13,Newcastle United,37,['508f85ec-74cb-4de8-855c-58c38e0fb21e'],40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:40.520,Pass,
,,,,,,,,,,,,,,,,1.139856,,,,,,,,,,,aee0378d-5f56-4546-b574-6ba6ab013ff8,143,,,"[74.4, 29.2]",3754102,3,,,,,1.598567,,Right Foot,,,"[73.7, 54.4]",,Ground Pass,,25.20972,,,,Jack Colback,9649.0,,,,,,,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Right Center Midfield,13,Newcastle United,37,['1a5827db-a996-4c5c-8fec-7c706fe56cd1'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:43.386,Pass,
,,,,,,,,,,,,,,,,1.088365,,,,,,,,,,,d92906ba-9337-4749-b124-53aceb2d4eee,146,,,"[73.7, 54.4]",3754102,3,,,,,0.5797892,,Left Foot,,,"[85.0, 61.8]",,Ground Pass,,13.507405,,,,Moussa Sissoko,3091.0,,,,,,,1,From Free Kick,Jack Colback,9649.0,Left Center Midfield,13,Newcastle United,37,['df082578-e916-4efc-8902-e36b48113e77'],45,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:45.237,Pass,
,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,781d0e14-7471-4222-9f9e-83193b91f451,149,,,"[85.0, 58.6]",3754102,3,,,,,0.0,,Right Foot,,,"[87.5, 58.6]",,Ground Pass,,2.5,,Incomplete,,Daryl Janmaat,3650.0,,,,,,,1,From Free Kick,Moussa Sissoko,3091.0,Right Midfield,13,Newcastle United,37,"['4531b844-d68b-4d0d-9a2c-d41b5126c367', 'f25528ff-b117-4046-bb5e-301c8f6e3af6']",48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:48.568,Pass,
,,,,,,,,,,,,,,,,1.239121,,,,,,,,,,,8cf6fd3b-5c69-4492-9f56-74c443405f51,152,,,"[78.4, 56.1]",3754102,3,,,,,0.7938013,,Right Foot,,,"[96.1, 74.1]",,Ground Pass,,25.244604,,,,Daryl Janmaat,3650.0,,,,,,Recovery,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Right Center Midfield,13,Newcastle United,37,['55d6704c-317d-40b7-8c46-0f1489b5764a'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:50.928,Pass,
,,,,,,,,,,,,,,,,1.752968,,,,,,,,,,,525e8d24-3685-421a-9d5e-6a24165c0689,155,,,"[100.1, 74.4]",3754102,3,,,,,-1.2033633,,Right Foot,True,,"[120.0, 22.7]",,High Pass,,55.39765,,Out,,,,,,True,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,13,Newcastle United,37,,53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:53.658,Pass,
,,,,,,,,,,,,,,,,3.11593,,,,,,,,,,,610f3b17-1991-4b73-98ff-e8beb5f85858,156,,,"[7.0, 44.1]",3754102,4,,,,,0.10631697,,Right Foot,,,"[82.9, 52.2]",,High Pass,,76.330986,,Incomplete,,Nathan Redmond,3286.0,,,,,,Goal Kick,1,From Goal Kick,John Ruddy,23635.0,Goalkeeper,14,Norwich City,56,"['235c0062-bf85-4425-9734-c590603a4b0f', 'b792a5e4-2796-4d2b-aa30-6b05bf2f9d14']",22,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:22.820,Pass,
,,,,,,,,,,,,,,,,1.564454,,,,,,,,,,,b792a5e4-2796-4d2b-aa30-6b05bf2f9d14,158,,,"[37.2, 27.9]",3754102,4,,,,,-0.35161865,,Head,,,"[54.1, 21.7]",,High Pass,,18.001389,,Incomplete,,Ayoze Pérez Gutiérrez,3076.0,,,,,,Recovery,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,14,Norwich City,56,"['610f3b17-1991-4b73-98ff-e8beb5f85858', '658ae541-f391-4519-9366-4cf4a02f8f21', 'a6dd3956-8499-43c7-8ad7-eaa462f1e875']",25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:25.936,Pass,
,,,,,,,,,,,,,,,,1.53598,,,,,,,,,,,a6dd3956-8499-43c7-8ad7-eaa462f1e875,160,,,"[66.0, 58.4]",3754102,4,,,,,0.27024975,,Head,,,"[80.8, 62.5]",,High Pass,,15.357409,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,Recovery,1,From Goal Kick,Alexander Banor Tettey,9463.0,Left Center Midfield,14,Norwich City,56,"['11802d74-616d-4275-8575-21a9725cfaf4', 'b792a5e4-2796-4d2b-aa30-6b05bf2f9d14', 'b81d4c8b-5949-414f-a073-e5b4e32fe19b']",27,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:27.500,Pass,
,,,,,,,,,,,,,,,,1.48913,,,,,,,,,,,11802d74-616d-4275-8575-21a9725cfaf4,163,,,"[39.3, 17.6]",3754102,4,,,,True,-0.59030676,,,,,"[49.3, 10.9]",,Low Pass,,12.037026,,,,Georginio Wijnaldum,3567.0,,,,,,Recovery,1,Regular Play,Paul Dummett,3065.0,Left Back,15,Newcastle United,37,"['3d5184dc-1617-4e57-984e-73f30d003b0e', '80874ee0-a7ef-46df-aaac-7729815ba539', 'a6dd3956-8499-43c7-8ad7-eaa462f1e875']",29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:29.036,Pass,True
,,,,,,,,,,,,,,,,1.762716,,,,,,,,,,,8f171b15-6b3a-4c25-8ae8-825b85a43fe4,172,,,"[45.3, 4.8]",3754102,4,,,,,2.4711964,,Right Foot,,,"[28.4, 18.2]",,Ground Pass,,21.5678,,,,Fabricio Coloccini,26207.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,15,Newcastle United,37,['4ddd8731-d18e-4b46-9d7d-da4b1246bf01'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:34.251,Pass,
,,,,,,,,,,,,,,,,1.815285,,,,,,,,,,,3a57dc7e-07a3-43d8-a170-754fd7f7d94b,175,,,"[36.5, 20.6]",3754102,4,,,,,1.5081171,,Right Foot,,,"[38.0, 44.5]",,Ground Pass,,23.947025,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,15,Newcastle United,37,['00d9bcf7-07b3-43c7-80ab-56dc3557601a'],39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:39.145,Pass,
,,,,,,,,,,,,,,,,1.668843,,,,,,,,,,,3f683bfd-72e9-4e2c-8656-d14aa909a4f3,178,,,"[38.0, 44.5]",3754102,4,,,,,1.2082521,,Right Foot,,,"[47.9, 70.6]",,Ground Pass,,27.914513,,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,15,Newcastle United,37,['7dec32f3-06a1-4d6f-85ce-028c37ee9f71'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:41.805,Pass,
,,,,,,,,,,,,,,,,1.767462,,,,,,,,,,,1da29fcf-ec0e-4970-b027-9b889f872ba9,180,,,"[49.3, 70.6]",3754102,4,,,,,-2.2268753,,Right Foot,,,"[39.6, 58.0]",,Ground Pass,,15.9012575,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,15,Newcastle United,37,['e4ac3518-0b0c-407c-b37d-371b209b5a84'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:43.474,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,38e353d0-6478-467e-b385-187e293cad33,186,,,"[50.1, 12.5]",3754102,4,,,,,1.3734008,,Right Foot,,,"[51.7, 20.5]",,Ground Pass,,8.158431,,,,Graham Dorrans,16334.0,,,,,,Recovery,1,Regular Play,Robert Brady,10967.0,Left Wing,16,Norwich City,56,"['2e28b897-7831-4bee-bc72-edc067099039', '6bb49698-a810-475f-bb1c-d7970836a366']",52,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:52.086,Pass,True
,,,,,,,,,,,,,,,,0.933289,,,,,,,,,,,fce09cac-aaea-459a-8129-6a5642f3ddee,189,,,"[52.7, 25.7]",3754102,4,,,,,0.84941316,,Right Foot,,,"[60.0, 34.0]",,Ground Pass,,11.053506,,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,16,Norwich City,56,['4b56c504-0667-4a54-b990-12b69b32fa15'],54,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:54.619,Pass,
,,,,,,,,,,,,,,,,2.04345,,,,,,,,,,,ef31f55a-7725-4ac0-b491-53f0c1e55c2d,192,,,"[60.0, 34.0]",3754102,4,,,,,-2.0394945,,Right Foot,,,"[56.0, 26.1]",,Ground Pass,,8.854942,,Incomplete,,Graham Dorrans,16334.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,16,Norwich City,56,"['b3036332-617a-488d-a089-6cbf6e8520f5', 'fb314085-a17b-4d32-93cc-1ac6b9e68937']",55,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:55.559,Pass,
,,,,,,,,,,,,,,,,0.937305,,,,,,,,,,,319b5ca3-50e2-4f5a-ae9b-943f02348195,205,,,"[56.5, 13.2]",3754102,5,,,,,-1.2854669,,Right Foot,,,"[58.7, 5.7]",,Ground Pass,,7.816009,,,,Robert Brady,10967.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,16,Norwich City,56,"['1145f562-0f04-4932-879c-865a8d9f557a', 'eb2a7ce6-958f-467f-aec6-6d6663833447']",0,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:00.639,Pass,True
,,,,,,,,,,,,,,,,1.560774,,,,,,,,,,,65e1c99e-ec6e-4c0f-b978-93c60cecf7cb,208,,,"[58.6, 6.5]",3754102,5,,,,,2.2056828,,Right Foot,,,"[40.7, 30.8]",,Ground Pass,,30.18112,,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Wing,16,Norwich City,56,['248c1818-f401-4472-a70e-4a6e242fd930'],2,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:02.684,Pass,
,,,,,,,,,,,,,,,,0.798296,,,,,,,,,,,da19c95e-2dc8-4cd2-92a0-9046ba75a871,211,,,"[40.7, 30.5]",3754102,5,,,,,-0.2843848,,Right Foot,,,"[47.2, 28.6]",,Ground Pass,,6.7720013,,,,Graham Dorrans,16334.0,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,16,Norwich City,56,['98e91eb8-219f-443d-90c4-cef84650d838'],4,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:04.304,Pass,
,,,,,,,,,,,,,,,,1.357923,,,,,,,,,,,d81ce643-08df-4efd-9834-ebf79a690967,214,,,"[45.7, 29.3]",3754102,5,,,,,2.0324717,,Right Foot,,,"[35.6, 49.6]",,Ground Pass,,22.673773,,,,Russell Martin,21212.0,,,,,,,1,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,16,Norwich City,56,['0766da4d-387c-4d58-90b5-bec6c5ad2a38'],5,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:05.301,Pass,
,,,,,,,,,,,,,,,,1.125783,,,,,,,,,,,c0a25c32-849a-45f0-97fc-4429ad4258ff,217,,,"[36.1, 49.6]",3754102,5,,,,,-0.5549957,,Right Foot,,,"[46.1, 43.4]",,Ground Pass,,11.766053,,,,Alexander Banor Tettey,9463.0,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Center Back,16,Norwich City,56,['57dd3607-10c6-4c7e-b7e6-f3028b976136'],6,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:06.908,Pass,
,,,,,,,,,,,,,,,,0.721023,,,,,,,,,,,5db51a3e-39fe-4855-9a69-5d13f5c14eee,220,,,"[59.5, 57.8]",3754102,5,,,,,-0.072599456,,Right Foot,,,"[70.5, 57.0]",,Ground Pass,,11.029053,,,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Left Center Midfield,16,Norwich City,56,['2ec45446-b889-4b7b-b796-e5a36d59c076'],11,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:11.246,Pass,
,,,,,,,,,,,,,,,,1.11754,,,,,,,,,,,35bd59a4-b83f-42a1-b3d5-20269252c875,223,,,"[72.6, 63.2]",3754102,5,,,,,1.1278712,,Right Foot,,,"[80.0, 78.8]",,Ground Pass,,17.266151,,,,Steven Whittaker,11124.0,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Wing,16,Norwich City,56,['7c80665d-12ae-4909-beb7-4813f77595f0'],13,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:13.233,Pass,
,,,,,,,,,,,,,,,,1.451899,,,,,,,,,,,855a1409-4389-44a8-b900-b937ceabd458,226,,,"[80.0, 77.0]",3754102,5,,,,,-2.598746,,Right Foot,,,"[67.9, 69.7]",,Ground Pass,,14.131525,,,,Alexander Banor Tettey,9463.0,,,,,,,1,Regular Play,Steven Whittaker,11124.0,Right Back,16,Norwich City,56,['6b1eedbc-c131-466c-a0d3-82ec6df54913'],14,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:14.524,Pass,
,,,,,,,,,,,,,,,,0.548691,,,,,,,,,,,eeb8b492-178b-47b6-b8ed-eca3164f6bc9,229,,,"[73.8, 72.7]",3754102,5,,,,,-0.72556186,,Right Foot,,,"[85.3, 62.5]",,Ground Pass,,15.371727,,,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Left Center Midfield,16,Norwich City,56,['9d704624-1af9-4059-990a-2c8e983d25ac'],18,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:18.267,Pass,
,,,,,,,,,,,,,,,,1.702465,,,,,,,,,,,320fda8a-0e41-4835-b3ac-f10fc7dcf7a2,235,,,"[89.1, 62.7]",3754102,6,,,,,-0.7462026,,Left Foot,True,,"[115.6, 38.2]",,High Pass,,36.090164,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Robert Brady,10967.0,Left Wing,17,Norwich City,56,['7f85c5e2-da68-472e-9822-74c874d8773a'],20,,,,,,,,,,,,,,,,,,Norwich City,56,00:06:20.376,Pass,
,,,,,,,,,,,,,,,,2.829342,,,,,,,,,,,77fd3278-a86e-4a08-ac00-5c34f98db007,238,,,"[12.8, 35.7]",3754102,6,,,,,-0.42775518,,Drop Kick,,,"[72.9, 8.3]",,High Pass,,66.05127,,Incomplete,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,From Free Kick,Rob Elliot,3096.0,Goalkeeper,17,Norwich City,56,"['bebcfbeb-6b8f-48d0-9e11-be1ded4b4b3e', 'd6e8a6a8-c02f-488b-ab3c-7ef59aad07a4']",28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:28.226,Pass,
,,,,,,,,,,,,,,,,2.606858,,,,,,,,,,,6fe6a7a1-8fd6-4fd8-be72-0016f18e39b2,243,,,"[54.7, 67.9]",3754102,6,,,,,0.14707835,,Left Foot,,,"[97.9, 74.3]",,High Pass,,43.6715,,,,Jonathan Howson,9578.0,,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Wing,17,Norwich City,56,"['426446b5-992a-4753-9d83-215147814964', '89f51102-b372-4a8a-94d5-0ca1c951c207']",34,,,,,,,,,,,,,,,,,,Norwich City,56,00:06:34.634,Pass,True
,,,,,,,,,,,,,,,,1.162531,,,,,,,,,,,acf381ce-d5c3-4f2b-b511-6b53665b282a,247,,,"[22.2, 0.1]",3754102,6,,True,,,1.8753072,,,,,"[20.0, 7.1]",,Low Pass,,7.3375745,,,,Cheik Ismaël Tioté,42900.0,,,,,,Throw-in,1,From Throw In,Paul Dummett,3065.0,Left Back,18,Newcastle United,37,['329638e0-07a7-4157-83ca-8bea4ba45230'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:50.976,Pass,
,,,,,,,,,,,,,,,,0.544967,,,,,,,,,,,47d35198-1829-4f17-9090-11c98ce9ce2a,249,,,"[18.9, 7.1]",3754102,6,,True,,,-2.6901395,,Right Foot,,,"[12.3, 3.9]",,Low Pass,,7.3348484,,,,Paul Dummett,3065.0,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,18,Newcastle United,37,['a3c398e3-cf9f-48e3-a93e-e9a233d12379'],52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:52.138,Pass,
,,,,,,,,,,,,,,,,2.602865,,,,,,,,,,,194b9bba-84c9-4a56-914d-8869078e4205,251,,,"[12.3, 3.9]",3754102,6,,,,,-0.11930453,,Left Foot,,,"[44.0, 0.1]",,High Pass,,31.926949,,Out,,,,,,,,,,1,From Throw In,Paul Dummett,3065.0,Left Back,18,Newcastle United,37,,52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:52.683,Pass,
,,,,,,,,,,,,,,,,1.023369,,,,,,,,,,,8cfcf293-772a-49bf-872f-e6ed0d12a405,252,,,"[76.9, 80.0]",3754102,7,,,,,-0.7853982,,,,,"[86.4, 70.5]",,Low Pass,,13.435029,,,,Nathan Redmond,3286.0,,,,,,Throw-in,1,From Throw In,Steven Whittaker,11124.0,Right Back,19,Norwich City,56,['69733115-4be1-4c84-9631-609010389b63'],10,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:10.079,Pass,
,,,,,,,,,,,,,,,,0.589814,,,,,,,,,,,1ff7e9a0-c054-4f26-a6d3-1c61dc2c6bb9,255,,,"[86.4, 70.5]",3754102,7,,,,,2.4998522,,Right Foot,,,"[77.3, 77.3]",,Ground Pass,,11.360018,,,,Steven Whittaker,11124.0,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Wing,19,Norwich City,56,['2dfacde9-8b96-419c-b7c0-0444c88a2146'],12,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:12.498,Pass,
,,,,,,,,,,,,,,,,1.726123,,,,,,,,,,,bd51cf7b-1c5a-4a4e-b478-86f8354edb3c,258,,,"[69.2, 77.3]",3754102,7,,,,,-2.3092492,,Left Foot,,,"[47.9, 53.9]",,High Pass,,31.642534,,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,,1,From Throw In,Steven Whittaker,11124.0,Right Back,19,Norwich City,56,['46b814a7-37fc-4a56-9a43-c4d29648067e'],16,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:16.414,Pass,
,,,,,,,,,,,,,,,,4.410475,,,,,,,,,,,3c2de547-ea12-424c-8e6a-1bf9b8d783d6,262,,,"[67.3, 26.1]",3754102,7,,,,,-0.13018924,,Left Foot,,,"[120.0, 19.2]",,High Pass,,53.149788,,Out,,Martin Olsson,3576.0,,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,19,Norwich City,56,"['2188171f-3de3-48a7-bd34-2e3d5c3b26c0', '22fef225-1626-4c30-8574-f96bd3f72fda']",24,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:24.941,Pass,True
,,,,,,,,,,,,,,,,3.156469,,,,,,,,,,,5697a8f7-4221-42ce-a203-a8d124409ea2,264,,,"[6.0, 44.0]",3754102,7,,True,,,0.17443283,,Right Foot,,,"[77.5, 56.6]",,High Pass,,72.60172,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,Goal Kick,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,20,Newcastle United,37,"['93505184-6aaa-43bd-ad32-05523946a190', 'cfa1dd5d-a616-4497-a933-fbd85a684900']",51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:51.392,Pass,
,,,,,,,,,,,,,,,,1.455549,,,,,,,,,,,5238133b-4537-43e0-9e02-09827e724ba2,268,,,"[55.8, 49.7]",3754102,7,,,,,-0.04474623,,Head,,,"[75.9, 48.8]",,High Pass,,20.12014,,,,Aleksandar Mitrović,4269.0,,,,,,Recovery,1,From Goal Kick,Cheik Ismaël Tioté,42900.0,Right Center Midfield,20,Newcastle United,37,['b02be843-fbf7-46a2-b450-1c47c1f9d1ef'],56,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:56.686,Pass,
,,,,,,,,,,,,,,,,1.479125,,,,,,,,,,,f13813cb-a35b-44ee-9810-e6683c3da5b9,271,,,"[74.9, 48.6]",3754102,7,,,,True,-0.20997351,,,,,"[81.0, 47.3]",,High Pass,,6.2369866,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Left Center Forward,20,Newcastle United,37,"['2725f6ca-fc59-424a-b712-66110c0d79a0', 'f86730e9-9a99-4a49-82f1-2d8b14bc17d4']",58,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:58.181,Pass,True
,,,,,,,,,,,,,,,,0.86361,,,,,,,,,,,5e42e47c-a417-4216-a162-dddf9298fc96,275,,,"[82.7, 53.9]",3754102,8,,,,,1.6865555,,Right Foot,,,"[80.7, 71.1]",,Ground Pass,,17.31589,,,,Moussa Sissoko,3091.0,,,,,,,1,From Goal Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,20,Newcastle United,37,"['93b214c2-1c9f-48ca-b508-fb6d62de67f2', 'cd6fd369-b35a-4766-821a-759baa46f830']",1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:01.111,Pass,True
,,,,,,,,,,,,,,,,0.802727,,,,,,,,,,,1f953f55-4ad7-4aa1-96d7-f11126059fc5,278,,,"[83.2, 73.1]",3754102,8,,,,,-0.7307651,,Right Foot,,,"[96.7, 61.0]",,Ground Pass,,18.128983,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,From Goal Kick,Moussa Sissoko,3091.0,Right Midfield,20,Newcastle United,37,['b6b8f7a4-8511-46d6-a11f-a63ca1b1b26b'],2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:02.729,Pass,
,,,,,,,,,,,,,,,,0.965134,,,,,,,,,,,ecab5df0-106c-4ca8-a192-dcc9fd0e9d73,287,,,"[62.8, 80.0]",3754102,8,,,,,-0.9272952,,,,,"[70.0, 70.4]",,Low Pass,,12.0,,,,Moussa Sissoko,3091.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,21,Newcastle United,37,['92238ee3-b0d2-4537-b11f-4cf74a4b3b91'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:23.185,Pass,
,,,,,,,,,,,,,,,,0.84484,,,,,,,,,,,8225415c-9165-4a1a-be6d-b87148b56f26,290,,,"[68.9, 67.6]",3754102,8,,,,,2.4542398,,Right Foot,,,"[62.2, 73.1]",,Ground Pass,,8.668333,,,,Daryl Janmaat,3650.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Midfield,21,Newcastle United,37,"['346b173a-ea21-48fe-a241-bb0f06e7161c', '9650ba72-4f48-44ce-bcbf-cf0c4e024386']",24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:24.150,Pass,True
,,,,,,,,,,,,,,,,2.600457,,,,,,,,,,,44430b61-d7c4-4937-8e67-d9281497c945,292,,,"[62.2, 73.0]",3754102,8,,,,,-0.47665265,,Right Foot,,,"[89.7, 58.8]",,High Pass,,30.949799,,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,21,Newcastle United,37,['6b8dc627-00b9-4a8c-a1aa-5b51c8f07cee'],24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:24.995,Pass,
,,,,,,,,,,,,,,,,0.965644,,,,,,,,,,,90835f24-aab9-418d-a26f-d2b2a43f4d31,295,,,"[89.3, 59.1]",3754102,8,,,,True,-1.9426523,,,,,"[85.4, 49.1]",,Low Pass,,10.733592,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Left Center Forward,21,Newcastle United,37,"['73e3ec5a-f9be-4e3c-a2e5-300c7db27690', '805be0cd-9fed-4a59-808a-ae4fbe6be114']",27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:27.691,Pass,True
,,,,,,,,,,,,,,,,0.858223,,,,,,,,,,,d2d3f189-ec93-48c9-a14e-5459b441d6cd,299,,,"[90.2, 48.3]",3754102,8,,,,,0.27094686,,Right Foot,,,"[101.0, 51.3]",,Ground Pass,,11.208925,,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,21,Newcastle United,37,['c3459010-61c8-4b2f-b7e3-ac508ac0e5aa'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:31.568,Pass,
,,,,,,,,,,,,,,,,1.168386,,,,,,,,,,,feb5864f-0790-46df-9e02-a71ce66dc977,311,,,"[13.3, 57.4]",3754102,8,,,,,0.99497336,,Right Foot,,,"[25.7, 76.5]",,Ground Pass,,22.772133,,,,Graham Dorrans,16334.0,,,,,,Recovery,1,From Throw In,Steven Whittaker,11124.0,Right Back,21,Newcastle United,37,['55811010-02e4-4d1b-b4b4-cd6e10ab8edf'],37,,,,,,,,,,,,,,,,,,Norwich City,56,00:08:37.979,Pass,
,,,,,,,,,,,,,,,,3.098898,,,,,,,,,,,674ca976-59d0-4c3b-82f6-a3578059b371,314,,,"[46.0, 72.7]",3754102,8,,,,,0.14729933,,Left Foot,,,"[95.2, 80.0]",,High Pass,,49.738617,,Out,,Nathan Redmond,3286.0,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,21,Newcastle United,37,['5daf6156-bc1a-4f83-b4f6-3f16d80155b0'],44,,,,,,,,,,,,,,,,,,Norwich City,56,00:08:44.216,Pass,
,,,,,,,,,,,,,,,,2.045863,,,,,,,,,,,44de2892-1ef8-414f-bc42-e543924551de,316,,,"[26.2, 0.1]",3754102,8,,True,,,1.3200871,,,,,"[28.3, 8.3]",,Low Pass,,8.464632,,,,Chancel Mbemba Mangulu,3044.0,,,,,,Throw-in,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,22,Newcastle United,37,['d10b8ec5-136e-4ea4-9d24-84e31d62963f'],51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:51.062,Pass,
