50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b845d11e-0f6a-4b2a-8793-04376c605092,2844,,"[57.2, 14.3]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,166,Norwich City,56,['e5ca5ff4-fcc3-4e49-b33c-0b11053a15b7'],41,,,,,,,,,,,,,,,,,,,Norwich City,56,00:34:41.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01d3c30b-391a-4447-968d-1f150f2ec696,2848,,"[62.2, 28.0]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Left Midfield,166,Norwich City,56,['c18ab980-cb18-484b-b92c-84dbf6ff4793'],43,,,,,,,,,,,,,,,,,,,Norwich City,56,00:34:43.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7ca939-d352-4537-8d64-d9f277447579,2851,,"[81.0, 77.3]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,166,Norwich City,56,['331482ba-a981-4f54-aa65-16a241fdd37e'],47,,,,,,,,,,,,,,,,,,,Norwich City,56,00:34:47.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e24fea37-e656-4064-8768-6858cb349c4c,2854,,"[107.4, 73.3]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Right Midfield,166,Norwich City,56,['99452b67-ce25-4f20-8120-80d3bc3f09ae'],51,,,,,,,,,,,,,,,,,,,Norwich City,56,00:34:51.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27d26248-214e-413c-bd7b-2ba5139fa8db,2857,,"[94.0, 60.0]",3754317,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,166,Norwich City,56,['dd033144-98ff-4ee4-beb5-3717f5fd494f'],55,,,,,,,,,,,,,,,,,,,Norwich City,56,00:34:55.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243fb9a-6d49-42c8-ba35-71932c4bffc2,2860,,"[84.8, 25.6]",3754317,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,166,Norwich City,56,['ac39fdd3-b3a3-4d30-86ac-11917294e444'],1,,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:01.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46ef836d-f440-4e1a-95a7-9df509f77711,2863,,"[100.9, 8.8]",3754317,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Back,166,Norwich City,56,['665e1f71-ae7e-4f86-8027-46dc1a8c5fb4'],3,,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:03.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ebd9f56-d76e-4fec-8b74-7d2f09ef6353,2866,,"[110.8, 48.1]",3754317,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Right Midfield,166,Norwich City,56,['8ce5be36-b489-4112-9f5e-d70992dc9e43'],9,,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:09.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bec78f8-cf1d-466a-8579-7387a9a63124,2875,,"[113.8, 11.8]",3754317,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,169,Norwich City,56,"['7bbadb13-45a8-40f0-af10-6da0defe6e78', 'e0e7aced-e2b7-49ac-bbac-d0d7144c547f']",53,,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:53.706,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ff0ad5-5d12-4af7-a1cd-963ec3bb6e81,2880,,"[86.4, 18.9]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,169,Norwich City,56,['7897b5ae-fc60-40df-a4b7-a0df074cd189'],4,,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:04.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e929a71e-4da7-4531-8cfe-516787beaaa4,2885,,"[79.1, 26.8]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Banor Tettey,9463.0,Right Defensive Midfield,169,Norwich City,56,"['1116592d-d390-4d87-8159-cc4689a7dfb4', '624ac4ae-bb8d-456d-9093-90b780fa15f3']",5,,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:05.793,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9005aa-e580-4bcb-80e8-41835e9b0241,2888,,"[65.1, 42.7]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timm Klose,9461.0,Right Center Back,169,Norwich City,56,['1746982e-7c74-4a8e-b44d-f4b8481f7089'],7,,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:07.221,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e2e70b-f592-4d61-8163-906a01c7d48e,2898,,"[52.6, 51.7]",3754317,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timm Klose,9461.0,Right Center Back,169,Norwich City,56,['8a2070a0-be06-4abb-83a9-71dd34f18927'],11,,,,,,,,,,,,,,,,,,,Norwich City,56,00:36:11.719,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b60b59fd-5554-459f-ad27-276da2275b16,2921,,"[60.5, 54.0]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,172,Norwich City,56,['3caad85b-9a98-4825-b060-6cc46b6dd589'],5,,,,,,,,,,,,,,,,,,,Norwich City,56,00:38:05.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6f17bea-62ec-42c0-ab65-f7f425b5a33d,2925,,"[58.0, 73.5]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,173,Norwich City,56,['911aa006-c77d-4e6f-a2ac-a1bcf6c7b683'],24,,,,,,,,,,,,,,,,,,,Norwich City,56,00:38:24.751,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec7fab51-70bf-4641-87c1-8be558ec28e6,2929,,"[59.0, 69.9]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dieumerci Mbokani Bezua,23663.0,Center Forward,173,Norwich City,56,['800a4d43-d463-4bc1-aacc-e21af3f785d3'],26,,,,,,,,,,,,,,,,,,,Norwich City,56,00:38:26.976,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91ecb4e5-56a9-4a04-81c1-75f80de349e2,2932,,"[96.9, 22.1]",3754317,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,173,Norwich City,56,['640f923e-da85-4cca-8cf1-836782565419'],30,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:30.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf35e9b-0c4d-44f6-baa8-5d7239f31510,2943,,"[44.7, 70.9]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,174,Norwich City,56,['5d7a889d-112b-400a-83b6-fb7d54c31c30'],0,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:00.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb85cbe5-9a17-4fd8-a35a-6cb959b6d14c,2946,,"[64.0, 61.6]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Banor Tettey,9463.0,Right Defensive Midfield,174,Norwich City,56,['d513a7b6-faa4-4eaf-bf80-2598c7f28795'],3,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:03.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272a378-c128-4376-889a-0b1133c3f44f,2951,,"[76.8, 65.0]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Howson,9578.0,Right Midfield,174,Norwich City,56,"['766b92ca-c2a7-4fae-8316-e1f8181a972d', 'f4f89059-4358-4ce5-ad37-58fb8d824ef0']",5,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:05.329,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a63a9a7e-ef2e-442f-a544-c7b99bcb9da7,2956,,"[111.8, 70.9]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,174,Norwich City,56,"['99d00c08-887d-4d61-9928-b5a9c16a3db7', 'fcad4a08-eea4-4a30-a7a1-4d8a568a127a']",12,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:12.499,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783f73e4-a688-4861-b7d0-73271d65d3fd,2959,,"[108.9, 43.7]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dieumerci Mbokani Bezua,23663.0,Center Forward,174,Norwich City,56,"['2b5e7e83-d061-4024-b710-5f8c2f536e2b', '8d5d226a-4a35-45da-aa73-4bb223a26860']",14,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:14.329,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420e80b6-3598-4813-a835-d63c43b9485d,2967,,"[96.0, 67.3]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Howson,9578.0,Right Midfield,174,Norwich City,56,['666e8e8d-13f9-4409-872f-b9cc48e79dec'],19,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:19.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64424d5f-3d4c-4b80-9266-9296b4fad418,2970,,"[104.9, 47.1]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,174,Norwich City,56,"['c0d03b74-cdc2-472b-8d7c-cd5e8eae2c1f', 'da1bf85f-d911-4daa-ac18-318001c3afe9']",20,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:20.384,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26f8c45c-57e1-408b-820b-eb06aa4ab443,2973,,"[99.5, 36.9]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,174,Norwich City,56,['fb4d2cdc-9dd5-4eb8-a8f0-ff5427eea431'],22,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:22.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb615167-12fb-47d0-8b12-c3b4e419c63d,2978,,"[13.5, 50.8]",3754317,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rudd,9014.0,Goalkeeper,176,Norwich City,56,['f0bd63c0-acbd-4be8-8f07-f83f5e00687a'],56,,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:56.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42318f02-8f74-47bc-9060-326e026103a7,2984,,"[68.5, 50.4]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,176,Norwich City,56,"['e0441cb4-1776-49e0-bb85-68e1b27dcc02', 'e40a57e1-0fa0-43b8-8ebe-83449d7a782a']",5,,,,,,,,,,,,,,,,,,,Norwich City,56,00:40:05.481,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f91599-46ea-46d5-a602-1484fa54f449,2987,,"[64.8, 70.9]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,176,Norwich City,56,['e579e63e-cf1a-44a1-88ed-55fe65f54dd5'],8,,,,,,,,,,,,,,,,,,,Norwich City,56,00:40:08.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28ebeda0-6eac-44df-8531-2a45a2c1535f,2993,,"[75.8, 14.1]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Back,176,Norwich City,56,['89f07796-5c7b-4cbb-9120-aa817529a8a1'],15,,,,,,,,,,,,,,,,,,,Norwich City,56,00:40:15.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f72478-8ac8-4774-92b7-e03e2a98d6a7,2997,,"[83.8, 22.8]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,176,Norwich City,56,"['9b62a37a-6093-4359-9472-93ac0510c106', 'd749b5ff-3ccf-4ac0-add7-a12c0253cf02']",19,,,,,,,,,,,,,,,,,,,Norwich City,56,00:40:19.694,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d2fc9d-8021-4a17-9ef4-d1021cec02c8,3000,,"[71.9, 37.8]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,176,Norwich City,56,['ec8e029c-feb5-484a-bff5-7c7c6547254c'],22,,,,,,,,,,,,,,,,,,,Norwich City,56,00:40:22.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2c7dc4-09a8-4260-b128-d9a86cc8b56a,3004,,"[75.1, 76.3]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,176,Norwich City,56,['5c6cbcf3-9b2c-4246-946e-56f0e9cf7e0f'],26,,,,,,,,,,,,,,,,,,,Norwich City,56,00:40:26.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7f700bd-5feb-41f9-b54c-75902524e900,3008,,"[97.0, 76.9]",3754317,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Right Midfield,176,Norwich City,56,"['0add2ade-880e-4898-af2d-586e41b18a0a', '4ca799c8-533e-44e3-a150-7707a865bf6b']",28,,,,,,,,,,,,,,,,,,,Norwich City,56,00:40:28.313,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e02097-ec34-4ad6-871e-066f8118ec8a,3020,,"[82.7, 13.1]",3754317,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,178,Norwich City,56,['136261a5-ac1f-4b8b-ab6e-1114b51a2e51'],54,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:54.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0153aeb1-8b54-4d3a-a278-a49f38f6f9e6,3022,,"[82.4, 3.4]",3754317,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,178,Norwich City,56,['02d7967b-1ffc-4dee-ab18-171dfb3a6759'],55,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:55.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b13635b8-ed05-49a6-8f42-3ddad0415ad7,3025,,"[82.0, 15.1]",3754317,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,178,Norwich City,56,"['0c910196-1863-42bb-83d8-b75e2aa257a1', '39c30c56-3751-4f0c-8e55-e27eeb7d9219']",56,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:56.261,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc66329b-2889-461b-9737-04ebee87222f,3027,,"[90.4, 4.9]",3754317,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,178,Norwich City,56,['54488dbb-7183-4ce4-9685-2ce9881382d5'],57,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:57.247,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b1195be-f7e4-4127-8b35-87e085633d28,3034,,"[96.7, 78.4]",3754317,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,178,Norwich City,56,['cdcda927-ef07-48ef-b9d3-8545d60e39fa'],5,,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:05.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9ec0b59-0f78-4c7c-b09e-d3d7a92730c3,3038,,"[71.1, 68.0]",3754317,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Left Midfield,179,Norwich City,56,['6f311a1d-a568-4071-a273-4dcc565b3421'],0,,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:00.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce83fde5-de73-41b9-baeb-60d410346f8c,3040,,"[61.8, 42.9]",3754317,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,179,Norwich City,56,['a4408db0-6742-4c94-bf89-f274b8b1820a'],3,,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:03.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470cac4f-505d-42f1-ad3f-86ab5028782a,3046,,"[36.7, 74.8]",3754317,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,179,Norwich City,56,['0708280a-9ac7-47cf-a561-948f4fe7c3b0'],11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:11.960,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10a15ae0-d1d9-417c-8970-0be0e43145bd,3052,,"[105.0, 23.7]",3754317,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nacer Chadli,4831.0,Left Wing,180,Tottenham Hotspur,38,['095ec0eb-9dce-4cbe-8ecd-30b114df0f74'],0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:00.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c94fdfa-4063-43be-88d4-e54d4113b099,3057,,"[89.0, 28.2]",3754317,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cameron Jerome,4807.0,Left Midfield,181,Norwich City,56,['2c3349a5-9770-497d-b590-acff2475c973'],25,,,,,,,,,,,,,,,,,,,Norwich City,56,00:44:25.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02551dcf-6302-42b1-ac99-aeb0e68e70a5,3060,,"[63.1, 7.8]",3754317,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Olsson,3576.0,Left Back,181,Norwich City,56,"['414e8c66-085d-4b85-b681-d5ac11aa0178', '93e3aff5-3c21-425f-ac7f-36af4b4a61a1']",29,,,,,,,,,,,,,,,,,,,Norwich City,56,00:44:29.161,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ebc2795-e9d7-4c6c-a921-67cb0df5fa78,3070,,"[53.2, 38.1]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alexander Banor Tettey,9463.0,Right Defensive Midfield,182,Norwich City,56,['68710917-b753-43f7-be2b-2699d5e91643'],9,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:09.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d596eb9-7549-4d87-8018-a885705790e4,3072,,"[39.8, 63.4]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Timm Klose,9461.0,Right Center Back,182,Norwich City,56,['4d637157-251d-45f8-bb5a-f035d09d45b3'],12,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:12.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2e2c732-123d-4c3c-9e2d-a69ecc040e50,3074,,"[87.0, 61.0]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cameron Jerome,4807.0,Left Midfield,182,Norwich City,56,['cfd31abf-8c4c-4736-a716-fb714d758c5e'],17,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:17.658,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20237900-71e8-427d-9bd1-825a147ea3d3,3077,,"[93.0, 55.0]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dieumerci Mbokani Bezua,23663.0,Center Forward,182,Norwich City,56,['aba34ec5-0336-49f4-a786-cebc1f47c94e'],18,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:18.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f25d2906-ddd2-4b53-b354-6d38adce932a,3079,,"[31.5, 27.7]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,183,Tottenham Hotspur,38,['bfc47103-0965-42b1-ae5c-ab2496b081b2'],19,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:19.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553b41f5-118b-4c4e-b67d-5c0192b88d1a,3081,,"[33.5, 17.1]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing,183,Tottenham Hotspur,38,['89b194ee-ffee-410f-b92b-8c3d00d4de7a'],21,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:21.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e4ea660-4472-453b-8067-f501cd987787,3084,,"[33.1, 12.8]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,183,Tottenham Hotspur,38,"['8743d5d8-72c1-4b26-8da5-4d10489f6b4d', 'e86b6818-b9d9-48ee-8e1d-2f7fe4819958']",22,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:22.348,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd20505b-b6d3-49c7-b861-f2645340b241,3087,,"[38.7, 22.5]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Carroll,3310.0,Right Wing,183,Tottenham Hotspur,38,['a5f66700-98e1-4775-b68b-d57709b63435'],23,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:23.786,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed74db69-a82b-4d1f-80c3-d79d3ab4b709,3091,,"[29.5, 3.2]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,183,Tottenham Hotspur,38,['73165957-1664-4c6e-916b-f9f705f14a4d'],27,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:27.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76307f62-229a-4c8c-936d-f9a0d667f97a,3093,,"[100.5, 75.3]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,184,Norwich City,56,['828276c2-3663-45e8-83f1-c38d013c69fd'],31,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:31.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561354b-5721-4828-aa68-cce76d4721ae,3096,,"[99.3, 79.4]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,184,Norwich City,56,['a9be3298-86c3-43e8-b758-ebf644552e97'],33,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:33.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1844b6e-d87d-4d3e-8359-b1d9c76f36ad,3098,,"[93.7, 71.9]",3754317,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,184,Norwich City,56,['9ec8bedc-13a2-4ef2-adda-8f12e119360e'],33,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:33.906,Ball Receipt*,
