ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.404528,,,,,,,,,,,1e72a7a3-24fe-4b3e-a0bd-ac032cc9c883,805,,"[86.6, 39.1]",3754325,18,,,,,-1.9217594,,Right Foot,,,,"[79.9, 20.8]",Ground Pass,,19.487946,,,,Matt Targett,3651.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,39,Southampton,25,['d5323a41-94b5-49d5-b7c4-1e1608e41aa2'],46,,,,,,,,,,,,,,,,,Southampton,25,00:18:46.015,Pass,
,,,,,,,,,,,,,,,,0.94911,,,,,,,,,,,e348e958-0fb8-4da7-92b3-e7a39932130a,808,,"[79.3, 16.0]",3754325,18,,,,,0.31763536,,Left Foot,,,,"[93.9, 20.8]",Ground Pass,,15.368799,,,,Graziano Pellè,11062.0,,,,,,1,Regular Play,Matt Targett,3651.0,Left Back,39,Southampton,25,['8c17d43f-86d1-4103-8e82-5e2308bd327b'],48,,,,,,,,,,,,,,,,,Southampton,25,00:18:48.255,Pass,
,,,,,,,,,,,,,,,,0.851437,,,,,,,,,,,bf35533f-de40-45ae-bca4-b17e3def4fd6,812,,"[92.9, 22.7]",3754325,18,,,,,2.965653,,Right Foot,,,,"[83.9, 24.3]",Ground Pass,,9.141116,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,39,Southampton,25,"['060b98e2-631f-413e-aa49-9e531acc756d', '06d3082a-39fb-4f08-9e2f-9d7c03f0cffb']",49,,,,,,,,,,,,,,,,,Southampton,25,00:18:49.887,Pass,True
,,,,,,,,,,,,,,,,1.378718,,,,,,,,,,,7882ec56-8971-4880-b8b1-09c11859d11c,815,,"[82.3, 26.2]",3754325,18,,,,,1.539678,,Right Foot,,,,"[83.1, 51.9]",Ground Pass,,25.712448,,,,Dušan Tadić,3831.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,39,Southampton,25,['6949be16-9a37-49a4-8440-147ecca00301'],51,,,,,,,,,,,,,,,,,Southampton,25,00:18:51.449,Pass,
,,,,,,,,,,,,,,,,0.715927,,,,,,,,,,,7c17f271-fc84-4246-907d-1599e18e4414,818,,"[87.9, 41.4]",3754325,18,,,,,-0.76548046,,Left Foot,,,,"[100.7, 29.1]",Ground Pass,,17.751902,,,,Jay Rodriguez,3685.0,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,39,Southampton,25,['5ac06997-4c0e-408a-b918-56a7e156a37b'],56,,,,,,,,,,,,,,,,,Southampton,25,00:18:56.678,Pass,
,,,,,,,,,,,,,,,,2.075662,,,,,,,,,,,03f7b023-3f34-4d4b-bcad-ec6110bc7cb0,824,,"[120.0, 0.1]",3754325,19,,,,,1.781572,,Left Foot,,,,"[110.8, 43.1]",High Pass,,43.973175,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Dušan Tadić,3831.0,Right Midfield,40,Southampton,25,['b023f97b-e5f0-4a94-b00e-f9b058a8c693'],31,,,,,,,,,,,,,,,,,Southampton,25,00:19:31.471,Pass,
,,,,,,,,,,,,,,,,2.434368,,,,,,,,,,,bffc8d0c-e0f4-4261-9a7d-be397be9d009,830,,"[87.5, 60.2]",3754325,19,,,,,0.7140907,,Right Foot,,,,"[99.5, 70.6]",Ground Pass,,15.879546,,,,Steven Davis,3828.0,,,,,,1,From Corner,Victor Wanyama,3098.0,Center Defensive Midfield,40,Southampton,25,"['17310a7a-a99c-4980-a217-29ec155359cb', 'd4eea26e-6062-4295-9d9c-f1f8982b5046']",36,,,,,,,,,,,,,,,,,Southampton,25,00:19:36.356,Pass,True
,,,,,,,,,,,,,,,,0.216419,,,,,,,,,,,9257b540-f593-4aa0-88b5-796b1eba29f6,836,,"[83.8, 69.4]",3754325,19,,,,,-0.6967423,,Right Foot,,,,"[88.7, 65.3]",Low Pass,,6.3890533,,Incomplete,,,,,,,,Recovery,1,From Corner,Victor Wanyama,3098.0,Center Defensive Midfield,40,Southampton,25,['32a592ef-c9de-4055-bd8e-96dc2c9bcfbf'],42,,,,,,,,,,,,,,,,,Southampton,25,00:19:42.941,Pass,
,,,,,,,,,,,,,,,,0.850007,,,,,,,,,,,44e3130a-8938-4273-97f2-1cfab094c66b,840,,"[109.1, 80.0]",3754325,20,,,,,-2.324626,,,,,,"[99.9, 70.2]",Low Pass,,13.441726,,,,Jay Rodriguez,3685.0,,,,,Throw-in,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,41,Southampton,25,['82573194-94e3-41ca-809e-cf1cbadba55d'],6,,,,,,,,,,,,,,,,,Southampton,25,00:20:06.225,Pass,
,,,,,,,,,,,,,,,,2.277682,,,,,,,,,,,2183b4b1-7364-436b-b32d-06ca235a5d5b,846,,"[95.2, 80.0]",3754325,20,,,,,-1.42444,,,,,,"[98.9, 54.9]",High Pass,,25.371244,,Incomplete,,Dušan Tadić,3831.0,,,,,Throw-in,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,42,Southampton,25,"['1d84d60d-65c9-4909-bb41-e033769e0fb3', '52263a98-4b57-4ba9-8554-f0b193a40696']",20,,,,,,,,,,,,,,,,,Southampton,25,00:20:20.523,Pass,
,,,,,,,,,,,,,,,,3.12597,,,,,,,,,,,7000fb88-05b2-45f8-ae16-c8da7d00f82b,854,,"[32.8, 17.4]",3754325,20,,,,,1.6103362,,Right Foot,,,,"[31.0, 62.9]",High Pass,,45.53559,,,,Craig Dawson,3523.0,,True,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,43,West Bromwich Albion,27,['db019be7-0680-4425-ba28-6d3f0479d105'],29,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:29.693,Pass,
,,,,,,,,,,,,,,,,3.537222,,,,,,,,,,,be4cbbb5-9a64-410f-a7dd-b6ea54135813,857,,"[43.8, 63.3]",3754325,20,,,,,-2.55359,,Right Foot,,,,"[9.6, 40.5]",Ground Pass,,41.103283,,,,Glyn Oliver Myhill,5108.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,43,West Bromwich Albion,27,['90482e68-42e3-4ff5-acae-2d1e7ca19945'],39,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:39.818,Pass,
,,,,,,,,,,,,,,,,3.138693,,,,,,,,,,,eb27b60f-e054-442d-9221-377c77d40f6f,860,,"[9.6, 40.5]",3754325,20,,,,,-0.2978205,,Right Foot,,,,"[61.4, 24.6]",High Pass,,54.18533,,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,43,West Bromwich Albion,27,['fb06d4d0-3457-4660-99c7-a78d4e930dc7'],43,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:43.395,Pass,
,,,,,,,,,,,,,,,,1.948724,,,,,,,,,,,c7d20a98-d5e4-4d3f-bc96-4908dd494edb,862,,"[61.4, 24.6]",3754325,20,,,,True,0.37160075,,,,,,"[75.0, 29.9]",High Pass,,14.596232,,Incomplete,,,,,,,,,1,Regular Play,Craig Gardner,9485.0,Left Midfield,43,West Bromwich Albion,27,"['961934c0-37c4-4fa4-a12b-6628ca79410d', 'b8d993d4-74a3-40a5-884f-90268a577d3d']",46,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:46.534,Pass,True
,,,,,,,,,,,,,,,,2.306192,,,,,,,,,,,961934c0-37c4-4fa4-a12b-6628ca79410d,864,,"[45.1, 50.2]",3754325,20,,,,,0.49934673,,Head,,,,"[58.3, 57.4]",High Pass,,15.035957,,Incomplete,,Steven Davis,3828.0,,,,,Recovery,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,43,West Bromwich Albion,27,"['809ebf4a-86e2-48a0-9513-78b47df3a82f', 'b538de83-cb65-4612-95c1-0aed589328c1', 'c7d20a98-d5e4-4d3f-bc96-4908dd494edb']",48,,,,,,,,,,,,,,,,,Southampton,25,00:20:48.483,Pass,
,,,,,,,,,,,,,,,,0.93761,,,,,,,,,,,809ebf4a-86e2-48a0-9513-78b47df3a82f,867,,"[61.8, 22.7]",3754325,20,,,,True,0.33029735,,,,,,"[72.3, 26.3]",High Pass,,11.1,,,,Rickie Lambert,40124.0,,,,,Recovery,1,Regular Play,Craig Gardner,9485.0,Left Midfield,43,West Bromwich Albion,27,"['01967f0a-4aef-40f8-b93a-5bdcccc4a00f', '961934c0-37c4-4fa4-a12b-6628ca79410d', 'a97f91b7-1a73-4956-91f9-4311c21d5238']",50,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:50.789,Pass,True
,,,,,,,,,,,,,,,,1.040909,,,,,,,,,,,c14c55eb-2048-49bb-b017-577dabdde086,871,,"[70.0, 28.6]",3754325,20,,,,,3.0237205,,Right Foot,,,,"[62.4, 29.5]",Low Pass,,7.653104,,,,Darren Fletcher,4022.0,,,,,,1,Regular Play,Rickie Lambert,40124.0,Right Center Forward,43,West Bromwich Albion,27,"['b0eaeab3-5f12-4ca4-91bf-d2ea7a5250f5', 'c1eb5547-0517-41b4-9e29-dd3e09ce761c']",52,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:52.490,Pass,True
,,,,,,,,,,,,,,,,0.91742,,,,,,,,,,,4c8ff1dd-3f64-4152-ba02-dabb815f8892,875,,"[61.4, 21.8]",3754325,20,,,,,-0.42066336,,Right Foot,,,,"[69.0, 18.4]",Ground Pass,,8.325863,,,,Rickie Lambert,40124.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,43,West Bromwich Albion,27,"['1a9518e9-71c5-4df9-b5da-cfaf94acf832', '2134efa1-0ad0-4a6a-99a1-7d86e2527e38']",56,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:56.287,Pass,True
,,,,,,,,,,,,,,,,1.150989,,,,,,,,,,,0195d8b0-5e7e-4b53-9c9b-fbc20e234625,882,,"[54.2, 58.2]",3754325,20,,,,,1.5707964,,Right Foot,,,,"[54.2, 69.8]",Ground Pass,,11.6,,,,Cédric Ricardo Alves Soares,3329.0,,,,,Recovery,1,Regular Play,Steven Davis,3828.0,Left Center Midfield,44,Southampton,25,"['50315acc-82a2-48e9-abcd-a91544c710eb', '95720e5a-340e-43c0-948c-b9d1ef729049']",58,,,,,,,,,,,,,,,,,Southampton,25,00:20:58.350,Pass,True
,,,,,,,,,,,,,,,,1.114078,,,,,,,,,,,ee42108d-3d2c-41e7-945b-fe9c1fc68596,885,,"[57.2, 73.4]",3754325,21,,,,,0.4154921,,Right Foot,,,,"[64.0, 76.4]",Ground Pass,,7.4323616,,,,Dušan Tadić,3831.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,44,Southampton,25,['cf70bc8f-5f8f-4565-9141-6d53fe9ec47b'],0,,,,,,,,,,,,,,,,,Southampton,25,00:21:00.686,Pass,
,,,,,,,,,,,,,,,,1.379539,,,,,,,,,,,5aa2db22-568f-471c-b714-57f9d686a541,887,,"[64.0, 76.7]",3754325,21,,,,,-2.3321028,,Right Foot,,,,"[55.9, 68.2]",Ground Pass,,11.74138,,,,Steven Davis,3828.0,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,44,Southampton,25,['db2e79b7-aa89-4518-b76b-9f4b3f412f22'],1,,,,,,,,,,,,,,,,,Southampton,25,00:21:01.801,Pass,
,,,,,,,,,,,,,,,,1.214073,,,,,,,,,,,63d020f2-c424-42ea-9c96-ef79e8363056,890,,"[63.9, 64.5]",3754325,21,,,,,-2.317454,,Right Foot,,,,"[57.7, 57.8]",Ground Pass,,9.128527,,,,Victor Wanyama,3098.0,,,,,,1,Regular Play,Steven Davis,3828.0,Left Center Midfield,44,Southampton,25,['cdc5cb6e-3b97-46c0-b4bb-78093473dc19'],5,,,,,,,,,,,,,,,,,Southampton,25,00:21:05.067,Pass,
,,,,,,,,,,,,,,,,1.294117,,,,,,,,,,,ada5d1a6-7d82-4714-ade3-a146835b73c3,893,,"[62.5, 57.6]",3754325,21,,,,,-1.501257,,Right Foot,,,,"[63.9, 37.5]",Ground Pass,,20.148697,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,44,Southampton,25,['5cde95fc-f507-48d5-9ef8-4a96bb89e8a1'],7,,,,,,,,,,,,,,,,,Southampton,25,00:21:07.326,Pass,
,,,,,,,,,,,,,,,,2.0275,,,,,,,,,,,04053219-06c2-4c86-b6db-f0d43e487712,896,,"[74.8, 29.4]",3754325,21,,,,,-1.6978854,,Right Foot,,,,"[72.5, 11.4]",Ground Pass,,18.146349,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,44,Southampton,25,['7bff0ea3-6c52-4ced-88b0-2d54c98e8538'],12,,,,,,,,,,,,,,,,,Southampton,25,00:21:12.958,Pass,
,,,,,,,,,,,,,,,,1.096967,,,,,,,,,,,070276de-f70a-411a-9bcf-36ee41135401,899,,"[80.8, 17.4]",3754325,21,,,,,2.4005005,,Right Foot,,,,"[70.2, 27.1]",Ground Pass,,14.368368,,,,Victor Wanyama,3098.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,44,Southampton,25,['c6ec5640-cada-447a-8224-df9eec2f0736'],18,,,,,,,,,,,,,,,,,Southampton,25,00:21:18.718,Pass,
,,,,,,,,,,,,,,,,0.710961,,,,,,,,,,,84c4b140-918d-45b5-baed-6c215c99290e,902,,"[70.2, 27.1]",3754325,21,,,,,0.51339906,,Right Foot,,,,"[79.6, 32.4]",Ground Pass,,10.7912,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,44,Southampton,25,['aa768a19-8d68-48be-a59d-5321c218fe7e'],20,,,,,,,,,,,,,,,,,Southampton,25,00:21:20.927,Pass,
,,,,,,,,,,,,,,,,1.873584,,,,,,,,,,,44962184-f9df-42b5-b960-08f31e2eefdb,905,,"[79.6, 32.4]",3754325,21,,,,,2.835488,,Right Foot,,,,"[58.4, 39.1]",Ground Pass,,22.233534,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,44,Southampton,25,['4711f392-10b7-469c-b6f8-e982d026de6a'],21,,,,,,,,,,,,,,,,,Southampton,25,00:21:21.678,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,a46c93cc-21f8-4a68-84d7-f9dbb8afa62a,908,,"[63.9, 46.9]",3754325,21,,,,,1.6455232,,Right Foot,,,,"[62.5, 65.6]",Ground Pass,,18.752333,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,44,Southampton,25,['34dbcd29-5aaf-49ea-9823-c21b599f4c89'],25,,,,,,,,,,,,,,,,,Southampton,25,00:21:25.804,Pass,
,,,,,,,,,,,,,,,,1.233941,,,,,,,,,,,4266c006-fcfa-486e-abb1-f4be648fec8c,911,,"[63.9, 67.3]",3754325,21,,,,,-0.4669479,,Right Foot,,,,"[76.0, 61.2]",Ground Pass,,13.550646,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,44,Southampton,25,['653c2830-462e-4e68-98af-12daeec46d2b'],27,,,,,,,,,,,,,,,,,Southampton,25,00:21:27.753,Pass,
,,,,,,,,,,,,,,,,1.303879,,,,,,,,,,,8914ed6d-88aa-434b-8f6e-cf4f61c13645,914,,"[80.3, 64.0]",3754325,21,,,,,0.8797121,,Right Foot,,,,"[87.0, 72.1]",Ground Pass,,10.511898,,Unknown,,Dušan Tadić,3831.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,44,Southampton,25,['15d79a25-b473-4801-a05d-10197a80dc6a'],30,,,,,,,,,,,,,,,,,Southampton,25,00:21:30.352,Pass,
,,,,,,,,,,,,,,,,1.369038,,,,,,,,,,,797217b9-670a-4c6d-920d-0d2fd556c409,920,,"[87.7, 72.8]",3754325,22,,,,,-1.1182184,,Left Foot,,,,"[93.0, 61.9]",Ground Pass,,12.120231,,,,James Ward-Prowse,3328.0,,,,,Free Kick,1,From Free Kick,Dušan Tadić,3831.0,Right Midfield,45,Southampton,25,['75cb242b-a4f0-4cdc-b5e9-8d125ba378a5'],46,,,,,,,,,,,,,,,,,Southampton,25,00:22:46.444,Pass,
,,,,,,,,,,,,,,,,1.759534,,,,,,,,,,,a3afb96d-b220-44e2-85b5-77f3383d34c9,922,,"[93.0, 61.9]",3754325,22,,,,,1.6262949,,Right Foot,,,,"[92.5, 70.9]",Ground Pass,,9.013878,,,,Dušan Tadić,3831.0,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Center Midfield,45,Southampton,25,['c536123a-dbb1-4ffe-bd92-7206c4531340'],47,,,,,,,,,,,,,,,,,Southampton,25,00:22:47.813,Pass,
,,,,,,,,,,,,,,,,1.493889,,,,,,,,,,,6ca47a03-9869-44de-a6a7-5b4677064155,925,,"[92.5, 68.8]",3754325,22,,,,,-0.9509179,,Left Foot,True,,,"[110.7, 43.3]",High Pass,,31.328741,,Incomplete,,Graziano Pellè,11062.0,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Right Midfield,45,Southampton,25,"['aa41092d-ab81-420e-88ec-35e7105b9a16', 'bccd1afe-a98f-4863-9a4e-bda58d3570b3']",51,,,,,,,,,,,,,,,,,Southampton,25,00:22:51.019,Pass,
,,,,,,,,,,,,,,,,2.134894,,,,,,,,,,,f482a0bb-be5c-494e-90e5-03e7ca79bee0,928,,"[120.0, 0.1]",3754325,23,,,,,1.7862242,,Left Foot,,,,"[110.7, 42.6]",High Pass,,43.50563,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Dušan Tadić,3831.0,Right Midfield,46,Southampton,25,['dc64a491-04e6-48c4-993b-aca09b8b4a54'],26,,,,,,,,,,,,,,,,,Southampton,25,00:23:26.491,Pass,
,,,,,,,,,,,,,,,,0.870246,,,,,,,,,,,281b9667-ac27-42c9-a802-62bbba1f2fb3,936,,"[77.3, 14.2]",3754325,23,,,,,2.8773327,,Right Foot,,,,"[68.8, 16.5]",Ground Pass,,8.80568,,,,James Ward-Prowse,3328.0,,,,,Recovery,1,From Corner,Victor Wanyama,3098.0,Center Defensive Midfield,46,Southampton,25,"['cbc93ed6-94c5-40b0-baf6-627319a91627', 'ea456717-d629-46c1-90a8-1f2ff32a2fee']",36,,,,,,,,,,,,,,,,,Southampton,25,00:23:36.400,Pass,True
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,8d5c373f-860a-41a5-8121-252f80575840,939,,"[67.6, 22.0]",3754325,23,,,,,-1.5379134,,Right Foot,,,,"[68.1, 6.8]",Ground Pass,,15.208221,,,,Matt Targett,3651.0,,,,,,1,From Corner,James Ward-Prowse,3328.0,Right Center Midfield,46,Southampton,25,['4d2fe72f-60e0-43d1-a768-f775094636a2'],42,,,,,,,,,,,,,,,,,Southampton,25,00:23:42.100,Pass,
,,,,,,,,,,,,,,,,2.438365,,,,,,,,,,,1d94eb1c-a8dd-457e-8905-d3fcb61d9408,942,,"[70.2, 7.3]",3754325,23,,,,,2.6903925,,Left Foot,,,,"[50.8, 16.7]",Ground Pass,,21.557365,,,,Victor Wanyama,3098.0,,,,,,1,From Corner,Matt Targett,3651.0,Left Back,46,Southampton,25,['5674ca8a-e7bc-47b2-8d3e-f2693c3f20da'],43,,,,,,,,,,,,,,,,,Southampton,25,00:23:43.994,Pass,
,,,,,,,,,,,,,,,,2.333248,,,,,,,,,,,c884f84a-776d-40fe-a9cf-d3838b9eea2a,944,,"[50.8, 16.7]",3754325,23,,,,,1.5626664,,Right Foot,,,,"[51.1, 53.6]",Ground Pass,,36.90122,,,,Steven Davis,3828.0,,,,,,1,From Corner,Victor Wanyama,3098.0,Center Defensive Midfield,46,Southampton,25,['52a783fa-67d1-46d8-bffa-814b0ee249aa'],46,,,,,,,,,,,,,,,,,Southampton,25,00:23:46.433,Pass,
,,,,,,,,,,,,,,,,1.20856,,,,,,,,,,,ae392541-4845-449f-86a0-a725c83fa868,947,,"[52.0, 59.6]",3754325,23,,,,,1.067601,,Right Foot,,,,"[58.0, 70.5]",Ground Pass,,12.442266,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Corner,Steven Davis,3828.0,Left Center Midfield,46,Southampton,25,['fafda410-eab9-42a4-9306-0bb7632c0d75'],49,,,,,,,,,,,,,,,,,Southampton,25,00:23:49.771,Pass,
,,,,,,,,,,,,,,,,1.89985,,,,,,,,,,,0aca70f0-78e6-482f-8ea7-b7b753cbf1ab,950,,"[44.3, 57.3]",3754325,23,,,,,0.0,,Right Foot,,,,"[44.3, 57.3]",Ground Pass,,0.0,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Corner,Cédric Ricardo Alves Soares,3329.0,Right Back,46,Southampton,25,['b77e39e6-4c8f-4575-af97-074963761a73'],51,,,,,,,,,,,,,,,,,Southampton,25,00:23:51.875,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,950b3a57-ddc0-482f-813a-074f4b5df1e5,953,,"[45.7, 51.5]",3754325,23,,,,,-1.4220896,,Right Foot,,,,"[49.7, 24.8]",Ground Pass,,26.997963,,,,Virgil van Dijk,3669.0,,,,,,1,From Corner,José Miguel da Rocha Fonte,3960.0,Right Center Back,46,Southampton,25,['4f3f0933-a556-4800-ae06-b5adf3fc8029'],55,,,,,,,,,,,,,,,,,Southampton,25,00:23:55.125,Pass,
,,,,,,,,,,,,,,,,1.500442,,,,,,,,,,,90da2073-6669-4049-ad42-6735226924c8,956,,"[51.7, 25.8]",3754325,23,,,,,1.5456218,,Right Foot,,,,"[52.4, 53.6]",Ground Pass,,27.808811,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Corner,Virgil van Dijk,3669.0,Left Center Back,46,Southampton,25,['6e8e5a67-56c8-4eb6-abf3-e7fca2bb115f'],59,,,,,,,,,,,,,,,,,Southampton,25,00:23:59.722,Pass,
,,,,,,,,,,,,,,,,0.813127,,,,,,,,,,,3f885cc3-d858-4cad-91db-6ee55d08fbb5,959,,"[64.0, 65.1]",3754325,24,,,,,0.1290498,,Right Foot,,,,"[77.1, 66.8]",Ground Pass,,13.209845,,,,Steven Davis,3828.0,,,,,,1,From Corner,José Miguel da Rocha Fonte,3960.0,Right Center Back,46,Southampton,25,['209fac92-437e-41a8-8733-20dac6f3b6db'],5,,,,,,,,,,,,,,,,,Southampton,25,00:24:05.213,Pass,
,,,,,,,,,,,,,,,,1.002929,,,,,,,,,,,b6f8d28d-0fed-4741-a42b-41f60d8ef4c3,962,,"[73.4, 67.7]",3754325,24,,,,,2.3439999,,Right Foot,,,,"[65.3, 76.0]",Ground Pass,,11.597413,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Corner,Steven Davis,3828.0,Left Center Midfield,46,Southampton,25,['febd49fc-2e52-428f-93ed-cdc5df20b7a5'],7,,,,,,,,,,,,,,,,,Southampton,25,00:24:07.099,Pass,
,,,,,,,,,,,,,,,,1.443989,,,,,,,,,,,7d01aa92-cf43-4da0-9aba-95aac3929f85,965,,"[64.6, 72.3]",3754325,24,,,,,-0.5375866,,Left Foot,,,,"[85.4, 59.9]",Low Pass,,24.215698,,,,Graziano Pellè,11062.0,,,,,,1,From Corner,Cédric Ricardo Alves Soares,3329.0,Right Back,46,Southampton,25,['d09abb24-ac1f-41d9-a53b-146509936975'],9,,,,,,,,,,,,,,,,,Southampton,25,00:24:09.233,Pass,
,,,,,,,,,,,,,,,,4.651655,,,,,,,,,,,1840c02a-e182-4686-9f8d-d007c6319266,968,,"[84.9, 56.4]",3754325,24,,,,,-0.7329725,,Left Foot,,,,"[120.0, 24.8]",Low Pass,,47.228912,,Out,,Jay Rodriguez,3685.0,,,,,,1,From Corner,Graziano Pellè,11062.0,Center Forward,46,Southampton,25,['99f9b630-de15-43eb-b2d5-b0fefb9075f8'],11,,,,,,,,,,,,,,,,,Southampton,25,00:24:11.780,Pass,
,,,,,,,,,,,,,,,,3.750347,,,,,,,,,,,0ec95fc3-10fa-4c7f-89c5-f5b33d74dce0,970,,"[6.0, 44.0]",3754325,24,,,,,0.20646423,,Right Foot,,,,"[69.5, 57.3]",High Pass,,64.877884,,,,Rickie Lambert,40124.0,,,,,Goal Kick,1,From Goal Kick,Glyn Oliver Myhill,5108.0,Goalkeeper,47,West Bromwich Albion,27,['3d5f0bef-2223-4a50-8ce8-00e802536427'],38,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:38.630,Pass,
,,,,,,,,,,,,,,,,0.910032,,,,,,,,,,,38993147-7ee6-4cfd-afe3-1938182350a1,973,,"[69.5, 57.3]",3754325,24,,,,True,1.189258,,,,,,"[76.2, 74.0]",Low Pass,,17.993887,,,,Callum McManaman,9551.0,,,,,,1,From Goal Kick,Rickie Lambert,40124.0,Right Center Forward,47,West Bromwich Albion,27,"['c7bd0e5d-0bc0-42bc-b5ee-769ac4339fc6', 'd1d7bc84-8057-4475-9d3b-1e1d1befb0b5']",42,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:42.420,Pass,True
,,,,,,,,,,,,,,,,0.011972,,,,,,,,,,,439bc6b5-68c0-4220-9d5b-12f948a98aab,977,,"[113.3, 72.8]",3754325,24,,,,,-1.7577755,,Right Foot,,,,"[112.6, 69.1]",Low Pass,,3.765634,,Incomplete,,,,,,,,,1,From Goal Kick,Callum McManaman,9551.0,Right Midfield,47,West Bromwich Albion,27,['19dc526b-9658-455d-b1bf-e24f79fd5e0e'],51,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:51.711,Pass,
,,,,,,,,,,,,,,,,1.63975,,,,,,,,,,,87d2eeca-99d3-4be0-aa67-05fdb0aea521,979,,"[120.0, 80.0]",3754325,25,,,,,-1.7660302,24e2b3db-3163-43ef-b856-7c18fafcddb6,Left Foot,,,,"[111.2, 35.5]",High Pass,True,45.361767,,,,Craig Dawson,3523.0,True,True,Inswinging,,Corner,1,From Corner,Chris Brunt,3541.0,Left Back,48,West Bromwich Albion,27,['6fea6960-2ea1-45be-b119-443648e80d6b'],30,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:30.162,Pass,
