bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.278432,,,,,,,,,,,,,ea904cf7-829e-4361-8d16-a20211deec6b,147,,"[95.8, 0.1]",3754092,3,,,,,1.7349119,,,,,,"[93.2, 15.8]",,Low Pass,,15.913831,,,Diego da Silva Costa,5198.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,10,Chelsea,33,['ba323c16-1e1e-42f8-8a64-213d8ceaf94b'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:20.703,Pass,
,,,,,,,,,,,,,,0.732345,,,,,,,,,,,,,c7a53eff-82ae-4351-a7ab-d49167a526c9,150,,"[91.8, 15.8]",3754092,3,,,,,-0.5975565,,Right Foot,,,,"[99.0, 10.9]",,Ground Pass,,8.70919,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,10,Chelsea,33,['9ca02081-f125-432e-80a4-54a8b332e878'],22,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:22.554,Pass,
,,,,,,,,,,,,,,1.123975,,,,,,,,,,,,,26cedd0c-b100-49b6-9396-ad58af51b732,153,,"[99.0, 8.3]",3754092,3,,,,,-2.0852478,,Left Foot,,,,"[96.4, 3.7]",,Ground Pass,,5.283938,,,César Azpilicueta Tanco,3957.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Chelsea,33,"['a337403d-cdf9-48ea-bf87-4659636b7f2f', 'f16e6a2f-36a2-40a9-ba19-55a34232a8e8']",23,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:23.286,Pass,True
,,,,,,,,,,,,,,0.510076,,,,,,,,,,,,,22db643a-ac21-4f48-86ab-f1a75b1c109f,156,,"[99.7, 5.1]",3754092,3,,,,,1.5246753,,Right Foot,,,,"[100.0, 11.6]",,Ground Pass,,6.5069194,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,10,Chelsea,33,['eb846990-ebd0-4923-ac52-48412c954ec5'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:25.287,Pass,
,,,,,,,,,,,,,,1.746435,,,,,,,,,,,,,fcff89c9-87a6-440a-b0e4-e5172beeedcb,158,,"[99.7, 11.3]",3754092,3,,,,,-0.61864436,,Left Foot,,,,"[111.5, 2.9]",,Ground Pass,,14.484474,,,César Azpilicueta Tanco,3957.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Chelsea,33,['b9a5d199-6911-4135-a63c-6ddedad9f856'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:25.797,Pass,
,,,,,,,,,,,,,,2.094331,,,,,,,,,,,,,b4b7e2d4-fa91-4f7a-a467-ea36f58884af,164,,"[120.0, 0.1]",3754092,3,,,,,1.7656603,22d0ef5a-1e6c-4d99-9e9e-2ce10d21cf49,Right Foot,,,,"[111.0, 45.7]",,High Pass,,46.47967,,,Gary Cahill,3645.0,True,True,True,Straight,,Corner,1,From Corner,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,11,Chelsea,33,['2a9acb89-d8ea-4509-adab-61508efee337'],45,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:45.840,Pass,
,,,,,,,,,,,,,,1.267579,,,,,,,,,,,,,cfa736e3-d403-46bd-9dd2-f765b5078bc3,169,,"[7.0, 36.1]",3754092,4,,True,,,-1.6828253,,Right Foot,,,,"[5.2, 20.1]",,Ground Pass,,16.100931,,,Jan Vertonghen,3077.0,,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,12,Tottenham Hotspur,38,['d6efb9c0-c6ff-454d-9e1c-14e92d181869'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:10.520,Pass,
,,,,,,,,,,,,,,1.226985,,,,,,,,,,,,,2801fbc7-df28-4598-bb3d-aaa246e923f0,171,,"[3.2, 17.8]",3754092,4,,,,,1.4516451,,Left Foot,,,,"[4.9, 32.0]",,Ground Pass,,14.301398,,,Hugo Lloris,3099.0,,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,12,Tottenham Hotspur,38,['8f41afb6-bce4-4db2-985a-512b2ff1fd47'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:11.986,Pass,
,,,,,,,,,,,,,,3.209594,,,,,,,,,,,,,e29ddc2f-83c8-4819-9007-2ff2ba20786b,174,,"[4.3, 26.5]",3754092,4,,,,,-0.21123832,,Left Foot,,,,"[51.4, 16.4]",,High Pass,,48.17074,Incomplete,,Erik Lamela,3585.0,,,,,,,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,12,Tottenham Hotspur,38,"['29538b5a-5777-4534-9265-7b5ee64968fd', '4d32569b-3c6c-44aa-9b8f-c748a82ad846', 'dc43fe6c-8b1f-4af3-8a4d-51d7d2785fdf']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:13.213,Pass,True
,,,,,,,,,,,,,,1.002268,,,,,,,,,,,,,313ae7bb-356a-4301-b37b-08546240b92e,177,,"[51.4, 19.0]",3754092,4,,,,True,0.56931317,,,,,,"[56.4, 22.2]",,Low Pass,,5.936329,Incomplete,,Harry Kane,10955.0,,,,,,Recovery,1,From Goal Kick,Erik Lamela,3585.0,Left Wing,12,Tottenham Hotspur,38,"['df4627c0-3cb2-475e-a1ac-78546991374f', 'eba7ad61-eba3-4022-be79-f571399f1ba2', 'fc6a6d51-fc88-4961-a53b-c127cce8eff9']",17,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:17.290,Pass,True
,,,,,,,,,,,,,,1.743148,,,,,,,,,,,,,df4627c0-3cb2-475e-a1ac-78546991374f,181,,"[63.7, 57.9]",3754092,4,,,,,-2.3480647,,Right Foot,,,,"[57.6, 51.7]",,Ground Pass,,8.6977005,,,Nemanja Matić,3381.0,,,,,,Interception,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,13,Chelsea,33,"['313ae7bb-356a-4301-b37b-08546240b92e', '73bcc667-50d7-403f-9752-4e97d5b80e3e', 'bcfd285d-e033-40b0-b965-a357efd8d0bf']",18,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:18.292,Pass,True
,,,,,,,,,,,,,,2.124639,,,,,,,,,,,,,e02f9ccb-e702-4868-8489-fd2fe23df152,188,,"[56.6, 48.1]",3754092,4,,,,,-1.780716,,Right Foot,,,,"[50.4, 19.0]",,Ground Pass,,29.75315,,,César Azpilicueta Tanco,3957.0,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,13,Chelsea,33,['f9855765-71ea-4849-bec9-883c692294d2'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:20.857,Pass,
,,,,,,,,,,,,,,1.408241,,,,,,,,,,,,,b96c8251-c7c5-4dec-950a-cf5b0df1906e,190,,"[50.1, 18.4]",3754092,4,,,,,0.32175055,,Right Foot,,,,"[65.7, 23.6]",,Ground Pass,,16.443844,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,13,Chelsea,33,['2e02d86c-cfdf-4bcc-bcfc-2ce7b05410e6'],22,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:22.982,Pass,
,,,,,,,,,,,,,,1.063239,,,,,,,,,,,,,cba10f1b-fe74-4251-87f2-bb5aa8ba49f8,194,,"[65.7, 19.2]",3754092,4,,,,,-1.4345037,,Right Foot,,,,"[68.1, 1.7]",,Ground Pass,,17.663805,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,13,Chelsea,33,"['4b7a9f82-7ba3-4127-b23b-9f21be3461ab', 'd56b8369-7bc0-4377-82e5-545c0b89dfda']",24,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:24.841,Pass,True
,,,,,,,,,,,,,,1.288513,,,,,,,,,,,,,dbf75b9c-7352-4742-a5f9-7d468fd69f19,197,,"[82.7, 5.3]",3754092,4,,,,,0.13411078,,Right Foot,,,,"[95.3, 7.0]",,Ground Pass,,12.714166,,,Diego da Silva Costa,5198.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,13,Chelsea,33,['725884ac-c57f-4d36-953b-e19295886124'],29,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:29.256,Pass,
,,,,,,,,,,,,,,0.008802,,,,,,,,,,,,,adfeabd4-6e2b-4c8f-8ca9-a6f061ca5640,203,,"[88.2, 0.1]",3754092,4,,True,,,0.9892314,,,,,,"[95.3, 10.9]",,Low Pass,,12.924783,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,14,Chelsea,33,['727034c8-e015-4144-807e-61527bf28769'],40,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:40.816,Pass,
,,,,,,,,,,,,,,0.374293,,,,,,,,,,,,,cae72b29-94b0-4a2a-acb2-e6a97d5230c0,205,,"[97.6, 11.6]",3754092,4,,True,,,-2.3561945,,Right Foot,,,,"[93.2, 7.2]",,Ground Pass,,6.22254,Incomplete,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,14,Chelsea,33,['5fbfec54-968e-4026-827f-22e29fe6069a'],40,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:40.825,Pass,
,,,,,,,,,,,,,,0.723603,,,,,,,,,,,,,07d5ecfe-3b58-4441-8366-fa8ea2e424f8,210,,"[98.0, 6.0]",3754092,4,,,,,-1.6517004,,Right Foot,,,,"[97.7, 2.3]",,Ground Pass,,3.7121422,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,14,Chelsea,33,['737bb81b-1099-477e-818f-f6a27a4b58c0'],42,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:42.177,Pass,
,,,,,,,,,,,,,,0.665213,,,,,,,,,,,,,ed528f58-c405-4021-a778-2791d6901886,212,,"[98.3, 1.5]",3754092,4,,,,,2.9481654,,Right Foot,,,,"[88.6, 3.4]",,Ground Pass,,9.884331,,,César Azpilicueta Tanco,3957.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,14,Chelsea,33,['1507f32a-cffd-43ba-9d2c-9f647638cff9'],42,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:42.901,Pass,
,,,,,,,,,,,,,,1.152433,,,,,,,,,,,,,576821a4-bb4d-4f67-9603-cf3a8503f7f1,215,,"[91.1, 2.1]",3754092,4,,,,,2.91349,,Right Foot,,,,"[74.3, 6.0]",,Low Pass,,17.246738,,,Nemanja Matić,3381.0,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,14,Chelsea,33,['01cbe2dd-9fcb-4a04-a16a-6705b0027517'],44,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:44.380,Pass,
,,,,,,,,,,,,,,0.508373,,,,,,,,,,,,,feea2427-3dfe-41d0-b1ea-54ff6529fd41,219,,"[77.4, 6.6]",3754092,4,,,,,-0.8224183,,Left Foot,,,,"[80.0, 3.8]",,Low Pass,,3.8209946,Incomplete,,César Azpilicueta Tanco,3957.0,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,14,Chelsea,33,"['8beb70f3-7935-4d32-95bc-9f2d11858bfe', 'a6e19d4e-ce75-4e6d-a134-d78f2db75cb4', 'fe98f309-9dd5-4b0a-9c45-19c6eaee5f42']",46,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:46.167,Pass,True
,,,,,,,,,,,,,,1.526422,,,,,,,,,,,,,68780e12-9c05-4b0c-b0e1-e353f2404ab8,222,,"[85.3, 0.1]",3754092,4,,,,,1.4745041,,,,,,"[87.0, 17.7]",,High Pass,,17.681911,,,Diego da Silva Costa,5198.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,15,Chelsea,33,['646f1a3b-d0d5-447e-960d-5ab05977e862'],50,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:50.062,Pass,
,,,,,,,,,,,,,,1.751703,,,,,,,,,,,,,26889cfd-66c7-40c2-9af0-768c4c68635f,225,,"[86.2, 21.1]",3754092,4,,,,,2.887699,,Right Foot,,,,"[70.4, 25.2]",,Ground Pass,,16.323296,,,John Michael Nchekwube Obinna,5475.0,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,15,Chelsea,33,['7d74b40b-2cf7-42e1-8dd6-46644511f9c8'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:52.743,Pass,
,,,,,,,,,,,,,,2.151229,,,,,,,,,,,,,838bb350-34ca-4915-9ce9-90ab1ec8f596,228,,"[66.8, 34.4]",3754092,4,,,,,1.7433069,,Right Foot,,,,"[62.2, 60.8]",,Ground Pass,,26.797762,,,Branislav Ivanović,5594.0,,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,15,Chelsea,33,['750e4100-2607-46eb-9c0f-42cbea2a9db8'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:55.445,Pass,
,,,,,,,,,,,,,,1.447493,,,,,,,,,,,,,4f59c34a-f49c-4731-87c2-64d91e30deaa,231,,"[65.7, 62.1]",3754092,4,,,,,0.9961517,,Right Foot,,,,"[73.6, 74.3]",,Ground Pass,,14.534442,,,Willian Borges da Silva,3472.0,,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,15,Chelsea,33,['816983dc-a5dc-43b4-af99-c4ecd647de88'],58,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:58.431,Pass,
,,,,,,,,,,,,,,1.408474,,,,,,,,,,,,,b28ea66d-ed82-4f7c-8196-d1fdcd6ba084,235,,"[73.5, 73.0]",3754092,5,,,,,-2.7919347,,Right Foot,,,,"[55.4, 66.4]",,Ground Pass,,19.265772,,,Branislav Ivanović,5594.0,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,15,Chelsea,33,"['0ef7b68c-5df5-4cfc-84f2-696bb48605bc', 'b939d792-218b-456a-a612-4325c864e6f1']",0,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:00.635,Pass,True
,,,,,,,,,,,,,,1.424113,,,,,,,,,,,,,37e78331-b876-4532-b09c-1e9675a9a7d6,238,,"[51.1, 62.7]",3754092,5,,,,,-1.3833672,,Right Foot,,,,"[56.6, 33.7]",,Ground Pass,,29.516945,,,Nemanja Matić,3381.0,,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,15,Chelsea,33,['1e280277-0f9f-496e-af05-b5d23543ecb1'],3,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:03.244,Pass,
,,,,,,,,,,,,,,1.719998,,,,,,,,,,,,,04beb414-48a9-41c9-a2dc-101a1364bb32,242,,"[56.0, 35.2]",3754092,5,,,,,-2.2851279,,Left Foot,,,,"[42.3, 19.4]",,Ground Pass,,20.912437,,,John Terry,20287.0,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,15,Chelsea,33,"['b245f741-4314-4fb7-a288-68ffb48840f4', 'f84c0344-89f8-4b7c-bd94-80311d444a94']",4,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:04.731,Pass,True
,,,,,,,,,,,,,,2.369096,,,,,,,,,,,,,c57e024a-92b6-4a11-8f92-dba711876fdc,244,,"[44.2, 23.0]",3754092,5,,,,,-0.7936624,,Right Foot,,,,"[62.2, 4.7]",,Ground Pass,,25.668852,,,César Azpilicueta Tanco,3957.0,,,,,,,1,From Throw In,John Terry,20287.0,Left Center Back,15,Chelsea,33,['8eec7e7c-d0b9-44a3-be2a-dba15026c83a'],6,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:06.451,Pass,
,,,,,,,,,,,,,,1.320653,,,,,,,,,,,,,25b491ae-9936-491e-8fd1-b7456a3e778a,247,,"[77.4, 13.8]",3754092,5,,,,,-1.0284936,,Right Foot,,,,"[82.1, 6.0]",,Ground Pass,,9.106591,,,Diego da Silva Costa,5198.0,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,15,Chelsea,33,['bd93e848-7887-4022-b1d3-4c8a90fcbcb8'],12,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:12.460,Pass,
,,,,,,,,,,,,,,1.418675,,,,,,,,,,,,,53152062-de11-439e-8e6b-46ae064e389a,252,,"[86.0, 0.1]",3754092,5,,,,,0.26952153,,,,,,"[104.1, 5.1]",,High Pass,,18.777912,,,Francesc Fàbregas i Soler,3478.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,16,Chelsea,33,['811b611c-7cf7-4654-a927-db1f139aed23'],31,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:31.406,Pass,
,,,,,,,,,,,,,,1.54067,,,,,,,,,,,,,b607e868-41ee-46df-8525-71418c5e0f82,259,,"[7.0, 74.4]",3754092,5,,,,,0.22740234,,Right Foot,,,,"[31.2, 80.0]",,High Pass,,24.839485,Out,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,16,Chelsea,33,['5be02a54-6436-4da5-9f23-e103533eb73b'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:35.254,Pass,True
,,,,,,,,,,,,,,0.723303,,,,,,,,,,,,,5c5dc0fc-2104-4cfc-a89c-9659bc433bce,260,,"[96.1, 0.1]",3754092,5,,,,,1.3425225,,,,,,"[98.4, 10.0]",,Low Pass,,10.163661,,,Francesc Fàbregas i Soler,3478.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,17,Chelsea,33,['dd392183-8277-47c2-b0ab-ffcf195bbdbf'],41,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:41.996,Pass,
,,,,,,,,,,,,,,0.625561,,,,,,,,,,,,,323157d5-86c7-4ea4-a1fe-891990c2d61c,264,,"[97.9, 13.9]",3754092,5,,,,,1.6020361,,Right Foot,,,,"[97.7, 20.3]",,Ground Pass,,6.4031243,,,Diego da Silva Costa,5198.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,17,Chelsea,33,"['707b2479-4eab-43b4-a0a0-58ea0bab5c8f', 'b179c712-31f6-4907-80b8-8eca54b7ac6e']",43,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:43.453,Pass,True
,,,,,,,,,,,,,,0.924694,,,,,,,,,,,,,d6c4470c-5c22-47d7-ad3f-918d814df327,267,,"[98.6, 21.3]",3754092,5,,,,,-0.6998929,,Right Foot,,,,"[100.5, 19.7]",,Ground Pass,,2.4839485,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,17,Chelsea,33,['945b6d5a-1ebe-45d2-9b36-28703a17b1a0'],44,,,,,,,,,,,,,,,,,,Chelsea,33,00:05:44.093,Pass,
,,,,,,,,,,,,,,1.169828,,,,,,,,,,,,,74f57e11-72d4-4a2b-b43a-16ea88c0a80f,273,,"[32.9, 64.3]",3754092,5,,,,,-1.4904741,,Left Foot,,,,"[35.5, 32.0]",,Ground Pass,,32.404476,,,Erik Lamela,3585.0,,,,,,Recovery,1,Regular Play,Heung-Min Son,3083.0,Right Wing,18,Tottenham Hotspur,38,['b40fb84b-6b67-4786-8439-39b14e91fb83'],46,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:46.803,Pass,
,,,,,,,,,,,,,,1.705797,,,,,,,,,,,,,97ab8e5a-f2e1-46d5-9512-e9e5c034d645,277,,"[34.6, 27.4]",3754092,5,,,,,-1.4787495,,Left Foot,,,,"[36.4, 7.9]",,Ground Pass,,19.582901,,,Danny Rose,3594.0,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,18,Tottenham Hotspur,38,"['c546ac38-f214-47cd-8866-851a8276c2a8', 'f3861b72-f7ba-46bc-a557-24525b5e6684']",52,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:52.196,Pass,True
,,,,,,,,,,,,,,0.935712,,,,,,,,,,,,,29677033-640b-4b0d-834b-a7a5a3295fcd,280,,"[37.4, 9.9]",3754092,5,,,,,0.29367492,,Left Foot,,,,"[62.2, 17.4]",,Low Pass,,25.909266,,,Harry Kane,10955.0,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,18,Tottenham Hotspur,38,"['c546ac38-f214-47cd-8866-851a8276c2a8', 'daf1108d-aa2b-42dc-8ce4-3a2ea6ede8f5']",53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:53.982,Pass,True
,,,,,,,,,,,,,,0.98106,,,,,,,,,,,,,3465ae56-89c6-4ef0-ba91-f30c1fdff1db,283,,"[60.0, 16.7]",3754092,5,,,,,-3.1177876,,Right Foot,,,,"[47.4, 16.4]",,Ground Pass,,12.603571,,,Erik Lamela,3585.0,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,18,Tottenham Hotspur,38,['b55d1030-fccd-4235-a9dc-957289953f10'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:54.930,Pass,
,,,,,,,,,,,,,,1.212652,,,,,,,,,,,,,7c0875bd-a02b-4c6b-89ae-8e9fcf64791c,287,,"[57.2, 17.1]",3754092,5,,,,,-0.073227905,,Left Foot,,,,"[83.1, 15.2]",,High Pass,,25.969597,,,Heung-Min Son,3083.0,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,18,Tottenham Hotspur,38,"['595150aa-3943-45b4-859f-5fe9dc613213', 'feb0414a-158d-4fd3-b5f0-fff489a65a41']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:56.791,Pass,True
,,,,,,,,,,,,,,0.973398,,,,,,,,,,,,,10e92dd7-52ef-4e1c-9aed-869081e2f235,291,,"[84.3, 8.0]",3754092,5,,,,,-2.6779451,,Right Foot,,,,"[77.7, 4.7]",,Ground Pass,,7.3790245,,,Danny Rose,3594.0,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,18,Tottenham Hotspur,38,"['99777b79-bb64-437a-af5a-b3fa07ddbc40', 'ae6340ca-be37-4ee8-97cd-e098698b011d']",59,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:59.548,Pass,True
,,,,,,,,,,,,,,1.152104,,,,,,,,,,,,,4e5caace-e3eb-412a-84b0-cdedb6416f74,294,,"[80.5, 8.0]",3754092,6,,,,,-2.796435,,Left Foot,,,,"[71.6, 4.8]",,Ground Pass,,9.457801,,,Erik Lamela,3585.0,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,18,Tottenham Hotspur,38,['9113881c-09a7-41b3-aad2-b43552e338c5'],2,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:02.859,Pass,
,,,,,,,,,,,,,,0.907852,,,,,,,,,,,,,579b8192-2c0a-44dd-9d58-473a5459c103,297,,"[72.2, 18.1]",3754092,6,,,,,-3.129398,,Left Foot,,,,"[64.0, 18.0]",,Ground Pass,,8.20061,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,18,Tottenham Hotspur,38,['b398165a-4df8-411a-b919-0eaf5fc0bf53'],9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:09.664,Pass,
,,,,,,,,,,,,,,1.174138,,,,,,,,,,,,,b64d8033-c9d6-48ec-95b5-a7cf5119ab33,303,,"[64.9, 18.4]",3754092,7,,True,,,2.4261084,,Right Foot,,,,"[45.8, 35.0]",,Ground Pass,,25.305532,,,Eric Dier,10956.0,,,,,,Free Kick,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,19,Tottenham Hotspur,38,['52a9f051-1a41-4d3c-9318-296dc8361c86'],7,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:07.693,Pass,
,,,,,,,,,,,,,,1.719217,,,,,,,,,,,,,65d4ee77-9247-47d7-b400-6903bb94d2b6,305,,"[42.2, 39.6]",3754092,7,,,,,1.3439975,,Right Foot,,,,"[48.8, 68.2]",,Ground Pass,,29.351662,,,Toby Alderweireld,20005.0,,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Center Midfield,19,Tottenham Hotspur,38,['4d0c7c51-e8a1-4a5c-bf91-0f131f9eb154'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:10.808,Pass,
,,,,,,,,,,,,,,2.100823,,,,,,,,,,,,,7a94f0a3-087c-4afe-b9f5-5be736c3faaa,308,,"[47.8, 67.5]",3754092,7,,,,,-1.811016,,Left Foot,,,,"[38.1, 27.9]",,Ground Pass,,40.7707,,,Jan Vertonghen,3077.0,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,19,Tottenham Hotspur,38,['533917a1-007b-4f95-9086-444b68ca3f19'],16,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:16.066,Pass,
,,,,,,,,,,,,,,2.068905,,,,,,,,,,,,,ec0c30df-9041-46fa-9fe5-26d6084abf69,311,,"[43.6, 17.1]",3754092,7,,,,,-0.633633,,Left Foot,,,,"[58.3, 6.3]",,Ground Pass,,18.240889,,,Danny Rose,3594.0,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,19,Tottenham Hotspur,38,['d707fab5-50d4-47bd-9305-4f69555b5da6'],20,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:20.583,Pass,
,,,,,,,,,,,,,,2.211649,,,,,,,,,,,,,41151a5b-6dac-429f-a8fc-30e4e6d2b481,314,,"[59.6, 7.5]",3754092,7,,,,,2.8006136,,Left Foot,,,,"[41.0, 14.1]",,Ground Pass,,19.736261,,,Jan Vertonghen,3077.0,,,,,,,1,From Free Kick,Danny Rose,3594.0,Left Back,19,Tottenham Hotspur,38,['2b7fa6a4-b90e-4f4d-90da-8863d3181944'],24,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:24.384,Pass,
