50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.652999,,,,,,,,,,,,2ad06ae0-8b04-4901-bc52-cbc4c10f55f6,133,,"[20.2, 20.8]",3753990,2,,,,,-0.07982998,,Right Foot,,,"[30.2, 20.0]",Ground Pass,,10.031949,,,Jan Kirchhoff,13846.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,7,Arsenal,1,"['02bc60f6-c49f-4b94-9be3-e8996ecb6b57', 'e5468738-d0d1-4099-98a0-f4b8f82d4034']",56,,,,,,,,,,,,,,,,,Sunderland,41,00:02:56.906,Pass,True
,,,,,,,,,,,,,,,,,1.893522,,,,,,,,,,,,9bd69d15-4a06-4096-9d5d-e2eb483f3831,135,,"[39.7, 22.8]",3753990,2,,,,,0.5485494,,Right Foot,,,"[55.9, 32.7]",Ground Pass,,18.985521,Incomplete,,Fabio Borini,7171.0,,,,,,,1,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,7,Arsenal,1,"['68983f68-b9e2-45d3-a549-e56cbb56282f', 'ef6aabd1-e295-45b8-89bc-812ab99a6331']",58,,,,,,,,,,,,,,,,,Sunderland,41,00:02:58.559,Pass,
,,,,,,,,,,,,,,,,,1.408442,,,,,,,,,,,,ef6aabd1-e295-45b8-89bc-812ab99a6331,137,,"[64.2, 47.4]",3753990,3,,,,,-1.4536875,,Right Foot,,,"[65.6, 35.5]",Ground Pass,,11.98207,,,Ignacio Monreal Eraso,3498.0,,,,,,Recovery,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,7,Arsenal,1,"['92db7995-72ce-4ce6-bc81-356af7f5830f', '9bd69d15-4a06-4096-9d5d-e2eb483f3831']",0,,,,,,,,,,,,,,,,,Arsenal,1,00:03:00.452,Pass,
,,,,,,,,,,,,,,,,,1.184732,,,,,,,,,,,,8950018f-23ae-41ed-b8b5-f8b76b6e8878,140,,"[83.3, 10.6]",3753990,3,,,,,2.2769954,,Left Foot,,,"[80.4, 14.0]",Ground Pass,,4.4687805,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,7,Arsenal,1,['95ed91c0-2e2f-4538-8334-6e34c2dfe5b0'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:03:05.833,Pass,
,,,,,,,,,,,,,,,,,1.319013,,,,,,,,,,,,3a9f5739-bd7c-4f37-89d3-f00ebcdeda7e,143,,"[85.0, 16.8]",3753990,3,,,,,1.4420482,,Left Foot,,,"[87.9, 39.2]",Ground Pass,,22.586943,,,Alex Iwobi,3647.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,7,Arsenal,1,['8540e95d-8285-440d-896c-21aaa62f4eda'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:03:10.271,Pass,
,,,,,,,,,,,,,,,,,0.839511,,,,,,,,,,,,3c2faa32-bc3e-4207-81fe-5f2818ee5bb9,146,,"[87.9, 46.0]",3753990,3,,,,,0.4214192,,Right Foot,,,"[93.7, 48.6]",Ground Pass,,6.3560996,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,7,Arsenal,1,['242cf68b-c92f-4656-b6eb-04bf3d84e9d2'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:03:12.059,Pass,
,,,,,,,,,,,,,,,,,0.625497,,,,,,,,,,,,268f3577-6a65-4219-b115-78e01ace1852,150,,"[93.7, 48.6]",3753990,3,,,,,-1.7837347,794165aa-2eef-4867-8310-5d0d815123c9,Right Foot,,,"[92.9, 44.9]",Ground Pass,,3.7854986,,,Alex Iwobi,3647.0,True,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,7,Arsenal,1,"['627f200d-70ea-404a-8a30-46053fdc8e8c', 'bf3b6be3-c625-4db7-93cd-9d93097f3bdd']",13,,,,,,,,,,,,,,,,,Arsenal,1,00:03:13.484,Pass,True
,,,,,,,,,,,,,,,,,4.01121,,,,,,,,,,,,496df833-8135-477e-8fd4-476db238ddd6,155,,"[6.0, 36.0]",3753990,3,,,,,0.20581825,,Right Foot,,,"[72.1, 49.8]",High Pass,,67.52518,,,Jan Kirchhoff,13846.0,,,,,,Goal Kick,1,From Goal Kick,Vito Mannone,9539.0,Goalkeeper,8,Sunderland,41,['df243af7-8b9b-4f78-8746-2e8b67ede20d'],47,,,,,,,,,,,,,,,,,Sunderland,41,00:03:47.306,Pass,
,,,,,,,,,,,,,,,,,1.202857,,,,,,,,,,,,c6959e8b-934f-47ad-8079-6c3e06753cd6,158,,"[70.0, 49.6]",3753990,3,,,,,-2.3711188,,Other,,,"[66.6, 46.3]",Low Pass,,4.738143,,,Lee Cattermole,10783.0,,,,,,,1,From Goal Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,8,Sunderland,41,['62a1e6f6-b0c4-40d6-aa28-8688d1b959e4'],51,,,,,,,,,,,,,,,,,Sunderland,41,00:03:51.357,Pass,
,,,,,,,,,,,,,,,,,3.01991,,,,,,,,,,,,b9750581-3d3d-4aca-a613-8b57dbe3e33a,160,,"[66.3, 46.4]",3753990,3,,,,,-0.36717382,,Right Foot,,,"[107.9, 30.4]",High Pass,,44.570843,Incomplete,,Jermain Defoe,3337.0,,,,Through Ball,True,,1,From Goal Kick,Lee Cattermole,10783.0,Left Center Midfield,8,Sunderland,41,"['13e4eb31-cced-4a1d-80d0-3aa70348c2f1', '180c5283-00c9-483b-a5d3-3d594e94bf13']",52,,,,,,,,,,,,,,,,,Sunderland,41,00:03:52.560,Pass,
,,,,,,,,,,,,,,,,,1.788011,,,,,,,,,,,,4171f52f-9b50-4c06-82d0-2f09e98fd855,165,,"[90.2, 17.5]",3753990,3,,,,,-0.24497867,,Right Foot,,,"[103.4, 14.2]",Ground Pass,,13.606249,,,Jermain Defoe,3337.0,,,,,,,1,From Goal Kick,Wahbi Khazri,3196.0,Left Midfield,8,Sunderland,41,['34610224-8f5c-4604-839a-54ddf629de60'],59,,,,,,,,,,,,,,,,,Sunderland,41,00:03:59.149,Pass,
,,,,,,,,,,,,,,,,,0.196603,,,,,,,,,,,,30215232-5a24-4f44-a9fa-57e96c771225,168,,"[110.9, 14.2]",3753990,4,,,,,1.1681417,,Left Foot,,,"[113.2, 19.6]",Low Pass,,5.8694124,Incomplete,,Fabio Borini,7171.0,,,,,,,1,From Goal Kick,Jermain Defoe,3337.0,Center Forward,8,Sunderland,41,"['84060093-ef40-4752-b38f-4d719f1b3c0a', 'b2759825-e984-40c6-8413-1ed72ff01c69']",2,,,,,,,,,,,,,,,,,Sunderland,41,00:04:02.670,Pass,
,,,,,,,,,,,,,,,,,1.186054,,,,,,,,,,,,d4a8f1fc-ae88-4fd2-8954-8d5ac3db52e4,171,,"[120.0, 0.1]",3753990,4,,True,,,2.7760744,,Right Foot,,,"[103.8, 6.3]",Ground Pass,,17.345892,,,Fabio Borini,7171.0,,,,,,Corner,1,From Corner,Wahbi Khazri,3196.0,Left Midfield,9,Sunderland,41,['e926acad-6be5-4168-9569-26c8a1b84858'],27,,,,,,,,,,,,,,,,,Sunderland,41,00:04:27.339,Pass,
,,,,,,,,,,,,,,,,,1.277438,,,,,,,,,,,,395e1c46-e0a1-4708-9bdf-8fcfb3487520,174,,"[103.8, 6.3]",3753990,4,,,,,2.346294,,Right Foot,,,"[93.8, 16.5]",Ground Pass,,14.284257,,,Patrick van Aanholt,3321.0,,,,,,,1,From Corner,Fabio Borini,7171.0,Right Midfield,9,Sunderland,41,"['17c76fb2-d423-4f0b-b6b6-ad24fd42c310', '688ea203-10b1-488d-b654-ef8cab9ea253']",29,,,,,,,,,,,,,,,,,Sunderland,41,00:04:29.974,Pass,True
,,,,,,,,,,,,,,,,,2.911264,,,,,,,,,,,,72eb913d-2c34-414e-bc73-804a8bee9b0d,177,,"[91.9, 19.4]",3753990,4,,,,,0.8929184,,Right Foot,,,"[120.0, 54.3]",High Pass,,44.806473,Out,,,,,,,,,,1,From Corner,Patrick van Aanholt,3321.0,Left Back,9,Sunderland,41,,32,,,,,,,,,,,,,,,,,Sunderland,41,00:04:32.632,Pass,
,,,,,,,,,,,,,,,,,2.084667,,,,,,,,,,,,c49599fb-b468-4e6e-993a-e9fef6c576e6,178,,"[7.0, 36.1]",3753990,4,,,,,-0.35930514,,Right Foot,,,"[68.5, 13.0]",High Pass,,65.695206,,,Olivier Giroud,3604.0,,,,,,Goal Kick,1,From Goal Kick,Petr Čech,3461.0,Goalkeeper,10,Arsenal,1,['73765ffc-13f5-4203-a647-0bbd2d9c5ef6'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:04:58.736,Pass,
,,,,,,,,,,,,,,,,,1.156155,,,,,,,,,,,,3ba20741-26ab-42c1-8219-f7a28916c4cd,181,,"[68.9, 13.0]",3753990,5,,,,True,1.2890245,,,,,"[70.0, 16.8]",Low Pass,,3.9560082,Incomplete,,Mesut Özil,3496.0,,,,,,,1,From Goal Kick,Olivier Giroud,3604.0,Center Forward,10,Arsenal,1,"['0e0f53cc-0efe-4b36-bfe4-ff54481f8028', '3d836197-4b50-4b91-9e23-1cd4ff0ce8b9', '6cf3da27-3fa2-4f4e-9e36-399095b8d2b6']",0,,,,,,,,,,,,,,,,,Arsenal,1,00:05:00.861,Pass,True
,,,,,,,,,,,,,,,,,2.000971,,,,,,,,,,,,0e0f53cc-0efe-4b36-bfe4-ff54481f8028,183,,"[50.1, 63.3]",3753990,5,,,,,-2.7367008,,Right Foot,,,"[46.6, 61.8]",Low Pass,,3.8078866,,,Lee Cattermole,10783.0,,,,,,Recovery,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,11,Sunderland,41,"['006d592d-2806-449e-aebe-1fad9c225e03', '3ba20741-26ab-42c1-8219-f7a28916c4cd']",2,,,,,,,,,,,,,,,,,Sunderland,41,00:05:02.017,Pass,
,,,,,,,,,,,,,,,,,3.296753,,,,,,,,,,,,4c50578a-3df5-4d7c-a8db-aceea659897a,185,,"[43.7, 57.5]",3753990,5,,,,,-2.9089592,,Right Foot,,,"[11.2, 49.8]",Ground Pass,,33.3997,,,Vito Mannone,9539.0,,,,,,,1,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,11,Sunderland,41,['29cd3e09-dfad-4aa1-8cfb-0e72102f02cc'],4,,,,,,,,,,,,,,,,,Sunderland,41,00:05:04.018,Pass,
,,,,,,,,,,,,,,,,,1.981452,,,,,,,,,,,,3ae3e2c7-5d8a-4695-bce6-cdbb947c9800,189,,"[9.5, 50.8]",3753990,5,,,,,-0.15454715,,Right Foot,,,"[57.0, 43.4]",High Pass,,48.072964,Incomplete,,Lee Cattermole,10783.0,,,,,,,1,Regular Play,Vito Mannone,9539.0,Goalkeeper,11,Sunderland,41,"['1c8349f3-440f-47a9-8170-1241a18d2f55', '3200e957-27fe-4279-bd6f-80b64c86d7c4', '5e835a11-8539-480e-9b45-dfd04006cf65']",8,,,,,,,,,,,,,,,,,Sunderland,41,00:05:08.580,Pass,True
,,,,,,,,,,,,,,,,,1.741448,,,,,,,,,,,,cc01a6fc-8572-4086-8d3d-612851a891b0,193,,"[63.5, 44.2]",3753990,5,,,,,0.76909524,,Right Foot,,,"[82.2, 62.3]",Ground Pass,,26.024988,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,12,Arsenal,1,['51b6f153-0b5b-4546-b1a4-7ea6f5a07ccf'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:05:12.796,Pass,
,,,,,,,,,,,,,,,,,1.669869,,,,,,,,,,,,b031a232-d867-490f-a498-2034067d13d3,198,,"[91.2, 69.8]",3753990,5,,,,,0.7853982,,Right Foot,,,"[97.7, 76.3]",Low Pass,,9.192389,,,Héctor Bellerín Moruno,3511.0,,,,,,Recovery,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,12,Arsenal,1,['fca347c3-66ad-4dc8-9ae4-6a21015904be'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:05:21.951,Pass,
,,,,,,,,,,,,,,,,,0.9487,,,,,,,,,,,,3228b53f-d17f-4d83-b99d-c3c578b3502f,201,,"[96.4, 76.0]",3753990,5,,,,,3.026716,,Right Foot,,,"[91.2, 76.6]",Ground Pass,,5.234501,,,Alex Iwobi,3647.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,12,Arsenal,1,['f09c2398-cb8e-44b7-8d02-2ea831875e9d'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:05:23.746,Pass,
,,,,,,,,,,,,,,,,,1.354584,,,,,,,,,,,,0e779df6-7179-4d2c-873c-90ee7009a10d,208,,"[89.5, 60.5]",3753990,5,,,,,-2.4434721,,Right Foot,,,"[80.8, 53.2]",Ground Pass,,11.356936,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,12,Arsenal,1,['19cfedb5-8f6b-493e-a254-3d60d0d4a12e'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:05:27.898,Pass,
,,,,,,,,,,,,,,,,,1.495905,,,,,,,,,,,,bcc65a58-359c-4ea7-b1dc-8110e980f8e6,212,,"[77.6, 48.2]",3753990,5,,,,,-0.7676486,,Right Foot,,,"[86.2, 39.9]",Ground Pass,,11.951987,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,12,Arsenal,1,"['5683a0ee-4e05-453e-889a-0cc23c414371', 'fe0a2c3c-afaf-408a-8a0d-3926ed17f59b']",29,,,,,,,,,,,,,,,,,Arsenal,1,00:05:29.518,Pass,True
,,,,,,,,,,,,,,,,,0.689285,,,,,,,,,,,,e4975fc0-531f-4f6f-ae85-b6df5d2834a9,215,,"[92.9, 33.0]",3753990,5,,,,,1.0278451,,Left Foot,,,"[96.4, 38.8]",Ground Pass,,6.7742157,,,Alex Iwobi,3647.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,12,Arsenal,1,['189f101b-9d49-4cf0-bec2-02fcec0e3131'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:05:32.156,Pass,
,,,,,,,,,,,,,,,,,0.446342,,,,,,,,,,,,89624151-e6d1-4e72-8060-25cddf27fe8b,218,,"[99.1, 39.5]",3753990,5,,,,,0.7205541,,Left Foot,,,"[103.2, 43.1]",Ground Pass,,5.456189,,,Olivier Giroud,3604.0,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,12,Arsenal,1,['f23cc870-e58d-4224-b790-d78a3d576675'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:05:33.592,Pass,
,,,,,,,,,,,,,,,,,1.972666,,,,,,,,,,,,512f7c49-df5d-49bb-ab70-4545c09bc8c2,221,,"[103.2, 43.1]",3753990,5,,,,,2.148236,,Left Foot,,,"[98.9, 49.7]",Ground Pass,,7.877182,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,12,Arsenal,1,"['4d2492f0-ca22-46de-a28c-3b4f1b01cc90', '83b3e72b-32db-4aaa-acdb-942ac04f4456']",34,,,,,,,,,,,,,,,,,Arsenal,1,00:05:34.038,Pass,True
,,,,,,,,,,,,,,,,,4.120108,,,,,,,,,,,,739c2afc-20dc-465a-b27d-7409e99a6168,228,,"[20.6, 33.0]",3753990,5,,,,,0.5017763,,Right Foot,,,"[78.2, 64.6]",High Pass,,65.69871,Incomplete,,Jermain Defoe,3337.0,,,,,,Recovery,1,Regular Play,Wahbi Khazri,3196.0,Left Midfield,12,Arsenal,1,"['7eb810cd-de4d-4126-aa88-3b2b29957794', 'a89902a5-4b5b-49a2-b52a-a348967acba5']",38,,,,,,,,,,,,,,,,,Sunderland,41,00:05:38.180,Pass,
,,,,,,,,,,,,,,,,,2.31135,,,,,,,,,,,,49d59eee-3122-42d8-b981-56c5ac9db3c5,235,,"[86.3, 73.4]",3753990,5,,,,,-0.5770381,,Right Foot,,,"[96.9, 66.5]",Ground Pass,,12.647924,Incomplete,,Fabio Borini,7171.0,,,,,,,1,Regular Play,Jermain Defoe,3337.0,Center Forward,12,Arsenal,1,"['9f562087-399a-4dc9-9399-cf8a025d395d', 'be2d8e34-7f78-45f3-8b81-80fe92b3a771']",46,,,,,,,,,,,,,,,,,Sunderland,41,00:05:46.469,Pass,
,,,,,,,,,,,,,,,,,2.187964,,,,,,,,,,,,be2d8e34-7f78-45f3-8b81-80fe92b3a771,237,,"[23.2, 13.6]",3753990,5,,,,,2.1823573,,Right Foot,,,"[6.3, 37.7]",Ground Pass,,29.435013,,,Petr Čech,3461.0,,,,,,Recovery,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,12,Arsenal,1,"['49d59eee-3122-42d8-b981-56c5ac9db3c5', 'e0b5cb40-6215-4f89-b59d-2b93c7f64263']",48,,,,,,,,,,,,,,,,,Arsenal,1,00:05:48.781,Pass,
,,,,,,,,,,,,,,,,,3.498402,,,,,,,,,,,,9ad0682c-7b58-4c7a-898f-79494d647abf,240,,"[7.6, 37.8]",3753990,5,,,,,0.36442697,,Left Foot,,,"[54.0, 55.5]",High Pass,,49.661354,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,12,Arsenal,1,['4432a4dc-63a7-40e6-9350-ec238972edbd'],51,,,,,,,,,,,,,,,,,Arsenal,1,00:05:51.049,Pass,
,,,,,,,,,,,,,,,,,1.268973,,,,,,,,,,,,dbde093d-105c-456a-b80a-3cabc2f315bf,245,,"[67.9, 58.2]",3753990,5,,,,,-1.8370484,,Left Foot,,,"[66.4, 52.7]",Ground Pass,,5.700877,Incomplete,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,12,Arsenal,1,"['01036ed1-f9ee-4704-a0d4-21a26081a80f', '326aefb3-ff06-4133-adba-cc2d6a14ed1e', '6ee633dc-f73e-4e2b-868e-23111dd23ed9', 'cb38798a-e6b9-4dd3-9199-1a0e32bca359']",57,,,,,,,,,,,,,,,,,Arsenal,1,00:05:57.476,Pass,True
,,,,,,,,,,,,,,,,,2.447034,,,,,,,,,,,,cb38798a-e6b9-4dd3-9199-1a0e32bca359,248,,"[53.7, 27.4]",3753990,5,,,,,1.4347374,,Left Foot,,,"[56.0, 44.2]",Ground Pass,,16.956709,,,Yann Gérard M''Vila,4429.0,,,,,,Recovery,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,12,Arsenal,1,"['aa8573a4-5355-4131-bc4c-cdde3cfc4169', 'd373a9d0-5b81-40dd-b4f6-b65e9531617a', 'dbde093d-105c-456a-b80a-3cabc2f315bf']",58,,,,,,,,,,,,,,,,,Sunderland,41,00:05:58.745,Pass,True
,,,,,,,,,,,,,,,,,2.641398,,,,,,,,,,,,aac8363c-4284-4c90-b770-348b8f41848c,252,,"[56.3, 43.1]",3753990,6,,,,,0.08175406,,Right Foot,,,"[110.0, 47.5]",Low Pass,,53.87996,Incomplete,,Fabio Borini,7171.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,12,Arsenal,1,"['1b0dd69c-971f-4059-96d1-e03cbdf77a72', '55fcd0da-1e98-470a-a920-a3757100e256']",1,,,,,,,,,,,,,,,,,Sunderland,41,00:06:01.247,Pass,
,,,,,,,,,,,,,,,,,1.984572,,,,,,,,,,,,d65a85c1-fb29-45b7-b33f-2484e385e1ae,255,,"[13.0, 36.3]",3753990,6,,True,,,-0.10921283,,Keeper Arm,,,"[35.8, 33.8]",Ground Pass,,22.936651,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,12,Arsenal,1,['892b60d4-f937-47ad-823a-fb80a4f49631'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:06:05.017,Pass,
,,,,,,,,,,,,,,,,,0.9865,,,,,,,,,,,,c87a149c-9317-460a-9c45-3725dfad03cc,257,,"[41.2, 36.3]",3753990,6,,,,,0.8015258,,Left Foot,,,"[53.4, 48.9]",Ground Pass,,17.538528,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,12,Arsenal,1,['6e67cf79-6910-4b73-801f-0c0d3a13eddc'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:06:07.950,Pass,
,,,,,,,,,,,,,,,,,1.139132,,,,,,,,,,,,c7d63d76-b139-4b9c-b51c-f1f60b4036a6,260,,"[68.5, 57.6]",3753990,6,,,,,-1.8662372,,Right Foot,,,"[62.9, 39.2]",Ground Pass,,19.233305,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,12,Arsenal,1,['e1d54c53-34b0-4230-ae02-ff9682732e92'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:06:13.378,Pass,
,,,,,,,,,,,,,,,,,1.967303,,,,,,,,,,,,ebf15b44-a13c-4018-b4a9-f51ba887a88f,263,,"[63.8, 38.0]",3753990,6,,,,,-0.7563607,,Right Foot,,,"[76.2, 26.3]",Ground Pass,,17.04846,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,12,Arsenal,1,['94e500bc-5632-4254-9008-df8239bfa657'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:06:15.096,Pass,
,,,,,,,,,,,,,,,,,1.265423,,,,,,,,,,,,047b1dca-3060-45b8-8adf-2ffdf8544dee,267,,"[81.5, 31.7]",3753990,6,,,,,1.7475052,,Left Foot,,,"[79.0, 45.7]",Ground Pass,,14.221462,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,12,Arsenal,1,['ac44be2a-7766-4bd8-9092-7091165661c9'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:06:18.995,Pass,
,,,,,,,,,,,,,,,,,1.672962,,,,,,,,,,,,d4bd91f1-6d63-49d8-8da5-2df2b3eb9895,270,,"[84.1, 49.0]",3753990,6,,,,,2.0697234,,Right Foot,,,"[75.0, 65.7]",Ground Pass,,19.018412,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,12,Arsenal,1,['cb58e335-7c43-4323-9012-5a8255f6796e'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:06:23.572,Pass,
,,,,,,,,,,,,,,,,,0.621997,,,,,,,,,,,,954a2033-143d-4af0-8a89-ccb177641192,273,,"[76.4, 65.7]",3753990,6,,,,,-1.5707964,,Right Foot,,,"[76.4, 62.3]",Ground Pass,,3.4,,,Mesut Özil,3496.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,12,Arsenal,1,['c4f31680-a5de-4243-a5a9-7c36cc18243f'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:06:25.846,Pass,
,,,,,,,,,,,,,,,,,0.925011,,,,,,,,,,,,44ae07c1-2e00-4608-97b8-f0972b2c4816,276,,"[81.1, 61.9]",3753990,6,,,,,-0.25012442,,Left Foot,,,"[94.8, 58.4]",Ground Pass,,14.140014,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,12,Arsenal,1,['7089b37a-f620-40d3-9b22-953df334b2c9'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:06:29.072,Pass,
,,,,,,,,,,,,,,,,,0.919676,,,,,,,,,,,,c72eb5dd-ff72-4467-97f5-0399b30a55c2,278,,"[94.9, 58.4]",3753990,6,,,,,-1.0838971,,Right Foot,,,"[101.2, 46.5]",Ground Pass,,13.464768,,,Olivier Giroud,3604.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,12,Arsenal,1,['9eb368b7-eb94-4db7-beba-4a4f2fe66f4e'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:06:29.997,Pass,
,,,,,,,,,,,,,,,,,1.158424,,,,,,,,,,,,63a0ffb4-1abf-4ca1-92b1-728f0e55a614,281,,"[102.4, 47.5]",3753990,6,,,,,0.2536741,,Left Foot,,,"[107.8, 48.9]",Ground Pass,,5.5785303,Incomplete,,Mohamed Naser Elsayed Elneny,3568.0,,,,Through Ball,True,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,12,Arsenal,1,"['1c51b31b-8036-4abc-a36d-33f0ac361b79', '6750f15e-8438-4953-a003-070c385a37a7', '7e255e68-7a5b-4739-8757-5263ed3d9e9a']",30,,,,,,,,,,,,,,,,,Arsenal,1,00:06:30.916,Pass,True
,,,,,,,,,,,,,,,,,3.286832,,,,,,,,,,,,4cccc461-3bfd-4c09-922f-bb4f209bdc09,287,,"[33.2, 73.4]",3753990,7,,,,,-0.3968777,,Right Foot,,,"[87.6, 50.6]",High Pass,,58.984745,Incomplete,,Jan Kirchhoff,13846.0,,,,,,Free Kick,1,From Free Kick,Vito Mannone,9539.0,Goalkeeper,13,Sunderland,41,"['0cfef193-bfc6-4c30-b019-094c59f66e6c', '9e40fc23-fec2-4e0c-b2ab-96d151d3fabc']",7,,,,,,,,,,,,,,,,,Sunderland,41,00:07:07.734,Pass,
,,,,,,,,,,,,,,,,,0.941015,,,,,,,,,,,,0cfef193-bfc6-4c30-b019-094c59f66e6c,290,,"[32.5, 29.5]",3753990,7,,,,True,-0.8329813,,,,,"[36.5, 25.1]",Low Pass,,5.9464273,,,Aaron Ramsey,3517.0,,,,,,Recovery,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,14,Arsenal,1,"['041e2b2a-0c8b-4890-a119-910825e03da7', '21defed7-fcf4-4cdc-bd7b-a1065700b49c', '4cccc461-3bfd-4c09-922f-bb4f209bdc09']",11,,,,,,,,,,,,,,,,,Arsenal,1,00:07:11.021,Pass,True
