ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[86.3, 9.7]",,,,,,,,,,,,3.382317,,,,,,,,,b0884ed5-fcba-498c-b356-04754d976466,183,,"[98.2, 10.1]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,4,Stoke City,30,"['0b3a7ce9-3ba2-43a7-9a7d-0c5ae59b6bc2', 'c716a339-bc92-4bfa-9f60-9a54f8576e4c', 'd5e27b04-02a3-4131-88f7-1ffe603dbab2']",11,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:11.012,Carry,True
,,,,"[74.4, 20.5]",,,,,,,,,,,,1.2,,,,,,,,,7d01a25e-1463-4a91-b033-b8e54af80380,187,,"[78.3, 14.3]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,4,Stoke City,30,"['2123c29f-4b23-488f-a49b-81ae440951ba', 'cad4e370-af51-40a1-bb53-8f858b125597', 'fa7aa4c6-3b3b-4234-9b63-000b3c095adf']",15,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:15.325,Carry,True
,,,,"[58.3, 41.7]",,,,,,,,,,,,0.8,,,,,,,,,726a3707-a7a2-4ab1-b3c2-1632b0fef60b,191,,"[58.3, 41.7]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,4,Stoke City,30,"['5b9f9e5d-9ddb-4c6f-84ac-1e9227eb5189', 'c9b54381-3fef-4c90-a825-ee6d4982114f']",18,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:18.224,Carry,
,,,,"[58.1, 22.0]",,,,,,,,,,,,0.854916,,,,,,,,,3e8b5ded-ba77-4cb4-a5c2-b5032a12da34,194,,"[57.8, 22.3]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,4,Stoke City,30,"['c201fe97-1e89-437e-b75d-39fb0d7b20e1', 'e922b453-9cb9-45d8-a2d2-c188e9b6c468']",20,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:20.582,Carry,
,,,,"[51.4, 27.9]",,,,,,,,,,,,0.277786,,,,,,,,,d07ae51a-66e1-4066-b90e-d249398b528a,199,,"[51.6, 27.1]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,4,Stoke City,30,"['246f3d96-952a-4a2d-96ae-5a922bc34b00', '9e84d333-c10b-48bf-938f-71f382225807']",23,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:23.622,Carry,
,,,,"[48.6, 53.1]",,,,,,,,,,,,3.029219,,,,,,,,,7ebdf252-dedf-4004-853b-6f9e697ae957,202,,"[48.3, 48.5]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,4,Stoke City,30,"['08b21316-9902-4cf1-a377-e032d32233b5', '433d9d02-8eea-4c0b-95fc-d520331b555e']",25,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:25.603,Carry,
,,,,"[52.2, 74.5]",,,,,,,,,,,,1.546756,,,,,,,,,9c4e8962-b1ab-4eab-80ce-80abd0158abe,205,,"[52.2, 74.7]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,4,Stoke City,30,"['00a3d083-d016-4a25-8b45-000a43af9a4a', '7054f3b8-dc5d-4cd6-8c22-0cd7e4f904d6']",30,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:30.044,Carry,
,,,,"[63.3, 55.2]",,,,,,,,,,,,6.959297,,,,,,,,,39e09b2b-a433-4087-88d1-4184aa6d5833,208,,"[43.8, 62.0]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,4,Stoke City,30,"['37251f82-84b8-4d2b-9dc8-4161685bfc4f', '620ade28-61e6-4faa-805a-20616c60cc0f', 'e9b9ccdc-633a-43ed-b18f-73d128f7e1b1']",32,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:32.917,Carry,True
,,,,"[44.9, 9.7]",,,,,,,,,,,,1.308828,,,,,,,,,9275b8e8-a84d-4f00-b973-f132c6d631fc,216,,"[39.4, 8.3]",3754094,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,4,Stoke City,30,"['0737d216-bb2a-4da7-a41b-dee2563c2dcb', 'b24065c9-5037-49c1-abf7-14a16498426b']",44,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:44.823,Carry,
,,,,"[84.4, 78.0]",,,,,,,,,,,,1.007879,,,,,,,,,58f5ad80-6bfc-45f4-bc15-22204f8b47a6,225,,"[82.2, 77.0]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Walters,3670.0,Right Wing,5,Stoke City,30,"['b0cf2ea0-5d6d-42b3-949c-dde23135c49c', 'ba72f10b-5815-49a6-93bb-e5a23ceae869', 'd9cabf08-2976-44f2-a4e1-11b9aaba4abe']",12,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:12.711,Carry,True
,,,,"[8.6, 6.6]",,,,,,,,,,,,0.04,,,,,,,,,bfa5814f-7b61-4743-b263-d4eb77d77757,233,,"[8.8, 6.0]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,6,Manchester United,39,"['53a7768e-9ebc-44b6-9e46-666fcd2abea5', '9c2b8f1b-1d3d-4c0f-b38f-ffa912242693', 'fce8c38f-1de2-4c1c-8d2e-3663c8bb03d5']",29,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:29.407,Carry,True
,,,,"[5.5, 35.4]",,,,,,,,,,,,1.505652,,,,,,,,,7f1b2ec3-997e-4373-8c3f-43243356edd8,236,,"[3.0, 32.1]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David de Gea Quintana,3333.0,Goalkeeper,6,Manchester United,39,"['486f55aa-b0ac-462f-8053-dfaf4b1a04ba', '513fd0b8-aad3-4ffe-91aa-0046c53be74e', '57d2d805-0bf5-484d-af47-458a35eab525']",31,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:31.726,Carry,True
,,,,"[26.2, 73.9]",,,,,,,,,,,,2.787512,,,,,,,,,24badbf2-afde-4c64-ba66-bc7848fd90ea,240,,"[19.2, 73.5]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matteo Darmian,4587.0,Right Back,6,Manchester United,39,"['0825366e-c285-4e20-8016-9a762bcb489c', '1b007173-8fd2-4030-849b-c7e81302e955', '9b660469-d4e5-46e9-b42f-bb9e2a65b421']",35,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:35.464,Carry,True
,,,,"[61.0, 28.1]",,,,,,,,,,,,0.504152,,,,,,,,,e6294b99-2207-4984-a9a1-300395095776,244,,"[60.6, 35.6]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,7,Stoke City,30,"['25ff2238-8c92-4efc-9ec9-2bd2f938244e', 'd833e3b8-a558-4962-8e7b-c84084fa4f50']",40,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:40.514,Carry,
,,,,"[56.5, 18.6]",,,,,,,,,,,,2.827962,,,,,,,,,aded67d5-01ef-42dc-b978-b6b38183f984,247,,"[66.1, 18.7]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,7,Stoke City,30,"['152a739b-f2e2-4d24-9829-d4293332cbc4', '59eab3e0-68bd-4452-bc9c-8f1a520f05db']",41,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:41.533,Carry,
,,,,"[47.5, 20.3]",,,,,,,,,,,,2.052905,,,,,,,,,4278e240-fdd4-4b8e-acae-463e523a8daa,252,,"[50.8, 18.9]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,7,Stoke City,30,"['61f0eea8-27ce-4e23-9685-403076da5e53', 'af77b1fa-b13e-409b-b9d0-ca583df98331']",45,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:45.717,Carry,
,,,,"[52.0, 52.3]",,,,,,,,,,,,3.058772,,,,,,,,,f643b0ed-a52b-4a65-97c7-84eee69d784a,255,,"[37.4, 53.4]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,7,Stoke City,30,"['0f5bde40-1ea2-403b-b3ac-38542329bc63', '6021026d-5c79-494c-bcca-d91e9107f118']",49,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:49.904,Carry,
,,,,"[76.5, 62.9]",,,,,,,,,,,,1.303498,,,,,,,,,d2d88266-4dc2-4fee-962f-4d1da9866cff,259,,"[76.8, 57.5]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Right Wing,7,Stoke City,30,"['15be520b-0a8e-444c-abbf-207e51826992', '2ca37963-f321-4f28-b082-c69301e9c06e', '4c6defec-a0e3-48b8-a0a2-c35d0a1457c4']",54,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:54.284,Carry,True
,,,,"[73.0, 78.2]",,,,,,,,,,,,1.045106,,,,,,,,,90eb1388-4a64-4c00-833f-0fd3cc0a2299,262,,"[72.8, 78.7]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,7,Stoke City,30,"['22ce8a9b-2ba7-4b1f-9fe2-c1c62afe83a7', 'b49d282c-f6c7-42fe-bd49-bbf22f36cc0c']",56,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:56.587,Carry,
,,,,"[33.0, 14.7]",,,,,,,,,,,,2.135773,,,,,,,,,6de2bd3c-38ad-4026-86a4-f23a9faedfc3,266,,"[28.9, 14.1]",3754094,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,7,Stoke City,30,"['5cb4d016-9ef6-4b6b-b9e6-ae82efbc18ab', '71c601d0-5f76-4acb-b0aa-4cb52ad69120']",58,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:58.742,Carry,
,,,,"[40.8, 27.0]",,,,,,,,,,,,1.15219,,,,,,,,,3108635b-b8fe-4beb-b136-52ebd5d906fc,269,,"[41.0, 26.5]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,7,Stoke City,30,"['20607be6-ab44-4210-9d66-9133697e89bd', '69c42cda-e340-461f-8184-75cf96e503e4']",1,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:01.826,Carry,
,,,,"[51.4, 52.3]",,,,,,,,,,,,3.618418,,,,,,,,,345a25d0-a88e-4a54-8857-6a11dc867c17,275,,"[51.0, 58.1]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,7,Stoke City,30,"['7548b174-c507-457c-a2e3-eecc6149e0a3', 'a1c12f5f-2d6a-435b-94e3-488efe747ad9', 'ec93f28b-cd85-400d-91f5-d719062e82cf']",9,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:09.563,Carry,True
,,,,"[29.0, 60.9]",,,,,,,,,,,,1.566103,,,,,,,,,894cb3f5-8e5c-4b63-833e-9652af0b110e,279,,"[26.1, 57.9]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,7,Stoke City,30,"['1c57fec8-b2fe-4eb6-b975-dd3d2c4907f7', '745ccc81-b439-44f1-8edf-ff534d40aa4b', 'f95a0652-bb2e-4436-8a3b-4f31badd4219']",14,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:14.667,Carry,True
,,,,"[53.5, 25.3]",,,,,,,,,,,,0.66659,,,,,,,,,a9171055-1bd2-44c1-8e15-8de2b951c3ec,287,,"[50.0, 27.0]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Defensive Midfield,8,Manchester United,39,"['52febb55-1baf-4f7d-9d9f-210969cbac38', '89d6bda4-13a5-4aef-9920-8f583cf3531a']",22,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:22.193,Carry,
,,,,"[87.4, 3.8]",,,,,,,,,,,,5.751841,,,,,,,,,42ff3d2e-a59c-4fff-bd13-2741df56a92a,290,,"[54.3, 3.8]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,8,Manchester United,39,"['5360d41f-2f45-4b27-a377-4e7949e02441', '7114b473-59ef-4fc5-a477-8666c0714870']",24,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:24.251,Carry,
,,,,"[91.3, 20.8]",,,,,,,,,,,,1.984188,,,,,,,,,efaea80f-2a84-4f33-935c-e80c801779d0,293,,"[91.5, 21.2]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,8,Manchester United,39,"['5cf50829-f573-4c82-96e1-9245f7eceaf1', 'bb6ef303-d574-4ec0-89ec-99329e7a5492']",30,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:30.910,Carry,
,,,,"[91.0, 53.4]",,,,,,,,,,,,2.013855,,,,,,,,,f45a83c1-aa85-4759-9862-90fff13e7b04,296,,"[89.9, 54.0]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Wing,8,Manchester United,39,"['4b5ca951-b7f2-41c3-9bfd-5778b3e98373', '4bac5bd5-34cd-4ba4-b758-9873ba0dfe6c']",34,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:34.333,Carry,
,,,,"[92.6, 39.3]",,,,,,,,,,,,2.861499,,,,,,,,,893c5e75-0a2a-4bd0-995b-74e4c6d10214,299,,"[92.3, 37.6]",3754094,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,8,Manchester United,39,"['50d8b6c9-5261-4a82-b1c6-afb1d6db3569', 'b4c37454-8cc6-426b-9458-08b454eea0ae']",37,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:37.116,Carry,
,,,,"[28.4, 3.5]",,,,,,,,,,,,1.616935,,,,,,,,,94af6e11-7c79-4fa8-9d1e-f2e9ac379831,309,,"[19.8, 9.2]",3754094,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,12,Stoke City,30,"['3e33be26-6cfc-443d-9e6d-3fcfa49a16be', 'c245b05b-ce56-4a78-bbb4-f959d395ac0b']",2,,,,,,,,,,,,,,,,,,Stoke City,30,00:06:02.536,Carry,
,,,,"[94.3, 12.5]",,,,,,,,,,,,2.511231,,,,,,,,,b708e086-ebdc-4de4-bc6a-7cdc690717b3,318,,"[80.5, 8.6]",3754094,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,14,Stoke City,30,"['b88eb3d7-ae59-4c60-a7be-152e1d0672cd', 'c82a7ace-2b6c-4ad3-80d6-3215ae53f4b7', 'ff58fb7c-808a-43ab-bf74-fb4aee6a837b']",23,,,,,,,,,,,,,,,,,,Stoke City,30,00:06:23.020,Carry,True
,,,,"[97.8, 44.8]",,,,,,,,,,,,1.715053,,,,,,,,,50e9badb-899a-4907-b65c-1fa02bd61c1e,323,,"[88.6, 40.8]",3754094,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Left Defensive Midfield,14,Stoke City,30,"['6bddb9e7-3c59-4a51-ac50-4df90f95eec3', 'ea9853ca-a3b4-4cd2-ae68-1fd62308a53c', 'f13fdb20-bc0f-417c-bade-e1edeeacde0a']",27,,,,,,,,,,,,,,,,,,Stoke City,30,00:06:27.892,Carry,True
,,,,"[8.4, 44.5]",,,,,,,,,,,,18.703682,,,,,,,,,16f45926-0d48-450a-be3b-8a9753e6bdc2,330,,"[0.1, 32.1]",3754094,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,15,Manchester United,39,"['7a88e5db-0df6-4886-91ad-1155f734bd00', 'bc2bb8d9-b129-4d1a-9ef8-08af45cc8b6f']",31,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:31.531,Carry,
,,,,"[23.8, 58.9]",,,,,,,,,,,,4.654197,,,,,,,,,f61eb3c0-3bcb-4670-821c-d5d6ce787202,333,,"[17.4, 62.9]",3754094,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,15,Manchester United,39,"['5979c3a4-2730-4c17-9d4f-cc776be7163d', '840ec995-45fc-4cb9-af2b-621df7c646ef', 'ce350935-3a8d-4e1f-87d6-acc5bbbd2864']",51,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:51.674,Carry,True
,,,,"[5.7, 37.4]",,,,,,,,,,,,1.142344,,,,,,,,,01ab1c54-99e7-4e40-8f34-55ed2b16a1fb,337,,"[3.6, 35.9]",3754094,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,15,Manchester United,39,"['b3f267c5-65a6-44f2-93e6-4e219b6e78e8', 'bc6eafa9-0329-4f7d-869b-51bb5a4f80fa', 'c49fac46-10e4-4b10-ab8b-2daf8466684e']",58,,,,,,,,,,,,,,,,,,Manchester United,39,00:06:58.763,Carry,True
,,,,"[78.1, 79.2]",,,,,,,,,,,,1.571731,,,,,,,,,7829f049-ff80-4ed6-b2e1-615f0dfcd9da,347,,"[81.3, 78.7]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Right Wing,16,Stoke City,30,"['1496b432-f7a2-4b78-8d88-d92a7ed87963', '4271d19d-80a9-4d8b-bfd9-7fdf28e6a778', '91bb61fc-7314-485d-9ed3-9faf9994384e', 'e9b51ea1-7b87-471b-a78d-fdefa9b9ce07']",9,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:09.782,Carry,True
,,,,"[63.3, 4.5]",,,,,,,,,,,,0.403346,,,,,,,,,33aba3df-6ace-4b1a-af92-e269583d5c2b,354,,"[62.9, 2.8]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,17,Stoke City,30,"['cb4d952a-9e76-4b43-8481-e7d15a0f92bd', 'e01140d8-9ea3-40fe-a6e1-d864d22d00f0']",33,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:33.524,Carry,
,,,,"[58.4, 11.9]",,,,,,,,,,,,3.568179,,,,,,,,,a4ab0bd0-b1a2-4b51-968d-0279d544c0c6,357,,"[77.3, 19.5]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,17,Stoke City,30,"['2bc8f9e1-b3a9-4309-abd2-5fec624d38cc', '41162537-8cb4-4f8c-8f40-d5e506889558', '4c956e67-a708-4c04-ac98-3646a57cd9bc']",34,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:34.793,Carry,True
,,,,"[42.0, 41.3]",,,,,,,,,,,,1.082497,,,,,,,,,bab14774-b89b-4352-8f0e-f7d211dfb219,362,,"[40.7, 38.8]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Right Center Back,17,Stoke City,30,"['7d302605-17fb-4271-bce8-3e411bbb0b7f', 'dce2d4e6-eb27-4b84-b50d-1cb0e9e6a26b']",41,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:41.626,Carry,
,,,,"[55.9, 21.7]",,,,,,,,,,,,1.046048,,,,,,,,,6eafa9cd-1436-4041-9f8a-6a6e35561f28,368,,"[47.3, 25.0]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,17,Stoke City,30,"['c12e3e36-6df2-4f00-bacf-fda94823f8fd', 'ee88940e-3f38-40c4-8fd5-ed6102cde0de']",45,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:45.886,Carry,
,,,,"[65.3, 22.4]",,,,,,,,,,,,1.70319,,,,,,,,,d969b172-dd50-4c48-9ac3-86e17f182c12,371,,"[65.8, 18.0]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,17,Stoke City,30,"['b5095e06-989f-437c-b670-1e0022a8665c', 'ea1d6a8d-d456-4da5-af4d-b7a91bac5212']",48,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:48.067,Carry,
,,,,"[14.9, 40.7]",,,,,,,,,,,,2.886197,,,,,,,,,68d01b24-742f-4c84-875a-1cc96bce7840,375,,"[15.7, 39.3]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,17,Stoke City,30,"['2498d98b-09d7-4931-89e8-92f397610820', '8e17a4d9-f8e0-4b05-8bd9-8870d1abcb2a']",52,,,,,,,,,,,,,,,,,,Manchester United,39,00:07:52.151,Carry,
,,,,"[90.4, 21.2]",,,,,,,,,,,,0.549634,,,,,,,,,5da23e42-7886-4c4c-83df-42b9c2eae08e,378,,"[88.0, 21.8]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Martial,20039.0,Left Wing,17,Stoke City,30,"['869d6003-35bf-4690-8fb5-763b4a388c5e', '8db0a75b-83af-48eb-b4d7-025bc03aa4dc', 'e45839fd-f429-4af9-bb0b-040b9e7ec69d']",58,,,,,,,,,,,,,,,,,,Manchester United,39,00:07:58.828,Carry,True
,,,,"[12.2, 61.2]",,,,,,,,,,,,2.940291,,,,,,,,,4a6882fe-3daf-4fd5-9bc7-93478d83f5af,382,,"[29.7, 58.9]",3754094,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Right Center Back,17,Stoke City,30,"['3f7245da-b499-49e9-bb1d-c7925562d23a', '9d79191f-b9d5-4941-bc12-106969d6d718', 'd8416de5-592c-4ed0-a57e-f8dab86023f3']",59,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:59.377,Carry,True
,,,,"[64.2, 27.6]",,,,,,,,,,,,0.962637,,,,,,,,,30f00f55-436e-4ee0-b9f2-2c0c85d77a21,387,,"[65.4, 25.3]",3754094,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Right Defensive Midfield,18,Manchester United,39,"['05d12ce0-b2a8-4aae-8306-c1d26584bfad', '60e2da2e-425c-46da-b276-6d0ef5fc01f0']",26,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:26.170,Carry,
,,,,"[73.4, 54.6]",,,,,,,,,,,,3.365853,,,,,,,,,ab25dde3-c6a2-4184-8a4a-2b7a9c4b7859,390,,"[54.8, 40.9]",3754094,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Smalling,10958.0,Right Center Back,18,Manchester United,39,"['07c48528-0ea0-4f11-8309-46fb2ea1d77c', '4374176c-9f98-473f-a036-65ef63718bdc']",28,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:28.289,Carry,
,,,,"[83.3, 77.2]",,,,,,,,,,,,0.507029,,,,,,,,,ef4f5eb5-dc53-40b8-97ec-97cb2ff56479,393,,"[85.1, 76.4]",3754094,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesse Lingard,3293.0,Right Wing,18,Manchester United,39,"['8a26308b-41b9-450a-8016-d53d75e64919', '9c7dbb73-30e9-40ab-a481-192de4dc5694', 'bf1b2bf9-5ccd-409c-a2e9-60f1d9ad3ea2']",33,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:33.493,Carry,True
,,,,"[71.2, 71.8]",,,,,,,,,,,,0.560714,,,,,,,,,13e27940-c057-4231-a717-d0713d615782,397,,"[70.1, 71.5]",3754094,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Smalling,10958.0,Right Center Back,18,Manchester United,39,"['1ebba86c-b2e0-43fc-974e-8db36609aa43', 'bdfb9cd2-33ec-49e1-b658-634e9603cab5', 'f523bab3-02b5-45f9-b08a-8aa03b66ee7a']",35,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:35.125,Carry,True
,,,,"[74.6, 51.4]",,,,,,,,,,,,0.792563,,,,,,,,,db33ceaf-708a-4159-9d95-89a50abb5925,402,,"[76.3, 55.4]",3754094,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Right Defensive Midfield,18,Manchester United,39,"['b838ccee-0436-441d-bab5-c49aa0325188', 'd90f657a-0501-42b8-9fac-a019daaab10a', 'f7cfb22e-6643-44c9-ad45-35eb41f50de4']",36,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:36.550,Carry,True
,,,,"[68.9, 45.6]",,,,,,,,,,,,0.694396,,,,,,,,,da9e232b-51b0-4cf6-9aff-a09c62b66174,405,,"[68.3, 46.0]",3754094,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Carrick,4751.0,Left Defensive Midfield,18,Manchester United,39,"['1f67962e-b1d0-48bb-98d5-7545e3fdff47', '811ea80d-5273-430a-acbb-b0a257cb6d38', 'a204ca65-9384-4bd7-b63b-4d741ba9e12e']",38,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:38.090,Carry,True
,,,,"[80.2, 33.1]",,,,,,,,,,,,0.554924,,,,,,,,,d99146aa-4b5f-4f39-90f8-ada0c1e85ace,410,,"[79.0, 32.3]",3754094,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Center Attacking Midfield,18,Manchester United,39,"['0409cc96-32cb-4724-87b9-35131d06458b', 'a7935482-382d-45d9-9755-6378dce56515', 'd88e763d-ab07-42c9-a84c-feb7fb24676e']",39,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:39.602,Carry,True
