50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.571287,,,,,,,,,,,,,4b14edc5-0f1f-4b02-8a00-3f5344a0264a,127,,,"[34.3, 44.0]",3754327,1,,,,,0.9218008,,Left Foot,,,"[49.7, 64.3]",,Ground Pass,,25.480385,,,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,4,Everton,29,['b1fb1607-0c0e-44ff-a2c0-6338b5ec499d'],57,,,,,,,,,,,,,,,,,,Everton,29,00:01:57.663,Pass,
,,,,,,,,,,,,,,,,,,1.195864,,,,,,,,,,,,,d7a762a3-5bef-4f0b-8f0f-2b7fce779fa0,130,,,"[49.7, 64.3]",3754327,2,,,,,-0.09347678,,Right Foot,,,"[72.1, 62.2]",,High Pass,,22.498222,,,,,Séamus Coleman,4589.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,4,Everton,29,['a3cac22b-72d8-4558-921d-b2e029c6e0c4'],0,,,,,,,,,,,,,,,,,,Everton,29,00:02:00.301,Pass,
,,,,,,,,,,,,,,,,,,2.007779,,,,,,,,,,,,,6e8fc537-ef93-4e05-a5e7-393ab5a18a16,135,,,"[52.7, 57.9]",3754327,2,,,,,-0.7535618,,Head,,,"[68.9, 42.7]",,Low Pass,,22.214409,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,4,Everton,29,['81e78b5b-4d32-458d-a155-bbb5305ca980'],4,,,,,,,,,,,,,,,,,,Everton,29,00:02:04.674,Pass,
,,,,,,,,,,,,,,,,,,1.039932,,,,,,,,,,,,,b91a2727-474e-47e0-96ec-4d4ca1cc95b2,139,,,"[54.0, 39.3]",3754327,2,,,,,-1.4167471,,Right Foot,,,"[56.5, 23.2]",,Ground Pass,,16.292944,,,,,Ashley Westwood,3583.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,5,Aston Villa,59,['f137eb78-02da-4537-a162-ea7ade3c2b03'],9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:09.122,Pass,
,,,,,,,,,,,,,,,,,,0.978023,,,,,,,,,,,,,e1639d46-55bd-40f5-a3df-8719d036f262,143,,,"[61.0, 22.0]",3754327,2,,,,,-0.021273386,,Right Foot,,,"[70.4, 21.8]",,Ground Pass,,9.402127,,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,5,Aston Villa,59,"['6f5c1907-1c39-4cbf-95be-1868f0d73edb', 'a7057a61-57b4-4fae-acd5-906d49055558']",11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:11.362,Pass,True
,,,,,,,,,,,,,,,,,,1.035659,,,,,,,,,,,,,6400e85b-3ecb-43d7-b148-96f257e92c0b,145,,,"[70.4, 21.8]",3754327,2,,,,,-2.1745458,,Right Foot,,,"[66.4, 16.0]",,Ground Pass,,7.045566,,,,,Ashley Westwood,3583.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,5,Aston Villa,59,['6ec71501-59fd-4a0e-a711-876305802413'],12,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:12.340,Pass,
,,,,,,,,,,,,,,,,,,0.911911,,,,,,,,,,,,,05ae926f-bdb7-4a3b-a150-485d0df420c1,148,,,"[69.6, 9.6]",3754327,2,,,,,-0.5656031,,Right Foot,,,"[81.1, 2.3]",,Ground Pass,,13.621306,,,,,Aly Cissokho,27146.0,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,5,Aston Villa,59,['f1aa3d34-dcf3-42c1-b574-0004a3c805a7'],14,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:14.410,Pass,
,,,,,,,,,,,,,,,,,,1.10789,,,,,,,,,,,,,b9458593-d4f4-4543-8b92-4fb3b105a1b6,152,,,"[80.1, 2.9]",3754327,2,,,,,3.071938,,Left Foot,,,"[67.2, 3.8]",,Ground Pass,,12.931357,,,,,Ashley Westwood,3583.0,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Wing Back,5,Aston Villa,59,"['00ea84f7-8448-4d74-ada5-7672ec33eeb3', 'a0ac7900-9f2f-45f5-ac75-a6b6ebf252ab']",16,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:16.603,Pass,True
,,,,,,,,,,,,,,,,,,1.533014,,,,,,,,,,,,,d1307fa0-3613-43c0-a1b3-5e058a803427,155,,,"[65.3, 5.1]",3754327,2,,,,,1.6909692,,Right Foot,,,"[62.1, 31.6]",,Ground Pass,,26.692509,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,5,Aston Villa,59,['b1665d77-f9a6-4a64-a124-1cf38e63a942'],18,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:18.511,Pass,
,,,,,,,,,,,,,,,,,,1.708937,,,,,,,,,,,,,e71f11be-cfc0-4221-8df7-7ae585c6da6a,158,,,"[57.8, 42.5]",3754327,2,,,,,1.3683451,,Right Foot,,,"[61.7, 61.5]",,Ground Pass,,19.396133,,,,,Micah Richards,42700.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,5,Aston Villa,59,['555f66bc-0930-4e38-b496-6a1f945bebc3'],22,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:22.364,Pass,
,,,,,,,,,,,,,,,,,,0.923978,,,,,,,,,,,,,556a77e2-b4c7-4de3-8e8c-b14d77944e25,161,,,"[69.6, 62.0]",3754327,2,,,,,-0.13742615,,Right Foot,,,"[79.0, 60.7]",,Ground Pass,,9.489468,,,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,5,Aston Villa,59,['58afe68f-61bf-4c48-9308-9f521b463f0b'],25,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:25.673,Pass,
,,,,,,,,,,,,,,,,,,1.257836,,,,,,,,,,,,,6bce9913-e9ea-434e-abf7-be5cdbbc8566,164,,,"[79.0, 60.7]",3754327,2,,,,,2.77117,,Right Foot,,,"[68.7, 64.7]",,Ground Pass,,11.049435,,,,,Micah Richards,42700.0,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,5,Aston Villa,59,['dfb2ea94-6b74-433e-87f7-b1c3e87b3a16'],26,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:26.703,Pass,
,,,,,,,,,,,,,,,,,,0.912922,,,,,,,,,,,,,b00f11a8-dfc4-4828-a571-5e37f831a498,167,,,"[64.4, 65.2]",3754327,2,,,,,-1.1357124,,Right Foot,,,"[67.7, 58.1]",,Ground Pass,,7.8294315,,,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,5,Aston Villa,59,['9f590ee4-21dc-43c7-aa7f-7def95b56324'],28,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:28.708,Pass,
,,,,,,,,,,,,,,,,,,1.169114,,,,,,,,,,,,,826ac3c1-894e-4a0d-a1c8-c465ab1f6806,170,,,"[63.4, 61.8]",3754327,2,,,,,2.4508016,,Right Foot,,,"[55.9, 68.0]",,Ground Pass,,9.730879,,,,,Micah Richards,42700.0,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,5,Aston Villa,59,['5f6968a0-f2f8-418d-8df7-23c625afbe51'],30,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:30.623,Pass,
,,,,,,,,,,,,,,,,,,1.08582,,,,,,,,,,,,,5220ee46-8f55-470d-9357-b84dd2eb953e,173,,,"[51.4, 66.9]",3754327,2,,,,,-2.7586079,,Right Foot,,,"[37.5, 61.3]",,Ground Pass,,14.98566,,,,,Joleon Lescott,20285.0,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,5,Aston Villa,59,['377d9c83-ae65-4912-b913-0588e8657c0f'],33,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:33.192,Pass,
,,,,,,,,,,,,,,,,,,2.081128,,,,,,,,,,,,,8f4223d3-b8d6-4195-95fb-c7a0ae97ee37,176,,,"[29.4, 58.3]",3754327,2,,,,,-1.5234779,,Left Foot,,,"[31.1, 22.4]",,Ground Pass,,35.940228,,,,,Ciaran Clark,3041.0,,,,,,1,Regular Play,Joleon Lescott,20285.0,Center Back,5,Aston Villa,59,['d837073c-0306-4934-98bc-1ba9f069d540'],36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:36.278,Pass,
,,,,,,,,,,,,,,,,,,1.514416,,,,,,,,,,,,,0241c9b4-3705-4395-bd11-26c370c9766e,179,,,"[27.7, 24.5]",3754327,2,,,,,1.5437759,,Right Foot,,,"[28.1, 39.3]",,Ground Pass,,14.805405,,,,,Joleon Lescott,20285.0,,,,,,1,Regular Play,Ciaran Clark,3041.0,Left Center Back,5,Aston Villa,59,['ba7bc3e4-df71-423c-bd7b-7010b47b3597'],40,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:40.090,Pass,
,,,,,,,,,,,,,,,,,,3.343366,,,,,,,,,,,,,5c96e447-ea3f-4670-9b72-1e4ed1cc32f1,182,,,"[44.6, 32.9]",3754327,2,,,,,0.32555696,,Left Foot,,,"[99.7, 51.5]",,High Pass,,58.15471,,,Incomplete,,,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Center Back,5,Aston Villa,59,['f2a22f3d-65ea-47bc-ae7b-b1879aa7aacc'],43,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:43.881,Pass,
,,,,,,,,,,,,,,,,,,1.438898,,,,,,,,,,,,,f2a22f3d-65ea-47bc-ae7b-b1879aa7aacc,184,,,"[20.4, 28.6]",3754327,2,,,,True,-1.9936502,,,,,"[15.0, 16.6]",,Low Pass,,13.159027,,,,,Bryan Oviedo,5836.0,,,,,Recovery,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,5,Aston Villa,59,"['3141336c-2b58-4857-9c3e-45de4b453e62', '5c96e447-ea3f-4670-9b72-1e4ed1cc32f1', 'dc8f457c-053c-433d-81bf-a87669af1d0e']",47,,,,,,,,,,,,,,,,,,Everton,29,00:02:47.224,Pass,True
,,,,,,,,,,,,,,,,,,2.246554,,,,,,,,,,,,,92f9ea71-a647-481c-9f8e-ee5530066b34,187,,,"[15.0, 16.6]",3754327,2,,,,,0.44292518,,Left Foot,,,"[46.2, 31.4]",,High Pass,,34.532303,,,Incomplete,,Ross Barkley,4275.0,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,5,Aston Villa,59,"['1467d5ba-d75a-4dcc-88bd-afd9a015ef20', '907fe4d5-4a1c-4c07-886a-13cf0a57bc27']",49,,,,,,,,,,,,,,,,,,Everton,29,00:02:49.033,Pass,
,,,,,,,,,,,,,,,,,,1.172213,,,,,,,,,,,,,1467d5ba-d75a-4dcc-88bd-afd9a015ef20,189,,,"[73.9, 48.7]",3754327,2,,,,,0.5260664,,Other,,,"[80.1, 52.3]",,Low Pass,,7.169379,,,,,Leandro Bacuna,9533.0,,,,,Recovery,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,5,Aston Villa,59,"['22896d26-f0c5-4cd5-b4ca-d46738466756', '92f9ea71-a647-481c-9f8e-ee5530066b34']",51,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:51.280,Pass,
,,,,,,,,,,,,,,,,,,2.136796,,,,,,,,,,,,,34401683-26e3-44ec-8729-77b597463115,193,,,"[34.1, 22.2]",3754327,2,,,,,-0.8112227,,Right Foot,,,"[47.3, 8.3]",,Ground Pass,,19.168985,,,,,Kevin Mirallas,4317.0,,,,,Recovery,1,Regular Play,Bryan Oviedo,5836.0,Left Back,6,Everton,29,['412c72fc-b953-4b93-924e-23a33d615b73'],54,,,,,,,,,,,,,,,,,,Everton,29,00:02:54.494,Pass,
,,,,,,,,,,,,,,,,,,1.310086,,,,,,,,,,,,,d0aafa31-1e4c-481e-b1f6-653625c2c5e9,199,,,"[57.6, 0.1]",3754327,3,,True,,,2.36554,,,,,"[36.0, 21.3]",,Low Pass,,30.265491,,,,,José Ramiro Funes Mori,4629.0,,,,,Throw-in,1,From Throw In,Bryan Oviedo,5836.0,Left Back,7,Everton,29,['702f7e6f-2cfb-4459-b624-a04fddd91071'],21,,,,,,,,,,,,,,,,,,Everton,29,00:03:21.045,Pass,
,,,,,,,,,,,,,,,,,,1.965036,,,,,,,,,,,,,1378dac7-f668-43e2-ac3c-eb5e1ee98f27,201,,,"[34.7, 26.3]",3754327,3,,True,,,1.5707964,,Right Foot,,,"[34.7, 48.7]",,Ground Pass,,22.4,,,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,7,Everton,29,['5985eb5f-d4f5-4951-8964-219521e5d7a0'],23,,,,,,,,,,,,,,,,,,Everton,29,00:03:23.832,Pass,
,,,,,,,,,,,,,,,,,,1.628436,,,,,,,,,,,,,c19db4c5-0d26-4b03-8f21-02ee90b7e75c,203,,,"[38.3, 52.1]",3754327,3,,,,,1.2224041,,Right Foot,,,"[46.0, 73.3]",,Ground Pass,,22.555044,,,,,Séamus Coleman,4589.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,7,Everton,29,['367ab1e5-08ba-46fb-8aa6-7ab21ad327d2'],26,,,,,,,,,,,,,,,,,,Everton,29,00:03:26.959,Pass,
,,,,,,,,,,,,,,,,,,1.557945,,,,,,,,,,,,,391f2e9b-10cf-41da-96ae-279302e922f3,206,,,"[51.6, 76.5]",3754327,3,,,,,-2.1919725,,Right Foot,,,"[44.3, 66.3]",,Ground Pass,,12.543125,,,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,7,Everton,29,['3d0aecc2-d98c-4b36-9cac-4630fb0b72fa'],32,,,,,,,,,,,,,,,,,,Everton,29,00:03:32.209,Pass,
,,,,,,,,,,,,,,,,,,2.63093,,,,,,,,,,,,,a17e3d86-dc13-4f85-ba3f-5937464b544f,210,,,"[44.5, 67.1]",3754327,3,,,,,-0.06792256,,Right Foot,,,"[88.6, 64.1]",,High Pass,,44.201923,,,Incomplete,,Aaron Lennon,3953.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,7,Everton,29,"['60f95910-7394-4903-adf2-e64a6cb9fab4', '6712f9fe-a457-4560-8099-949ded38f49b', 'f11766f2-b0a8-4c9f-b7d2-3d17797037f2']",33,,,,,,,,,,,,,,,,,,Everton,29,00:03:33.871,Pass,True
,,,,,,,,,,,,,,,,,,1.810059,,,,,,,,,,,,,60f95910-7394-4903-adf2-e64a6cb9fab4,212,,,"[31.5, 16.0]",3754327,3,,,,,0.037482437,,Head,,,"[47.5, 16.6]",,Low Pass,,16.011246,,,,,Ciaran Clark,3041.0,,,,,Recovery,1,From Throw In,Aly Cissokho,27146.0,Left Wing Back,7,Everton,29,"['94488e9f-4b42-43da-a258-7c84dc6595cb', 'a17e3d86-dc13-4f85-ba3f-5937464b544f']",36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:36.502,Pass,
,,,,,,,,,,,,,,,,,,4.429774,,,,,,,,,,,,,c0c01a67-41c9-479d-afba-34dd77ef0397,216,,,"[51.4, 6.4]",3754327,3,,,,,0.26352727,,Left Foot,,,"[91.8, 17.3]",,Ground Pass,,41.844593,,,Incomplete,,,,,,,,,1,From Throw In,Ciaran Clark,3041.0,Left Center Back,7,Everton,29,"['6eea631d-1f73-4536-8e9d-b804b03c84c4', 'cca89414-0638-438f-97cb-6eb812fc31d0']",39,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:39.034,Pass,True
,,,,,,,,,,,,,,,,,,2.513101,,,,,,,,,,,,,29a3d6ff-62a6-4ac2-9603-875b7ee21877,219,,,"[29.6, 60.5]",3754327,3,,,,,-2.0655954,,Right Foot,,,"[22.1, 46.6]",,Ground Pass,,15.794303,,,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,7,Everton,29,['00109b3b-4ff2-4330-98a2-9990d4bdcf77'],44,,,,,,,,,,,,,,,,,,Everton,29,00:03:44.911,Pass,
,,,,,,,,,,,,,,,,,,2.409327,,,,,,,,,,,,,2c78b984-e9f6-4bd9-b420-683ba4280593,222,,,"[27.6, 42.7]",3754327,3,,,,,1.2661219,,Left Foot,,,"[32.6, 58.6]",,Ground Pass,,16.667633,,,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,7,Everton,29,['4230e1ce-45f7-4d7d-a829-bf465387cae8'],49,,,,,,,,,,,,,,,,,,Everton,29,00:03:49.722,Pass,
,,,,,,,,,,,,,,,,,,1.9362,,,,,,,,,,,,,cf9b83b5-fc81-4aea-8676-fc0b5b3128ca,224,,,"[34.1, 59.6]",3754327,3,,True,,,0.9401786,,Right Foot,,,"[46.0, 75.9]",,Ground Pass,,20.181675,,,,,Séamus Coleman,4589.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,7,Everton,29,['e26a4448-a02b-4b09-b869-2f4134ddc5f1'],54,,,,,,,,,,,,,,,,,,Everton,29,00:03:54.485,Pass,
,,,,,,,,,,,,,,,,,,2.028088,,,,,,,,,,,,,bc5e7126-9bbe-458e-bbb2-f0afd66ee2e4,227,,,"[45.0, 75.0]",3754327,3,,,,,-2.2578008,,Right Foot,,,"[34.5, 62.2]",,Ground Pass,,16.555664,,,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,7,Everton,29,"['71238ebb-02fa-4244-98a6-3ad8371460cc', 'f258013e-33b0-4753-a57a-f266e876cca4']",57,,,,,,,,,,,,,,,,,,Everton,29,00:03:57.949,Pass,True
,,,,,,,,,,,,,,,,,,2.438717,,,,,,,,,,,,,080fec99-d664-4548-b433-0983904a4293,229,,,"[34.3, 62.2]",3754327,3,,,,,-1.9385194,,Right Foot,,,"[24.9, 37.8]",,Ground Pass,,26.14804,,,,,Gareth Barry,3633.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,7,Everton,29,['b632ca81-a600-4824-afca-a6214cb276fb'],59,,,,,,,,,,,,,,,,,,Everton,29,00:03:59.977,Pass,
,,,,,,,,,,,,,,,,,,2.077251,,,,,,,,,,,,,b5a6e5f1-3b3b-4e25-ac9c-5fa8928f1622,234,,,"[24.6, 34.6]",3754327,4,,,,,-1.0734537,,Left Foot,,,"[34.1, 17.1]",,Ground Pass,,19.912308,,,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,7,Everton,29,"['415d4d2c-3a34-422b-bf5a-92df1d859d0a', 'c416f95b-a867-4766-832f-7d3b9b08eff6']",2,,,,,,,,,,,,,,,,,,Everton,29,00:04:02.451,Pass,True
,,,,,,,,,,,,,,,,,,1.169459,,,,,,,,,,,,,426ddcb0-ee48-43ca-b37a-f17270d6e20a,237,,,"[34.1, 17.1]",3754327,4,,,,,0.8773368,,Left Foot,,,"[40.5, 24.8]",,Ground Pass,,10.012492,,,,,Gareth Barry,3633.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,7,Everton,29,['1cb916ae-8932-47ac-9096-d7aa934e009d'],4,,,,,,,,,,,,,,,,,,Everton,29,00:04:04.608,Pass,
,,,,,,,,,,,,,,,,,,2.211835,,,,,,,,,,,,,684294c2-04b0-4295-a1f6-6b4996c049a7,240,,,"[45.6, 22.6]",3754327,4,,,,,-0.17933883,,Left Foot,,,"[79.8, 16.4]",,High Pass,,34.757446,,,Incomplete,,Kevin Mirallas,4317.0,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,7,Everton,29,"['0250b351-2a7a-4edf-afb7-f815ce31b5e1', '542a632f-418e-4447-ae7c-2e819e001ad3']",7,,,,,,,,,,,,,,,,,,Everton,29,00:04:07.014,Pass,
,,,,,,,,,,,,,,,,,,1.610125,,,,,,,,,,,,,0250b351-2a7a-4edf-afb7-f815ce31b5e1,242,,,"[40.3, 63.7]",3754327,4,,,,,-0.40609807,,Head,,,"[50.3, 59.4]",,High Pass,,10.885311,,,Incomplete,,,,,,,,Interception,1,From Throw In,Alan Hutton,9642.0,Right Wing Back,7,Everton,29,"['684294c2-04b0-4295-a1f6-6b4996c049a7', 'a1ceb6d5-ffe4-4eb0-8c0c-f6714e8b12d2']",9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:09.226,Pass,
,,,,,,,,,,,,,,,,,,2.30779,,,,,,,,,,,,,a1ceb6d5-ffe4-4eb0-8c0c-f6714e8b12d2,243,,,"[69.8, 20.7]",3754327,4,,,,,-1.1828163,,Right Foot,,,"[74.5, 9.2]",,Low Pass,,12.423365,,,,,Bryan Oviedo,5836.0,,,,,Recovery,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,7,Everton,29,"['0250b351-2a7a-4edf-afb7-f815ce31b5e1', 'aaa4db6e-b55c-4db4-beaf-4dfc8c8ec266']",10,,,,,,,,,,,,,,,,,,Everton,29,00:04:10.836,Pass,
,,,,,,,,,,,,,,,,,,2.580624,,,,,,,,,,,,,edcc363e-cf8d-4a8f-94eb-841f4e2de6a8,246,,,"[75.1, 8.1]",3754327,4,,,,,1.0920473,,Left Foot,,,"[94.2, 44.9]",,Ground Pass,,41.46143,,,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,7,Everton,29,['9662fe18-c493-4b0e-9f44-95cf59934723'],13,,,,,,,,,,,,,,,,,,Everton,29,00:04:13.217,Pass,
,,,,,,,,,,,,,,,,,,1.786854,,,,,,,,,,,,,7b3a50db-0e35-48bf-9e0c-847d1b1c4c14,252,,,"[120.0, 0.1]",3754327,4,,,,,1.6769716,4f57aeae-d948-4095-9f73-14fcfb77fe64,Right Foot,,,"[115.3, 44.2]",True,High Pass,True,44.349747,,,,,José Ramiro Funes Mori,4629.0,,True,Inswinging,,Corner,1,From Corner,Kevin Mirallas,4317.0,Left Wing,8,Everton,29,['82128754-c6e1-486b-842f-3c7a3a339898'],42,,,,,,,,,,,,,,,,,,Everton,29,00:04:42.996,Pass,
,,,,,,,,,,,,,,,,,,0.783126,,,,,,,,,,,,,a9ed3b19-db66-426a-a23b-ecabcd17ca26,256,,,"[60.0, 40.0]",3754327,5,,True,,,3.063971,,Right Foot,,,"[42.0, 41.4]",,Ground Pass,,18.054363,,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,Kick Off,1,From Kick Off,Jordan Ayew,3450.0,Right Center Forward,9,Aston Villa,59,['5b590741-f528-423e-ab53-a1963195766e'],36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:36.066,Pass,
,,,,,,,,,,,,,,,,,,1.864257,,,,,,,,,,,,,4a9634d0-db6d-47b9-87fc-ab600110bdff,258,,,"[43.9, 39.1]",3754327,5,,True,,,1.6321945,,Right Foot,,,"[42.4, 63.5]",,Ground Pass,,24.446064,,,,,Micah Richards,42700.0,,,,,,1,From Kick Off,Gabriel Imuetinyan Agbonlahor,42699.0,Left Center Forward,9,Aston Villa,59,['005438b4-22c9-46dd-be3e-07ec974879ae'],38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:38.100,Pass,
,,,,,,,,,,,,,,,,,,2.3474,,,,,,,,,,,,,63792df2-8a47-492a-a3a1-540897876b2a,260,,,"[44.3, 64.7]",3754327,5,,,,,-0.3592851,,Right Foot,,,"[86.9, 48.7]",,High Pass,,45.505604,,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,1,From Kick Off,Micah Richards,42700.0,Right Center Back,9,Aston Villa,59,['2e6417b7-bb0e-4c68-aaa6-abdcc2b99c9a'],43,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:43.083,Pass,
,,,,,,,,,,,,,,,,,,2.379134,,,,,,,,,,,,,732f7565-c513-43f9-8984-dc8a27d75a5c,263,,,"[86.9, 48.7]",3754327,5,,,,True,0.010362323,,,,,"[106.2, 48.9]",,High Pass,,19.301037,,,Incomplete,,Jordan Ayew,3450.0,,,,,,1,From Kick Off,Gabriel Imuetinyan Agbonlahor,42699.0,Left Center Forward,9,Aston Villa,59,"['08308fd5-062d-4329-a73b-1a6b49d8d33c', '51ba0b40-9207-4ba0-9073-a92d7295257a', 'ab67240a-d1d8-4e72-b32e-80249befaa16']",45,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:45.591,Pass,True
,,,,,,,,,,,,,,,,,,1.984318,,,,,,,,,,,,,be3790f0-a864-4edb-bffa-b0d18dee56c7,267,,,"[15.7, 40.6]",3754327,5,,,,,0.9870167,,Keeper Arm,,,"[33.8, 68.0]",,Low Pass,,32.838543,,,,,Séamus Coleman,4589.0,,,,,,1,From Keeper,Joel Robles Blázquez,16309.0,Goalkeeper,10,Everton,29,['56cdd7e1-1b55-4e0d-9e70-6a5b3abf7df5'],52,,,,,,,,,,,,,,,,,,Everton,29,00:05:52.899,Pass,
,,,,,,,,,,,,,,,,,,1.272043,,,,,,,,,,,,,d75e14b9-eeea-41a5-a92d-f8c1adc0a8c1,270,,,"[33.8, 68.8]",3754327,5,,,,,-2.762434,,Right Foot,,,"[21.0, 63.7]",,Ground Pass,,13.778606,,,,,Phil Jagielka,20046.0,,,,,,1,From Keeper,Séamus Coleman,4589.0,Right Back,10,Everton,29,['44bb69e4-962f-4c05-95bc-d1a3d368987b'],56,,,,,,,,,,,,,,,,,,Everton,29,00:05:56.267,Pass,
,,,,,,,,,,,,,,,,,,2.822732,,,,,,,,,,,,,7a017367-86b7-453b-b3e2-e43f129f2622,274,,,"[19.7, 69.3]",3754327,5,,,,,-0.114350446,,Right Foot,,,"[70.2, 63.5]",,High Pass,,50.831978,,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,1,From Keeper,Phil Jagielka,20046.0,Right Center Back,10,Everton,29,"['07f0dbab-f547-4727-9634-5af057f4a4b9', '8e0571e5-c74a-4d25-80f3-59b7e620f376', '96e4eded-e9ff-406d-b654-e3517d8554e0']",58,,,,,,,,,,,,,,,,,,Everton,29,00:05:58.948,Pass,True
