50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d299544d-1917-4f00-96fe-46b8079cffb1,3504,,,"[79.1, 26.4]",3837827,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kamaldeen Sulemana,35658.0,Center Forward,135,Rennes,134,['e1d76f71-3eda-4620-9b24-b324705ca63c'],50,,,,,,,,,,,,,,,,Rennes,134,00:43:50.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,91b6a100-cee7-4843-a619-11d173ab9254,3508,,,"[39.6, 32.2]",3837827,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,136,Paris Saint-Germain,131,['cad2768f-9b7b-46f9-a4d9-59cbf29ab1c0'],57,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:57.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d87a8b21-b3b3-4636-b220-75ec193f44f7,3511,,,"[47.9, 4.2]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,136,Paris Saint-Germain,131,['f8d300c3-d97a-4c9b-a0b2-37e24d6e94c8'],1,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:01.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f3b10d11-ef38-4887-a0e5-18c9ca125d20,3514,,,"[46.9, 32.2]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,136,Paris Saint-Germain,131,['11251c99-d15d-4b0d-b1ea-b8736eaed591'],3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:03.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8bdd6317-774d-44a1-9bda-66f3cd9a14ac,3517,,,"[56.3, 52.1]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,136,Paris Saint-Germain,131,['1fa74960-6225-41b8-824d-0a8053b4c939'],5,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:05.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f488848d-3eac-4297-b833-07739b16db37,3520,,,"[103.0, 6.8]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,Paris Saint-Germain,131,['1523388a-65f6-4d22-bc90-ec04a08614cd'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:11.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2b4d8a40-282a-4645-b7af-96f57114ac69,3523,,,"[114.2, 60.3]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,136,Paris Saint-Germain,131,['5d2a72fb-6d7a-4ecd-844a-a7b9104fd343'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:18.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7a0a9fb4-ad6a-4a10-9f7a-d102fdd21981,3526,,,"[96.9, 61.9]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,136,Paris Saint-Germain,131,['553eea1a-e0d5-416f-930e-ce376b4f40d5'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:21.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dd1adb42-02d5-4523-8ebf-7487c820372f,3531,,,"[63.2, 46.1]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,136,Paris Saint-Germain,131,['b4cf4c56-c9b0-45e5-9bdc-96a3d49d3b03'],28,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:28.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f3533b5c-b233-4bb8-ac34-5187d3cc0f85,3534,,,"[63.4, 27.4]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,136,Paris Saint-Germain,131,['8a5296d5-540b-4cb1-923d-f0d100aa4801'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:30.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,75c627a0-5ca2-47d1-b81e-ab74e37ca203,3538,,,"[79.2, 76.8]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,136,Paris Saint-Germain,131,['bf58cc50-d166-445c-a548-d79b3723a81c'],37,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:37.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c85d3717-cd5d-455b-800e-805f7a1bf3bc,3541,,,"[75.2, 71.8]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,136,Paris Saint-Germain,131,['4c08afdc-37c7-469c-bae7-de43cbfa41d3'],39,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:39.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,58485453-45ca-4a70-b252-f7905ad19002,3544,,,"[82.1, 25.8]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,136,Paris Saint-Germain,131,['1ac33939-87fd-4d0c-84c5-d1f65629c8ef'],44,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:44.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,54ee98fb-65e0-4ebd-b086-5a03f296ee29,3547,,,"[92.1, 12.5]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,Paris Saint-Germain,131,['11479d8d-a2b5-47b1-8095-bd8da37b174e'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:46.405,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,af1e6746-cd62-4477-8bc0-bb304d81c18e,3550,,,"[108.0, 41.6]",3837827,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Center Forward,136,Paris Saint-Germain,131,['93bbb2a6-3547-49b0-b1fe-392e598e76fe'],49,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:49.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4c0341d3-f816-48a3-abbb-9dea0ceaafb6,3561,,,"[16.3, 50.9]",3837827,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,136,Paris Saint-Germain,131,['b8bd96db-79e3-4ea4-9152-4a96974364b6'],2,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:02.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,de62473e-7eee-4b1c-b113-9502f41ef94d,3564,,,"[34.2, 64.8]",3837827,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,136,Paris Saint-Germain,131,['4fb80314-36e7-4334-a975-511d6ee2ad0f'],4,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:04.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,58353257-7120-4285-ab12-188cceb01db0,3567,,,"[65.4, 77.0]",3837827,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,136,Paris Saint-Germain,131,['8d371483-2a65-4509-9cff-ed464caa91d2'],8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:08.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,36303fce-55e0-4447-abf2-d3b1bbecfc4d,3570,,,"[100.2, 49.5]",3837827,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Center Forward,136,Paris Saint-Germain,131,['c0c1509f-8cd2-46c8-848a-008a93abdb23'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:11.528,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fab646c6-4443-49e7-8113-df96807a4354,3574,,,"[83.7, 24.0]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremy Doku,23650.0,Left Wing,137,Rennes,134,['c9309d42-6a2e-46fa-adcb-415ac9f90b2d'],6,,,,,,,,,,,,,,,,Rennes,134,00:46:06.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8a87bab7-63e6-4fee-910c-b51cea2241f6,3578,,,"[43.1, 68.2]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Soler Barragán,6583.0,Right Center Midfield,138,Paris Saint-Germain,131,"['98d4b250-4893-45bd-aefa-aeb6f73a06b6', 'e7e2e7ca-df0d-4ef7-86fe-521146f4844e']",8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:08.105,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,f75659be-fff7-4ba5-8af2-ab8c69e6dd7d,3581,,,"[46.3, 68.4]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Center Forward,138,Paris Saint-Germain,131,"['8b19c2ea-2008-4eec-995e-ac19e3629b6b', 'e48beb97-16b1-4f20-a14b-21578e5b00a2']",10,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:10.303,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,201c1dee-4e6d-4059-8711-8d2b9af385a3,3587,,,"[65.0, 72.4]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Center Forward,139,Paris Saint-Germain,131,['ff9d8b8c-f5bb-4242-be4c-45d8e063316f'],23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:23.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2f3e26db-24ce-4c1b-bf7d-5e6eaeb621cd,3589,,,"[65.0, 30.4]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,139,Paris Saint-Germain,131,['02f375a7-b220-40c0-ac14-ba087b63a910'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:29.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6f081b4a-f452-4083-beb6-25d9e3199da7,3592,,,"[76.8, 34.6]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Paris Saint-Germain,131,['e9eb28e1-2f3f-4919-af89-c95bb112fe04'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:30.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,89bfb7e6-08f3-4b70-8e73-a3c6299e7589,3596,,,"[79.8, 34.8]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,139,Paris Saint-Germain,131,['787c1205-78ae-43f3-9390-c71d602fba55'],32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:32.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cdb6c7d6-748f-4878-9ff8-dd00c1766fb2,3599,,,"[96.7, 34.8]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,139,Paris Saint-Germain,131,['6ea8545a-a191-45d5-9b4c-be4d8fe379d0'],32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:32.805,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5732cf3b-add4-4480-981f-7b3663f24c4a,3601,,,"[105.6, 13.1]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,139,Paris Saint-Germain,131,['c1aee663-a9a2-4fe4-bbb8-944316e57513'],32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:32.954,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6effa54e-3b2f-4621-a723-206ab93b13ca,3607,,,"[64.6, 77.5]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kamaldeen Sulemana,35658.0,Center Forward,139,Paris Saint-Germain,131,['9d3b5d9c-b1eb-4dce-bb5a-3578077964d0'],41,,,,,,,,,,,,,,,,Rennes,134,00:46:41.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,74c3fd9e-0a04-44b1-ab5e-be88da00805d,3609,,,"[45.3, 13.9]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,140,Paris Saint-Germain,131,['91bc00f9-ef63-4c13-b40a-bacec8e9cdad'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:46.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f829bc85-abe5-423c-acc1-c0d17de262b7,3612,,,"[59.7, 10.9]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,140,Paris Saint-Germain,131,['66896082-4e76-431d-91c3-4984c98369e9'],52,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:52.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e899883a-53e3-4850-95ef-87b10f6384ae,3615,,,"[81.9, 6.6]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,140,Paris Saint-Germain,131,['907c3853-7ab4-48f7-8d3b-61237425ca65'],55,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:55.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,49a6c752-ce9e-4475-93a1-59ce528d7287,3618,,,"[81.9, 16.7]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,140,Paris Saint-Germain,131,['a83318c6-101d-4c39-a41b-77eb3706b4fd'],58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:58.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8455b405-17fb-4d0d-9ceb-c786087c0be2,3621,,,"[73.2, 17.5]",3837827,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,140,Paris Saint-Germain,131,['15e02181-7d92-4a15-be44-91bca41302dd'],59,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:59.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,141db459-afbc-46b2-83c5-f076448ce5d5,3624,,,"[71.6, 52.9]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Center Forward,140,Paris Saint-Germain,131,['5e1b01cc-14da-45fd-8fba-bcac0a6e97b9'],2,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:02.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,364c7b80-f1ed-4ab9-8ece-932fb561df43,3627,,,"[85.1, 67.4]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,140,Paris Saint-Germain,131,['5fc4850b-b66e-466d-8b7d-01aabd3040ed'],4,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:04.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e26195fe-d73a-432d-9d49-6291a2a5b4f8,3630,,,"[91.3, 75.6]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,140,Paris Saint-Germain,131,['c1cdb40e-c876-4a48-a897-1fd187c1e3c5'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:06.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3e1542a7-0d65-4c18-aba9-ad15ae087e51,3633,,,"[99.8, 75.0]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Soler Barragán,6583.0,Right Center Midfield,140,Paris Saint-Germain,131,['c7e7b6ca-ba19-4ffc-97b8-02dd9184d504'],8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:08.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2b2b591a-b620-4299-b8c8-0ca91a8372b8,3636,,,"[78.4, 56.1]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,140,Paris Saint-Germain,131,['71d582e8-5885-4b6c-b757-bd128aaa42ce'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:11.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,917edaea-bd7a-4d77-b65e-9d09c5f1139e,3639,,,"[97.1, 15.7]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,140,Paris Saint-Germain,131,['5c9a6915-dfaa-4d85-ac05-14a70110c0c5'],14,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:14.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f8450aec-7403-44df-ad93-bc2dc079453a,3642,,,"[81.5, 37.8]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,140,Paris Saint-Germain,131,['3f72d6ce-2efb-42bd-9284-27a9e27fb33d'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:18.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cfafd2d9-4919-4a20-9f6f-e8792dcde61f,3645,,,"[100.6, 77.4]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,140,Paris Saint-Germain,131,['fb0e5a64-3381-4b3d-92d3-7129dc0e5e65'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:21.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,574d7be0-8911-45f4-a3a0-6cf4aa0ea7ac,3649,,,"[100.0, 70.8]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Center Forward,140,Paris Saint-Germain,131,"['2babff35-609b-4797-b8ca-8dde79c90547', '6964baf4-29f6-44c4-b882-b218eae3c4bb']",24,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:24.859,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,6f7d7e08-e794-4980-9e32-eb4e243dd88f,3660,,,"[52.5, 54.3]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,141,Paris Saint-Germain,131,['a2f5901c-d22b-4862-860e-09802d55b3db'],35,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:35.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7c3ecf50-729d-4938-ba45-202ece536766,3663,,,"[64.4, 33.2]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabián Ruiz Peña,6655.0,Left Center Midfield,141,Paris Saint-Germain,131,['ffe312f5-d15d-4dda-aa63-6a240d2635b5'],38,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:38.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e9b8c98d-a48d-4e65-a9c6-f4af74e11958,3666,,,"[64.2, 30.2]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcos Aoás Corrêa,4372.0,Left Center Back,141,Paris Saint-Germain,131,['340b2b91-1c2f-400b-bab5-fac6b5f12eb8'],41,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:41.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6e561d4f-5b2c-4063-8c67-420a537a5a52,3669,,,"[80.5, 63.2]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Center Forward,141,Paris Saint-Germain,131,['97665118-2102-425f-a298-208a7a6107bf'],45,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:45.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,449e84e9-7f02-4b8b-b488-d5ef0e917303,3672,,,"[89.1, 76.8]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Achraf Hakimi Mouh,5245.0,Right Back,141,Paris Saint-Germain,131,['f6116f8a-2541-445f-b424-2761f63ea2a4'],50,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:50.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b5605c17-05bd-4a31-a42b-b00700307869,3675,,,"[79.4, 71.6]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Center Forward,141,Paris Saint-Germain,131,['7a8cd5f2-1ff7-43af-99ca-2722b35e2488'],53,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:53.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,899714a9-4143-4068-ac1e-b8fb573e8e9f,3678,,,"[116.8, 5.2]",3837827,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Bernat Velasco,15651.0,Left Back,141,Paris Saint-Germain,131,['57d3c7d4-1e70-4cf2-82b4-32aaaf327751'],59,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:59.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,85a3f1d3-e6d3-4d65-8ecf-6872dfa20a20,3681,,,"[90.3, 22.7]",3837827,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Paris Saint-Germain,131,['2791d45c-b85d-4895-b0dd-ec4442e5d07c'],5,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:48:05.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,30d57e28-f638-4919-a479-fc224d46903f,3684,,,"[85.3, 39.8]",3837827,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Center Forward,141,Paris Saint-Germain,131,['fe2d1d5c-e0cf-4573-b078-c8eb9283b737'],8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:48:08.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8663cc84-140d-4ba3-b520-57b45e2c0eb8,3687,,,"[99.4, 17.1]",3837827,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabián Ruiz Peña,6655.0,Left Center Midfield,141,Paris Saint-Germain,131,['668dd86e-f9fa-42d9-857e-1bd381ac0890'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:48:11.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fc011f97-7917-4967-8baf-32316958d1f6,3691,,,"[119.1, 26.4]",3837827,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kylian Mbappé Lottin,3009.0,Left Wing,141,Paris Saint-Germain,131,['9789e42c-1894-403e-9b97-1a39106d9bc9'],16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:48:16.519,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a0811e7b-2973-4194-9c0f-afd5087a0cce,3704,,,"[110.6, 51.3]",3837827,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,143,Rennes,134,['4a3c4fd1-16a4-432a-aa8e-21c3da9f7b49'],52,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:48:52.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dea458f6-28aa-4b07-8584-5c351605b45c,3707,,,"[4.3, 32.2]",3837827,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Mandanda,3543.0,Goalkeeper,143,Rennes,134,['32b12e91-7cec-4505-84e7-3fd823c48570'],53,,,,,,,,,,,,,,,,Rennes,134,00:48:53.662,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ce97812a-7850-41d0-b2c6-352c2bd6ee59,3710,,,"[87.7, 17.6]",3837827,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Doku,23650.0,Left Wing,143,Rennes,134,['fba9b84f-8275-42b7-b222-f84aa4207e0a'],15,,,,,,,,,,,,,,,,Rennes,134,00:49:15.710,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,1c125f80-16b5-4f0b-a2a2-b269ff493e1b,3715,,,"[102.2, 19.4]",3837827,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Birger Meling,16353.0,Left Wing Back,144,Rennes,134,['ad688ace-4b9f-40d2-9fad-b349e49768bd'],56,,,,,,,,,,,,,,,,Rennes,134,00:49:56.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,82804146-6f18-44b8-8466-e9d036248b93,3719,,,"[109.6, 4.1]",3837827,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamaldeen Sulemana,35658.0,Center Forward,145,Rennes,134,"['220c4a3e-cfdf-4cf0-b12b-0bf1bdbf60b6', '9a37c2e8-3b14-4feb-afaa-3fad384ff805']",11,,,,,,,,,,,,,,,,Rennes,134,00:50:11.052,Ball Receipt*,True
