bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.98187,,,,,,,,,,,,85f34786-b969-4f3d-9145-6ed2afa35ee3,113,,,"[12.4, 46.2]",3837987,1,,,,0.19912747,,Right Foot,,,,"[67.9, 57.4]",,High Pass,,56.618813,,,,Mounaim El Idrissy,20879.0,,,,,,1,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,3,AC Ajaccio,158,['f427f129-beea-41f0-b73d-35ab0232c8c7'],37,,,,,,,,,,,,,,,AC Ajaccio,158,00:01:37.215,Pass,
,,,,,,,,,,,,,,,,3.112132,,,,,,,,,,,,658d049f-b58d-497d-a74e-5fe4e24f0673,116,,,"[68.0, 57.4]",3837987,1,,,True,-0.5362471,,,,,,"[89.2, 44.8]",,Low Pass,,24.66171,,Incomplete,,Mickaël Barreto,7811.0,,,,,,1,Regular Play,Mounaim El Idrissy,20879.0,Center Forward,3,AC Ajaccio,158,"['17316438-efbd-4378-a1f4-a33a8e456f38', '1cd948fb-41cd-4a60-ab49-f1c4549e801b', '321ab824-8d4a-4f93-93b0-3792347fe327']",40,,,,,,,,,,,,,,,AC Ajaccio,158,00:01:40.196,Pass,True
,,,,,,,,,,,,,,,,2.597686,,,,,,,,,,,,17316438-efbd-4378-a1f4-a33a8e456f38,118,,,"[30.9, 35.3]",3837987,1,,,,-2.885076,,Right Foot,,,,"[6.5, 28.9]",,Ground Pass,,25.225384,,,,Gianluigi Donnarumma,7036.0,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,4,Paris Saint-Germain,131,"['658d049f-b58d-497d-a74e-5fe4e24f0673', 'a1f0f5b6-fc3c-4377-bc37-3c98c66e0263']",43,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:43.309,Pass,
,,,,,,,,,,,,,,,,1.398035,,,,,,,,,,,,48363110-6b99-403a-9478-d931f8d7f1af,122,,,"[5.9, 27.7]",3837987,1,,,,-1.0151399,,Right Foot,,,,"[15.4, 12.4]",,Ground Pass,,18.009441,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,4,Paris Saint-Germain,131,"['53203366-cbf5-4720-a31c-b3fc0f3edf01', 'd75406f1-a661-493d-8ad8-56843a450896']",46,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:46.026,Pass,True
,,,,,,,,,,,,,,,,0.73001,,,,,,,,,,,,2011df03-e70b-4cfe-8741-f1ee9418c64f,125,,,"[25.6, 11.0]",3837987,1,,,,0.43300587,,Right Foot,,,,"[36.2, 15.9]",,Ground Pass,,11.677756,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,4,Paris Saint-Germain,131,['fa509db7-bec6-46eb-a37f-5347903a6af4'],50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:50.184,Pass,
,,,,,,,,,,,,,,,,3.423318,,,,,,,,,,,,b0e0957e-5a16-4962-9683-d5413ea92285,127,,,"[36.2, 15.9]",3837987,1,,,,2.9126678,,Right Foot,,,,"[5.3, 23.1]",,High Pass,,31.727749,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['83d7097a-0096-4963-9c0a-579c3e2cd5d2'],50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:50.914,Pass,
,,,,,,,,,,,,,,,,1.51291,,,,,,,,,,,,d418d6dc-bcd5-40aa-baca-6042d48f97e4,130,,,"[6.3, 32.2]",3837987,1,,,,-0.09111755,,Right Foot,,,,"[26.0, 30.4]",,Ground Pass,,19.782063,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Center Back,4,Paris Saint-Germain,131,['0b190d9e-ea73-46c0-9ff2-34fd68162632'],55,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:55.695,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,e4d8fc01-2440-47bd-98f9-05442d6d9215,133,,,"[28.4, 39.5]",3837987,1,,,,0.35994852,,Left Foot,,,,"[37.7, 43.0]",,Ground Pass,,9.9368,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['6bb0ee3c-5b07-4e2b-97af-2cfc58b7d527'],58,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:58.936,Pass,
,,,,,,,,,,,,,,,,1.617569,,,,,,,,,,,,05108146-add1-413e-8b15-114991b3b547,137,,,"[56.1, 47.5]",3837987,2,,,,1.1303053,,Right Foot,,,,"[70.1, 77.2]",,Ground Pass,,32.834282,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,['26f155c8-ef62-4035-bfd9-f9b0b89f4a3a'],5,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:05.078,Pass,
,,,,,,,,,,,,,,,,0.952661,,,,,,,,,,,,015c091e-920d-4d8d-bd2a-f59b6da191ac,140,,,"[82.3, 70.4]",3837987,2,,,,-2.6494975,,Right Foot,,,,"[72.6, 65.2]",,Ground Pass,,11.005907,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Paris Saint-Germain,131,['8b58596f-3335-4c66-90f2-b895bbd3d705'],9,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:09.576,Pass,
,,,,,,,,,,,,,,,,1.674299,,,,,,,,,,,,90929862-aa77-4ff9-bdf7-aae3fb1d6ca2,143,,,"[72.0, 62.0]",3837987,2,,,,-2.0074234,,Left Foot,,,,"[60.8, 38.0]",,Ground Pass,,26.484713,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['2a29df85-972b-4636-a15d-c33a82b88b6c'],12,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:12.002,Pass,
,,,,,,,,,,,,,,,,1.662335,,,,,,,,,,,,dff61bde-9d03-4ac7-ab7e-ce66d2267e04,146,,,"[64.7, 35.3]",3837987,2,,,,-1.0458678,,Right Foot,,,,"[81.9, 5.6]",,Ground Pass,,34.320984,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Center Back,4,Paris Saint-Germain,131,['856386dd-5b84-4c61-b923-ca4d9c155e6e'],14,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:14.876,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,6b86c3dc-ad70-4e54-beee-d9e1bc96d03f,149,,,"[82.4, 5.3]",3837987,2,,,,2.9854662,,Left Foot,,,,"[71.6, 7.0]",,Ground Pass,,10.932978,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Wing Back,4,Paris Saint-Germain,131,['20314cee-d9c3-4e29-b51a-ab8217478815'],19,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:19.299,Pass,
,,,,,,,,,,,,,,,,0.906441,,,,,,,,,,,,22c13ef9-6f89-4a34-80b7-8805e19c6679,152,,,"[71.6, 7.0]",3837987,2,,,,2.0560234,,Right Foot,,,,"[65.8, 18.0]",,Ground Pass,,12.435433,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,4,Paris Saint-Germain,131,['6f1bc91f-78ac-474d-83fa-d416565a42c4'],21,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:21.552,Pass,
,,,,,,,,,,,,,,,,1.928007,,,,,,,,,,,,ffbc4554-3a9a-4e7a-b14b-84fa2593d834,155,,,"[65.8, 18.0]",3837987,2,,,,1.6929915,,Right Foot,,,,"[62.3, 46.5]",,Low Pass,,28.714108,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,['4c9c4775-f3f0-4728-ab27-fda0dd3efdf8'],23,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:23.761,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,670f9c22-cc3e-485c-93c9-f3156ed10ba2,158,,,"[66.8, 51.8]",3837987,2,,,,0.9363156,,Right Foot,,,,"[85.2, 76.8]",,Ground Pass,,31.041264,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,4,Paris Saint-Germain,131,['d9ef21d3-447a-4193-8cbf-ee863db36502'],26,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:26.907,Pass,
,,,,,,,,,,,,,,,,0.876037,,,,,,,,,,,,1cd3c8a3-b00f-4c8e-9bd2-a41a08f4132e,161,,,"[97.6, 71.2]",3837987,2,,,,-2.756729,,Right Foot,,,,"[89.7, 68.0]",,Ground Pass,,8.523497,,,,Hugo Ekitike,50429.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Paris Saint-Germain,131,['488c10d3-962c-4165-a0cb-fa1857868f16'],31,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:31.574,Pass,
,,,,,,,,,,,,,,,,0.578708,,,,,,,,,,,,7d3b08be-6a89-4579-b417-b8cee95db6fc,164,,,"[90.1, 71.9]",3837987,2,,,,-2.4356728,,Right Foot,,,,"[84.0, 66.7]",,Ground Pass,,8.01561,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Hugo Ekitike,50429.0,Center Forward,4,Paris Saint-Germain,131,['331207f5-a681-4482-96c0-ebd2e354e1c4'],33,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:33.735,Pass,
,,,,,,,,,,,,,,,,1.333365,,,,,,,,,,,,009dc464-901d-432d-86c9-929eb22c3306,168,,,"[88.5, 67.5]",3837987,2,,,,1.0158006,,Right Foot,,,,"[94.7, 77.5]",,Ground Pass,,11.766053,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,"['340f98fa-119a-4c0b-8338-b3cdc82dee08', 'd8c22b10-bcd1-4abf-89de-17d71129a702']",35,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:35.892,Pass,True
,,,,,,,,,,,,,,,,1.743285,,,,,,,,,,,,64b72cc5-b5f2-4ce8-825c-e9ab8ec6b3cb,172,,,"[96.5, 70.5]",3837987,2,,,,0.8348627,,Right Foot,,,,"[101.3, 75.8]",,Ground Pass,,7.1505246,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Paris Saint-Germain,131,"['21253965-8a4f-46d8-9b40-68c079b2e8d9', '55868e21-2451-4887-ad0d-11ef552557e0']",39,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:39.925,Pass,True
,,,,,,,,,,,,,,,,0.896899,,,,,,,,,,,,faa55dfb-e928-4e6c-9da1-def425ceb0b5,175,,,"[99.9, 75.2]",3837987,2,,,,-2.0389283,,Right Foot,,,,"[95.4, 66.3]",,Ground Pass,,9.972963,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,['51c41cb0-b6f8-4ee9-8e0a-5f7dc29582b7'],42,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:42.536,Pass,
,,,,,,,,,,,,,,,,0.889337,,,,,,,,,,,,3f28d060-2dd0-4344-a33e-b629d0cf401d,179,,,"[95.8, 65.9]",3837987,2,,,,1.9237868,,Left Foot,,,,"[93.0, 73.5]",,Ground Pass,,8.099382,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,4,Paris Saint-Germain,131,"['5260af76-e355-4997-bae2-8776f168cc1c', 'a821a2e7-10be-48ea-81f5-8ef7f29220f2']",43,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:43.810,Pass,True
,,,,,,,,,,,,,,,,3.043196,,,,,,,,,,,,deda5429-b4cc-4d17-9a31-94fa377a53a4,182,,,"[91.0, 72.5]",3837987,2,,,,-0.64239675,,Left Foot,,,,"[120.0, 50.8]",,High Pass,,36.22002,,Out,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,['0c9a8e5d-7648-492a-b706-1c56fed3bf2c'],45,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:45.575,Pass,
,,,,,,,,,,,,,,,,2.601567,,,,,,,,,,,,9f74d4b0-70a7-4c9a-95b4-6d4bd23f17ad,186,,,"[6.0, 36.0]",3837987,3,,,,-0.22923194,,Right Foot,,,,"[63.0, 22.7]",,High Pass,,58.5311,,Incomplete,,Mounaim El Idrissy,20879.0,,,,,Goal Kick,1,From Goal Kick,François-Joseph Sollacaro,33397.0,Goalkeeper,5,AC Ajaccio,158,"['474de223-f224-407f-9901-01d9951d4edc', '7dbba0c1-8b95-4e3b-9336-291044b61354']",14,,,,,,,,,,,,,,,AC Ajaccio,158,00:03:14.684,Pass,
,,,,,,,,,,,,,,,,1.368666,,,,,,,,,,,,474de223-f224-407f-9901-01d9951d4edc,189,,,"[57.1, 57.4]",3837987,3,,,True,0.02720417,,,,,,"[71.8, 57.8]",,High Pass,,14.705441,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,6,Paris Saint-Germain,131,"['9f74d4b0-70a7-4c9a-95b4-6d4bd23f17ad', 'deb31c5e-b4bb-4caf-a1b6-795020a974cd', 'e306e870-f7fe-431f-a672-67d5f8bee1eb']",17,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:17.286,Pass,True
,,,,,,,,,,,,,,,,0.64678,,,,,,,,,,,,a925ff4c-00ad-4e2e-94c9-0b2ae9faeed1,191,,,"[72.0, 58.0]",3837987,3,,,,2.7430701,,Head,,,,"[62.5, 62.0]",,Low Pass,,10.307764,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,6,Paris Saint-Germain,131,['89c52211-2b23-492e-96a6-829115b5751f'],18,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:18.655,Pass,
,,,,,,,,,,,,,,,,0.479511,,,,,,,,,,,,9473e5a4-9961-4317-82a3-249517849335,195,,,"[62.3, 61.7]",3837987,3,,,,-0.7313967,,Right Foot,,,,"[66.2, 58.2]",,Low Pass,,5.240229,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,6,Paris Saint-Germain,131,"['0368ee1a-54fb-4ec0-b859-8179695a5260', '905f810f-5fb4-49e0-a652-62e5272051b1']",19,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:19.957,Pass,True
,,,,,,,,,,,,,,,,1.711242,,,,,,,,,,,,02010a4f-d65a-495a-8083-039fcf33991f,198,,,"[62.7, 56.8]",3837987,3,,,,-1.4858946,,Right Foot,,,,"[64.3, 38.0]",,Ground Pass,,18.867962,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,6,Paris Saint-Germain,131,['9eff05ce-eeab-4fec-91a4-801f2bfc84a2'],21,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:21.649,Pass,
,,,,,,,,,,,,,,,,0.868628,,,,,,,,,,,,c562e8c5-c28a-4ab5-ac8b-8b97a9a64518,202,,,"[64.4, 34.7]",3837987,3,,,,-0.525698,,Left Foot,,,,"[77.5, 27.1]",,Ground Pass,,15.144966,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,6,Paris Saint-Germain,131,"['6ad85b84-6a10-4924-8128-c7cbf7ab2014', 'b3befc2e-e784-4f8f-b89b-643dc2594b60']",24,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:24.026,Pass,True
,,,,,,,,,,,,,,,,1.737092,,,,,,,,,,,,9a922d49-57b8-426a-aae1-f82b2fccb84d,204,,,"[77.5, 27.1]",3837987,3,,,,-1.6114715,,Right Foot,,,,"[76.8, 9.9]",,Ground Pass,,17.21424,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Attacking Midfield,6,Paris Saint-Germain,131,['a7b65a86-996f-458e-ab56-cd62408b0701'],24,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:24.895,Pass,
,,,,,,,,,,,,,,,,1.027107,,,,,,,,,,,,9b80f0cd-468c-49a9-bc8d-529a637f5581,207,,,"[78.6, 16.5]",3837987,3,,,,1.5707964,,Left Foot,,,,"[78.6, 31.2]",,Ground Pass,,14.7,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Wing Back,6,Paris Saint-Germain,131,['0f2315d3-18fa-4a32-9095-389e4b4424b9'],30,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:30.632,Pass,
,,,,,,,,,,,,,,,,0.750404,,,,,,,,,,,,caca43af-9eeb-4744-af61-78cb428c609b,209,,,"[78.6, 31.2]",3837987,3,,,,-2.0189414,,Left Foot,,,,"[76.1, 26.0]",,Ground Pass,,5.7697487,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,6,Paris Saint-Germain,131,['6c62cbd7-c0c5-42c2-9021-549d5c0379d7'],31,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:31.659,Pass,
,,,,,,,,,,,,,,,,1.614532,,,,,,,,,,,,e3202bb6-aabf-4d74-b3da-a585cae80829,212,,,"[77.1, 25.6]",3837987,3,,,,1.5483282,,Right Foot,,,,"[77.5, 43.4]",,Ground Pass,,17.804493,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,6,Paris Saint-Germain,131,"['28852774-f707-4f2c-8d77-0962913d1945', '3d26518e-1d16-4388-b775-55eca5577537', '690099c9-dc96-4077-ae22-6624aa09615b']",32,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:32.410,Pass,True
,,,,,,,,,,,,,,,,1.466266,,,,,,,,,,,,41317ae2-3370-4f0f-a9bb-8164a12ea9f0,224,,,"[45.8, 51.6]",3837987,3,,,,1.5707964,,Right Foot,,,,"[45.8, 67.9]",,Ground Pass,,16.3,,,,Mohamed Youssouf,21992.0,,,,,,1,Regular Play,Kevin Spadanuda,48411.0,Left Wing,7,AC Ajaccio,158,['5573f81c-3f84-4e76-b2d9-a659559cee65'],37,,,,,,,,,,,,,,,AC Ajaccio,158,00:03:37.611,Pass,
,,,,,,,,,,,,,,,,0.934975,,,,,,,,,,,,2f3660f1-8712-46f3-921a-60dbcd6744aa,227,,,"[46.3, 68.5]",3837987,3,,,,0.46063557,,Right Foot,,,,"[59.6, 75.1]",,Ground Pass,,14.847559,,,,Mickaël Barreto,7811.0,,,,,,1,Regular Play,Mohamed Youssouf,21992.0,Right Back,7,AC Ajaccio,158,['d0bc3535-1405-4d03-87c8-cbe9687b235a'],40,,,,,,,,,,,,,,,AC Ajaccio,158,00:03:40.037,Pass,
,,,,,,,,,,,,,,,,0.42629,,,,,,,,,,,,ce2487aa-a2f2-4ba2-91d0-4c6bb0c50eef,236,,,"[46.7, 72.0]",3837987,3,,,,2.38058,,Left Foot,,,,"[42.5, 76.0]",,Ground Pass,,5.8,,,,Mohamed Youssouf,21992.0,,,,,,1,Regular Play,Mathieu Coutadeur,7292.0,Left Center Midfield,7,AC Ajaccio,158,['7f19b39f-daf4-4965-a7df-434051d2be5c'],45,,,,,,,,,,,,,,,AC Ajaccio,158,00:03:45.758,Pass,
,,,,,,,,,,,,,,,,2.790944,,,,,,,,,,,,885bc3e7-1ebd-40d5-acde-152de1e59032,240,,,"[39.8, 71.3]",3837987,3,,,,-2.9265778,,Right Foot,,,,"[13.7, 65.6]",,Ground Pass,,26.715164,,,,Cédric Avinel,7285.0,,,,,,1,Regular Play,Mohamed Youssouf,21992.0,Right Back,7,AC Ajaccio,158,"['1427c2c9-cfc5-49ca-aa47-5de90faa5f36', 'f866a78f-6d96-4480-bb58-833efbaf41dd']",47,,,,,,,,,,,,,,,AC Ajaccio,158,00:03:47.211,Pass,True
,,,,,,,,,,,,,,,,1.534472,,,,,,,,,,,,233ee955-3700-46bd-be3e-0e28dcd2a6ef,243,,,"[13.4, 65.2]",3837987,3,,,,-1.8610073,,Left Foot,,,,"[6.8, 43.1]",,Ground Pass,,23.064474,,,,François-Joseph Sollacaro,33397.0,,,,,,1,Regular Play,Cédric Avinel,7285.0,Right Center Back,7,AC Ajaccio,158,['bb401656-22fd-4d3f-ab95-057a704bf795'],50,,,,,,,,,,,,,,,AC Ajaccio,158,00:03:50.245,Pass,
,,,,,,,,,,,,,,,,2.839163,,,,,,,,,,,,3489effa-a8b6-49a1-be3b-095f6514065c,247,,,"[8.5, 41.3]",3837987,3,,,,-0.9805566,,Right Foot,,,,"[36.1, 0.1]",,High Pass,,49.59032,,Out,,Ismaël Chester Diallo,24901.0,,True,,,,1,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,7,AC Ajaccio,158,['8defec21-2c4a-441f-baeb-afc9c0567198'],53,,,,,,,,,,,,,,,AC Ajaccio,158,00:03:53.539,Pass,
,,,,,,,,,,,,,,,,1.808639,,,,,,,,,,,,92adcd38-92ad-4af5-86f5-d2e2d67a74bd,249,,,"[81.5, 80.0]",3837987,4,,,,-2.8599734,,,,,,"[65.6, 75.4]",,Low Pass,,16.55204,,,,Marcos Aoás Corrêa,4372.0,,,,,Throw-in,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Wing Back,8,Paris Saint-Germain,131,['7627ced6-5e37-4186-8658-7808f3a552af'],4,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:04.348,Pass,
,,,,,,,,,,,,,,,,2.062526,,,,,,,,,,,,0d393d1c-2402-4a06-aa11-eccc64dab214,252,,,"[66.4, 71.9]",3837987,4,,,,-1.8877622,,Right Foot,,,,"[56.1, 40.5]",,Ground Pass,,33.04618,,,,Sergio Ramos García,5201.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['c8bc36c6-e13f-4f5f-8903-5ba9fd772ecc'],7,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:07.826,Pass,
,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,e66e372b-7ef1-48a1-a8d8-b8ca51cf4453,254,,,"[56.9, 40.5]",3837987,4,,,,-0.9847687,,Right Foot,,,,"[80.2, 5.4]",,High Pass,,42.129562,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Center Back,8,Paris Saint-Germain,131,['7eadb898-1bc5-4ba3-9924-3209880a1d3f'],9,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:09.888,Pass,
,,,,,,,,,,,,,,,,1.374577,,,,,,,,,,,,a8771fc8-c9cf-441a-90ff-c188798223d6,257,,,"[84.4, 6.0]",3837987,4,,,,2.3882349,,Left Foot,,,,"[68.3, 21.1]",,Ground Pass,,22.073061,,,,Sergio Ramos García,5201.0,,,,,,1,From Throw In,Juan Bernat Velasco,15651.0,Left Wing Back,8,Paris Saint-Germain,131,['5bc42011-5f34-46ff-bc6d-64739f66dade'],15,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:15.677,Pass,
,,,,,,,,,,,,,,,,1.676076,,,,,,,,,,,,bfec0bba-17b4-4337-b900-61c5435f70ce,260,,,"[66.2, 25.8]",3837987,4,,,,1.5464109,,Right Foot,,,,"[66.8, 50.4]",,Ground Pass,,24.607315,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Center Back,8,Paris Saint-Germain,131,['e40c6051-f13c-4941-b8a5-eee737a7c6cf'],18,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:18.461,Pass,
,,,,,,,,,,,,,,,,0.84179,,,,,,,,,,,,596fe460-222d-4566-8c9f-00a95c19f5da,263,,,"[66.8, 51.0]",3837987,4,,,,-0.3085063,,Right Foot,,,,"[75.9, 48.1]",,Ground Pass,,9.550916,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['735f46d6-00b4-4e9d-b1d6-b0bd1bb0d382'],21,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:21.017,Pass,
,,,,,,,,,,,,,,,,0.821072,,,,,,,,,,,,0db47421-3a55-4abe-b0ef-908b58914de0,266,,,"[75.9, 47.7]",3837987,4,,,,2.659514,,Right Foot,,,,"[67.3, 52.2]",,Ground Pass,,9.706183,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Right Defensive Midfield,8,Paris Saint-Germain,131,"['30a65918-0d80-4a31-8885-f2f7fc0bee6b', 'a49a6415-145c-4090-aab7-20310ee537f0']",21,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:21.858,Pass,True
,,,,,,,,,,,,,,,,1.999996,,,,,,,,,,,,1be2f703-18d5-409e-b68b-417bb4ee4f45,269,,,"[70.3, 54.5]",3837987,4,,,,0.96285933,,Right Foot,,,,"[85.4, 76.2]",,Ground Pass,,26.436716,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,8,Paris Saint-Germain,131,['65b4fdc4-d9b0-47c2-95b6-3bdf51dc2150'],24,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:24.460,Pass,
