50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.597522,,,,,,,,,,4b69321f-b15e-4dfa-a21f-19296a5784ba,3639,,"[72.3, 52.5]",3895139,75,,,,-2.376326,,Left Foot,,,,"[64.7, 45.2]",,Ground Pass,,10.538027,,,,Exequiel Alejandro Palacios,28268.0,,,,,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,127,Bayer Leverkusen,904,['7e0abfb8-355a-4819-8a54-627f8c3db59f'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:06.718,Pass,
,,,,,,,,,,,,,,,,,0.725233,,,,,,,,,,32b32098-86c2-47a2-9b72-0c1ecb029ba6,3642,,"[72.8, 46.2]",3895139,75,,,,-0.71777236,,Right Foot,,,,"[86.2, 34.5]",,Ground Pass,,17.789042,,,,Florian Wirtz,40724.0,,,,,2,From Free Kick,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,127,Bayer Leverkusen,904,['1b0796fd-b992-4edc-b0fb-d5de7d8aee62'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:10.610,Pass,
,,,,,,,,,,,,,,,,,0.608384,,,,,,,,,,f70a0d16-dda3-481f-9356-9278d56042d1,3646,,"[86.2, 36.6]",3895139,75,,,,-0.0329551,,Right Foot,,,,"[95.3, 36.3]",,Ground Pass,,9.104943,,Incomplete,,Jonas Hofmann,8804.0,,,,,2,From Free Kick,Florian Wirtz,40724.0,Left Attacking Midfield,127,Bayer Leverkusen,904,"['ea358d00-f2fb-4237-90cf-51ed1605f877', 'f9f39892-1d2d-45f2-8d85-fc4955ee745e']",11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:11.996,Pass,
,,,,,,,,,,,,,,,,,0.470534,,,,,,,,,,e450561a-efb3-4b12-b091-0bed4aaf4457,3650,,"[28.1, 42.0]",3895139,75,,,,0.3022725,,Left Foot,,,,"[37.4, 44.9]",,Ground Pass,,9.741663,,,,Alex Král,23452.0,,,,,2,Regular Play,Robin Knoche,8239.0,Center Back,128,Union Berlin,190,['fae22d0f-7898-4892-acd6-45f97db3b2b3'],14,,,,,,,,,,,,,,,,,,Union Berlin,190,00:30:14.183,Pass,
,,,,,,,,,,,,,,,,,0.841637,,,,,,,,,,045686f3-bb30-4f74-a165-f4b3c52f61f0,3654,,"[91.7, 20.2]",3895139,75,,,,-1.1129626,,Right Foot,,,,"[98.5, 6.4]",,Ground Pass,,15.384408,,,,Brenden Aaronson,24243.0,,,,,2,Regular Play,Alex Král,23452.0,Right Defensive Midfield,128,Union Berlin,190,"['38f8f1b9-c014-4504-ba49-dbc63c5821ed', '950677d8-3dc3-42e1-a7c0-af5d1029761a']",23,,,,,,,,,,,,,,,,,,Union Berlin,190,00:30:23.425,Pass,True
,,,,,,,,,,,,,,,,,1.776345,,,,,,,,,,deb76a77-32c0-4c55-b10d-c6b583211b30,3657,,"[99.2, 18.3]",3895139,75,,,,1.344943,,Right Foot,,,,"[106.3, 49.2]",,High Pass,,31.705204,,Incomplete,,Christopher Trimmel,9164.0,,,,,2,Regular Play,Brenden Aaronson,24243.0,Left Wing,128,Union Berlin,190,"['9597c3de-c6f4-488c-8c47-ea80c61fa793', 'c68ffad7-fbe6-4b3d-9f57-3f622a95456d']",26,,,,,,,,,,,,,,,,,,Union Berlin,190,00:30:26.999,Pass,
,,,,,,,,,,,,,,,,,2.24057,,,,,,,,,,a9a485a2-ea3a-46cf-84f9-b04aea04baba,3664,,"[15.4, 48.4]",3895139,75,,,,-1.1635405,,Keeper Arm,,,,"[30.8, 12.7]",,Low Pass,,38.879944,,,,Alejandro Grimaldo García,10336.0,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,129,Bayer Leverkusen,904,['ed62e9d8-79db-4533-817d-94d2c566211e'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:34.081,Pass,
,,,,,,,,,,,,,,,,,2.414951,,,,,,,,,,85540069-8974-4b68-90d8-c7eb97748d51,3667,,"[41.6, 8.2]",3895139,75,,,,-0.061825868,,Left Foot,,,,"[62.6, 6.9]",,Ground Pass,,21.0402,,,,Florian Wirtz,40724.0,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,129,Bayer Leverkusen,904,['668e412d-0d67-4bf3-af65-0a802ae78412'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:38.100,Pass,
,,,,,,,,,,,,,,,,,1.09577,,,,,,,,,,642b867d-8b26-42fb-9d2a-009cdb3d6238,3670,,"[67.8, 9.9]",3895139,75,,,,1.9627439,,Right Foot,,,,"[64.7, 17.4]",,Ground Pass,,8.1154175,,,,Alejandro Grimaldo García,10336.0,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,129,Bayer Leverkusen,904,['6f488d47-ce21-4428-ac04-cb6b5b8f8949'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:42.903,Pass,
,,,,,,,,,,,,,,,,,1.008788,,,,,,,,,,4f34df15-6593-43e6-b62d-a84f7c34f5bb,3673,,"[67.0, 18.9]",3895139,75,,,,1.8477051,,Left Foot,,,,"[64.3, 28.4]",,Ground Pass,,9.876234,,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,129,Bayer Leverkusen,904,['48ce5a74-5bcd-4e4f-8238-b47408bb071c'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:44.937,Pass,
,,,,,,,,,,,,,,,,,1.239575,,,,,,,,,,2263a390-ea8a-403c-980d-e8f8ad91cd56,3676,,"[63.7, 30.7]",3895139,75,,,,1.2759451,,Right Foot,,,,"[67.8, 44.2]",,Ground Pass,,14.108863,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,129,Bayer Leverkusen,904,['89c5d3fe-20b9-4691-82a8-59331dfa81b1'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:47.028,Pass,
,,,,,,,,,,,,,,,,,2.172687,,,,,,,,,,098fdb39-aa8b-492b-8068-478e58e59c7c,3679,,"[69.6, 47.0]",3895139,75,,,,1.2365983,,Left Foot,,,,"[79.6, 75.8]",,Ground Pass,,30.48672,,,,Jeremie Frimpong,32712.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,129,Bayer Leverkusen,904,['6e5b6231-13fc-4604-8cac-b4dc09b5afb8'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:49.805,Pass,
,,,,,,,,,,,,,,,,,1.146918,,,,,,,,,,fd55c08a-0372-453d-a7db-945b2d0a3b35,3682,,"[81.7, 76.7]",3895139,75,,,,-2.331809,,Right Foot,,,,"[71.7, 66.2]",,Ground Pass,,14.5,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,129,Bayer Leverkusen,904,['3f6cab9c-1f8d-409d-bbf3-13d178c91d3a'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:54.175,Pass,
,,,,,,,,,,,,,,,,,0.866955,,,,,,,,,,29f81fde-7564-4e50-b113-5c8f0850449a,3686,,"[69.4, 56.7]",3895139,75,,,,-0.7676486,,Left Foot,,,,"[78.0, 48.4]",,Ground Pass,,11.951987,,,,Jonas Hofmann,8804.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,129,Bayer Leverkusen,904,"['0b4fb59f-275b-40e1-8951-76b174c1d3ac', 'e876e84b-877e-4449-a4ec-deef7506f55e']",56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:56.144,Pass,True
,,,,,,,,,,,,,,,,,1.366362,,,,,,,,,,124bf3f4-c75f-42ed-902c-0cea2cbc41ce,3690,,"[75.6, 49.1]",3895139,75,,,,-3.0129538,,Left Foot,,,,"[55.5, 46.5]",,Low Pass,,20.267462,,,,Jonathan Tah,8221.0,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,129,Bayer Leverkusen,904,"['aaa0333e-3990-4329-b382-d4bf93a50e12', 'f62e902d-3caa-44c4-9fad-0d14687e62bb']",57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:57.091,Pass,True
,,,,,,,,,,,,,,,,,1.396313,,,,,,,,,,ed42f8e6-c262-4d0b-9d33-cf77ff9a6613,3693,,"[55.5, 46.5]",3895139,75,,,,-1.5842184,,Right Foot,,,,"[55.3, 31.6]",,Ground Pass,,14.901342,,,,Piero Martín Hincapié Reyna,38004.0,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,129,Bayer Leverkusen,904,['75afafb2-59d2-4a94-93a4-afb7dfff6130'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:59.943,Pass,
,,,,,,,,,,,,,,,,,0.85144,,,,,,,,,,298db114-b8b0-463d-a176-90b814f3e54f,3696,,"[55.5, 31.6]",3895139,76,,,,0.2672591,,Left Foot,,,,"[63.9, 33.9]",,Ground Pass,,8.70919,,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,129,Bayer Leverkusen,904,['a673c785-c628-4aec-98f4-a59ec1ec0e0e'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:02.189,Pass,
,,,,,,,,,,,,,,,,,0.714503,,,,,,,,,,8da842cd-f071-4873-9047-679cdfb07085,3699,,"[64.9, 34.2]",3895139,76,,,,1.113518,,Right Foot,,,,"[68.0, 40.5]",,Ground Pass,,7.0213957,,,,Jonas Hofmann,8804.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,129,Bayer Leverkusen,904,['76e354f5-18aa-494a-950b-981dd8521e4d'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:04.431,Pass,
,,,,,,,,,,,,,,,,,0.979647,,,,,,,,,,a61ca027-68d8-4106-aa17-5e98c6444387,3701,,"[68.0, 40.5]",3895139,76,,,,-2.1350646,,Right Foot,,,,"[63.0, 32.6]",,Ground Pass,,9.349332,,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,129,Bayer Leverkusen,904,['a34ee4ce-3c6b-45ca-9a1c-35d0190dad30'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:05.145,Pass,
,,,,,,,,,,,,,,,,,0.791465,,,,,,,,,,15fbebbd-e654-4569-bf6c-a78cd73e0fdc,3704,,"[63.1, 32.8]",3895139,76,,,,0.8106029,,Right Foot,,,,"[68.9, 38.9]",,Ground Pass,,8.417244,,,,Jonas Hofmann,8804.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,129,Bayer Leverkusen,904,['4c9c69b4-61fe-4b63-aa0c-bbb80a396e5e'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:07.962,Pass,
,,,,,,,,,,,,,,,,,1.242033,,,,,,,,,,7bec983a-1d15-4af4-8cae-3071526e0466,3707,,"[68.9, 38.9]",3895139,76,,,,-1.5897216,,Right Foot,,,,"[68.3, 7.2]",,Ground Pass,,31.705677,,,,Alejandro Grimaldo García,10336.0,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,129,Bayer Leverkusen,904,['f1a2efb2-b67c-4c67-97e0-2e0a58d8f0dd'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:10.027,Pass,
,,,,,,,,,,,,,,,,,1.055889,,,,,,,,,,e63a283b-9ec7-4e0a-9f1d-0aae44dcaf7e,3710,,"[66.0, 9.0]",3895139,76,,,,1.7332854,,Left Foot,,,,"[63.0, 27.3]",,Ground Pass,,18.544271,,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,129,Bayer Leverkusen,904,"['55f71ee1-a471-4777-a428-9bf8e41ffa44', 'c645f04e-ba1e-4281-8142-5f456488a26d']",12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:12.689,Pass,True
,,,,,,,,,,,,,,,,,1.409283,,,,,,,,,,0e9dd6e9-54d7-47fc-a83f-e2b569b2e8ba,3714,,"[58.8, 34.9]",3895139,76,,,,1.6444635,,Right Foot,,,,"[56.8, 62.0]",,Ground Pass,,27.1737,,,,Odilon Kossonou,27133.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,129,Bayer Leverkusen,904,"['2811efdf-e211-4fe2-bee6-553f029b2f78', '49f30014-91fc-4f58-86c5-b8d9979e299a']",16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:16.225,Pass,True
,,,,,,,,,,,,,,,,,1.493117,,,,,,,,,,59a142d6-2d4a-4ab0-b878-a609783946e8,3717,,"[56.8, 62.0]",3895139,76,,,,0.69973576,,Right Foot,,,,"[76.4, 78.5]",,Ground Pass,,25.620499,,,,Jeremie Frimpong,32712.0,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,129,Bayer Leverkusen,904,['fb63bfac-5512-48db-a2e0-abd374e1d54e'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:18.980,Pass,
,,,,,,,,,,,,,,,,,0.724869,,,,,,,,,,d705a30c-62e5-43d5-bb9d-758eea8d2bda,3720,,"[79.9, 78.1]",3895139,76,,,,-1.2397002,,Right Foot,,,,"[84.3, 65.3]",,Ground Pass,,13.535139,,,,Jonas Hofmann,8804.0,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,129,Bayer Leverkusen,904,['1c081989-25cb-4e5a-af91-a11d00fba7f0'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:22.457,Pass,
,,,,,,,,,,,,,,,,,0.340861,,,,,,,,,,b3c2c8c3-797e-45dd-a93a-1bc8aaa4e8c4,3724,,"[83.4, 73.9]",3895139,76,,,,1.1404697,,Right Foot,,,,"[86.2, 80.0]",,Ground Pass,,6.71193,,,,Florian Wirtz,40724.0,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,129,Bayer Leverkusen,904,"['74db8002-8cb0-487d-96c0-2c5815eb7d06', '7bcb6240-551d-4b12-ad85-46e2a4929c14']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:25.244,Pass,True
,,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,5ab8ab5a-5afa-40c6-9838-e661167ffc27,3728,,"[85.7, 74.6]",3895139,76,,,,-2.9195108,,Right Foot,,,,"[82.6, 73.9]",,Ground Pass,,3.1780498,,Incomplete,,,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,129,Bayer Leverkusen,904,"['152f0da0-0ee7-4a2d-bc0f-d620705cb06d', '3bca7a96-ebb9-471c-9a20-40e95e005a16']",26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:26.247,Pass,True
,,,,,,,,,,,,,,,,,1.157813,,,,,,,,,,2637b8ed-ab58-4d63-95a3-87f8ed20d6ac,3730,,"[84.7, 77.5]",3895139,76,,,,-3.024484,,Right Foot,,,,"[76.2, 76.5]",,Ground Pass,,8.558621,,,,Jonas Hofmann,8804.0,,,,Recovery,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,129,Bayer Leverkusen,904,['3cd73bd5-522b-439a-9453-543e96015206'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:26.978,Pass,
,,,,,,,,,,,,,,,,,2.025737,,,,,,,,,,2d7df801-436a-4001-8cb8-4be9c2cf7373,3733,,"[72.5, 74.1]",3895139,76,,,,-2.1398213,,Right Foot,,,,"[59.9, 54.4]",,Ground Pass,,23.384825,,,,Jonathan Tah,8221.0,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,129,Bayer Leverkusen,904,['1624a2ba-83fc-4ae1-ae7b-eff779a74bab'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:29.237,Pass,
,,,,,,,,,,,,,,,,,0.983131,,,,,,,,,,333e8cd6-cfcc-4ccc-b50b-06f355eba5ae,3736,,"[64.7, 48.3]",3895139,76,,,,-0.91862494,,Right Foot,,,,"[68.9, 42.8]",,Ground Pass,,6.92026,,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,129,Bayer Leverkusen,904,['abdfa277-0e44-4096-aeac-db1c49b6a583'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:33.036,Pass,
,,,,,,,,,,,,,,,,,0.968494,,,,,,,,,,62dfe3bc-ffaa-46dc-820d-f935392cddd4,3739,,"[68.9, 40.2]",3895139,76,,,,-0.13182768,,Right Foot,,,,"[87.0, 37.8]",,Ground Pass,,18.258423,,,,Victor Okoh Boniface,32289.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,129,Bayer Leverkusen,904,['221629a8-b569-4602-aae1-e25171a2b985'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:35.185,Pass,
,,,,,,,,,,,,,,,,,1.905666,,,,,,,,,,df4cc793-1516-4408-a9cc-5c332b35b9f0,3742,,"[86.1, 36.8]",3895139,76,,,,-2.7957182,,Right Foot,,,,"[63.9, 28.8]",,Ground Pass,,23.597458,,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,129,Bayer Leverkusen,904,['cf501fcb-5e6d-490a-9ef8-addc6df3fca3'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:36.153,Pass,
,,,,,,,,,,,,,,,,,1.125622,,,,,,,,,,6fde2f42-1c00-430c-b8d5-450dff783614,3745,,"[57.0, 27.3]",3895139,76,,,,1.0439419,,Right Foot,,,,"[65.9, 42.6]",,Ground Pass,,17.700283,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,129,Bayer Leverkusen,904,['fc2920b8-10f6-402d-92ef-dd7b9e0d91fa'],40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:40.814,Pass,
,,,,,,,,,,,,,,,,,1.506033,,,,,,,,,,7bf47b2a-11ad-436a-89a2-c6fa36578fb2,3748,,"[69.9, 45.0]",3895139,76,,,,1.5171566,,Left Foot,,,,"[70.7, 59.9]",,Ground Pass,,14.921461,,,,Odilon Kossonou,27133.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,129,Bayer Leverkusen,904,['c8089888-bf42-41f3-bee2-333ab9521f7a'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:44.032,Pass,
,,,,,,,,,,,,,,,,,0.984142,,,,,,,,,,7a891df4-8516-413a-80fc-52690b7f72dd,3752,,"[77.8, 73.5]",3895139,76,,,,-1.6988053,,Right Foot,,,,"[76.5, 63.4]",,Ground Pass,,10.18332,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,129,Bayer Leverkusen,904,['1c376762-26c8-4a8d-b6e5-ea4dc5638bd2'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:48.982,Pass,
,,,,,,,,,,,,,,,,,0.727715,,,,,,,,,,3a43f69d-e8a6-465a-a08c-732d2aea008e,3756,,"[76.7, 62.2]",3895139,76,,,,1.0595657,,Left Foot,,,,"[81.3, 70.4]",,Ground Pass,,9.402127,,,,Florian Wirtz,40724.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,129,Bayer Leverkusen,904,['5802d3b3-01ed-4cc3-9ebd-1e8382dc951c'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:51.087,Pass,
,,,,,,,,,,,,,,,,,0.430836,,,,,,,,,,4e64ef89-7ba6-4288-a161-b8c861c9c8c1,3760,,"[78.5, 65.7]",3895139,76,,,,-1.1236081,,Right Foot,,,,"[83.2, 55.9]",,Ground Pass,,10.868763,,,,Jonas Hofmann,8804.0,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,129,Bayer Leverkusen,904,"['1693c23e-0c47-43d0-91dd-f48bb42a2799', '67ff10c5-360a-48ae-adea-d862621a6629']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:53.166,Pass,True
,,,,,,,,,,,,,,,,,1.013989,,,,,,,,,,928aa5f1-338e-4ff4-9b85-b023681d2e41,3763,,"[82.8, 56.5]",3895139,76,,,,2.6055527,,Left Foot,,,,"[72.7, 62.5]",,Ground Pass,,11.747766,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,129,Bayer Leverkusen,904,['21c155ed-0714-4d2e-ba43-8f79054971b9'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:53.597,Pass,
,,,,,,,,,,,,,,,,,0.83636,,,,,,,,,,3b2bbeb5-ebe6-4fc8-a282-f1c78c95a8ef,3766,,"[73.5, 62.5]",3895139,76,,,,-1.2885389,,Right Foot,,,,"[76.4, 52.5]",,Ground Pass,,10.412012,,,,Florian Wirtz,40724.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,129,Bayer Leverkusen,904,"['919c5666-a90a-4d88-a57e-b97aaf916b57', 'c63e58d1-cbdb-49fd-97ad-ca3f4ddabde9']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:54.611,Pass,True
,,,,,,,,,,,,,,,,,1.826728,,,,,,,,,,4e84fff5-3fca-4445-a2ea-f6ddcfc58cae,3769,,"[74.3, 48.6]",3895139,76,,,,-1.5206102,,Right Foot,,,,"[75.4, 26.7]",,Ground Pass,,21.927608,,,,Piero Martín Hincapié Reyna,38004.0,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,129,Bayer Leverkusen,904,['2fc8d102-7411-49b4-9c7b-3050ab1f6ec1'],56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:56.484,Pass,
,,,,,,,,,,,,,,,,,1.481463,,,,,,,,,,2ea7a339-4d92-4fdb-b678-18ba4b3f49c1,3772,,"[84.6, 17.7]",3895139,76,,,,-0.65962875,,Left Foot,,,,"[99.3, 6.3]",,Ground Pass,,18.602419,,,,Alejandro Grimaldo García,10336.0,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,129,Bayer Leverkusen,904,['4a3a57fa-a8f2-408d-b7d7-44a7512cedef'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:59.591,Pass,
,,,,,,,,,,,,,,,,,0.793414,,,,,,,,,,35ada92f-f9b6-4d74-9968-4b1f7e133ebc,3775,,"[93.2, 17.4]",3895139,77,,,,1.9764283,,Left Foot,,,,"[86.2, 33.7]",,Ground Pass,,17.739504,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,129,Bayer Leverkusen,904,['93a2ca04-4464-481f-b626-1125ad989738'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:04.664,Pass,
,,,,,,,,,,,,,,,,,2.0232,,,,,,,,,,74bff403-fdbe-4b36-a4a6-84b1e61cc1e5,3778,,"[86.2, 33.7]",3895139,77,,,,0.71883,,Left Foot,,,,"[113.4, 57.5]",,High Pass,,36.142494,,Pass Offside,,Jeremie Frimpong,32712.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,129,Bayer Leverkusen,904,['147942be-fc1d-4966-85e0-01a899136382'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:06.545,Pass,
,,,,,,,,,,,,,,,,,3.828981,,,,,,,,,,e9162541-87c5-4f1d-a697-e27b61938f73,3782,,"[19.1, 35.3]",3895139,78,,,,-0.055202328,,Right Foot,,,,"[75.2, 32.2]",,High Pass,,56.185585,,Incomplete,,Kevin Behrens,10014.0,,,,Free Kick,2,From Free Kick,Frederik Rønnow,12420.0,Goalkeeper,130,Union Berlin,190,"['19519cd0-f823-45b5-9830-17ffea50780a', '4616a2ca-d512-408c-91cf-78ae62ace822']",15,,,,,,,,,,,,,,,,,,Union Berlin,190,00:33:15.261,Pass,
,,,,,,,,,,,,,,,,,2.351992,,,,,,,,,,19519cd0-f823-45b5-9830-17ffea50780a,3784,,"[44.9, 47.9]",3895139,78,,,,0.4995842,,Head,,,,"[74.4, 64.0]",,Low Pass,,33.60744,,Incomplete,,Victor Okoh Boniface,32289.0,,,,Recovery,2,From Free Kick,Granit Xhaka,3500.0,Right Defensive Midfield,130,Union Berlin,190,"['c507e748-4203-4c26-b85e-f3479ea98b68', 'c8e94e7f-683d-4011-89a6-b255be3ace98', 'e9162541-87c5-4f1d-a697-e27b61938f73']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:19.090,Pass,
,,,,,,,,,,,,,,,,,0.711318,,,,,,,,,,8cfa40ce-7e11-47dc-855e-1c238c03c13d,3788,,"[57.0, 7.4]",3895139,78,,,,-2.0041502,,Right Foot,,,,"[53.9, 0.7]",,Ground Pass,,7.3824115,,,,Robin Gosens,6985.0,,,,,2,From Free Kick,Robin Knoche,8239.0,Center Back,130,Union Berlin,190,['daf1ff87-e858-47e1-8f73-c64257b37122'],24,,,,,,,,,,,,,,,,,,Union Berlin,190,00:33:24.428,Pass,
,,,,,,,,,,,,,,,,,1.134415,,,,,,,,,,b89c95ca-983a-444b-b115-108f5c99459f,3790,,"[53.9, 0.7]",3895139,78,,,,2.4177604,,Left Foot,,,,"[38.4, 14.4]",,Ground Pass,,20.68671,,,,Diogo Filipe Monteiro Pinto Leite,11175.0,,,,,2,From Free Kick,Robin Gosens,6985.0,Left Wing Back,130,Union Berlin,190,['3fe667fc-2ea5-4325-87d0-0e873e44c8ca'],25,,,,,,,,,,,,,,,,,,Union Berlin,190,00:33:25.139,Pass,
